comparison_type,condition,reference_condition,direction,baseline,reference_baseline,target,descriptor_unit,domains,improved_domains,metadata_equal_domain_standardized_mae,candidate_equal_domain_standardized_mae,equal_domain_standardized_improvement,relative_improvement,reference_equal_domain_physical_mae,candidate_equal_domain_physical_mae,equal_domain_physical_improvement,bootstrap_estimate,ci95_low,ci95_high,simultaneous_low,simultaneous_high,bootstrap_seed,bootstrap_resamples
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,train_mean,train_mean,damage_width,mm,7,0,0.7841683344685254,0.7841683344685254,0.0,0.0,8.882415685798579,8.882415685798579,0.0,0.0,0.0,0.0,0.0,0.0,20260889,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,train_mean,train_mean,damage_width,mm,7,3,0.7841683344685254,0.7841683344685253,6.344131569286608e-17,8.090267472463524e-17,8.882415685798579,8.882415685798577,8.881784197001252e-16,6.344131569286608e-17,-2.854859206178974e-16,4.123685520036296e-16,-3.806478941571965e-16,5.075305255429287e-16,20260890,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_ridge,profile_ridge,damage_width,mm,7,3,0.8286799868546908,0.8163882789075056,0.012291707947185053,0.01483287655327485,9.381411798894948,9.238366812741289,0.14304498615366232,0.012291707947185053,-0.12850184295001263,0.171055210787024,-0.16661506145655977,0.22909815090000668,20260891,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_ridge,profile_ridge,damage_width,mm,7,2,0.8286799868546908,0.7892574203624302,0.03942256649226058,0.04757272664673792,9.381411798894948,8.945703117390847,0.43570868150410086,0.03942256649226058,-0.12277066568644517,0.24207205741685198,-0.15855803443225616,0.3190954149972819,20260892,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_extra_trees,profile_extra_trees,damage_width,mm,7,1,0.6729744596265018,0.7664228956660123,-0.0934484360395106,-0.13885881507505368,7.577394044820478,8.665223888211406,-1.0878298433909295,-0.0934484360395106,-0.15926649790245248,-0.026024661143950918,-0.1803201302763676,-0.005135602119753462,20260893,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_extra_trees,profile_extra_trees,damage_width,mm,7,1,0.6729744596265018,0.8120185030699376,-0.13904404344343588,-0.2066111743982153,7.577394044820478,9.21426258605483,-1.6368685412343509,-0.13904404344343588,-0.20739589378545872,-0.054783539259156404,-0.21785861615820853,-0.023291392018988572,20260894,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,frozen_rgb,frozen_rgb,damage_width,mm,7,0,1.0197148387262587,1.2930735699034006,-0.2733587311771419,-0.2680737013875354,11.753913776977729,14.892263464550979,-3.138349687573253,-0.2733587311771419,-0.46391368258081644,-0.1284124893844918,-0.5430828826199121,-0.10097473048436142,20260895,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,frozen_rgb,frozen_rgb,damage_width,mm,7,1,1.0197148387262587,1.2812099743607368,-0.26149513563447807,-0.2564394727854658,11.753913776977729,14.766496074693531,-3.0125822977158023,-0.26149513563447807,-0.42974233241812193,-0.10128809173352198,-0.48514196058817,-0.05450160360876984,20260896,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,combined,combined,damage_width,mm,7,2,1.1671787099214892,1.1044425482787619,0.06273616164272733,0.05375026215732405,13.329041600073554,12.70612449593781,0.6229171041357434,0.06273616164272733,-0.17076237227935462,0.37367900179224733,-0.21919858997997516,0.4992241529256942,20260897,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,combined,combined,damage_width,mm,7,1,1.1671787099214892,1.4467228692768832,-0.27954415935539373,-0.23950416245529135,13.329041600073554,16.58962587623768,-3.2605842761641237,-0.27954415935539373,-0.3767662071596277,-0.1623395465205961,-0.389238833774106,-0.11712623335592807,20260898,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,nested_selected_surface,nested_selected_surface,damage_width,mm,7,1,0.6729744596265018,0.8015739005819371,-0.12859944095543535,-0.19109111663287717,7.577394044820478,9.079894580217433,-1.502500535396957,-0.12859944095543535,-0.21089424335983878,-0.046855236028237476,-0.2376564132736338,-0.019602354290656907,20260899,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,nested_selected_surface,nested_selected_surface,damage_width,mm,7,1,0.6729744596265018,0.8120185030699376,-0.13904404344343588,-0.2066111743982153,7.577394044820478,9.21426258605483,-1.6368685412343509,-0.13904404344343588,-0.20739589378545872,-0.0549674422900286,-0.21798076229060598,-0.023787568518512905,20260900,100000
baseline_vs_metadata,normal,normal,improvement,train_mean,metadata_only,damage_eccentricity,1,7,2,0.7594501621300954,0.885051056247166,-0.12560089411707048,-0.16538398486187272,0.15485590658775208,0.17964455806812857,-0.02478865148037651,-0.12560089411707048,-0.27189023243731286,0.011362144772541525,-0.3187699754325233,0.0556685821670989,20260901,100000
baseline_vs_metadata,normal,normal,improvement,profile_ridge,metadata_only,damage_eccentricity,1,7,3,0.7594501621300954,0.9844119494143689,-0.22496178728427352,-0.2962166558149172,0.15485590658775208,0.19900727724419026,-0.044151370656438205,-0.22496178728427352,-0.6352330051223658,0.031687254612178285,-0.8237553176946989,0.06714718193289018,20260902,100000
baseline_vs_metadata,normal,normal,improvement,profile_extra_trees,metadata_only,damage_eccentricity,1,7,7,0.7594501621300954,0.583217313042879,0.17623284908721645,0.23205321148779662,0.15485590658775208,0.11894142143616515,0.035914485151586906,0.17623284908721645,0.08227260158330041,0.29771767026989426,0.0698855151984768,0.3508633085179606,20260903,100000
baseline_vs_metadata,normal,normal,improvement,frozen_rgb,metadata_only,damage_eccentricity,1,7,0,0.7594501621300954,1.3240602279730955,-0.5646100658430002,-0.743445842791566,0.15485590658775208,0.2706375072269643,-0.11578160063921225,-0.5646100658430002,-0.7980985637980176,-0.4153010113689625,-0.8963963457119691,-0.3948969849589868,20260904,100000
baseline_vs_metadata,normal,normal,improvement,combined,metadata_only,damage_eccentricity,1,7,0,0.7594501621300954,1.1679155171494617,-0.4084653550193663,-0.5378435286309088,0.15485590658775208,0.23919622199352425,-0.08434031540577222,-0.4084653550193663,-0.6432314435703903,-0.2180283448818506,-0.7313480300261844,-0.17311994529115723,20260905,100000
baseline_vs_metadata,normal,normal,improvement,nested_selected_surface,metadata_only,damage_eccentricity,1,7,7,0.7594501621300954,0.583217313042879,0.17623284908721645,0.23205321148779662,0.15485590658775208,0.11894142143616515,0.035914485151586906,0.17623284908721645,0.08254497721610356,0.2977176702698942,0.0708715591828809,0.3509533339064118,20260906,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,train_mean,metadata_only,damage_eccentricity,1,7,2,0.7594501621300954,0.885051056247166,-0.12560089411707048,-0.16538398486187272,0.15485590658775208,0.17964455806812857,-0.02478865148037651,-0.12560089411707048,-0.27063093772754293,0.014382066153031772,-0.3187699754325233,0.05714960048620583,20260907,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,profile_ridge,metadata_only,damage_eccentricity,1,7,1,0.7594501621300954,0.8461932215710666,-0.08674305944097119,-0.11421823809698775,0.15485590658775208,0.17231028940532986,-0.01745438281757781,-0.08674305944097119,-0.18408110304694375,0.008167966506189592,-0.21533867580449964,0.03820556910352811,20260908,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,profile_extra_trees,metadata_only,damage_eccentricity,1,7,2,0.7594501621300954,0.8966405442486748,-0.13719038211857928,-0.18064435161063047,0.15485590658775208,0.1820040946419037,-0.027148188054151652,-0.13719038211857928,-0.280376055611751,0.003665328494866433,-0.32350657427551316,0.048112405784291226,20260909,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,frozen_rgb,metadata_only,damage_eccentricity,1,7,0,0.7594501621300954,1.306249769441168,-0.5467996073110727,-0.719994062253429,0.15485590658775208,0.2665207398985291,-0.11166483331077708,-0.5467996073110727,-0.6898819953915366,-0.3925886787705753,-0.7292366613097336,-0.3449207199001531,20260910,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,combined,metadata_only,damage_eccentricity,1,7,0,0.7594501621300954,1.211732555195477,-0.45228239306538154,-0.5955392672467488,0.15485590658775208,0.24763147652671294,-0.0927755699389609,-0.45228239306538154,-0.6516675475794289,-0.2650095802778464,-0.7182874075942177,-0.20940054755330953,20260911,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,nested_selected_surface,metadata_only,damage_eccentricity,1,7,1,0.7594501621300954,0.9297330813525014,-0.17028291922240596,-0.22421868835316167,0.15485590658775208,0.1891255974504864,-0.03426969086273437,-0.17028291922240596,-0.29081775927835324,-0.058205414346017004,-0.3291006079850728,-0.02846104828468865,20260912,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,train_mean,metadata_only,damage_eccentricity,1,7,4,0.9441402079681948,0.8850510562471655,0.0590891517210294,0.06258514489938971,0.19142263960537775,0.17964455806812848,0.011778081537249257,0.0590891517210294,-0.007088465188783287,0.1340061255382596,-0.020148274807892972,0.1584546025196689,20260913,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,profile_ridge,metadata_only,damage_eccentricity,1,7,1,0.9441402079681948,1.0117853933602718,-0.06764518539207716,-0.07164739391583662,0.19142263960537775,0.20491035177609015,-0.013487712170712405,-0.06764518539207716,-0.2083473818300334,0.04654746556814672,-0.2635326576136898,0.07929095823574046,20260914,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,profile_extra_trees,metadata_only,damage_eccentricity,1,7,4,0.9441402079681948,0.91951688758186,0.024623320386334985,0.026080152268194122,0.19142263960537775,0.1864974954313016,0.004925144174076143,0.024623320386334985,-0.020430561214588163,0.08601838906666572,-0.02982163635504328,0.11162129289856873,20260915,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,frozen_rgb,metadata_only,damage_eccentricity,1,7,1,0.9441402079681948,1.2999545474874012,-0.3558143395192066,-0.3768659956606709,0.19142263960537775,0.2660891674684792,-0.07466652786310142,-0.3558143395192066,-0.60130731407691,-0.08159605342935386,-0.6716128542905181,0.016978365317768244,20260916,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,combined,metadata_only,damage_eccentricity,1,7,0,0.9441402079681948,1.4050819124334448,-0.4609417044652499,-0.4882131918279426,0.19142263960537775,0.286372115878146,-0.09494947627276829,-0.4609417044652499,-0.5833847170240849,-0.32592980426448037,-0.6133418541893301,-0.27860726389531704,20260917,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,nested_selected_surface,metadata_only,damage_eccentricity,1,7,4,0.9441402079681948,0.91951688758186,0.024623320386334985,0.026080152268194122,0.19142263960537775,0.1864974954313016,0.004925144174076143,0.024623320386334985,-0.020430561214588163,0.08647595831967222,-0.030114459211211586,0.11162129289856873,20260918,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,train_mean,train_mean,damage_eccentricity,1,7,0,0.885051056247166,0.885051056247166,0.0,0.0,0.17964455806812857,0.17964455806812857,0.0,0.0,0.0,0.0,0.0,0.0,20260919,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,train_mean,train_mean,damage_eccentricity,1,7,5,0.885051056247166,0.8850510562471655,4.758098676964956e-16,5.376072536583895e-16,0.17964455806812857,0.17964455806812848,7.533656238527848e-17,4.758098676964956e-16,-4.599495387732792e-16,1.3005469717037547e-15,-7.61295788314393e-16,1.5384519055520027e-15,20260920,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_ridge,profile_ridge,damage_eccentricity,1,7,4,0.9844119494143689,0.8461932215710666,0.13821872784330233,0.1404074055841452,0.19900727724419026,0.17231028940532986,0.0266969878388604,0.13821872784330233,-0.08903270893367886,0.5042934912887432,-0.11522211261341521,0.6703590906703402,20260921,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_ridge,profile_ridge,damage_eccentricity,1,7,2,0.9844119494143689,1.0117853933602718,-0.027373443945903037,-0.027806899298802316,0.19900727724419026,0.20491035177609015,-0.005903074531899889,-0.027373443945903037,-0.13092762597340712,0.10918212836976827,-0.1517013750019449,0.1621066222766854,20260922,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_extra_trees,profile_extra_trees,damage_eccentricity,1,7,1,0.583217313042879,0.8966405442486748,-0.31342323120579574,-0.5374038530690058,0.11894142143616515,0.1820040946419037,-0.06306267320573856,-0.31342323120579574,-0.5493076021011387,-0.13186069986729887,-0.642580838074947,-0.08793474133265286,20260923,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_extra_trees,profile_extra_trees,damage_eccentricity,1,7,1,0.583217313042879,0.91951688758186,-0.33629957453898085,-0.5766282430546701,0.11894142143616515,0.1864974954313016,-0.06755607399513645,-0.33629957453898085,-0.6329026083959419,-0.13024227546866188,-0.7555062086621424,-0.09156549221520649,20260924,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,frozen_rgb,frozen_rgb,damage_eccentricity,1,7,3,1.3240602279730955,1.306249769441168,0.01781045853192758,0.01345139605861606,0.2706375072269643,0.2665207398985291,0.004116767328435161,0.01781045853192758,-0.18233717544870048,0.2609719368984434,-0.2294483751043996,0.35548641368890305,20260925,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,frozen_rgb,frozen_rgb,damage_eccentricity,1,7,3,1.3240602279730955,1.2999545474874012,0.02410568048569422,0.018205879140857358,0.2706375072269643,0.2660891674684792,0.004548339758485144,0.02410568048569422,-0.1367252242388784,0.1749959212668998,-0.19411536867898835,0.22139949162895703,20260926,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,combined,combined,damage_eccentricity,1,7,3,1.1679155171494617,1.211732555195477,-0.04381703804601527,-0.03751730103985584,0.23919622199352425,0.24763147652671294,-0.008435254533188675,-0.04381703804601527,-0.34837845863031575,0.29021542486570173,-0.4381881941642538,0.40591350689942257,20260927,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,combined,combined,damage_eccentricity,1,7,2,1.1679155171494617,1.4050819124334448,-0.23716639528398303,-0.2030681087813924,0.23919622199352425,0.286372115878146,-0.04717589388462175,-0.23716639528398303,-0.5415289949407637,0.03549909837102461,-0.6438668352217803,0.1178084673466712,20260928,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,nested_selected_surface,nested_selected_surface,damage_eccentricity,1,7,0,0.583217313042879,0.9297330813525014,-0.3465157683096224,-0.5941452020717808,0.11894142143616515,0.1891255974504864,-0.07018417601432128,-0.3465157683096224,-0.5606793441647587,-0.19805693300911045,-0.6572939073523788,-0.16908358154161535,20260929,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,nested_selected_surface,nested_selected_surface,damage_eccentricity,1,7,1,0.583217313042879,0.91951688758186,-0.33629957453898085,-0.5766282430546701,0.11894142143616515,0.1864974954313016,-0.06755607399513645,-0.33629957453898085,-0.6294277652636646,-0.13024227546866188,-0.7537687870960037,-0.0909826404211565,20260930,100000
baseline_vs_metadata,normal,normal,improvement,train_mean,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.8521505974148521,-0.2161404922955177,-0.3398381418090258,4.462678911106704,5.997041673268735,-1.5343627621620313,-0.2161404922955177,-0.3955311737535529,0.05282985678186832,-0.42066635122441753,0.1710859367279314,20260931,100000
baseline_vs_metadata,normal,normal,improvement,profile_ridge,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.8517827456678689,-0.2157726405485345,-0.33925976774857874,4.462678911106704,5.997122656103291,-1.5344437449965864,-0.2157726405485345,-0.524904333545693,0.11554387448412384,-0.6293077376192454,0.22769805913298682,20260932,100000
baseline_vs_metadata,normal,normal,improvement,profile_extra_trees,metadata_only,equivalent_damage_diameter,mm,7,4,0.6360101051193343,0.581281447996595,0.05472865712273949,0.0860499804676386,4.462678911106704,4.0852482112983095,0.3774306998083943,0.05472865712273949,-0.11852435695838294,0.29067402633091427,-0.15318330046396497,0.38881354860626044,20260933,100000
baseline_vs_metadata,normal,normal,improvement,frozen_rgb,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.8085273456989841,-0.1725172405796497,-0.2712492131666373,4.462678911106704,5.703800738829263,-1.2411218277225573,-0.1725172405796497,-0.3173563556539377,0.02028930432014786,-0.3559604769082031,0.09209434589597305,20260934,100000
baseline_vs_metadata,normal,normal,improvement,combined,metadata_only,equivalent_damage_diameter,mm,7,0,0.6360101051193343,0.8448344364147193,-0.20882433129538505,-0.32833492677950993,4.462678911106704,5.950599395056569,-1.4879204839498652,-0.20882433129538505,-0.314798701226469,-0.10284996136430109,-0.348394085876953,-0.07144632445464182,20260935,100000
baseline_vs_metadata,normal,normal,improvement,nested_selected_surface,metadata_only,equivalent_damage_diameter,mm,7,4,0.6360101051193343,0.581281447996595,0.05472865712273949,0.0860499804676386,4.462678911106704,4.0852482112983095,0.3774306998083943,0.05472865712273949,-0.11852435695838294,0.29067402633091427,-0.15341326856058823,0.3918979708240687,20260936,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,train_mean,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.8521505974148521,-0.2161404922955177,-0.3398381418090258,4.462678911106704,5.997041673268735,-1.5343627621620313,-0.2161404922955177,-0.3955311737535529,0.053674599435658936,-0.4214717439378571,0.17293619351823994,20260937,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,profile_ridge,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.8603012114844767,-0.22429110636514218,-0.35265336912069745,4.462678911106704,6.064091349493224,-1.6014124383865198,-0.22429110636514218,-0.4190445813762054,0.0699768165196062,-0.44681486330387454,0.19659188658701193,20260938,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,profile_extra_trees,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.8310023118252705,-0.19499220670593603,-0.3065866487598491,4.462678911106704,5.848162341034839,-1.3854834299281358,-0.19499220670593603,-0.36987895598566617,0.07038727689994681,-0.3968476425024733,0.18903878098588947,20260939,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,frozen_rgb,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,1.2057346075994937,-0.5697245024801593,-0.8957790102615777,4.462678911106704,8.496475854290699,-4.033796943183995,-0.5697245024801593,-0.7944922307739682,-0.25381204478085134,-0.8324542906896044,-0.12015417431716982,20260940,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,combined,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.770027731686559,-0.13401762656722463,-0.21071619065247235,4.462678911106704,5.4273742016886315,-0.9646952905819276,-0.13401762656722463,-0.32493199654887206,0.14609064593867366,-0.34948405069312166,0.26700892643963753,20260941,100000
baseline_vs_metadata,surface_shuffle,surface_shuffle,improvement,nested_selected_surface,metadata_only,equivalent_damage_diameter,mm,7,1,0.6360101051193343,0.8739282326404082,-0.23791812752107383,-0.37407916258882923,4.462678911106704,6.156537979695713,-1.6938590685890091,-0.23791812752107383,-0.43103937778465606,0.07387436790704711,-0.45080688205283653,0.21591592524667855,20260942,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,train_mean,metadata_only,equivalent_damage_diameter,mm,7,4,0.8455939759832093,0.8521505974148521,-0.006556621431642833,-0.0077538648782581035,5.950227038488895,5.997041673268735,-0.04681463477984048,-0.006556621431642833,-0.04140991329383318,0.024025706571590692,-0.05317937831140746,0.03235611514916164,20260943,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,profile_ridge,metadata_only,equivalent_damage_diameter,mm,7,1,0.8455939759832093,0.9347290167982549,-0.08913504081504577,-0.10541115872000452,5.950227038488895,6.581179304462109,-0.630952265973215,-0.08913504081504577,-0.18685332759817408,0.00012006164936676342,-0.21965620161885643,0.026758829068867902,20260944,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,profile_extra_trees,metadata_only,equivalent_damage_diameter,mm,7,4,0.8455939759832093,0.8409426912248819,0.004651284758327291,0.005500612457555694,5.950227038488895,5.920003911461884,0.03022312702701064,0.004651284758327291,-0.05889750790352807,0.06541018866913875,-0.08075807390468011,0.08138167963366423,20260945,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,frozen_rgb,metadata_only,equivalent_damage_diameter,mm,7,0,0.8455939759832093,1.1798368091414184,-0.3342428331582093,-0.3952757974293401,5.950227038488895,8.306775862939713,-2.3565488244508166,-0.3342428331582093,-0.4227803001661671,-0.23731049689224076,-0.44769882449350407,-0.20590817255611812,20260946,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,combined,metadata_only,equivalent_damage_diameter,mm,7,0,0.8455939759832093,1.3393200487936074,-0.4937260728103981,-0.583880783015656,5.950227038488895,9.4340377542825,-3.4838107157936036,-0.4937260728103981,-0.6585842927167285,-0.35152823224771473,-0.7150849822046104,-0.3153784878858777,20260947,100000
baseline_vs_metadata,target_shuffle,target_shuffle,improvement,nested_selected_surface,metadata_only,equivalent_damage_diameter,mm,7,4,0.8455939759832093,0.8409426912248819,0.004651284758327291,0.005500612457555694,5.950227038488895,5.920003911461884,0.03022312702701064,0.004651284758327291,-0.059102037695387195,0.06448679278286763,-0.07913500256069259,0.08186045412919392,20260948,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,train_mean,train_mean,equivalent_damage_diameter,mm,7,0,0.8521505974148521,0.8521505974148521,0.0,0.0,5.997041673268735,5.997041673268735,0.0,0.0,0.0,0.0,0.0,0.0,20260949,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,train_mean,train_mean,equivalent_damage_diameter,mm,7,4,0.8521505974148521,0.8521505974148521,7.930164461608261e-17,9.306059851000283e-17,5.997041673268735,5.997041673268735,1.2688263138573217e-16,7.930164461608261e-17,-3.1720657846433045e-16,4.440892098500626e-16,-4.440892098500626e-16,5.233908544661452e-16,20260950,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_ridge,profile_ridge,equivalent_damage_diameter,mm,7,2,0.8517827456678689,0.8603012114844767,-0.008518465816607692,-0.010000749439845136,5.997122656103291,6.064091349493224,-0.06696869338993336,-0.008518465816607692,-0.16517277220887033,0.17135131271577886,-0.19949691314988582,0.23799802403933215,20260951,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_ridge,profile_ridge,equivalent_damage_diameter,mm,7,2,0.8517827456678689,0.9347290167982549,-0.08294627113038604,-0.0973796094746545,5.997122656103291,6.581179304462109,-0.5840566483588194,-0.08294627113038604,-0.21856929626819507,0.08080892194718674,-0.25234868416612366,0.14129961709998073,20260952,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,profile_extra_trees,profile_extra_trees,equivalent_damage_diameter,mm,7,0,0.581281447996595,0.8310023118252705,-0.2497208638286755,-0.4296040492765534,4.0852482112983095,5.848162341034839,-1.7629141297365296,-0.2497208638286755,-0.3321606803086946,-0.17291495375078675,-0.36112628844422,-0.15267667270563123,20260953,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,profile_extra_trees,profile_extra_trees,equivalent_damage_diameter,mm,7,0,0.581281447996595,0.8409426912248819,-0.259661243228287,-0.44670485205268073,4.0852482112983095,5.920003911461884,-1.8347557001635744,-0.259661243228287,-0.3686466928574071,-0.15919972694325582,-0.40341108293919165,-0.12701632331523113,20260954,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,frozen_rgb,frozen_rgb,equivalent_damage_diameter,mm,7,0,0.8085273456989841,1.2057346075994937,-0.39720726190050953,-0.4912725141746664,5.703800738829263,8.496475854290699,-2.7926751154614373,-0.39720726190050953,-0.5573068816961757,-0.23463112724137883,-0.6097290953786452,-0.18248288099928361,20260955,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,frozen_rgb,frozen_rgb,equivalent_damage_diameter,mm,7,1,0.8085273456989841,1.1798368091414184,-0.3713094634424344,-0.4592416885064434,5.703800738829263,8.306775862939713,-2.60297512411045,-0.3713094634424344,-0.5847989452940753,-0.16315639963393602,-0.6455993085635932,-0.09513882529510934,20260956,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,combined,combined,equivalent_damage_diameter,mm,7,3,0.8448344364147193,0.770027731686559,0.07480670472816042,0.08854599375189139,5.950599395056569,5.4273742016886315,0.5232251933679376,0.07480670472816042,-0.15446812762992693,0.4173532510117171,-0.19846786262294752,0.567508831632048,20260957,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,combined,combined,equivalent_damage_diameter,mm,7,1,0.8448344364147193,1.3393200487936074,-0.49448561237888783,-0.5853047544763559,5.950599395056569,9.4340377542825,-3.483438359225929,-0.49448561237888783,-0.80208468795577,-0.0937813404286609,-0.8648777996038725,0.05855933230822547,20260958,100000
surface_shuffle_vs_normal,surface_shuffle,normal,normal_minus_surface_shuffle,nested_selected_surface,nested_selected_surface,equivalent_damage_diameter,mm,7,0,0.581281447996595,0.8739282326404082,-0.29264678464381333,-0.5034511004134569,4.0852482112983095,6.156537979695713,-2.071289768397403,-0.29264678464381333,-0.36964649160276686,-0.19755478151549802,-0.3863519856550601,-0.1621791770674876,20260959,100000
target_shuffle_vs_normal,target_shuffle,normal,normal_minus_target_shuffle,nested_selected_surface,nested_selected_surface,equivalent_damage_diameter,mm,7,0,0.581281447996595,0.8409426912248819,-0.259661243228287,-0.44670485205268073,4.0852482112983095,5.920003911461884,-1.8347557001635744,-0.259661243228287,-0.36762766076811854,-0.15907629643902635,-0.4031451151841582,-0.12701632331523113,20260960,100000
baseline_vs_metadata,normal,normal,improvement,train_mean,metadata_only,damage_radial_spread,mm,7,3,0.7328611446005476,0.7753241588262171,-0.04246301422566926,-0.05794141842355976,2.359330714018436,2.4884752423997427,-0.12914452838130677,-0.04246301422566926,-0.11272605995484919,0.026325224533031218,-0.13453358785069316,0.046786901868478996,20260961,100000
baseline_vs_metadata,normal,normal,improvement,profile_ridge,metadata_only,damage_radial_spread,mm,7,2,0.7328611446005476,0.8405455555942895,-0.10768441099374175,-0.14693699043416483,2.359330714018436,2.6983446908611013,-0.3390139768426655,-0.10768441099374175,-0.20998129953398106,-0.010398867376452434,-0.24339595332832178,0.017861243232424866,20260962,100000
baseline_vs_metadata,normal,normal,improvement,profile_extra_trees,metadata_only,damage_radial_spread,mm,7,5,0.7328611446005476,0.7018403689985807,0.031020775601967143,0.04232831257396691,2.359330714018436,2.2474130699450727,0.11191764407336276,0.031020775601967143,-0.05263309097478771,0.10115765861153861,-0.08394559768543194,0.12069839209626607,20260963,100000
baseline_vs_metadata,normal,normal,improvement,frozen_rgb,metadata_only,damage_radial_spread,mm,7,0,0.7328611446005476,1.1348617910140073,-0.4020006464134596,-0.5485358984785222,2.359330714018436,3.7060849820022654,-1.3467542679838298,-0.4020006464134596,-0.684797849705911,-0.16566618071804198,-0.7874310390529882,-0.10912202213566773,20260964,100000
baseline_vs_metadata,normal,normal,improvement,combined,metadata_only,damage_radial_spread,mm,7,0,0.7328611446005476,1.193002724184505,-0.46014157958395724,-0.6278700719421568,2.359330714018436,3.87079044530797,-1.5114597312895344,-0.46014157958395724,-0.7977687238915087,-0.21673039594457125,-0.9440176121993937,-0.16209543156548176,20260965,100000
