method,outer_domain,inner_domain,pca_dimension,mae,fit_sample_count,query_sample_count,fit_domains,pca_state_sha256,ridge_state_sha256,state_sha256
dinov2_spatial,xcmzfsbd9t,w68dtmpfyf,8,0.12638036119553606,174,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",25e71f59c8422dd322478150f27071fee0b1450272399068020460cc60501558,59a5e2fb07890756fcbd2c52764f9df45f50153ca6d5d82422b784b93e152cd8,d873f48fbc498b3a235c71b59542ed504a205d1ef6eeeab5e028930f615835dc
dinov2_spatial,xcmzfsbd9t,w68dtmpfyf,16,0.09820666625765968,174,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",25e71f59c8422dd322478150f27071fee0b1450272399068020460cc60501558,ea14f3e5d59198bf1d5721595d71dbfb1e5f9711d0306a94e11c2f27216dfff0,dec2951c011b0fd8a7d4088e3f38a12bd1e8c6aec6a5f2cab790f0d616667839
dinov2_spatial,xcmzfsbd9t,w68dtmpfyf,32,0.08722037212074958,174,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""yfxyg8jm46"",""ykhs7s2dck""]",25e71f59c8422dd322478150f27071fee0b1450272399068020460cc60501558,eabd5698fe3b09d65acef1574446a2d375e87f2a3fcf7eb968184f7d8c9e164d,13a2bb6317ef7b2d17b940dad26752985ce351e7377fd7453d371483b5340eb9
dinov2_spatial,xcmzfsbd9t,yfxyg8jm46,8,0.18101633391400654,175,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",8e060bb1ed053b806f5a7a14ee20931ce4bc66252e119bf899215429aaf44b6a,81e1ac414d97d77d6c706e402a1af7c58096992dcce94db5709a456a83ba9b60,3e98ec998980e166eb2bd3aaedea5c6fccb44c117e806789477e2c62afc2560a
dinov2_spatial,xcmzfsbd9t,yfxyg8jm46,16,0.16942160168084722,175,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",8e060bb1ed053b806f5a7a14ee20931ce4bc66252e119bf899215429aaf44b6a,ebcdf4bb22b4dcfbfd80e650f75f41b8858becdff8da5180d430ae461d66c744,fbc2c45e528602c40988a8f0aada8f6412226327510b7649290f778e887ed9f7
dinov2_spatial,xcmzfsbd9t,yfxyg8jm46,32,0.1896055963024115,175,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",8e060bb1ed053b806f5a7a14ee20931ce4bc66252e119bf899215429aaf44b6a,2e340e8140b344c25f63286e653e0ec9a97fa0131a1342a90748ed5cd5e56140,4c28a481b3a4f2ed4b7483403715a3edbb7cbb265696b82e8145807590dcbe01
dinov2_spatial,xcmzfsbd9t,ykhs7s2dck,8,0.3889144439350662,179,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",131c1f9e0eeecf4ec464cef01da87bfabe50181ac675aaeb3150ee431c4c5555,5097da8d4a1482124248bb8a6fe75f6ee74e73d731ba8370f7215a4511e0cc31,d542e7c79efa9b0d8a9f8109f2c3638b56928227a7e7fc148fb34fab5aa453e2
dinov2_spatial,xcmzfsbd9t,ykhs7s2dck,16,0.3133913045435427,179,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",131c1f9e0eeecf4ec464cef01da87bfabe50181ac675aaeb3150ee431c4c5555,e7c6ba73d4612bd5b65aa7ddafef912ce2084d774932a1495d0e8fcfe4fd6777,c92ec817f16d5da8a0167eb7d6d5fa8c92456c7803b4c89b069f5a5bf04d973d
dinov2_spatial,xcmzfsbd9t,ykhs7s2dck,32,0.24450273067013606,179,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",131c1f9e0eeecf4ec464cef01da87bfabe50181ac675aaeb3150ee431c4c5555,44d1aa606f3a3d8b0c2400a02c4b02a228ff1e8280067d7519339ed21df95e40,eb4324e99824bbeaacc8f7429a43fbe576d2faf78dfd04434a015504dac74f66
dinov2_spatial,yfxyg8jm46,74t7kcdgkr,8,0.08834557396823942,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",55e192ccb8543cb5426934f7ab0ece34874db6f9fec6b935c1b7f14122833586,a572b9a3723abe1bbed8b4b179bed8b119c43174ebaaf0e52400c7f1411c471a,bd5e1dfc57028f75337cf1abbae4b5ee5ed057b0646a9a799bfd1c8c68d9bc12
dinov2_spatial,yfxyg8jm46,74t7kcdgkr,16,0.07413052697059981,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",55e192ccb8543cb5426934f7ab0ece34874db6f9fec6b935c1b7f14122833586,baf70b6e93acc5d4219cd3bcda1fed04b1b1c14a71ed00a334974bc208943802,11c3f5d0842adb2f51d2f4103f35a70c3a87a38aa2e1af05b502fce499a2f858
dinov2_spatial,yfxyg8jm46,74t7kcdgkr,32,0.08540424983116236,189,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",55e192ccb8543cb5426934f7ab0ece34874db6f9fec6b935c1b7f14122833586,577e483d7ff9559505c0d12f5f7c929f291ea8d5331231498e82c65f744fcf10,11e41af2e842e3ef2f9e44dd8370e77aeb326cf5b2360706cee99326f086b5b1
dinov2_spatial,yfxyg8jm46,cgtnjyggtm,8,0.11983961775673374,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",56fb85b0eaa1a4a4f254f7e8a39d769aaa14fa69d65437d6c036e0c320a18f46,c006e5a03bfe4aff90e03bc04d3095be88cfeb3abb1e86b3768cbab5fde33a6e,1d7c680e76963b3a85073e1dd72c5187a04aebb1a7a78943a67a3fbbb1c5957b
dinov2_spatial,yfxyg8jm46,cgtnjyggtm,16,0.12189524723579043,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",56fb85b0eaa1a4a4f254f7e8a39d769aaa14fa69d65437d6c036e0c320a18f46,27be0e99d4e56a6d089aa19192d1703c32ca9952dda9d726012b6c2eb2711328,c83594da4f91d6d31a29be7ee480bf1082c3e0183b141a459bd3e1d5fe690f35
dinov2_spatial,yfxyg8jm46,cgtnjyggtm,32,0.11917156527677945,185,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",56fb85b0eaa1a4a4f254f7e8a39d769aaa14fa69d65437d6c036e0c320a18f46,7ee54bf2c6db584e5f61f12591326241251ead1cbe50f7506bdbe42cfa8647a6,b1197fe84ba312679d4f313960fe7a78d327d140569103c29671c7a0cf10f793
dinov2_spatial,yfxyg8jm46,w68dtmpfyf,8,0.0876970659635901,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",9ac1b118ea8b0a938f743226cbf506e27701a2ac71a10247a9f1633123c976f8,a8094285a50675c18fcb6d9cb1728d1b19611888a72eda34707314abf0875e51,e069290bad1cc723b690a79e4ad2253b95c0fdfbb1df31e0b3d7ae823e187b43
dinov2_spatial,yfxyg8jm46,w68dtmpfyf,16,0.07499602424614747,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",9ac1b118ea8b0a938f743226cbf506e27701a2ac71a10247a9f1633123c976f8,bfc0b71a3ff9ef0d719c5da0a946b290621bfa428a3f151bdcaf8d210d791e18,f674cfa1f1292ef390a8df80e346c4cce25fb3262d5f81545b72f10dc7f264cb
dinov2_spatial,yfxyg8jm46,w68dtmpfyf,32,0.07078307902265717,191,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""ykhs7s2dck""]",9ac1b118ea8b0a938f743226cbf506e27701a2ac71a10247a9f1633123c976f8,8e66563fb99da1b356349290842146d39d72c787090d454721d5b9001cac7e34,8aebaa8c9aa5bb65018958f7c48a1c732d3edcecef93fbf1fc2dde78253f97bb
dinov2_spatial,yfxyg8jm46,xcmzfsbd9t,8,0.11539496654152816,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",8e060bb1ed053b806f5a7a14ee20931ce4bc66252e119bf899215429aaf44b6a,81e1ac414d97d77d6c706e402a1af7c58096992dcce94db5709a456a83ba9b60,319b722b13744b0bf0b50f23b95390604396593c98436c40393f804b323ffa05
dinov2_spatial,yfxyg8jm46,xcmzfsbd9t,16,0.10790995183395515,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",8e060bb1ed053b806f5a7a14ee20931ce4bc66252e119bf899215429aaf44b6a,ebcdf4bb22b4dcfbfd80e650f75f41b8858becdff8da5180d430ae461d66c744,b662e8a1cf4ea3322d6633ec495626c90f165ca0f57430ce5da7117691899a2b
dinov2_spatial,yfxyg8jm46,xcmzfsbd9t,32,0.09674827569999073,175,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""ykhs7s2dck""]",8e060bb1ed053b806f5a7a14ee20931ce4bc66252e119bf899215429aaf44b6a,2e340e8140b344c25f63286e653e0ec9a97fa0131a1342a90748ed5cd5e56140,84eb6a65319fe8fca057eb0c92c73325a87288a5daa9055cdf2b992b2b72777b
dinov2_spatial,yfxyg8jm46,ykhs7s2dck,8,0.26673829282542616,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",1749960e312cc7deae1d5739ce3c70fed90f1cdae8fa5b89b37f8d78a5ba04a2,b50f5a4cffe00d00c814837d9af39ebb10347239255590625069c2912d68c04e,65b2d224a1ce408ff137959b446114a3f03f59d7175794a3bab633c974d03d19
dinov2_spatial,yfxyg8jm46,ykhs7s2dck,16,0.18961014598756096,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",1749960e312cc7deae1d5739ce3c70fed90f1cdae8fa5b89b37f8d78a5ba04a2,c920968bfb82feac65284df07f35de6e49584db1f330226dc74b477c6287a675,2ce226164432db56465699add3f6a0b6fab523168e9cc274a395a8db6a865c6a
dinov2_spatial,yfxyg8jm46,ykhs7s2dck,32,0.17214056086314233,196,38,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",1749960e312cc7deae1d5739ce3c70fed90f1cdae8fa5b89b37f8d78a5ba04a2,4e298a8429bfff16cf6f2a3f05f578ebb489c46deb2235490179069a7715179c,ab0cdcca0d254443c42cc449bf2c14525f23df64e1014a3f96fa832ebc30c9bd
dinov2_spatial,ykhs7s2dck,74t7kcdgkr,8,0.10814931351856985,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",a896b5c39ecbd717dd68f72a47c377fb1e5428fae2f30062c02ea0dcc44a5a9d,974abf7d292a376e105610099be50bc3107cfae92ec364c4a313ef33e52968d2,1a25ca2153064d6c383315a4547860f041e03440eece967a4f8ce54874be375e
dinov2_spatial,ykhs7s2dck,74t7kcdgkr,16,0.10764389836694478,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",a896b5c39ecbd717dd68f72a47c377fb1e5428fae2f30062c02ea0dcc44a5a9d,18bdfc2b6203a291faa6127f771f5b51d7ed65ba0cc99f39f0a092693c914371,8a97b8ee65d2c659ae44ccd3460b02f720a308762e34ef0039d6681dd45460c3
dinov2_spatial,ykhs7s2dck,74t7kcdgkr,32,0.0834732658785087,193,45,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",a896b5c39ecbd717dd68f72a47c377fb1e5428fae2f30062c02ea0dcc44a5a9d,cbaccd91e4b353f9340ad2843bcae4f518ca098ef4bd32beee8018f6cd60d7dd,c2c9a1363500cd3582a165241e4322a833b1e207225a37c524278ca0c8900db2
dinov2_spatial,ykhs7s2dck,cgtnjyggtm,8,0.13285280468204394,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",23d4fb20cd197b50101cb54f4e20fb2c868abc55253df6ed557da3722bb0de66,ff251045f28e09705bf9ae8a3470d3c10caaafb7cc59b78a94ff8d468aaf8acb,41eed388e1cb2f60d383a83ed7698341b363e930ec361a6ffc7a7767b8bcb081
dinov2_spatial,ykhs7s2dck,cgtnjyggtm,16,0.1327408592826046,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",23d4fb20cd197b50101cb54f4e20fb2c868abc55253df6ed557da3722bb0de66,aa7999344bcee5f7ebf1961587a8cd9e264fd2f2a12a76e9de649358fac09f3a,ae50f5f05fe4e4a52452481b3d3e89ba4afe1857d24e92608682836f6f4e15da
dinov2_spatial,ykhs7s2dck,cgtnjyggtm,32,0.13439646475170827,189,49,"[""74t7kcdgkr"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",23d4fb20cd197b50101cb54f4e20fb2c868abc55253df6ed557da3722bb0de66,6342fdec0eb5ea8635507e34bb63e3010b68645cb9080d0a5d9baec74bbecc36,1d3a8a9e2b7cb1a2e41a483690d468022a78ab8f83fb61457f0b4a27ec32df1d
dinov2_spatial,ykhs7s2dck,w68dtmpfyf,8,0.104856696348712,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",45af79f4126a5fd369b25739f7a1471f63ac446fa6a147863ccae69e013a5e40,392abdde3cc091fce2ae0f267d6b0e3eb60aa26175deb6bb381f3d11d05f54df,37ba4589780766aeb0685063e9ae0c4a99fed9d9d9d7fa5534ad8d4b2c29d7cb
dinov2_spatial,ykhs7s2dck,w68dtmpfyf,16,0.09891500895190104,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",45af79f4126a5fd369b25739f7a1471f63ac446fa6a147863ccae69e013a5e40,9520016c3e67fbaf1d6057c7319b342f8d62ce16bd62141f03ee639d30e62395,b0c0b0113364f0022b4641b3fb4dc078ade88c5bdd0cf02955ee41b0d268a19e
dinov2_spatial,ykhs7s2dck,w68dtmpfyf,32,0.09929255871626451,195,43,"[""74t7kcdgkr"",""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46""]",45af79f4126a5fd369b25739f7a1471f63ac446fa6a147863ccae69e013a5e40,0895ee1564b3b2aedc6e3df90084abfadc5d9fea1e636345ef61e1744bd78141,917bd66fc07e16d28abd6738e3bb598b587d951f878bbf8d4ce48595a05a554f
dinov2_spatial,ykhs7s2dck,xcmzfsbd9t,8,0.12192535149702126,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",131c1f9e0eeecf4ec464cef01da87bfabe50181ac675aaeb3150ee431c4c5555,5097da8d4a1482124248bb8a6fe75f6ee74e73d731ba8370f7215a4511e0cc31,c97db78f037c6de681172a176aa8cf11b5428d9ce096d1b3ef39eb3dae687b9a
dinov2_spatial,ykhs7s2dck,xcmzfsbd9t,16,0.14216809898141194,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",131c1f9e0eeecf4ec464cef01da87bfabe50181ac675aaeb3150ee431c4c5555,e7c6ba73d4612bd5b65aa7ddafef912ce2084d774932a1495d0e8fcfe4fd6777,8d03e7b2f572d0104d598b15a79ae525d94e38acb458b3b399aa41cfbd69013e
dinov2_spatial,ykhs7s2dck,xcmzfsbd9t,32,0.17917541848416776,179,59,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46""]",131c1f9e0eeecf4ec464cef01da87bfabe50181ac675aaeb3150ee431c4c5555,44d1aa606f3a3d8b0c2400a02c4b02a228ff1e8280067d7519339ed21df95e40,7cc2e7ec5046fc0740f8f2d90d81092856801d518b7aa7d9c7d0e5a86fde8d87
dinov2_spatial,ykhs7s2dck,yfxyg8jm46,8,0.13176884076484305,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",1749960e312cc7deae1d5739ce3c70fed90f1cdae8fa5b89b37f8d78a5ba04a2,b50f5a4cffe00d00c814837d9af39ebb10347239255590625069c2912d68c04e,f091d1df6d3fdbeb5a893867f7d544c215af126e84fcb2c24285bb45e0c3827c
dinov2_spatial,ykhs7s2dck,yfxyg8jm46,16,0.12791433516875553,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",1749960e312cc7deae1d5739ce3c70fed90f1cdae8fa5b89b37f8d78a5ba04a2,c920968bfb82feac65284df07f35de6e49584db1f330226dc74b477c6287a675,be3cafb79a3ed6a53e715da05501f433072a52ac5fda13429e14ccc439607b08
dinov2_spatial,ykhs7s2dck,yfxyg8jm46,32,0.14383782432977696,196,42,"[""74t7kcdgkr"",""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t""]",1749960e312cc7deae1d5739ce3c70fed90f1cdae8fa5b89b37f8d78a5ba04a2,4e298a8429bfff16cf6f2a3f05f578ebb489c46deb2235490179069a7715179c,e9759878b534bdddc846c092013fda298ecf5cefbe15504823ee3c77eed49d99
dinov2_spatial_destroyed,74t7kcdgkr,cgtnjyggtm,8,0.13005207418116915,182,49,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",6adce5a8c4fd58d250bf73c893a91d90d443873cc592f2832ed3a73055ebe08b,5f50fda069c4d80221e2284dd410a46eda3172817300a9368fd8f2fcbd24dccc,a947043d9bca9c35ccef1e6597fba4e72cc46508c61f14b1d06f598f3fea9597
dinov2_spatial_destroyed,74t7kcdgkr,cgtnjyggtm,16,0.12944892828439483,182,49,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",6adce5a8c4fd58d250bf73c893a91d90d443873cc592f2832ed3a73055ebe08b,e99b05e02954ca8665123f49d15e2edc576d8063cc7b08a8dc27c1b80243f068,d077aafea632e02d53bdf53bb1cb7c8eff6984b6503ec89d8dac065fc04d7b93
dinov2_spatial_destroyed,74t7kcdgkr,cgtnjyggtm,32,0.13250780496970002,182,49,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",6adce5a8c4fd58d250bf73c893a91d90d443873cc592f2832ed3a73055ebe08b,6f72426dbdeacae08f13cd727d2aa73cf8e20236b8de5344692a77bf43112c7e,1cc583254c0cfc9ee29854afac9f65ae0e160436262f4f41b4d7c2bd47af12df
dinov2_spatial_destroyed,74t7kcdgkr,w68dtmpfyf,8,0.11657240137604191,188,43,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",676251e9e7ab483733f87b1c2321015c5b478954d334499d58463295d327b06b,dc4ef92fbbf0c091e2579bd3d53e37dcae76c2d9a3df26509d08320bb7a481b1,8bbd410d78b58264ad01b0ec239f7abe1c2ae113a4d7a3a99a386637dea410cb
dinov2_spatial_destroyed,74t7kcdgkr,w68dtmpfyf,16,0.1207439284478678,188,43,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",676251e9e7ab483733f87b1c2321015c5b478954d334499d58463295d327b06b,a060d161234c4b03223973d40761a82f7b5932fe96604e5aeecbf17064cfbf05,fb37e0ed128ddc3beaa1b22eb124f268071d351420d17de533558460e6ea8770
dinov2_spatial_destroyed,74t7kcdgkr,w68dtmpfyf,32,0.13104605350982623,188,43,"[""cgtnjyggtm"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",676251e9e7ab483733f87b1c2321015c5b478954d334499d58463295d327b06b,9082e56c269f775c78f7ee78a1bcfcfb8c062b73cff863f525754c51625d2a90,c54701d102f9a32f4f7109fa800f1fbf18dc45a02082fda49c3a8e3406c45fe4
dinov2_spatial_destroyed,74t7kcdgkr,xcmzfsbd9t,8,0.16496454933513532,172,59,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",c96511383ebd3e9af39a0813ce69873f41f256f784435dd1732ed397c9f5b438,31d0a5cc4a3dcd4c54ed4a9f59a2b9c72faa7101237e0a9d35ccea16420d633a,ccd7fd99be26d036e2654a46a2d3b0c73d45dd631fc68c62733cc5d5654d7b84
dinov2_spatial_destroyed,74t7kcdgkr,xcmzfsbd9t,16,0.1649346023471228,172,59,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",c96511383ebd3e9af39a0813ce69873f41f256f784435dd1732ed397c9f5b438,8327b810b6e7d51cbc86218ab0813717073d1d8a6dc919d06afd48ac7911df86,fe632a5aca8ac3c8ef3d0db8e007cae1106161bed2d29b2e3370858b1916955d
dinov2_spatial_destroyed,74t7kcdgkr,xcmzfsbd9t,32,0.14379835113537756,172,59,"[""cgtnjyggtm"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",c96511383ebd3e9af39a0813ce69873f41f256f784435dd1732ed397c9f5b438,fdf138ed4cf256afb7429acc48ad267b5b20614de3652a88c66dc1f226ab53dc,8159eeadd468f27587fb8d07826c997397a7dea28e1a37cf81ad6fcb0aa23ab5
dinov2_spatial_destroyed,74t7kcdgkr,yfxyg8jm46,8,0.14344260695199657,189,42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",231ce452d4ef7d7f6e0667ce08df6bcfc0469526240b19f2bc783e79acc7ae78,2491b708f72c918ab0c0c9895100000985b088087ccbd4140acaeae0ffbc94ac,0db58e8643d3e36415663aa4238e1dfb4324df54dbefb03c9c9b238a27be4124
dinov2_spatial_destroyed,74t7kcdgkr,yfxyg8jm46,16,0.14157936516204656,189,42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",231ce452d4ef7d7f6e0667ce08df6bcfc0469526240b19f2bc783e79acc7ae78,03c87afc3ddf0fa9700ffd778de039c00f0b979cf055670e2470a6a8cb3dc56f,65efc9d15d9df53319b32f4cc23dbff3c4dcc8ebaa85b82ebaab0ea51696b6dc
dinov2_spatial_destroyed,74t7kcdgkr,yfxyg8jm46,32,0.15716306090527368,189,42,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""ykhs7s2dck""]",231ce452d4ef7d7f6e0667ce08df6bcfc0469526240b19f2bc783e79acc7ae78,953a1732cf80ac6c71a2012ebb27f542683a17e07f5374fb9eb640a20560d7a1,2bdc4ddf5a3c54ba6563439d822aed2b441206088c5c19d5ea76986119ecb901
dinov2_spatial_destroyed,74t7kcdgkr,ykhs7s2dck,8,0.16775554747479807,193,38,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",e413122972335fedda53d5302e6e434dd9d50fe5853650391b9522e6be805b2b,d79b2f75a28286fc23d0ec4cd3894b26e6eb154d404cbbd7f54ad6f8b90d2fbb,9aa3c90b5b25c503b8a8b7d54ebf5713a0343cdff9d3ac306df846920c3ed18f
dinov2_spatial_destroyed,74t7kcdgkr,ykhs7s2dck,16,0.23328059026411,193,38,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",e413122972335fedda53d5302e6e434dd9d50fe5853650391b9522e6be805b2b,ae73e1a49aa280c99c37ebde55e1cc8fa62c67ee76483b246026c76fc639bd72,05c6746370b6bca6b6a738d7d16d51000bf85cc7e716e9ab323ef2967080bb73
dinov2_spatial_destroyed,74t7kcdgkr,ykhs7s2dck,32,0.2479965496971089,193,38,"[""cgtnjyggtm"",""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46""]",e413122972335fedda53d5302e6e434dd9d50fe5853650391b9522e6be805b2b,8ee3a6435849fb707132f8748eac352bf81d1395c87b66767719f8914871f534,4b6cfcc59841f3d35bb36f24084cf5fef323045e75200019eee6c2871e22bcda
dinov2_spatial_destroyed,cgtnjyggtm,74t7kcdgkr,8,0.17646529864157673,182,45,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",6adce5a8c4fd58d250bf73c893a91d90d443873cc592f2832ed3a73055ebe08b,5f50fda069c4d80221e2284dd410a46eda3172817300a9368fd8f2fcbd24dccc,7215f015ee307b6043fa76e7dd449782e1283d3efc88f927b403b75aaf9170cf
dinov2_spatial_destroyed,cgtnjyggtm,74t7kcdgkr,16,0.17732001332839836,182,45,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",6adce5a8c4fd58d250bf73c893a91d90d443873cc592f2832ed3a73055ebe08b,e99b05e02954ca8665123f49d15e2edc576d8063cc7b08a8dc27c1b80243f068,f7ff7301023f9bb61a2f2aad86a117886278e170cc9226e5b280b0747b4fd002
dinov2_spatial_destroyed,cgtnjyggtm,74t7kcdgkr,32,0.16039110079737418,182,45,"[""w68dtmpfyf"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",6adce5a8c4fd58d250bf73c893a91d90d443873cc592f2832ed3a73055ebe08b,6f72426dbdeacae08f13cd727d2aa73cf8e20236b8de5344692a77bf43112c7e,e9a9eb530ea5ca73253076f8817b615d350fd9e33fb76ac0c6d75169e717b1e0
dinov2_spatial_destroyed,cgtnjyggtm,w68dtmpfyf,8,0.18454578187223944,184,43,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",defc85c20cc2b9fc342e1e49216c5e6746a24f352aa68cf0da8cf836c58209b3,87456cd318ceffeda725c650804347c8f537de93dbda17ba5c49e43639bd5e1a,df4a3aa72f4a2d9af85984613d4951896d5252e4017ae6893f32c31d0ebb11e6
dinov2_spatial_destroyed,cgtnjyggtm,w68dtmpfyf,16,0.1816050283319734,184,43,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",defc85c20cc2b9fc342e1e49216c5e6746a24f352aa68cf0da8cf836c58209b3,d875c40435f9a792554934c034e5635a9defd28c73ff7ceaf77f509c79ce2c44,152d0b575871e082d764904a1b5ee24d64e1095fe134e39c83e0f4716993487a
dinov2_spatial_destroyed,cgtnjyggtm,w68dtmpfyf,32,0.17243628984107176,184,43,"[""74t7kcdgkr"",""xcmzfsbd9t"",""yfxyg8jm46"",""ykhs7s2dck""]",defc85c20cc2b9fc342e1e49216c5e6746a24f352aa68cf0da8cf836c58209b3,933eb7f43bac202b91cb150615cc641ffdbad7737fb1e7b336a29c4446044edb,1187d8d8fe5549d3d4f0e1ab067ba9523142c6a9150c354bcd8f90aa694facba
dinov2_spatial_destroyed,cgtnjyggtm,xcmzfsbd9t,8,0.12165379121407754,168,59,"[""74t7kcdgkr"",""w68dtmpfyf"",""yfxyg8jm46"",""ykhs7s2dck""]",63add6af7efe0c1c4864450f1b04c0e76aa896065ccb090f250ead27d5718ec2,1253169bdb2ad4d07dd02dace4bb3d7d879f157dfe6a5d3e9d4aaed7a234b07c,e466647bb8ab7b84df6278142ea144963e936382c7c3286c64fc44f0305f8939
