candidate_bank_state_sha256,cumulative_actions,dataset_id,effective_budget,measured_count,method,native_count,nominal_checkpoint,outer_domain,p_a_absolute_error,p_a_prediction,p_a_predictor_state_sha256,p_b_absolute_error,p_b_prediction,p_b_predictor_state_sha256,plan_state_sha256,ranking_state_sha256,score_evaluation_state_sha256,specimen_id,target
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.18582041982635455,84539,old_refit_diagnostic,454950,0.1875,cgtnjyggtm,0.22690067140645287,0.4884477569443429,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2382766785924747,0.4998237641303647,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,80063004bc6c64769e414293c36b919684dd3cb774eccd5969ce5c670f5cf6a7,c2d09d200dbc8f5cff286e333e388b8b51457c1ceee814c4b2f7181947ee6030,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-43,0.26154708553789
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24685350038465764,112306,old_refit_diagnostic,454950,0.25,cgtnjyggtm,0.23942275054574486,0.5009698360836349,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.24572798259577705,0.5072750681336671,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,80063004bc6c64769e414293c36b919684dd3cb774eccd5969ce5c670f5cf6a7,c2d09d200dbc8f5cff286e333e388b8b51457c1ceee814c4b2f7181947ee6030,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-43,0.26154708553789
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06007693153093747,27332,proposed,454950,0.0625,cgtnjyggtm,0.28213018692545183,0.5436772724633419,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.23084104073908018,0.4923881262769702,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,aadd526244db987f806cbb757a57763c6ca3b2951e0146f8396d6f4e7c8d4d32,0f7958485d1e95368efabdfaff65965bc6eaf34032c04f047db802d86f514e00,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-43,0.26154708553789
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,21,cgtnjyggtm,0.09365424771952961,42608,proposed,454950,0.09375,cgtnjyggtm,0.2669771526450487,0.5285242381829387,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2510873741935679,0.5126344597314579,4efa21c77b22390332ad572ee9bc6223584938c7cce2477be7e541a00a51689a,aadd526244db987f806cbb757a57763c6ca3b2951e0146f8396d6f4e7c8d4d32,0f7958485d1e95368efabdfaff65965bc6eaf34032c04f047db802d86f514e00,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-43,0.26154708553789
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,29,cgtnjyggtm,0.12309484558742718,56002,proposed,454950,0.125,cgtnjyggtm,0.26173091399826615,0.5232779995361562,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2180104646140022,0.4795575501518922,db0925ea987c567fcb3b828edf29288fc59c685d2b3be8de5dcc174dda2cd655,aadd526244db987f806cbb757a57763c6ca3b2951e0146f8396d6f4e7c8d4d32,0f7958485d1e95368efabdfaff65965bc6eaf34032c04f047db802d86f514e00,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-43,0.26154708553789
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.18544895043411364,84370,proposed,454950,0.1875,cgtnjyggtm,0.24170183512434468,0.5032489206622347,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2485115258222968,0.5100586113601868,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,aadd526244db987f806cbb757a57763c6ca3b2951e0146f8396d6f4e7c8d4d32,0f7958485d1e95368efabdfaff65965bc6eaf34032c04f047db802d86f514e00,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-43,0.26154708553789
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24685350038465764,112306,proposed,454950,0.25,cgtnjyggtm,0.2408004390398864,0.5023475245777764,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2489437463622805,0.5104908319001705,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,aadd526244db987f806cbb757a57763c6ca3b2951e0146f8396d6f4e7c8d4d32,0f7958485d1e95368efabdfaff65965bc6eaf34032c04f047db802d86f514e00,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-43,0.26154708553789
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06018023958676778,27379,c0_mvd_m1_o2,454950,0.0625,cgtnjyggtm,0.3521989654623558,0.6052489388196528,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2921478710429332,0.5451978444002302,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,c09cba327bfeef8af8b1e5c5be846c4ad67d6b241c06d8a457896d80de92eb93,cfa14f0ce815a0bbb7cc0a8ece73a9cdb00db50b9aabed8a69d8e870730ecd14,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,21,cgtnjyggtm,0.09370919881305638,42633,c0_mvd_m1_o2,454950,0.09375,cgtnjyggtm,0.3468437438160222,0.5998937171733192,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.31561723229231303,0.56866720564961,4efa21c77b22390332ad572ee9bc6223584938c7cce2477be7e541a00a51689a,c09cba327bfeef8af8b1e5c5be846c4ad67d6b241c06d8a457896d80de92eb93,cfa14f0ce815a0bbb7cc0a8ece73a9cdb00db50b9aabed8a69d8e870730ecd14,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,29,cgtnjyggtm,0.1234443345422574,56161,c0_mvd_m1_o2,454950,0.125,cgtnjyggtm,0.36123254563118495,0.614282518988482,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.3320077346029487,0.5850577079602457,db0925ea987c567fcb3b828edf29288fc59c685d2b3be8de5dcc174dda2cd655,c09cba327bfeef8af8b1e5c5be846c4ad67d6b241c06d8a457896d80de92eb93,cfa14f0ce815a0bbb7cc0a8ece73a9cdb00db50b9aabed8a69d8e870730ecd14,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.18546873282778328,84379,c0_mvd_m1_o2,454950,0.1875,cgtnjyggtm,0.33062946190497183,0.5836794352622688,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.32271180045394815,0.5757617738112452,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,c09cba327bfeef8af8b1e5c5be846c4ad67d6b241c06d8a457896d80de92eb93,cfa14f0ce815a0bbb7cc0a8ece73a9cdb00db50b9aabed8a69d8e870730ecd14,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24685350038465764,112306,c0_mvd_m1_o2,454950,0.25,cgtnjyggtm,0.3141974299845221,0.5672474033418191,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29825665365264525,0.5513066270099423,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,c09cba327bfeef8af8b1e5c5be846c4ad67d6b241c06d8a457896d80de92eb93,cfa14f0ce815a0bbb7cc0a8ece73a9cdb00db50b9aabed8a69d8e870730ecd14,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06015166501813386,27366,c1_center_prior,454950,0.0625,cgtnjyggtm,0.33800567733372705,0.5910556506910241,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2653307354726126,0.5183807088299096,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,24ac6ba7bfc128aa799bccdca8a5bca4ddbec20e90c273abd70f881ac919d7b8,ee123b1cd1e5fbaeb42959d1ff6cab295121e0af69f316dc8fb6b4604d4fc789,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,21,cgtnjyggtm,0.09330695680844049,42450,c1_center_prior,454950,0.09375,cgtnjyggtm,0.321092893662044,0.574142867019341,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29505571820023385,0.5481056915575309,4efa21c77b22390332ad572ee9bc6223584938c7cce2477be7e541a00a51689a,24ac6ba7bfc128aa799bccdca8a5bca4ddbec20e90c273abd70f881ac919d7b8,ee123b1cd1e5fbaeb42959d1ff6cab295121e0af69f316dc8fb6b4604d4fc789,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,29,cgtnjyggtm,0.1227079898889988,55826,c1_center_prior,454950,0.125,cgtnjyggtm,0.3056580481436661,0.5587080215009631,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2892786801907384,0.5423286535480354,db0925ea987c567fcb3b828edf29288fc59c685d2b3be8de5dcc174dda2cd655,24ac6ba7bfc128aa799bccdca8a5bca4ddbec20e90c273abd70f881ac919d7b8,ee123b1cd1e5fbaeb42959d1ff6cab295121e0af69f316dc8fb6b4604d4fc789,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.1849829651610067,84158,c1_center_prior,454950,0.1875,cgtnjyggtm,0.2928692993291611,0.5459192726864581,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29462038971296495,0.547670363070262,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,24ac6ba7bfc128aa799bccdca8a5bca4ddbec20e90c273abd70f881ac919d7b8,ee123b1cd1e5fbaeb42959d1ff6cab295121e0af69f316dc8fb6b4604d4fc789,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24671282558522914,112242,c1_center_prior,454950,0.25,cgtnjyggtm,0.31063625773933806,0.5636862310966351,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29501449272150454,0.5480644660788015,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,24ac6ba7bfc128aa799bccdca8a5bca4ddbec20e90c273abd70f881ac919d7b8,ee123b1cd1e5fbaeb42959d1ff6cab295121e0af69f316dc8fb6b4604d4fc789,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06025717111770524,27414,c2_global_context,454950,0.0625,cgtnjyggtm,0.3369306725462576,0.5899806459035546,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2640884474034056,0.5171384207607026,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,ca31e65183947ff7ba1b01d510f2d3a9b236e9217412f87b84cd56b254598818,bb04fa4918b9d0aa6318ee7e138a2fabfd213543aa3c2b3521e8a666d71f5ea3,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,20,cgtnjyggtm,0.09022529948345973,41048,c2_global_context,454950,0.09375,cgtnjyggtm,0.33286224475305887,0.5859122181103559,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29953787946256544,0.5525878528198624,4efa21c77b22390332ad572ee9bc6223584938c7cce2477be7e541a00a51689a,ca31e65183947ff7ba1b01d510f2d3a9b236e9217412f87b84cd56b254598818,bb04fa4918b9d0aa6318ee7e138a2fabfd213543aa3c2b3521e8a666d71f5ea3,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,29,cgtnjyggtm,0.12364215847895373,56251,c2_global_context,454950,0.125,cgtnjyggtm,0.33700071064492493,0.5900506840022219,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.3077772882054464,0.5608272615627434,db0925ea987c567fcb3b828edf29288fc59c685d2b3be8de5dcc174dda2cd655,ca31e65183947ff7ba1b01d510f2d3a9b236e9217412f87b84cd56b254598818,bb04fa4918b9d0aa6318ee7e138a2fabfd213543aa3c2b3521e8a666d71f5ea3,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.18573030003297067,84498,c2_global_context,454950,0.1875,cgtnjyggtm,0.3495261351609074,0.6025761085182044,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.3217259039697831,0.5747758773270801,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,ca31e65183947ff7ba1b01d510f2d3a9b236e9217412f87b84cd56b254598818,bb04fa4918b9d0aa6318ee7e138a2fabfd213543aa3c2b3521e8a666d71f5ea3,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24685350038465764,112306,c2_global_context,454950,0.25,cgtnjyggtm,0.3141974299845221,0.5672474033418191,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29825665365264525,0.5513066270099423,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,ca31e65183947ff7ba1b01d510f2d3a9b236e9217412f87b84cd56b254598818,bb04fa4918b9d0aa6318ee7e138a2fabfd213543aa3c2b3521e8a666d71f5ea3,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06025717111770524,27414,c3_shuffled_global,454950,0.0625,cgtnjyggtm,0.3369306725462576,0.5899806459035546,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2640884474034056,0.5171384207607026,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,f9b77476fc0824f767fee1af224238bf16cdb32faf07cedaa60cec5710248c61,feea519f068522a05a59728cbf52cad5c2f795b2bc90b61dc4060ad484866e80,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,20,cgtnjyggtm,0.09022529948345973,41048,c3_shuffled_global,454950,0.09375,cgtnjyggtm,0.33286224475305887,0.5859122181103559,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29953787946256544,0.5525878528198624,4efa21c77b22390332ad572ee9bc6223584938c7cce2477be7e541a00a51689a,f9b77476fc0824f767fee1af224238bf16cdb32faf07cedaa60cec5710248c61,feea519f068522a05a59728cbf52cad5c2f795b2bc90b61dc4060ad484866e80,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,29,cgtnjyggtm,0.12364215847895373,56251,c3_shuffled_global,454950,0.125,cgtnjyggtm,0.33700071064492493,0.5900506840022219,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.3077772882054464,0.5608272615627434,db0925ea987c567fcb3b828edf29288fc59c685d2b3be8de5dcc174dda2cd655,f9b77476fc0824f767fee1af224238bf16cdb32faf07cedaa60cec5710248c61,feea519f068522a05a59728cbf52cad5c2f795b2bc90b61dc4060ad484866e80,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.18573030003297067,84498,c3_shuffled_global,454950,0.1875,cgtnjyggtm,0.3495261351609074,0.6025761085182044,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.3217259039697831,0.5747758773270801,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,f9b77476fc0824f767fee1af224238bf16cdb32faf07cedaa60cec5710248c61,feea519f068522a05a59728cbf52cad5c2f795b2bc90b61dc4060ad484866e80,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24685350038465764,112306,c3_shuffled_global,454950,0.25,cgtnjyggtm,0.3141974299845221,0.5672474033418191,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29825665365264525,0.5513066270099423,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,f9b77476fc0824f767fee1af224238bf16cdb32faf07cedaa60cec5710248c61,feea519f068522a05a59728cbf52cad5c2f795b2bc90b61dc4060ad484866e80,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06018023958676778,27379,c3_shuffled_surface,454950,0.0625,cgtnjyggtm,0.3521989654623558,0.6052489388196528,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2921478710429332,0.5451978444002302,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,76c1cc6610f46846c6a719c9de169c854fc03a0b1c9fbc145680a6b80d9ad1da,17fa8392e6986b02d4925c588e68d5eb308c3af65e39d45763702714035f1726,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,21,cgtnjyggtm,0.09370919881305638,42633,c3_shuffled_surface,454950,0.09375,cgtnjyggtm,0.3468437438160222,0.5998937171733192,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.31561723229231303,0.56866720564961,4efa21c77b22390332ad572ee9bc6223584938c7cce2477be7e541a00a51689a,76c1cc6610f46846c6a719c9de169c854fc03a0b1c9fbc145680a6b80d9ad1da,17fa8392e6986b02d4925c588e68d5eb308c3af65e39d45763702714035f1726,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,29,cgtnjyggtm,0.1234443345422574,56161,c3_shuffled_surface,454950,0.125,cgtnjyggtm,0.36123254563118495,0.614282518988482,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.3320077346029487,0.5850577079602457,db0925ea987c567fcb3b828edf29288fc59c685d2b3be8de5dcc174dda2cd655,76c1cc6610f46846c6a719c9de169c854fc03a0b1c9fbc145680a6b80d9ad1da,17fa8392e6986b02d4925c588e68d5eb308c3af65e39d45763702714035f1726,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.18546873282778328,84379,c3_shuffled_surface,454950,0.1875,cgtnjyggtm,0.33062946190497183,0.5836794352622688,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.32271180045394815,0.5757617738112452,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,76c1cc6610f46846c6a719c9de169c854fc03a0b1c9fbc145680a6b80d9ad1da,17fa8392e6986b02d4925c588e68d5eb308c3af65e39d45763702714035f1726,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24685350038465764,112306,c3_shuffled_surface,454950,0.25,cgtnjyggtm,0.3141974299845221,0.5672474033418191,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29825665365264525,0.5513066270099423,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,76c1cc6610f46846c6a719c9de169c854fc03a0b1c9fbc145680a6b80d9ad1da,17fa8392e6986b02d4925c588e68d5eb308c3af65e39d45763702714035f1726,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06018023958676778,27379,c4_wrong_orientation,454950,0.0625,cgtnjyggtm,0.3521989654623558,0.6052489388196528,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2921478710429332,0.5451978444002302,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,7e5b668563303add4b3a27b9e9d597542ede5c07820bc82b8a91f289373a682c,445a2a4edd9903c8e6aa5f56f8c6423ddb3f9b064bac8556ed22d18c3af124ef,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,21,cgtnjyggtm,0.09370919881305638,42633,c4_wrong_orientation,454950,0.09375,cgtnjyggtm,0.3468437438160222,0.5998937171733192,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.31561723229231303,0.56866720564961,4efa21c77b22390332ad572ee9bc6223584938c7cce2477be7e541a00a51689a,7e5b668563303add4b3a27b9e9d597542ede5c07820bc82b8a91f289373a682c,445a2a4edd9903c8e6aa5f56f8c6423ddb3f9b064bac8556ed22d18c3af124ef,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,29,cgtnjyggtm,0.1234443345422574,56161,c4_wrong_orientation,454950,0.125,cgtnjyggtm,0.36123254563118495,0.614282518988482,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.3320077346029487,0.5850577079602457,db0925ea987c567fcb3b828edf29288fc59c685d2b3be8de5dcc174dda2cd655,7e5b668563303add4b3a27b9e9d597542ede5c07820bc82b8a91f289373a682c,445a2a4edd9903c8e6aa5f56f8c6423ddb3f9b064bac8556ed22d18c3af124ef,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,46,cgtnjyggtm,0.18546873282778328,84379,c4_wrong_orientation,454950,0.1875,cgtnjyggtm,0.33062946190497183,0.5836794352622688,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.32271180045394815,0.5757617738112452,67a5c5f855e695ce59f13e160751f7f0ff39f31836737929aaaf2045f1fa116d,7e5b668563303add4b3a27b9e9d597542ede5c07820bc82b8a91f289373a682c,445a2a4edd9903c8e6aa5f56f8c6423ddb3f9b064bac8556ed22d18c3af124ef,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,63,cgtnjyggtm,0.24685350038465764,112306,c4_wrong_orientation,454950,0.25,cgtnjyggtm,0.3141974299845221,0.5672474033418191,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.29825665365264525,0.5513066270099423,96a45d121af5b06a09ebddc38e2653f95344ec5ae0b29b0271958050016ea043,7e5b668563303add4b3a27b9e9d597542ede5c07820bc82b8a91f289373a682c,445a2a4edd9903c8e6aa5f56f8c6423ddb3f9b064bac8556ed22d18c3af124ef,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
2b17097a85fdb41b4413fecfa7f5b141b2e132cc479adb127fceb28c2c444fc4,12,cgtnjyggtm,0.06018023958676778,27379,c5_spatial_derangement,454950,0.0625,cgtnjyggtm,0.3521989654623558,0.6052489388196528,f1af475dc3ae967b47e598b279085d59a4a2d3b1c5953a0ad72e4498c47f09a4,0.2921478710429332,0.5451978444002302,72df754405ce0090b37be92a062885561b50ec7ce9e89ccd3b7d81010ff0bb60,8a88367b5d35c505301bd12491e1f7fbd8a0e3688386494820bf31821d5ff7d6,e95dc0056f6edce4b31b41892cddbdafc4ccef9d2ed3058c86d83ce25babf0b6,d8bd920f3adad73eff95b9787aad692b59a038d8b46c0f21ca0fd00b001eeee6,q24-44,0.253049973357297
