schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,action_count,ausc_any,success_c0025,success_c005,success_c010,success_c020,success_c040,success_c060,success_c080,success_c100,full_input_task_loss,route_cost,route_turns,inference_seconds,rule_stopped,rule_stop_cost,rule_stop_success,rule_false_stop,rule_resource_exhausted,rule_autonomous_ausc,rule_failure_penalized_cost,learned_stopped,learned_stop_cost,learned_stop_success,learned_false_stop,learned_resource_exhausted,learned_autonomous_ausc,learned_failure_penalized_cost,evaluation_split,reference_version,historical_test_reuse,stop_model,calibrated_threshold,calibrated_stopped,calibrated_stop_cost,calibrated_stop_success,calibrated_false_stop,calibrated_resource_exhausted,calibrated_autonomous_ausc,calibrated_failure_penalized_cost,calibrated_action_count,calibrated_route_cost,calibrated_route_turns,calibrated_planner_inference_seconds,calibrated_stop_latency_available,calibrated_stop_inference_seconds,rule_action_count,rule_route_cost_at_stop,rule_route_turns_at_stop,rule_planner_inference_seconds,full_trajectory_mode,original_vlm_calls,true_break_executed,true_break_prefix_match,true_break_action_count,true_break_stop_inference_seconds,true_break_planner_inference_seconds
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,192,0.47754478514122434,False,False,False,False,False,True,True,True,0.0,1.6563455809523244,17038,0.40820620441809297,True,0.9267479942850863,True,False,False,0.07325200571491375,0.9267479942850863,True,0.6319002088141554,True,False,False,0.36809979118584457,0.6319002088141554,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.6319002088141554,True,False,False,0.36809979118584457,0.6319002088141554,139,1.0858468552548495,11046,0.29556783428415656,False,,183,1.5471184760707877,15890,0.39077275851741433,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,192,0.6120958347071107,False,False,False,False,True,True,True,True,0.0,1.7095560795826652,17046,0.1410411293618381,True,0.6274140015386306,True,False,False,0.3725859984613694,0.6274140015386306,True,0.8249741729860425,True,False,False,0.17502582701395752,0.8249741729860425,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.8249741729860425,True,False,False,0.17502582701395752,0.8249741729860425,177,1.4739297947382133,14562,0.13244782481342554,False,,160,1.2018442750920266,11746,0.10917922994121909,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,192,0.6120958347071107,False,False,False,False,True,True,True,True,0.0,1.7009540905371463,17052,0.11810101382434368,True,0.6274140015386306,True,False,False,0.3725859984613694,0.6274140015386306,True,0.8249741729860425,True,False,False,0.17502582701395752,0.8249741729860425,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.8249741729860425,True,False,False,0.17502582701395752,0.8249741729860425,177,1.4653278056926944,14568,0.10970772476866841,False,,160,1.1932422860465077,11752,0.08995969500392675,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,192,0.5754016924936806,False,False,False,False,False,True,True,True,0.0,1.6713642170356962,17052,0.4411421585828066,True,0.7091152873942191,True,False,False,0.29088471260578086,0.7091152873942191,True,0.7789053742169469,True,False,False,0.22109462578305306,0.7789053742169469,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.7789053742169469,True,False,False,0.22109462578305306,0.7789053742169469,173,1.3708606613855139,13914,0.39550394797697663,False,,167,1.2754016321933024,12922,0.38266530772671103,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,192,0.6022683811407846,False,False,False,False,True,True,True,True,0.0,1.6598454310425343,17072,0.42427580803632736,True,0.6274140015386306,True,False,False,0.3725859984613694,0.6274140015386306,True,0.8139839542806901,True,False,False,0.18601604571930985,0.8139839542806901,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.8139839542806901,True,False,False,0.18601604571930985,0.8139839542806901,176,1.4096572371930682,14432,0.38756187399849296,False,,160,1.1571877210938497,11770,0.3527102777734399,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,192,0.6084382899219695,False,False,False,False,True,True,True,True,0.0,1.6744057663428358,17046,0.45287100737914443,True,0.662310143971865,True,False,False,0.33768985602813495,0.662310143971865,True,0.7438267941532036,True,False,False,0.25617320584679637,0.7438267941532036,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.7438267941532036,True,False,False,0.25617320584679637,0.7438267941532036,170,1.3276135201724852,13414,0.40430335234850645,False,,163,1.2158815831485732,12254,0.38790235528722405,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,192,0.601123200351687,False,False,False,False,True,True,True,True,0.0,1.6798835349453247,17070,0.4517215061932802,True,0.7442861852950874,True,False,False,0.2557138147049126,0.7442861852950874,True,0.7442861852950874,True,False,False,0.2557138147049126,0.7442861852950874,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.7442861852950874,True,False,False,0.2557138147049126,0.7442861852950874,170,1.3325871048796785,13436,0.39686266938224435,False,,170,1.3325871048796785,13436,0.39686266938224435,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,192,0.06128145950104402,False,False,False,False,False,False,False,True,0.0,1.6574011804781426,17040,0.4484367975965142,True,1.0,True,False,False,0.0,1.0,True,0.7969051544125728,False,True,False,0.0,1.0,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.7969051544125728,False,True,False,0.0,1.0,167,1.3537670169936795,13826,0.3921803184784949,False,,192,1.6574011804781426,17040,0.4484367975965142,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,192,0.7428200901197934,True,False,True,False,True,True,True,True,0.0,1.7095560795826652,17046,0.11510315770283341,True,0.0976349049346082,True,False,False,0.9023650950653918,0.0976349049346082,True,0.6274140015386306,True,False,False,0.3725859984613694,0.6274140015386306,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.6274140015386306,True,False,False,0.3725859984613694,0.6274140015386306,160,1.2018442750920266,11746,0.09100744593888521,False,,86,0.3519373916644478,2986,0.03290879772976041,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,192,0.8153929003187164,False,False,True,False,True,True,True,True,0.0,1.7009540905371463,17052,0.11031209211796522,True,0.33370480272557423,True,False,False,0.6662951972744258,0.33370480272557423,True,0.6390460490163754,True,False,False,0.3609539509836246,0.6390460490163754,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.6390460490163754,True,False,False,0.3609539509836246,0.6390460490163754,161,1.2096483434411989,11918,0.08725657360628247,False,,106,0.6653753680496155,6334,0.03949325764551759,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,192,0.8434663149796681,True,False,True,False,True,True,True,True,0.0,1.6709877471848356,17056,0.5416117906570435,True,0.0976349049346082,True,False,False,0.9023650950653918,0.0976349049346082,True,0.580470381360589,True,False,False,0.41952961863941096,0.580470381360589,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.580470381360589,True,False,False,0.41952961863941096,0.580470381360589,147,1.0598756287114317,10708,0.45064574806019664,False,,86,0.3204301643895892,3004,0.3260999172925949,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,192,0.8297065611605672,False,False,True,False,True,True,True,True,0.0,1.6633038809738023,17076,0.4586729761213064,True,0.0976349049346082,True,False,False,0.9023650950653918,0.0976349049346082,True,0.6742191449609847,True,False,False,0.3257808550390153,0.6742191449609847,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.6742191449609847,True,False,False,0.3257808550390153,0.6742191449609847,164,1.2244225935775774,12442,0.3945740149356425,False,,86,0.3247946656579324,3006,0.19342628493905067,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,192,0.8299747224969777,False,False,True,False,True,True,True,True,0.0,1.6837179541696807,17050,0.45245943078771234,True,0.0976349049346082,True,False,False,0.9023650950653918,0.0976349049346082,True,0.5369029563688318,True,False,False,0.4630970436311682,0.5369029563688318,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.5369029563688318,True,False,False,0.4630970436311682,0.5369029563688318,135,0.977568563336611,9728,0.31602387176826596,False,,86,0.32190631691362753,3000,0.19497480895370245,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_VLM_S1,1,192,0.8466974392790416,True,True,True,False,True,True,True,True,0.0,1.6868013435838778,17070,0.456288599409163,True,0.29787888778986704,True,False,False,0.702121112210133,0.29787888778986704,True,0.5709484558742719,True,False,False,0.4290515441257281,0.5709484558742719,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.5709484558742719,True,False,False,0.4290515441257281,0.5709484558742719,149,1.0792727712702284,10706,0.35700235003605485,False,,103,0.6071876873775846,5842,0.24874840816482902,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_US_FEEDBACK_S1,1,192,0.5065633586108363,False,False,False,False,False,True,True,True,0.0,1.659933587054487,17036,0.42122864350676537,True,0.9884602703593801,True,False,False,0.011539729640619889,0.9884602703593801,True,0.6202703593801516,True,False,False,0.3797296406198484,0.6202703593801516,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.6202703593801516,True,False,False,0.3797296406198484,0.6202703593801516,145,1.0898058540330666,11022,0.32154003623872995,False,,191,1.644639156492449,16872,0.4190894844941795,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P4,1,192,0.8243038635572573,False,False,True,True,True,True,True,True,0.0,1.796825449313911,8376,0.08413731353357434,True,0.5459276018099547,True,False,False,0.4540723981900453,0.5459276018099547,True,0.8017577445179255,True,False,False,0.19824225548207453,0.8017577445179255,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.8017577445179255,True,False,False,0.19824225548207453,0.8017577445179255,175,1.5234635811499417,6980,0.07681008521467447,False,,150,1.1548894408624306,5116,0.06047663604840636,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,192,0.8336581970066133,False,False,True,True,True,True,True,True,0.0,1.7632690166529401,8364,0.08901032386347651,True,0.5459276018099547,True,False,False,0.4540723981900453,0.5459276018099547,True,0.8017577445179255,True,False,False,0.19824225548207453,0.8017577445179255,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.8017577445179255,True,False,False,0.19824225548207453,0.8017577445179255,175,1.4899071484889708,6968,0.08376194210723042,False,,150,1.1213330082014594,5104,0.06652682879939675,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,192,0.8793421510616081,False,False,False,True,True,True,True,True,0.0,1.7742239316212245,8350,0.4624658082611859,True,0.7482161503654716,True,False,False,0.2517838496345284,0.7482161503654716,True,0.7413940132265924,True,False,False,0.2586059867734076,0.7413940132265924,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.7413940132265924,True,False,False,0.2586059867734076,0.7413940132265924,168,1.404762718912091,6498,0.4062495222315192,False,,170,1.4200232099522623,6574,0.4102166802622378,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,192,0.8508179603202227,False,False,False,True,True,True,True,True,0.0,1.7240377237467421,8354,0.4957864680327475,True,0.6658109989557953,True,False,False,0.3341890010442047,0.6658109989557953,True,0.771789070657849,True,False,False,0.22821092934215104,0.771789070657849,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.771789070657849,True,False,False,0.22821092934215104,0.771789070657849,172,1.4135403342948158,6740,0.4398578219115734,False,,163,1.2685293292680715,6002,0.4144066823646426,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,192,0.8059693699965192,False,False,False,True,True,True,True,True,0.0,1.723902033561511,8358,0.5095774130895734,True,0.5726070309780718,True,False,False,0.42739296902192825,0.5726070309780718,True,0.805777932474765,True,False,False,0.19422206752523496,0.805777932474765,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.805777932474765,True,False,False,0.19422206752523496,0.805777932474765,175,1.4534254134256768,6990,0.4622901249676943,False,,155,1.1309115933254035,5346,0.411211721599102,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_VLM_S1,1,192,0.8625130525583015,False,False,False,True,True,True,True,True,0.0,1.7740348383246132,8348,0.5261070188134909,True,0.736703793943613,True,False,False,0.26329620605638704,0.736703793943613,True,0.736703793943613,True,False,False,0.26329620605638704,0.736703793943613,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.736703793943613,True,False,False,0.26329620605638704,0.736703793943613,169,1.4075698391415945,6488,0.46104786125943065,False,,169,1.4075698391415945,6488,0.46104786125943065,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,192,0.0,False,False,False,False,False,False,False,True,0.0,1.6921949445610107,8398,0.5135685419663787,True,1.0,True,False,False,0.0,1.0,True,0.6491472328576401,False,True,False,0.0,1.0,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.6491472328576401,False,True,False,0.0,1.0,143,1.1466800583925303,5582,0.3702219766564667,False,,192,1.6921949445610107,8398,0.5135685419663787,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P4,1,192,0.6607292029237731,False,False,False,False,True,True,True,True,0.0,1.796825449313911,8376,0.07196864439174533,True,0.20147058823529412,False,True,False,0.0,1.0,True,0.5423076923076923,True,False,False,0.45769230769230773,0.5423076923076923,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.5423076923076923,True,False,False,0.45769230769230773,0.5423076923076923,149,1.1468891881532124,5076,0.05145997740328312,False,,92,0.543559164127806,2100,0.02503772173076868,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P8,1,192,0.6619909502262443,False,False,False,False,True,True,True,True,0.0,1.7632690166529401,8364,0.07778195338323712,True,0.37731465367211975,True,False,False,0.6226853463278803,0.37731465367211975,True,0.5132091890010442,True,False,False,0.4867908109989558,0.5132091890010442,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.5132091890010442,True,False,False,0.4867908109989558,0.5132091890010442,141,1.0478785369816543,4744,0.04926544055342674,False,,110,0.7696110619831764,3384,0.031105517875403166,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S1,1,192,0.7284371736860424,False,False,False,False,True,True,True,True,0.0,1.7775930886668372,8350,0.6047012484632432,True,0.08754785938043856,False,True,False,0.0,1.0,True,0.7016446223459798,True,False,False,0.2983553776540202,0.7016446223459798,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.7016446223459798,True,False,False,0.2983553776540202,0.7016446223459798,166,1.3610573304538562,6250,0.5479424726217985,False,,83,0.34894950033942224,1316,0.3693857304751873,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S2,2,192,0.31005046989209883,False,False,False,False,False,False,True,True,0.0,1.723900080023969,8356,0.48513175267726183,True,0.14262965541246084,False,True,False,0.0,1.0,True,0.7250261051166028,True,False,False,0.2749738948833972,0.7250261051166028,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.7250261051166028,True,False,False,0.2749738948833972,0.7250261051166028,168,1.3484878395502562,6424,0.4264223789796233,False,,87,0.40090737544530985,1692,0.22322288481518626,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S3,3,192,0.6069091541942221,False,False,False,False,True,True,True,True,0.0,1.7253878573849541,8348,0.4642640948295593,True,0.2209537069265576,False,True,False,0.0,1.0,True,0.5726070309780718,True,False,False,0.42739296902192825,0.5726070309780718,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.5726070309780718,True,False,False,0.42739296902192825,0.5726070309780718,155,1.1357586894451808,5340,0.3853052197955549,False,,94,0.5078639910579401,2230,0.2518241158686578,PREFIX_REPLAY_EVALUATION,0,False,,,,
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_NO_VLM_S1,1,192,0.5063348416289593,False,False,False,False,False,True,True,True,0.0,1.760668854721777,8376,0.44107238529250026,True,0.1345109641489732,False,True,False,0.0,1.0,True,0.6324834667594849,True,False,False,0.36751653324051514,0.6324834667594849,TEST,PROXY_LEGACY,True,S_BC_CAL,0.99,True,0.6324834667594849,True,False,False,0.36751653324051514,0.6324834667594849,158,1.2456440328158236,5746,0.3587350412271917,False,,87,0.4054521115992726,1650,0.19170506484806538,PREFIX_REPLAY_EVALUATION,0,False,,,,
