outer_domain,specimen_id,method,cai_auebc,reconstruction_auebc,statistical_unit
74t7kcdgkr,c8-10t,A,0.16142496929213054,0.0006505245007768295,physical_specimen
74t7kcdgkr,c8-10t,B,0.1613450550905449,0.0005895168493097097,physical_specimen
74t7kcdgkr,c8-10t,C,0.16142496929213054,0.0006505245007768295,physical_specimen
74t7kcdgkr,c8-10t,D,0.1613450550905449,0.0005895168493097097,physical_specimen
74t7kcdgkr,c8-10t,E,0.16134806106322017,0.0005975386095905709,physical_specimen
74t7kcdgkr,c8-11,A,0.1872661169889206,0.003013271455972697,physical_specimen
74t7kcdgkr,c8-11,B,0.18690674053239792,0.002676464700921506,physical_specimen
74t7kcdgkr,c8-11,C,0.18726430899190882,0.0030395916915772515,physical_specimen
74t7kcdgkr,c8-11,D,0.18690674053239792,0.002676464700921506,physical_specimen
74t7kcdgkr,c8-11,E,0.186888526379943,0.0025371252637164054,physical_specimen
74t7kcdgkr,c8-12,A,0.11971056077170213,0.0017231743464219086,physical_specimen
74t7kcdgkr,c8-12,B,0.1196731839867868,0.0016376808392851957,physical_specimen
74t7kcdgkr,c8-12,C,0.11968398669404523,0.0017177571658523302,physical_specimen
74t7kcdgkr,c8-12,D,0.1196731839867868,0.0016376808392851957,physical_specimen
74t7kcdgkr,c8-12,E,0.11965265056769708,0.001767147841933966,physical_specimen
74t7kcdgkr,c8-12t,A,0.07157796992233992,0.00043350777027549136,physical_specimen
74t7kcdgkr,c8-12t,B,0.07157376809620879,0.0004993106519071235,physical_specimen
74t7kcdgkr,c8-12t,C,0.07157753588173654,0.0004289328920698084,physical_specimen
74t7kcdgkr,c8-12t,D,0.07157376809620879,0.0004993106519071235,physical_specimen
74t7kcdgkr,c8-12t,E,0.07157376809620879,0.0004993106519071235,physical_specimen
74t7kcdgkr,c8-13,A,0.04910744846082298,0.0021847699005661165,physical_specimen
74t7kcdgkr,c8-13,B,0.0491773392770586,0.001873698331386654,physical_specimen
74t7kcdgkr,c8-13,C,0.04910744846082298,0.0021847699005661165,physical_specimen
74t7kcdgkr,c8-13,D,0.0491773392770586,0.001873698331386654,physical_specimen
74t7kcdgkr,c8-13,E,0.04915249564016778,0.001742985411755482,physical_specimen
74t7kcdgkr,c8-14,A,0.04057313917134364,0.0006454438012837904,physical_specimen
74t7kcdgkr,c8-14,B,0.04063420842049737,0.000738180808960073,physical_specimen
74t7kcdgkr,c8-14,C,0.04057313917134364,0.0006454438012837904,physical_specimen
74t7kcdgkr,c8-14,D,0.04063420842049737,0.000738180808960073,physical_specimen
74t7kcdgkr,c8-14,E,0.04063420842049737,0.000738180808960073,physical_specimen
74t7kcdgkr,c8-15,A,0.13079849375490332,0.0013529444850154274,physical_specimen
74t7kcdgkr,c8-15,B,0.1307517077628032,0.0014364780581420944,physical_specimen
74t7kcdgkr,c8-15,C,0.13079849375490332,0.0013529444850154274,physical_specimen
74t7kcdgkr,c8-15,D,0.1307517077628032,0.0014364780581420944,physical_specimen
74t7kcdgkr,c8-15,E,0.1306133129508462,0.0013105889785720339,physical_specimen
74t7kcdgkr,c8-16,A,0.10024329793093337,0.0055225741519587,physical_specimen
74t7kcdgkr,c8-16,B,0.09998905467737762,0.002901012571376134,physical_specimen
74t7kcdgkr,c8-16,C,0.10024329793093337,0.0055225741519587,physical_specimen
74t7kcdgkr,c8-16,D,0.09998905467737762,0.002901012571376134,physical_specimen
74t7kcdgkr,c8-16,E,0.09998905467737762,0.002901012571376134,physical_specimen
74t7kcdgkr,c8-17,A,0.03697106743884938,0.0006686457818563775,physical_specimen
74t7kcdgkr,c8-17,B,0.036996603512402346,0.0007372926972457728,physical_specimen
74t7kcdgkr,c8-17,C,0.03697106743884938,0.0006686457818563775,physical_specimen
74t7kcdgkr,c8-17,D,0.036996603512402346,0.0007372926972457728,physical_specimen
74t7kcdgkr,c8-17,E,0.036996603512402346,0.0007372926972457728,physical_specimen
74t7kcdgkr,c8-18,A,0.037732636364886656,0.001632014497900229,physical_specimen
74t7kcdgkr,c8-18,B,0.03780411135825951,0.0015577875161361442,physical_specimen
74t7kcdgkr,c8-18,C,0.037732636364886656,0.001632014497900229,physical_specimen
74t7kcdgkr,c8-18,D,0.03780411135825951,0.0015577875161361442,physical_specimen
74t7kcdgkr,c8-18,E,0.03780411135825951,0.0015577875161361442,physical_specimen
74t7kcdgkr,c8-19,A,0.21060485052880032,0.0005766583215429924,physical_specimen
74t7kcdgkr,c8-19,B,0.21048446682749355,0.0006278991714114679,physical_specimen
74t7kcdgkr,c8-19,C,0.2106050811516913,0.0005739350944273798,physical_specimen
74t7kcdgkr,c8-19,D,0.21048446682749355,0.0006278991714114679,physical_specimen
74t7kcdgkr,c8-19,E,0.2104749474324398,0.0006240168852574455,physical_specimen
74t7kcdgkr,c8-2,A,0.02407274768502162,0.002203066946335496,physical_specimen
74t7kcdgkr,c8-2,B,0.02404279432677758,0.0018724401107549028,physical_specimen
74t7kcdgkr,c8-2,C,0.024068837677090175,0.002195441477824402,physical_specimen
74t7kcdgkr,c8-2,D,0.02404279432677758,0.0018724401107549028,physical_specimen
74t7kcdgkr,c8-2,E,0.02404279432677758,0.0018724401107549028,physical_specimen
74t7kcdgkr,c8-20,A,0.047133592512244374,0.0008296817477149376,physical_specimen
74t7kcdgkr,c8-20,B,0.04737064380355329,0.0009772577575024126,physical_specimen
74t7kcdgkr,c8-20,C,0.0471401528273884,0.000837002106256843,physical_specimen
74t7kcdgkr,c8-20,D,0.04737064380355329,0.0009772577575024126,physical_specimen
74t7kcdgkr,c8-20,E,0.0472770829048557,0.0008862014260377886,physical_specimen
74t7kcdgkr,c8-21,A,0.07596674238579412,0.0005345239842434842,physical_specimen
74t7kcdgkr,c8-21,B,0.07594935436621382,0.0006922822158369096,physical_specimen
74t7kcdgkr,c8-21,C,0.07596674238579412,0.0005345239842434842,physical_specimen
74t7kcdgkr,c8-21,D,0.07594935436621382,0.0006922822158369096,physical_specimen
74t7kcdgkr,c8-21,E,0.07591943707537968,0.0006643784939477614,physical_specimen
74t7kcdgkr,c8-22,A,0.02715994632522575,0.0005957444505236367,physical_specimen
74t7kcdgkr,c8-22,B,0.02704782884417724,0.000660592932310575,physical_specimen
74t7kcdgkr,c8-22,C,0.02716700340728273,0.0005929493590181591,physical_specimen
74t7kcdgkr,c8-22,D,0.02704782884417724,0.000660592932310575,physical_specimen
74t7kcdgkr,c8-22,E,0.02704782884417724,0.000660592932310575,physical_specimen
74t7kcdgkr,c8-23,A,0.019773114236829318,0.0009401724829200949,physical_specimen
74t7kcdgkr,c8-23,B,0.019748609842431267,0.001049985358237001,physical_specimen
74t7kcdgkr,c8-23,C,0.019771023831022347,0.0009427053086842473,physical_specimen
74t7kcdgkr,c8-23,D,0.019748609842431267,0.001049985358237001,physical_specimen
74t7kcdgkr,c8-23,E,0.019748311630655907,0.0010511358633243876,physical_specimen
74t7kcdgkr,c8-24,A,0.0022364442557736655,0.0007012418143800892,physical_specimen
74t7kcdgkr,c8-24,B,0.002236926540339836,0.0010070277056770825,physical_specimen
74t7kcdgkr,c8-24,C,0.0022335025808208,0.0007081072001632676,physical_specimen
74t7kcdgkr,c8-24,D,0.002236926540339836,0.0010070277056770825,physical_specimen
74t7kcdgkr,c8-24,E,0.002213207271963922,0.0009982095275257613,physical_specimen
74t7kcdgkr,c8-25,A,0.10921401375338904,0.0006116245030387755,physical_specimen
74t7kcdgkr,c8-25,B,0.1091470945018436,0.0006856008114938841,physical_specimen
74t7kcdgkr,c8-25,C,0.10921401375338904,0.0006116245030387755,physical_specimen
74t7kcdgkr,c8-25,D,0.1091470945018436,0.0006856008114938841,physical_specimen
74t7kcdgkr,c8-25,E,0.10913439652776988,0.0007011200615518705,physical_specimen
74t7kcdgkr,c8-26,A,0.19825748930504208,0.000628455516208078,physical_specimen
74t7kcdgkr,c8-26,B,0.1980636928582697,0.0007226769274851312,physical_specimen
74t7kcdgkr,c8-26,C,0.19822086863488905,0.0006215055906127016,physical_specimen
74t7kcdgkr,c8-26,D,0.1980636928582697,0.0007226769274851312,physical_specimen
74t7kcdgkr,c8-26,E,0.19808503960962076,0.0007041786601199895,physical_specimen
74t7kcdgkr,c8-27,A,0.08492872476773061,0.0005078954613267963,physical_specimen
74t7kcdgkr,c8-27,B,0.0848678361904505,0.0006609486353358676,physical_specimen
74t7kcdgkr,c8-27,C,0.08494809946286762,0.0005085622396755004,physical_specimen
74t7kcdgkr,c8-27,D,0.0848678361904505,0.0006609486353358676,physical_specimen
74t7kcdgkr,c8-27,E,0.08486743803823797,0.0006264854587537577,physical_specimen
74t7kcdgkr,c8-28,A,0.011058646979103736,0.000529361501184512,physical_specimen
74t7kcdgkr,c8-28,B,0.011009422467763989,0.0006512841707041939,physical_specimen
74t7kcdgkr,c8-28,C,0.01106819441131639,0.0005259587870571074,physical_specimen
74t7kcdgkr,c8-28,D,0.011009422467763989,0.0006512841707041939,physical_specimen
74t7kcdgkr,c8-28,E,0.011009422467763989,0.0006512841707041939,physical_specimen
74t7kcdgkr,c8-29,A,0.07492598323878392,0.0005282479160406081,physical_specimen
74t7kcdgkr,c8-29,B,0.07475206140687098,0.0006779962378821608,physical_specimen
74t7kcdgkr,c8-29,C,0.07493331391289422,0.000524948703248384,physical_specimen
74t7kcdgkr,c8-29,D,0.07475206140687098,0.0006779962378821608,physical_specimen
74t7kcdgkr,c8-29,E,0.07475206140687098,0.0006779962378821608,physical_specimen
74t7kcdgkr,c8-3,A,0.24695123355148682,0.0018218160644475929,physical_specimen
74t7kcdgkr,c8-3,B,0.24685807824054276,0.001983224571408158,physical_specimen
74t7kcdgkr,c8-3,C,0.24694948610144807,0.0018349897113842395,physical_specimen
74t7kcdgkr,c8-3,D,0.24685807824054276,0.001983224571408158,physical_specimen
74t7kcdgkr,c8-3,E,0.24685807824054276,0.001983224571408158,physical_specimen
74t7kcdgkr,c8-30,A,0.024767734574433445,0.0005657012625197008,physical_specimen
74t7kcdgkr,c8-30,B,0.02469791759350953,0.0006596361130869642,physical_specimen
74t7kcdgkr,c8-30,C,0.024774007802501,0.0005612014582615822,physical_specimen
74t7kcdgkr,c8-30,D,0.02469791759350953,0.0006596361130869642,physical_specimen
74t7kcdgkr,c8-30,E,0.024681627754115677,0.0006575682343552379,physical_specimen
74t7kcdgkr,c8-32,A,0.0994082966665387,0.0008642554608428186,physical_specimen
74t7kcdgkr,c8-32,B,0.09947718213596465,0.0007757604491626631,physical_specimen
74t7kcdgkr,c8-32,C,0.09939648806258658,0.0008812847725185167,physical_specimen
74t7kcdgkr,c8-32,D,0.09947718213596465,0.0007757604491626631,physical_specimen
74t7kcdgkr,c8-32,E,0.09946695492857766,0.0008233930845802928,physical_specimen
74t7kcdgkr,c8-33,A,0.1445885757624398,0.0008813029777546848,physical_specimen
74t7kcdgkr,c8-33,B,0.14468655714278825,0.0007215794195849301,physical_specimen
74t7kcdgkr,c8-33,C,0.1446008997192056,0.0008809732888147647,physical_specimen
74t7kcdgkr,c8-33,D,0.14468655714278825,0.0007215794195849301,physical_specimen
74t7kcdgkr,c8-33,E,0.14466073967297588,0.0007251884163665084,physical_specimen
74t7kcdgkr,c8-34,A,0.21797451063129214,0.000841587229049166,physical_specimen
74t7kcdgkr,c8-34,B,0.21803596850278584,0.0008425993059248029,physical_specimen
74t7kcdgkr,c8-34,C,0.21798463837986684,0.0008358015747723293,physical_specimen
74t7kcdgkr,c8-34,D,0.21803596850278584,0.0008425993059248029,physical_specimen
74t7kcdgkr,c8-34,E,0.2180336230846519,0.0008342825155420648,physical_specimen
74t7kcdgkr,c8-35,A,0.004992696147983004,0.0007853041146446137,physical_specimen
74t7kcdgkr,c8-35,B,0.004960170470930222,0.0006900710071677077,physical_specimen
74t7kcdgkr,c8-35,C,0.004988908427098819,0.0007891183891995692,physical_specimen
74t7kcdgkr,c8-35,D,0.004960170470930222,0.0006900710071677077,physical_specimen
74t7kcdgkr,c8-35,E,0.004953243998249905,0.0006761494679819737,physical_specimen
74t7kcdgkr,c8-36,A,0.012629910400519315,0.0007532795395332906,physical_specimen
74t7kcdgkr,c8-36,B,0.012700916439778158,0.0006930880363698426,physical_specimen
74t7kcdgkr,c8-36,C,0.012635347455152489,0.0007554235234118394,physical_specimen
74t7kcdgkr,c8-36,D,0.012700916439778158,0.0006930880363698426,physical_specimen
74t7kcdgkr,c8-36,E,0.012627731809106906,0.0006697597583535553,physical_specimen
74t7kcdgkr,c8-37,A,0.09969078502163065,0.0007952326328368335,physical_specimen
74t7kcdgkr,c8-37,B,0.09969698654382701,0.000774765616120147,physical_specimen
74t7kcdgkr,c8-37,C,0.09967997715454793,0.0007956221444776249,physical_specimen
74t7kcdgkr,c8-37,D,0.09969698654382701,0.000774765616120147,physical_specimen
74t7kcdgkr,c8-37,E,0.0996694706475358,0.0007012129715436367,physical_specimen
74t7kcdgkr,c8-38,A,0.0717342739448605,0.0006360146860605353,physical_specimen
74t7kcdgkr,c8-38,B,0.07158488360188589,0.0007525626931936294,physical_specimen
74t7kcdgkr,c8-38,C,0.0717342739448605,0.0006360146860605353,physical_specimen
74t7kcdgkr,c8-38,D,0.07158488360188589,0.0007525626931936294,physical_specimen
74t7kcdgkr,c8-38,E,0.07157888124095894,0.0007516453645890694,physical_specimen
74t7kcdgkr,c8-39,A,0.05294147098656929,0.0007992843414757711,physical_specimen
74t7kcdgkr,c8-39,B,0.052959163863864525,0.0008642583077479144,physical_specimen
74t7kcdgkr,c8-39,C,0.05294147098656929,0.0007992843414757711,physical_specimen
74t7kcdgkr,c8-39,D,0.052959163863864525,0.0008642583077479144,physical_specimen
74t7kcdgkr,c8-39,E,0.052998457159120695,0.0007701905041962448,physical_specimen
74t7kcdgkr,c8-4,A,0.0013439976458925152,0.0029287768105384143,physical_specimen
74t7kcdgkr,c8-4,B,0.001390078495644425,0.004176027287769949,physical_specimen
74t7kcdgkr,c8-4,C,0.0013439976458925152,0.0029287768105384143,physical_specimen
74t7kcdgkr,c8-4,D,0.001390078495644425,0.004176027287769949,physical_specimen
74t7kcdgkr,c8-4,E,0.0012658207701129228,0.003064954100641303,physical_specimen
74t7kcdgkr,c8-40,A,0.301350103474394,0.0005836390106112039,physical_specimen
74t7kcdgkr,c8-40,B,0.30127764812383123,0.0006726886783134612,physical_specimen
74t7kcdgkr,c8-40,C,0.30134866052177045,0.0005749351798597382,physical_specimen
74t7kcdgkr,c8-40,D,0.30127764812383123,0.0006726886783134612,physical_specimen
74t7kcdgkr,c8-40,E,0.30127764812383123,0.0006726886783134612,physical_specimen
74t7kcdgkr,c8-41,A,0.03730056960997116,0.0005432733176814434,physical_specimen
74t7kcdgkr,c8-41,B,0.037260400427415755,0.0006569352686954617,physical_specimen
74t7kcdgkr,c8-41,C,0.03730056960997116,0.0005432733176814434,physical_specimen
74t7kcdgkr,c8-41,D,0.037260400427415755,0.0006569352686954617,physical_specimen
74t7kcdgkr,c8-41,E,0.03720153963256262,0.0006387699998226733,physical_specimen
74t7kcdgkr,c8-42,A,0.12288667493550358,0.0006257332228692829,physical_specimen
74t7kcdgkr,c8-42,B,0.12293031444048019,0.0006919527736683853,physical_specimen
74t7kcdgkr,c8-42,C,0.12290067489263451,0.0006207369321524066,physical_specimen
74t7kcdgkr,c8-42,D,0.12293031444048019,0.0006919527736683853,physical_specimen
74t7kcdgkr,c8-42,E,0.12290710826209593,0.0006661554846578191,physical_specimen
74t7kcdgkr,c8-43,A,0.14912650022477883,0.0007943408155635797,physical_specimen
74t7kcdgkr,c8-43,B,0.14914420519719782,0.0007186224857934265,physical_specimen
74t7kcdgkr,c8-43,C,0.14912682350006218,0.0008007591602975531,physical_specimen
74t7kcdgkr,c8-43,D,0.14914420519719782,0.0007186224857934265,physical_specimen
74t7kcdgkr,c8-43,E,0.14912914036350974,0.0006876520746069681,physical_specimen
74t7kcdgkr,c8-5,A,0.04407187069506117,0.0010039088311241478,physical_specimen
74t7kcdgkr,c8-5,B,0.04412442117518018,0.00107248531493997,physical_specimen
74t7kcdgkr,c8-5,C,0.04407395195428842,0.0010039120233497954,physical_specimen
74t7kcdgkr,c8-5,D,0.04412442117518018,0.00107248531493997,physical_specimen
74t7kcdgkr,c8-5,E,0.04406153477143531,0.000834259983261251,physical_specimen
74t7kcdgkr,c8-6,A,0.03314596263841647,0.0016362351538500408,physical_specimen
74t7kcdgkr,c8-6,B,0.03316279082361194,0.001490408961814638,physical_specimen
74t7kcdgkr,c8-6,C,0.033148986469987755,0.0016211717299482026,physical_specimen
74t7kcdgkr,c8-6,D,0.03316279082361194,0.001490408961814638,physical_specimen
74t7kcdgkr,c8-6,E,0.03313585445587035,0.0015150153896359385,physical_specimen
74t7kcdgkr,c8-6t,A,0.0812127982146296,0.0007708992385944286,physical_specimen
74t7kcdgkr,c8-6t,B,0.08128890642926913,0.0007868062421047102,physical_specimen
74t7kcdgkr,c8-6t,C,0.0812127982146296,0.0007708992385944286,physical_specimen
74t7kcdgkr,c8-6t,D,0.08128890642926913,0.0007868062421047102,physical_specimen
74t7kcdgkr,c8-6t,E,0.08121769097709874,0.0006515991439730109,physical_specimen
74t7kcdgkr,c8-7,A,0.16075163315693805,0.002483388301138441,physical_specimen
74t7kcdgkr,c8-7,B,0.16071212198202853,0.002327094963922686,physical_specimen
74t7kcdgkr,c8-7,C,0.16075163315693805,0.002483388301138441,physical_specimen
74t7kcdgkr,c8-7,D,0.16071212198202853,0.002327094963922686,physical_specimen
74t7kcdgkr,c8-7,E,0.1607003484501434,0.0023486387629683366,physical_specimen
74t7kcdgkr,c8-8,A,0.177932315149746,0.0009036357715646515,physical_specimen
74t7kcdgkr,c8-8,B,0.17815250115400957,0.0009315322472891581,physical_specimen
74t7kcdgkr,c8-8,C,0.1779442156017859,0.0009026937232817774,physical_specimen
74t7kcdgkr,c8-8,D,0.17815250115400957,0.0009315322472891581,physical_specimen
74t7kcdgkr,c8-8,E,0.17785578078834927,0.0009845066305760833,physical_specimen
74t7kcdgkr,c8-8t,A,0.10748559089055094,0.000588201203173014,physical_specimen
74t7kcdgkr,c8-8t,B,0.1075680864890202,0.000539190153066422,physical_specimen
74t7kcdgkr,c8-8t,C,0.10748918010204764,0.0005921878180733009,physical_specimen
74t7kcdgkr,c8-8t,D,0.1075680864890202,0.000539190153066422,physical_specimen
74t7kcdgkr,c8-8t,E,0.10754523863758823,0.000542350217352196,physical_specimen
74t7kcdgkr,c8-9,A,0.2699683426629443,0.0016411171377666291,physical_specimen
74t7kcdgkr,c8-9,B,0.2697715468350245,0.002214995508469161,physical_specimen
74t7kcdgkr,c8-9,C,0.2699683426629443,0.0016411171377666291,physical_specimen
74t7kcdgkr,c8-9,D,0.2697715468350245,0.002214995508469161,physical_specimen
74t7kcdgkr,c8-9,E,0.2697715468350245,0.002214995508469161,physical_specimen
74t7kcdgkr,c8-9t,A,0.21998455216777613,0.0008611511985192771,physical_specimen
74t7kcdgkr,c8-9t,B,0.21988640107516919,0.0008029971183534421,physical_specimen
74t7kcdgkr,c8-9t,C,0.21998455216777613,0.0008611511985192771,physical_specimen
74t7kcdgkr,c8-9t,D,0.21988640107516919,0.0008029971183534421,physical_specimen
74t7kcdgkr,c8-9t,E,0.21984750108870987,0.0007772333605520251,physical_specimen
cgtnjyggtm,q24-1,A,0.0403763990821266,0.0011748009441775132,physical_specimen
cgtnjyggtm,q24-1,B,0.0404214735095899,0.0011906184791546578,physical_specimen
cgtnjyggtm,q24-1,C,0.04036005274493158,0.0011790036094355735,physical_specimen
cgtnjyggtm,q24-1,D,0.0404214735095899,0.0011906184791546578,physical_specimen
cgtnjyggtm,q24-1,E,0.040382464752234525,0.0010990734694247232,physical_specimen
cgtnjyggtm,q24-10,A,0.1633864281275093,0.001596980746271823,physical_specimen
cgtnjyggtm,q24-10,B,0.16303345492113896,0.0016229995507062724,physical_specimen
cgtnjyggtm,q24-10,C,0.16337993970169296,0.001595236378823828,physical_specimen
cgtnjyggtm,q24-10,D,0.16303345492113896,0.0016229995507062724,physical_specimen
cgtnjyggtm,q24-10,E,0.16303345492113896,0.0016229995507062724,physical_specimen
cgtnjyggtm,q24-11,A,0.11829992546392655,0.001699485645603222,physical_specimen
cgtnjyggtm,q24-11,B,0.1179263370566362,0.001746838913125048,physical_specimen
cgtnjyggtm,q24-11,C,0.11830756718274349,0.001693459076907617,physical_specimen
cgtnjyggtm,q24-11,D,0.1179263370566362,0.001746838913125048,physical_specimen
cgtnjyggtm,q24-11,E,0.11789675901389084,0.0014101423961987208,physical_specimen
cgtnjyggtm,q24-12,A,0.143653649903824,0.001556125070395439,physical_specimen
cgtnjyggtm,q24-12,B,0.1435331871409403,0.0012482997140052176,physical_specimen
cgtnjyggtm,q24-12,C,0.143653649903824,0.001556125070395439,physical_specimen
cgtnjyggtm,q24-12,D,0.1435331871409403,0.0012482997140052176,physical_specimen
cgtnjyggtm,q24-12,E,0.14339504344640944,0.0009818343422189875,physical_specimen
cgtnjyggtm,q24-13,A,0.1841592129110876,0.0009445548862901584,physical_specimen
cgtnjyggtm,q24-13,B,0.18384718369699846,0.0009621020589813737,physical_specimen
cgtnjyggtm,q24-13,C,0.1841343488579009,0.0009426608882686763,physical_specimen
cgtnjyggtm,q24-13,D,0.18384718369699846,0.0009621020589813737,physical_specimen
cgtnjyggtm,q24-13,E,0.18381618281597362,0.0009487020530532147,physical_specimen
cgtnjyggtm,q24-14,A,0.16999761908262898,0.0008923685957000744,physical_specimen
cgtnjyggtm,q24-14,B,0.1698628211514962,0.0011468595805748654,physical_specimen
cgtnjyggtm,q24-14,C,0.16999633681197918,0.0008804105472083276,physical_specimen
cgtnjyggtm,q24-14,D,0.1698628211514962,0.0011468595805748654,physical_specimen
cgtnjyggtm,q24-14,E,0.1696492511089667,0.001091520735124395,physical_specimen
cgtnjyggtm,q24-15,A,0.17799284388499925,0.000678466469853947,physical_specimen
cgtnjyggtm,q24-15,B,0.17785593084808984,0.0007619241631932594,physical_specimen
cgtnjyggtm,q24-15,C,0.17797490069690322,0.0006632001794729891,physical_specimen
cgtnjyggtm,q24-15,D,0.17785593084808984,0.0007619241631932594,physical_specimen
cgtnjyggtm,q24-15,E,0.17761483869593325,0.000728480185385493,physical_specimen
cgtnjyggtm,q24-16,A,0.12616646925958927,0.0007723617984448257,physical_specimen
