row_id,representation,valuation,planner,deployable,cai_auebc,substitution_minus_A,A_minus_substitution_improvement,policy_checkpoint_sha256
A,R_learned,V_learned,P_current,true,0.1250722401900199,0,0,ae3305bce181d30e10250e314329098682f5eeb806c699f3075f4df41a06cdd8
B,current_causal_history,V_true_conditional,P_current,false,0.12502245344774152,-0.000049786742278373763,0.000049786742278373763,ae3305bce181d30e10250e314329098682f5eeb806c699f3075f4df41a06cdd8
C,R_learned,V_learned,P_lookahead_beam2,true,0.12506907588020122,-0.000003164309818670663,0.000003164309818670663,ae3305bce181d30e10250e314329098682f5eeb806c699f3075f4df41a06cdd8
D,current_causal_history,V_true_conditional,P_greedy_current,false,0.12502245344774152,-0.000049786742278373763,0.000049786742278373763,ae3305bce181d30e10250e314329098682f5eeb806c699f3075f4df41a06cdd8
E,current_causal_history,V_true_conditional,P_set_near_oracle,false,0.12491074101629596,-0.00016149917372393352,0.00016149917372393352,ae3305bce181d30e10250e314329098682f5eeb806c699f3075f4df41a06cdd8
