schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,first_success_step,first_success_cost,sustained_success_step,sustained_success_cost,sustained_until_recorded_end_only,full_input_only,success_to_failure_count,failure_to_success_count,regressed_after_first_success,post_sustained_stop_delay,uncompleted_wait_after_sustained,outcome_category
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,31,0.007789867018353666,89,0.26518738322892627,True,False,2,3,True,0.33803275085174195,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,31,0.007789867018353666,89,0.26518738322892627,True,False,2,3,True,0.017527200791295716,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,29,0.007137048027255743,71,0.2577514012528849,True,False,2,3,True,0.3454687328277833,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,29,0.007137048027255743,71,0.2577514012528849,True,False,2,3,True,0.02130563798219587,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,24,0.005677546983184965,92,0.20843169579074625,True,False,2,3,True,0.31440378063523455,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,24,0.005677546983184965,92,0.20843169579074625,True,False,2,3,True,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,34,0.046558962523354216,95,0.21961534234531266,True,False,1,2,True,0.4425057698648204,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,34,0.046558962523354216,95,0.21961534234531266,True,False,1,2,True,,,SUCCESS_BEFORE_LATER_REGRESSION
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,54,0.23051104516979887,54,0.23051104516979887,True,False,0,1,False,0.41970106605121443,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,54,0.23051104516979887,54,0.23051104516979887,True,False,0,1,False,0.09443015716012748,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,24,0.005677546983184965,94,0.23215957797560172,True,False,2,3,True,0.3064556544675239,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,24,0.005677546983184965,94,0.23215957797560172,True,False,2,3,True,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,125,0.5224552148587757,125,0.5224552148587757,True,False,0,1,False,0.10944499395537977,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,125,0.5224552148587757,125,0.5224552148587757,True,False,0,1,False,0.4042927794263106,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,112,0.38790416529288935,112,0.38790416529288935,True,False,0,1,False,0.43707000769315313,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,112,0.38790416529288935,112,0.38790416529288935,True,False,0,1,False,0.23950983624574124,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,112,0.38790416529288935,112,0.38790416529288935,True,False,0,1,False,0.43707000769315313,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,112,0.38790416529288935,112,0.38790416529288935,True,False,0,1,False,0.23950983624574124,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,122,0.4245983075063194,122,0.4245983075063194,True,False,0,1,False,0.35430706671062756,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,122,0.4245983075063194,122,0.4245983075063194,True,False,0,1,False,0.28451697988789976,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,114,0.36199802176063306,134,0.4762809099901088,True,False,1,2,True,0.33770304429058134,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,114,0.36199802176063306,134,0.4762809099901088,True,False,1,2,True,0.15113309154852178,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,113,0.39156171007803053,113,0.39156171007803053,True,False,0,1,False,0.3522650840751731,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,113,0.39156171007803053,113,0.39156171007803053,True,False,0,1,False,0.2707484338938345,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,115,0.398876799648313,115,0.398876799648313,True,False,0,1,False,0.34540938564677437,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,115,0.398876799648313,115,0.398876799648313,True,False,0,1,False,0.34540938564677437,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,184,0.938718540498956,184,0.938718540498956,True,False,0,1,False,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,184,0.938718540498956,184,0.938718540498956,True,False,0,1,False,0.06128145950104402,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,54,0.0131201230904495,109,0.3518914166391911,True,False,2,3,True,0.2755225848994395,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,54,0.0131201230904495,109,0.3518914166391911,True,False,2,3,True,,,SUCCESS_BEFORE_LATER_REGRESSION
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,39,0.009721947466754588,91,0.27281019892295855,True,False,2,3,True,0.36623585009341686,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,39,0.009721947466754588,91,0.27281019892295855,True,False,2,3,True,0.06089460380261569,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,36,0.008954830201121002,97,0.2271612265084075,True,False,2,3,True,0.3533091548521815,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,36,0.008954830201121002,97,0.2271612265084075,True,False,2,3,True,,,SUCCESS_BEFORE_LATER_REGRESSION
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,58,0.052583800417628314,98,0.23081877129354875,True,False,1,2,True,0.4434003736674359,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,58,0.052583800417628314,98,0.23081877129354875,True,False,1,2,True,,,SUCCESS_BEFORE_LATER_REGRESSION
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,57,0.05231563908121772,97,0.2271612265084075,True,False,1,2,True,0.30974172986042425,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,57,0.05231563908121772,97,0.2271612265084075,True,False,1,2,True,,,SUCCESS_BEFORE_LATER_REGRESSION
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,24,0.005677546983184965,97,0.2271612265084075,True,False,2,3,True,0.34378722936586437,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,24,0.005677546983184965,97,0.2271612265084075,True,False,2,3,True,0.07071766128145954,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,128,0.49343664138916365,128,0.49343664138916365,True,False,0,1,False,0.12683371799098797,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,128,0.49343664138916365,128,0.49343664138916365,True,False,0,1,False,0.49502362897021646,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,71,0.0634963452836756,109,0.36470588235294116,True,False,3,4,True,0.4370518621649843,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,71,0.0634963452836756,109,0.36470588235294116,True,False,3,4,True,0.18122171945701354,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,67,0.066228680821441,103,0.3634441350504699,True,False,3,4,True,0.43831360946745557,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,67,0.066228680821441,103,0.3634441350504699,True,False,3,4,True,0.1824834667594848,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,79,0.07256352245040028,105,0.30907587887225896,True,False,2,3,True,0.4323181343543334,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,79,0.07256352245040028,105,0.30907587887225896,True,False,2,3,True,0.43914027149321266,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,81,0.11186912634876436,108,0.25545596936999654,True,False,1,2,True,0.5163331012878525,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,81,0.11186912634876436,108,0.25545596936999654,True,False,1,2,True,0.4103550295857988,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,83,0.19027149321266967,85,0.19792899408284023,True,False,1,2,True,0.6078489383919248,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,83,0.19027149321266967,85,0.19792899408284023,True,False,1,2,True,0.3746780368952315,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,81,0.11186912634876436,91,0.1846762965541246,True,False,1,2,True,0.5520274973894883,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,81,0.11186912634876436,91,0.1846762965541246,True,False,1,2,True,0.5520274973894883,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,192,1.0,192,1.0,True,True,0,1,False,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,192,1.0,192,1.0,True,True,0,1,False,0.0,,SUCCESS_AT_STOP_NO_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,107,0.3392707970762269,107,0.3392707970762269,True,False,0,1,False,0.20303689523146534,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,107,0.3392707970762269,107,0.3392707970762269,True,False,0,1,False,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,101,0.3380090497737557,101,0.3380090497737557,True,False,0,1,False,0.1752001392272885,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,101,0.3380090497737557,101,0.3380090497737557,True,False,0,1,False,0.03930560389836407,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,102,0.27156282631395756,102,0.27156282631395756,True,False,0,1,False,0.43008179603202223,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,102,0.27156282631395756,102,0.27156282631395756,True,False,0,1,False,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,165,0.6899495301079012,165,0.6899495301079012,True,False,0,1,False,0.03507657500870165,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S2,2,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,165,0.6899495301079012,165,0.6899495301079012,True,False,0,1,False,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,112,0.3930908458057779,112,0.3930908458057779,True,False,0,1,False,0.17951618517229384,,SUCCESS_WITH_POSTSUSTAINED_DELAY
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_S3,3,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_RULE,112,0.3930908458057779,112,0.3930908458057779,True,False,0,1,False,,,FALSE_STOP_WITH_LATER_SUCCESS
1,74t7kcdgkr,c8-5,74t7kcdgkr:c8-5,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,POST_STOP_FROZEN_SUFFIX_DIAGNOSTIC,S_BC_CAL,135,0.49366515837104075,135,0.49366515837104075,True,False,0,1,False,0.1388183083884441,,SUCCESS_WITH_POSTSUSTAINED_DELAY
