schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,action_count,measurement_cost,route_cost,route_turns,survey_action_count,medium_action_count,dense_action_count,survey_measurement_cost,medium_measurement_cost,dense_measurement_cost,survey_cost_fraction,medium_cost_fraction,dense_cost_fraction,first_dense_step,first_dense_cost,first_dense_pre_action_success,first_dense_unmeasured_cell_count
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,164,0.6738454775250028,1.2236327954092932,12434,64,64,36,0.01550939663699313,0.23486097373337728,0.4234751071546324,0.02301625098673703,0.34853832453696754,0.6284454244762955,6,0.008660292339817563,False,60
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,163,0.662121112210133,1.207236904199996,12268,64,64,35,0.01550939663699313,0.23486097373337728,0.4117507418397626,0.023423806235725368,0.3547099909704148,0.6218662027938598,6,0.008660292339817563,False,60
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6809427084737305,17068,64,64,64,0.015509396636993076,0.2348609737333774,0.7496296296296295,0.015509396636993076,0.2348609737333774,0.7496296296296295,81,0.07890537421694692,False,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,171,0.7553599296626002,1.349195068504238,13600,64,64,43,0.015509396636993076,0.2348609737333774,0.5049895592922298,0.020532458802680627,0.31092591029852973,0.6685416308987896,81,0.07890537421694692,False,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,139,0.45283877349159246,0.9124053540386174,9030,64,55,20,0.015509396636993076,0.2022815694032311,0.23504780745136827,0.03424926827137303,0.44669666389993157,0.5190540678286955,81,0.07890537421694692,False,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6583593002541992,17050,64,64,64,0.015509396636993102,0.2348609737333773,0.7496296296296296,0.015509396636993102,0.2348609737333773,0.7496296296296296,8,0.01272447521705682,False,59
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,144,0.6470337399714254,1.1162277461249066,11328,62,41,41,0.015091768326189716,0.15123420156061115,0.48070777008462456,0.02332454614632029,0.23373464507011646,0.7429408087835633,8,0.01272447521705682,False,59
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,191,0.9883701505659963,1.6430333554404581,16884,64,64,63,0.015509396636993102,0.2348609737333773,0.737999780195626,0.015691890966265575,0.23762451101834947,0.746683598015385,8,0.01272447521705682,False,59
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.7090046174314284,17056,64,64,64,0.015509396636993166,0.23486097373337714,0.7496296296296296,0.015509396636993166,0.23486097373337714,0.7496296296296296,68,0.07606989779096604,True,13
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,158,0.6032201340806682,1.169394292001002,11410,64,64,30,0.015509396636993166,0.23486097373337714,0.3528497637102979,0.025711006249203056,0.38934538233097066,0.5849436114198263,68,0.07606989779096604,True,13
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,99,0.282714584020222,0.5915650696326216,5484,64,18,17,0.015509396636993166,0.06705352236509503,0.2001516650181338,0.05485884886604864,0.23717744380777622,0.7079637073261752,68,0.07606989779096604,True,13
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6940284960487517,17060,64,64,64,0.015509396636993081,0.23486097373337714,0.7496296296296298,0.015509396636993081,0.23486097373337714,0.7496296296296298,53,0.06900098911968348,True,27
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,158,0.6032201340806682,1.1544181706183252,11414,64,64,30,0.015509396636993081,0.23486097373337714,0.35284976371029797,0.025711006249202917,0.38934538233097066,0.5849436114198264,53,0.06900098911968348,True,27
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,98,0.2790570392350808,0.5681088950153111,5406,64,17,17,0.015509396636993081,0.06339597757995384,0.20015166501813386,0.055577872823081846,0.22717928117394076,0.7172428460029774,53,0.06900098911968348,True,27
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6886150528291395,17068,64,64,64,0.015509396636993076,0.2348609737333773,0.7496296296296296,0.015509396636993076,0.2348609737333773,0.7496296296296296,81,0.07890537421694692,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,138,0.5228354764259808,0.983058001188196,9720,64,45,29,0.015509396636993076,0.16610836355643474,0.34121771623255304,0.02966400968620725,0.3177067568022063,0.6526292335115865,81,0.07890537421694692,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,87,0.14953071766128145,0.39257122238757486,3590,64,17,6,0.015509396636993076,0.06339597757995384,0.07062534344433453,0.10372047215158242,0.42396624968763325,0.47231327816078433,81,0.07890537421694692,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6764533722539687,17062,64,64,64,0.01550939663699307,0.23486097373337733,0.7496296296296296,0.01550939663699307,0.23486097373337733,0.7496296296296296,84,0.09008902077151336,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,163,0.662121112210133,1.221317690057137,12266,64,64,35,0.01550939663699307,0.23486097373337733,0.4117507418397626,0.023423806235725275,0.35470999097041483,0.6218662027938598,84,0.09008902077151336,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,82,0.0827739312012309,0.29919467475187783,2678,64,18,0,0.01550939663699307,0.06726453456423784,0,0.18737054543523282,0.8126294545647672,0.0,,,,
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6637454632397148,17072,64,64,64,0.01550939663699313,0.23486097373337722,0.7496296296296296,0.01550939663699313,0.23486097373337722,0.7496296296296296,6,0.008660292339817563,False,60
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,162,0.6502121112210133,1.1901873611702491,12112,64,64,34,0.01550939663699313,0.23486097373337722,0.39984174085064295,0.02385282643823492,0.3612067042127822,0.6149404693489828,6,0.008660292339817563,False,60
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,106,0.32494120232992635,0.6230024654905844,6262,64,23,19,0.01550939663699313,0.08555225848994391,0.2238795472029893,0.047729855511662055,0.26328535093890354,0.6889847935494344,6,0.008660292339817563,False,60
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6860220024203494,17064,64,64,64,0.015509396636993076,0.23486097373337733,0.7496296296296296,0.015509396636993076,0.23486097373337733,0.7496296296296296,81,0.07890537421694692,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,147,0.5386152324431256,1.039595849730808,10278,64,56,27,0.015509396636993076,0.2058951533135509,0.3172106824925816,0.02879494619311713,0.38226760201270793,0.5889374517941749,81,0.07890537421694692,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,85,0.12589515331355094,0.35538432423649846,3252,64,17,4,0.015509396636993076,0.06339597757995384,0.046989779096604026,0.12319296040226273,0.5035617012361199,0.37324533836161744,81,0.07890537421694692,True,0
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6563455809523244,17038,64,64,64,0.01550939663699317,0.23486097373337747,0.7496296296296294,0.01550939663699317,0.23486097373337747,0.7496296296296294,9,0.01652269480162655,False,59
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,139,0.6319002088141554,1.0858468552548495,11046,59,40,40,0.014410374766457937,0.14776568853720187,0.4697241455104956,0.022804826720188805,0.23384339247885957,0.7433517808009517,9,0.01652269480162655,False,59
1,74t7kcdgkr,c8-24,74t7kcdgkr:c8-24,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,183,0.9267479942850863,1.5471184760707877,15890,64,60,59,0.01550939663699317,0.22041543026706237,0.6908231673810308,0.016735290211183525,0.2378375045063849,0.7454272052824317,9,0.01652269480162655,False,59
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.7095560795826652,17046,64,64,64,0.015509396636993076,0.23486097373337725,0.7496296296296296,0.015509396636993076,0.23486097373337725,0.7496296296296296,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,177,0.8249741729860425,1.4739297947382133,14562,64,64,49,0.015509396636993076,0.23486097373337725,0.5746038026156721,0.01879985718929346,0.2846888804812933,0.6965112623294132,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,160,0.6274140015386306,1.2018442750920266,11746,64,64,32,0.015509396636993076,0.23486097373337725,0.3770436311682603,0.024719557738524817,0.37433173814645354,0.6009487041150217,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.7009540905371463,17052,64,64,64,0.015509396636993052,0.23486097373337717,0.7496296296296298,0.015509396636993052,0.23486097373337717,0.7496296296296298,73,0.08419386745796241,False,10
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,177,0.8249741729860425,1.4653278056926944,14568,64,64,49,0.015509396636993052,0.23486097373337717,0.5746038026156722,0.018799857189293428,0.2846888804812932,0.6965112623294133,73,0.08419386745796241,False,10
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,160,0.6274140015386306,1.1932422860465077,11752,64,64,32,0.015509396636993052,0.23486097373337717,0.37704363116826034,0.024719557738524776,0.3743317381464534,0.6009487041150218,73,0.08419386745796241,False,10
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6713642170356962,17052,64,64,64,0.015509396636993076,0.23486097373337742,0.7496296296296295,0.015509396636993076,0.23486097373337742,0.7496296296296295,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,173,0.7789053742169469,1.3708606613855139,13914,64,64,45,0.015509396636993076,0.23486097373337742,0.5285350038465765,0.019911785372626375,0.3015269652870081,0.6785612493403655,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,167,0.7091152873942191,1.2754016321933024,12922,64,64,39,0.015509396636993076,0.23486097373337742,0.4587449170238487,0.02187147409271819,0.3312028070871513,0.6469257188201305,86,0.0976349049346082,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,FULL_PLANNER_DIAGNOSTIC,NONE_FULL_TRAJECTORY,192,1.0,1.6598454310425343,17072,64,64,64,0.015509396636993076,0.23486097373337728,0.7496296296296296,0.015509396636993076,0.23486097373337728,0.7496296296296296,87,0.10129244971974942,False,0
1,74t7kcdgkr,c8-41,74t7kcdgkr:c8-41,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,176,0.8139839542806901,1.4096572371930682,14432,64,64,48,0.015509396636993076,0.23486097373337728,0.5636135839103198,0.01905368841170657,0.2885326823683173,0.6924136292199762,87,0.10129244971974942,False,0
