schema_version,dataset_id,specimen_id,specimen_key,task,method,seed,reference_version,analysis_scope,stop_system,wait_definition,defined,total_wait_cost,ineligible_wait_cost,eligible_below_threshold_wait_cost,eligible_crossed_unstopped_cost,missing_reason
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2137660981552384,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.10328924469195966,0.0,0.10328924469195966,0.0,
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.10385485555168816,0.0,0.10385485555168816,0.0,
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.06988339714584058,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.4794291681169509,0.0,0.4794291681169509,0.0,
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.3226592412112774,0.0,0.3226592412112774,0.0,
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.40226244343891404,0.0,0.402262443438914,0.0,
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.274356073790463,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.37975113122171944,0.0,0.37975113122171944,0.0,
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.029403063000348062,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.1434737208492865,0.0,0.1434737208492865,0.0,
1,74t7kcdgkr,c8-7,74t7kcdgkr:c8-7,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.525826662025757,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.1298032750851742,0.0,0.1298032750851742,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1847653588306407,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.1298032750851742,0.0,0.1298032750851742,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1847653588306407,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.17184745576436977,0.0,0.17184745576436977,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.22315199472469505,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.18352786020441803,0.0,0.18352786020441803,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.22296735905044507,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.1094757665677547,0.0,0.1094757665677547,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.24653038795472026,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.04213869656006153,0.0,0.04213869656006153,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.13969447191999118,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.04195625892955268,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.457346961204528,0.0,0.457346961204528,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.457346961204528,0.0,0.457346961204528,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.2123376195186284,0.0,0.2123376195186284,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.04652599186723816,0.0,0.04652599186723816,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.14042422244202657,0.0,0.14042422244202657,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2376832618969117,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.1757555775359929,0.0,0.1757555775359929,0.0,
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-21,cgtnjyggtm:q24-21,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.09467414001538621,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,UNCOMPLETED_WAIT_AFTER_SUSTAINED,True,0.047453566325969865,0.0,0.047453566325969865,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.047453566325969865,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,UNCOMPLETED_WAIT_AFTER_SUSTAINED,True,0.047453566325969865,0.0,0.047453566325969865,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.047453566325969865,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.07360369271348499,0.0,0.07360369271348499,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.10041543026706234,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.058252555225848934,0.0,0.058252555225848934,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.10393669634025715,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.12473458621826572,0.0,0.12473458621826572,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.24870425321463896,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.03859984613693812,0.0,0.03859984613693812,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.08067040334102649,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.09521485877568969,0.0,0.09521485877568969,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.12178920760523138,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.0118166831519948,0.0,0.0118166831519948,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.0118166831519948,0.0,0.0118166831519948,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.4415957797560172,0.0,0.4415957797560172,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.586143532256292,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.2808352566216068,0.0,0.2808352566216068,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.48359380151665016,0.0,0.48359380151665016,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.6126321573799318,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.27097263435542374,0.0,0.27097263435542374,0.0,
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.2943290471480382,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-37,cgtnjyggtm:q24-37,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.015474227937135931,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.08186394109242767,0.0,0.08186394109242767,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1330036267721727,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.08186394109242767,0.0,0.08186394109242767,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1330036267721727,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.08939004286185293,0.0,0.08939004286185293,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.21829431805692934,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.17115727002967351,0.0,0.17115727002967351,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.23027145840202212,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.01928343774041108,0.0,0.01928343774041108,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.1382085943510276,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.01903725684141111,0.0,0.01903725684141111,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.13612484888449283,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,CHARACTERIZE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.0303725684141114,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.06685130234091663,0.0,0.06685130234091663,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P4,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.06685130234091663,0.0,0.06685130234091663,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,R_BALANCED_P8,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.46610176942521164,0.0,0.4661017694252116,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.5322716782063963,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.5692427739312013,0.0,0.5692427739312013,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_S2,2,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.36681613364105947,0.0,0.36681613364105947,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_S3,3,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,POST_SUSTAINED_STOP_DELAY,True,0.5258204198263545,,,,S_RULE_COMPONENTS_NOT_RECORDED
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.011722167271128736,0.0,0.011722167271128736,0.0,
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_NO_VLM_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_RULE,STOP_PRECEDES_SUSTAINED_SUCCESS,False,,,,,STOP_PRECEDES_SUSTAINED_SUCCESS
1,cgtnjyggtm,q24-40,cgtnjyggtm:q24-40,LOCATE,BC_NO_US_FEEDBACK_S1,1,PROXY_LEGACY,AUTONOMOUS_PREFIX,S_BC_CAL,POST_SUSTAINED_STOP_DELAY,True,0.03057918452577202,0.0,0.03057918452577202,0.0,
