action_jaccard,cai_advantage,cai_advantage_auebc,cai_on_cai_loss,cai_on_field_loss,cell_jaccard,dataset_id,field_advantage,field_advantage_auebc,field_on_cai_loss,field_on_field_loss,high_level_action_overlap,nominal_budget,normalized_edit_distance,outer_domain,specimen_id,status
0.3252032520325203,0.23212679844977968,0.05204119158637755,0.0007591162174720445,0.025369567198985615,0.53125,74t7kcdgkr,0.024735803621550225,0.00687629655307438,0.23288591466725173,0.0006337635774353901,0.26804123711340205,0.1875,0.9381443298969072,74t7kcdgkr,c8-4,RUN_AUTHORIZED
0.3252032520325203,0.2016062249771402,0.05204119158637755,0.010548005970343888,0.023818125573349155,0.53125,74t7kcdgkr,0.023344832975855066,0.00687629655307438,0.2121542309474841,0.00047329259749408805,0.26804123711340205,0.25,0.9381443298969072,74t7kcdgkr,c8-4,RUN_AUTHORIZED
0.2517985611510791,5.372382350099514e-08,0.016766844340441563,0.04739482715753207,0.02374928832917842,0.46875,74t7kcdgkr,0.0,0.003969373924024019,0.04739488088135557,0.02374928832917842,0.18018018018018017,0.0,0.954954954954955,74t7kcdgkr,c8-5,RUN_AUTHORIZED
0.2517985611510791,0.13066274283061452,0.016766844340441563,7.287668897848487e-05,0.019976473211125393,0.46875,74t7kcdgkr,0.018622961779093866,0.003969373924024019,0.130735619519593,0.0013535114320315281,0.18018018018018017,0.03125,0.954954954954955,74t7kcdgkr,c8-5,RUN_AUTHORIZED
0.2517985611510791,0.07782744820115595,0.016766844340441563,0.0002777658176085218,0.019694603880922753,0.46875,74t7kcdgkr,0.01894618454021294,0.003969373924024019,0.07810521401876447,0.0007484193407098101,0.18018018018018017,0.0625,0.954954954954955,74t7kcdgkr,c8-5,RUN_AUTHORIZED
0.2517985611510791,0.07722254768838976,0.016766844340441563,0.0014094519461349542,0.01883339486865454,0.46875,74t7kcdgkr,0.018204029936811097,0.003969373924024019,0.07863199963452472,0.0006293649318434426,0.18018018018018017,0.09375,0.954954954954955,74t7kcdgkr,c8-5,RUN_AUTHORIZED
0.2517985611510791,0.07071507642287156,0.016766844340441563,0.00011330983032964426,0.01783488514306282,0.46875,74t7kcdgkr,0.01725865710971161,0.003969373924024019,0.0708283862532012,0.0005762280333512073,0.18018018018018017,0.125,0.954954954954955,74t7kcdgkr,c8-5,RUN_AUTHORIZED
0.2517985611510791,0.057628061338728775,0.016766844340441563,0.0004215817870408811,0.017083759675643066,0.46875,74t7kcdgkr,0.016584484115211077,0.003969373924024019,0.05804964312576966,0.00049927556043199,0.18018018018018017,0.1875,0.954954954954955,74t7kcdgkr,c8-5,RUN_AUTHORIZED
0.2517985611510791,0.029497516000293156,0.016766844340441563,0.0015094676385322137,0.01262848769108457,0.46875,74t7kcdgkr,0.012189835417661124,0.003969373924024019,0.03100698363882537,0.0004386522734234457,0.18018018018018017,0.25,0.954954954954955,74t7kcdgkr,c8-5,RUN_AUTHORIZED
0.35344827586206895,1.28615081917971e-08,0.006495012992589862,0.0913801767651885,0.0253629843475465,0.46875,74t7kcdgkr,0.0,0.0038498659104543743,0.0913801896266967,0.0253629843475465,0.24742268041237114,0.0,0.9278350515463918,74t7kcdgkr,c8-6,RUN_AUTHORIZED
0.35344827586206895,0.06828661870140262,0.006495012992589862,0.00029520747378508627,0.020570558629847958,0.46875,74t7kcdgkr,0.01845618240580977,0.0038498659104543743,0.06858182617518771,0.0021143762240381885,0.24742268041237114,0.03125,0.9278350515463918,74t7kcdgkr,c8-6,RUN_AUTHORIZED
0.35344827586206895,0.06384123431075894,0.006495012992589862,2.4078418556228165e-05,0.01854572543752741,0.46875,74t7kcdgkr,0.017004023035098362,0.0038498659104543743,0.06386531272931517,0.001541702402429046,0.24742268041237114,0.0625,0.9278350515463918,74t7kcdgkr,c8-6,RUN_AUTHORIZED
0.35344827586206895,0.009967247691556325,0.006495012992589862,0.0003011672145436517,0.017479470851509714,0.46875,74t7kcdgkr,0.016290772764189054,0.0038498659104543743,0.010268414906099976,0.0011886980873206583,0.24742268041237114,0.09375,0.9278350515463918,74t7kcdgkr,c8-6,RUN_AUTHORIZED
0.35344827586206895,0.014803441790069427,0.006495012992589862,7.428092094818872e-05,0.017463573262914492,0.46875,74t7kcdgkr,0.016496456334259103,0.0038498659104543743,0.014877722711017616,0.0009671169286553903,0.24742268041237114,0.125,0.9278350515463918,74t7kcdgkr,c8-6,RUN_AUTHORIZED
0.35344827586206895,0.005275718801880158,0.006495012992589862,0.0011258913486900113,0.01710264438954218,0.46875,74t7kcdgkr,0.01654818757726663,0.0038498659104543743,0.0064016101505701695,0.0005544568122755506,0.24742268041237114,0.1875,0.9278350515463918,74t7kcdgkr,c8-6,RUN_AUTHORIZED
0.35344827586206895,0.03298870833953915,0.006495012992589862,0.003989248831927306,0.014011543728405589,0.46875,74t7kcdgkr,0.01360367127352089,0.0038498659104543743,0.03697795717146646,0.00040787245488469874,0.24742268041237114,0.25,0.9278350515463918,74t7kcdgkr,c8-6,RUN_AUTHORIZED
0.29133858267716534,2.9156717706868562e-08,0.004874550591041714,0.03695678041381589,0.026738937037821552,0.46875,74t7kcdgkr,0.0,0.004448266608142308,0.0369568095705336,0.026738937037821552,0.22,0.0,0.94,74t7kcdgkr,c8-6t,RUN_AUTHORIZED
0.29133858267716534,0.033639486878377145,0.004874550591041714,0.0007834842082959925,0.02379466017907141,0.46875,74t7kcdgkr,0.022976129208351997,0.004448266608142308,0.03442297108667314,0.0008185309707194123,0.22,0.03125,0.94,74t7kcdgkr,c8-6t,RUN_AUTHORIZED
0.29133858267716534,0.019424717009781434,0.004874550591041714,0.0007245079469840876,0.02204794550586746,0.46875,74t7kcdgkr,0.021464981499798513,0.004448266608142308,0.02014922495676552,0.0005829640060689443,0.22,0.0625,0.94,74t7kcdgkr,c8-6t,RUN_AUTHORIZED
0.29133858267716534,0.03853845882173812,0.004874550591041714,0.0002531673410433033,0.02138112306908315,0.46875,74t7kcdgkr,0.020861715918917,0.004448266608142308,0.03879162616278142,0.0005194071501661483,0.22,0.09375,0.94,74t7kcdgkr,c8-6t,RUN_AUTHORIZED
0.29133858267716534,0.007648489015456006,0.004874550591041714,0.0005617778677008411,0.01932355977113472,0.46875,74t7kcdgkr,0.018863842057923314,0.004448266608142308,0.008210266883156847,0.0004597177132114048,0.22,0.125,0.94,74t7kcdgkr,c8-6t,RUN_AUTHORIZED
0.29133858267716534,0.020235346024114254,0.004874550591041714,0.0001283923157823219,0.017649799823229735,0.46875,74t7kcdgkr,0.017265665496193586,0.004448266608142308,0.020363738339896575,0.0003841343270361479,0.22,0.1875,0.94,74t7kcdgkr,c8-6t,RUN_AUTHORIZED
0.29133858267716534,0.012439516053666777,0.004874550591041714,0.0017068019969631587,0.014545794384994024,0.46875,74t7kcdgkr,0.014214610754214216,0.004448266608142308,0.014146318050629936,0.0003311836307798068,0.22,0.25,0.94,74t7kcdgkr,c8-6t,RUN_AUTHORIZED
0.30833333333333335,5.372382350099514e-08,0.03778466531743062,0.14221704329123908,0.05061234179523177,0.421875,74t7kcdgkr,0.0,0.007583732237474909,0.14221709701506258,0.05061234179523177,0.18556701030927836,0.0,0.9381443298969072,74t7kcdgkr,c8-7,RUN_AUTHORIZED
0.30833333333333335,0.19865720279180465,0.03778466531743062,0.0004772188664888821,0.04254718956211073,0.421875,74t7kcdgkr,0.039243390461931545,0.007583732237474909,0.19913442165829354,0.00330379910017919,0.18556701030927836,0.03125,0.9381443298969072,74t7kcdgkr,c8-7,RUN_AUTHORIZED
0.30833333333333335,0.17277201173259615,0.03778466531743062,1.9990192669960827e-05,0.040443192282065596,0.421875,74t7kcdgkr,0.03875196403393181,0.007583732237474909,0.17279200192526611,0.0016912282481337893,0.18556701030927836,0.0625,0.9381443298969072,74t7kcdgkr,c8-7,RUN_AUTHORIZED
0.30833333333333335,0.12912318379018528,0.03778466531743062,0.00012199550190661324,0.03319118625066738,0.421875,74t7kcdgkr,0.03204089018748713,0.007583732237474909,0.1292451792920919,0.0011502960631802482,0.18556701030927836,0.09375,0.9381443298969072,74t7kcdgkr,c8-7,RUN_AUTHORIZED
0.30833333333333335,0.15752254303445912,0.03778466531743062,0.00022703690686820543,0.03223932016472999,0.421875,74t7kcdgkr,0.03130496842740654,0.007583732237474909,0.15774957994132732,0.0009343517373234452,0.18556701030927836,0.125,0.9381443298969072,74t7kcdgkr,c8-7,RUN_AUTHORIZED
0.30833333333333335,0.17332991449679236,0.03778466531743062,0.0014439271653013952,0.029925008806531928,0.421875,74t7kcdgkr,0.029217963549767714,0.007583732237474909,0.17477384166209375,0.0007070452567642128,0.18556701030927836,0.1875,0.9381443298969072,74t7kcdgkr,c8-7,RUN_AUTHORIZED
0.30833333333333335,0.1256132214360085,0.03778466531743062,0.006461274462153277,0.027852430315096086,0.421875,74t7kcdgkr,0.027249807175201344,0.007583732237474909,0.13207449589816178,0.0006026231398947426,0.18556701030927836,0.25,0.9381443298969072,74t7kcdgkr,c8-7,RUN_AUTHORIZED
0.25757575757575757,5.372382350099514e-08,0.014395119427416241,0.09932159692836307,0.02635137301828498,0.40625,74t7kcdgkr,0.0,0.004535521713024688,0.09932165065218657,0.02635137301828498,0.1559633027522936,0.0,0.944954128440367,74t7kcdgkr,c8-8,RUN_AUTHORIZED
0.25757575757575757,0.04348828013154926,0.014395119427416241,0.0005067951299548845,0.022472661299823147,0.40625,74t7kcdgkr,0.020829102294899475,0.004535521713024688,0.043995075261504146,0.0016435590049236734,0.1559633027522936,0.03125,0.944954128440367,74t7kcdgkr,c8-8,RUN_AUTHORIZED
0.25757575757575757,0.012269661368542795,0.014395119427416241,0.000438322324928464,0.021431478089121075,0.40625,74t7kcdgkr,0.020552599451360978,0.004535521713024688,0.012707983693471259,0.0008788786377600982,0.1559633027522936,0.0625,0.944954128440367,74t7kcdgkr,c8-8,RUN_AUTHORIZED
0.25757575757575757,0.026333453132808438,0.014395119427416241,8.421500409827587e-05,0.02141092172327983,0.40625,74t7kcdgkr,0.020666704939450716,0.004535521713024688,0.026417668136906713,0.0007442167838291155,0.1559633027522936,0.09375,0.944954128440367,74t7kcdgkr,c8-8,RUN_AUTHORIZED
0.25757575757575757,0.05320594492601982,0.014395119427416241,0.00023152578151730552,0.020736547908180466,0.40625,74t7kcdgkr,0.02002973331408096,0.004535521713024688,0.05343747070753713,0.0007068145940995055,0.1559633027522936,0.125,0.944954128440367,74t7kcdgkr,c8-8,RUN_AUTHORIZED
0.25757575757575757,0.11669071294822175,0.014395119427416241,0.0010777624975766287,0.0190921995828445,0.40625,74t7kcdgkr,0.018438729131240367,0.004535521713024688,0.11776847544579838,0.0006534704516041315,0.1559633027522936,0.1875,0.944954128440367,74t7kcdgkr,c8-8,RUN_AUTHORIZED
0.25757575757575757,0.06536205689703423,0.014395119427416241,0.00034280693402277684,0.01675411654348228,0.40625,74t7kcdgkr,0.01616622989747667,0.004535521713024688,0.065704863831057,0.0005878866460056083,0.1559633027522936,0.25,0.944954128440367,74t7kcdgkr,c8-8,RUN_AUTHORIZED
0.4067796610169492,-2.9156717706868562e-08,0.0035270407931957057,0.02276193453572617,0.02433202738887009,0.5625,74t7kcdgkr,0.0,0.003750530482983562,0.022761905379008462,0.02433202738887009,0.28865979381443296,0.0,0.9072164948453608,74t7kcdgkr,c8-8t,RUN_AUTHORIZED
0.4067796610169492,0.07356660648493407,0.0035270407931957057,0.000247707168835154,0.021071037052558274,0.5625,74t7kcdgkr,0.020419285978885177,0.003750530482983562,0.07381431365376923,0.0006517510736730994,0.28865979381443296,0.03125,0.9072164948453608,74t7kcdgkr,c8-8t,RUN_AUTHORIZED
0.4067796610169492,0.01106028836121975,0.0035270407931957057,0.00017923480456294438,0.019935220701633984,0.5625,74t7kcdgkr,0.01938931047919959,0.003750530482983562,0.011239523165782694,0.0005459102224343928,0.28865979381443296,0.0625,0.9072164948453608,74t7kcdgkr,c8-8t,RUN_AUTHORIZED
0.4067796610169492,0.004891031066664109,0.0035270407931957057,4.0606306350277066e-05,0.017232957332078,0.5625,74t7kcdgkr,0.01675973328092733,0.003750530482983562,0.004931637373014386,0.0004732240511506722,0.28865979381443296,0.09375,0.9072164948453608,74t7kcdgkr,c8-8t,RUN_AUTHORIZED
0.4067796610169492,0.013158780948346438,0.0035270407931957057,0.00028343843564149207,0.016186678595765263,0.5625,74t7kcdgkr,0.015746184500433854,0.003750530482983562,0.01344221938398793,0.0004404940953314077,0.28865979381443296,0.125,0.9072164948453608,74t7kcdgkr,c8-8t,RUN_AUTHORIZED
0.4067796610169492,0.000705144277580505,0.0035270407931957057,0.00047175525964704423,0.01500241271850137,0.5625,74t7kcdgkr,0.014627064763571491,0.003750530482983562,0.0011768995372275493,0.0003753479549298779,0.28865979381443296,0.1875,0.9072164948453608,74t7kcdgkr,c8-8t,RUN_AUTHORIZED
0.4067796610169492,0.0021989340701228377,0.0035270407931957057,0.00022508510365071288,0.010913053876987325,0.5625,74t7kcdgkr,0.010575239438668135,0.003750530482983562,0.0024240191737735506,0.0003378144383191898,0.28865979381443296,0.25,0.9072164948453608,74t7kcdgkr,c8-8t,RUN_AUTHORIZED
0.37815126050420167,1.28615081917971e-08,0.019249565674343837,0.032320692609817514,0.030665853550968004,0.546875,74t7kcdgkr,0.0,0.0046957834777654455,0.032320705471325706,0.030665853550968004,0.26804123711340205,0.0,0.9278350515463918,74t7kcdgkr,c8-9,RUN_AUTHORIZED
0.37815126050420167,0.11211182834613775,0.019249565674343837,0.00012164421681781779,0.02637612996360002,0.546875,74t7kcdgkr,0.023663983795904214,0.0046957834777654455,0.11223347256295557,0.002712146167695808,0.26804123711340205,0.03125,0.9278350515463918,74t7kcdgkr,c8-9,RUN_AUTHORIZED
0.37815126050420167,0.05095919829452844,0.019249565674343837,0.0008683233680005786,0.025981915170762652,0.546875,74t7kcdgkr,0.02434112069625777,0.0046957834777654455,0.05182752166252902,0.0016407944745048817,0.26804123711340205,0.0625,0.9278350515463918,74t7kcdgkr,c8-9,RUN_AUTHORIZED
0.37815126050420167,0.07354347733065703,0.019249565674343837,0.00025939168526678547,0.023332633784457043,0.546875,74t7kcdgkr,0.022058422353039064,0.0046957834777654455,0.07380286901592381,0.0012742114314179792,0.26804123711340205,0.09375,0.9278350515463918,74t7kcdgkr,c8-9,RUN_AUTHORIZED
0.37815126050420167,0.062359375374771875,0.019249565674343837,0.00038493199382894083,0.020512611027316913,0.546875,74t7kcdgkr,0.019532718757499172,0.0046957834777654455,0.06274430736860082,0.0009798922698177422,0.26804123711340205,0.125,0.9278350515463918,74t7kcdgkr,c8-9,RUN_AUTHORIZED
0.37815126050420167,0.09156445820477765,0.019249565674343837,0.0008065759984046128,0.019025937476496436,0.546875,74t7kcdgkr,0.01843327877231258,0.0046957834777654455,0.09237103420318227,0.0005926587041838572,0.26804123711340205,0.1875,0.9278350515463918,74t7kcdgkr,c8-9,RUN_AUTHORIZED
0.37815126050420167,0.10270361170521236,0.019249565674343837,0.006200523454655715,0.014402673284926414,0.546875,74t7kcdgkr,0.014035908762419277,0.0046957834777654455,0.10890413515986808,0.0003667645225071363,0.26804123711340205,0.25,0.9278350515463918,74t7kcdgkr,c8-9,RUN_AUTHORIZED
0.2755905511811024,2.9156717706868562e-08,0.006961632120188304,0.07181697489084282,0.027533662555384017,0.4375,74t7kcdgkr,0.0,0.004443463006857639,0.07181700404756053,0.027533662555384017,0.22549019607843138,0.0,0.9607843137254902,74t7kcdgkr,c8-9t,RUN_AUTHORIZED
0.2755905511811024,0.0033438115005283153,0.006961632120188304,0.026742795898906935,0.02689013084134948,0.4375,74t7kcdgkr,0.025834127247408526,0.004443463006857639,0.03008660739943525,0.0010560035939409542,0.22549019607843138,0.03125,0.9607843137254902,74t7kcdgkr,c8-9t,RUN_AUTHORIZED
0.2755905511811024,0.04233319714817718,0.006961632120188304,0.0004145830923399929,0.022933333637560838,0.4375,74t7kcdgkr,0.022145956870652194,0.004443463006857639,0.042747780240517175,0.0007873767669086445,0.22549019607843138,0.0625,0.9607843137254902,74t7kcdgkr,c8-9t,RUN_AUTHORIZED
0.2755905511811024,0.041113097275917165,0.006961632120188304,0.00020960422254023836,0.020329418908418464,0.4375,74t7kcdgkr,0.019694093697593378,0.004443463006857639,0.041322701498457404,0.0006353252108250852,0.22549019607843138,0.09375,0.9607843137254902,74t7kcdgkr,c8-9t,RUN_AUTHORIZED
0.2755905511811024,0.04194976889722468,0.006961632120188304,0.0002565945169411554,0.01966788819363044,0.4375,74t7kcdgkr,0.019141064912051416,0.004443463006857639,0.04220636341416584,0.0005268232815790232,0.22549019607843138,0.125,0.9607843137254902,74t7kcdgkr,c8-9t,RUN_AUTHORIZED
0.2755905511811024,0.03050882302421465,0.006961632120188304,0.00045750914178055435,0.01644913031426124,0.4375,74t7kcdgkr,0.01605229256201632,0.004443463006857639,0.030966332165995203,0.00039683775224492085,0.22549019607843138,0.1875,0.9607843137254902,74t7kcdgkr,c8-9t,RUN_AUTHORIZED
0.2755905511811024,0.012039807948777903,0.006961632120188304,0.018191046990009174,0.014017699285954095,0.4375,74t7kcdgkr,0.013700455911680613,0.004443463006857639,0.030230854938787077,0.0003172433742734825,0.22549019607843138,0.25,0.9607843137254902,74t7kcdgkr,c8-9t,RUN_AUTHORIZED
0.33613445378151263,2.9156717706868562e-08,0.03564889899627034,0.021202348484234856,0.027415382077988527,0.484375,74t7kcdgkr,0.0,0.0045867843301410985,0.021202377640952563,0.027415382077988527,0.26804123711340205,0.0,0.9381443298969072,74t7kcdgkr,c8-10t,RUN_AUTHORIZED
0.33613445378151263,0.12156644260226757,0.03564889899627034,0.0004106465296930262,0.025389702363666042,0.484375,74t7kcdgkr,0.024694950478311134,0.0045867843301410985,0.12197708913196059,0.0006947518853549061,0.26804123711340205,0.03125,0.9381443298969072,74t7kcdgkr,c8-10t,RUN_AUTHORIZED
0.33613445378151263,0.11159623689619946,0.03564889899627034,0.0001886063731013632,0.02338801428973504,0.484375,74t7kcdgkr,0.02278380101763256,0.0045867843301410985,0.11178484326930083,0.000604213272102477,0.26804123711340205,0.0625,0.9381443298969072,74t7kcdgkr,c8-10t,RUN_AUTHORIZED
0.33613445378151263,0.1797317043683404,0.03564889899627034,3.761104432986606e-05,0.020955189606484112,0.484375,74t7kcdgkr,0.020407653197881105,0.0045867843301410985,0.17976931541267027,0.0005475364086030074,0.26804123711340205,0.09375,0.9381443298969072,74t7kcdgkr,c8-10t,RUN_AUTHORIZED
0.33613445378151263,0.16293329524904065,0.03564889899627034,7.095938079526576e-05,0.020523110173583343,0.484375,74t7kcdgkr,0.020050289370359905,0.0045867843301410985,0.16300425462983592,0.0004728208032234369,0.26804123711340205,0.125,0.9381443298969072,74t7kcdgkr,c8-10t,RUN_AUTHORIZED
0.33613445378151263,0.1664707205053475,0.03564889899627034,2.5295456531737592e-05,0.01761478108499839,0.484375,74t7kcdgkr,0.017210514716745104,0.0045867843301410985,0.16649601596187924,0.00040426636825328493,0.26804123711340205,0.1875,0.9381443298969072,74t7kcdgkr,c8-10t,RUN_AUTHORIZED
0.33613445378151263,0.1505289855512285,0.03564889899627034,3.821214152643915e-05,0.014757791098153837,0.484375,74t7kcdgkr,0.01439423038166031,0.0045867843301410985,0.15056719769275495,0.00036356071649352675,0.26804123711340205,0.25,0.9381443298969072,74t7kcdgkr,c8-10t,RUN_AUTHORIZED
0.3333333333333333,1.28615081917971e-08,0.006152633294813786,0.048039624103999534,0.04829046325819017,0.515625,74t7kcdgkr,0.0,0.0066529285504126215,0.048039636965507726,0.04829046325819017,0.21212121212121213,0.0,0.9393939393939394,74t7kcdgkr,c8-11,RUN_AUTHORIZED
0.3333333333333333,0.03584003188277807,0.006152633294813786,0.00016237384224426776,0.03949821914055345,0.515625,74t7kcdgkr,0.03548700118752687,0.0066529285504126215,0.036002405725022335,0.004011217953026577,0.21212121212121213,0.03125,0.9393939393939394,74t7kcdgkr,c8-11,RUN_AUTHORIZED
0.3333333333333333,0.09690515373013253,0.006152633294813786,0.00046922293210005517,0.03502558316938141,0.515625,74t7kcdgkr,0.03268086776737296,0.0066529285504126215,0.09737437666223259,0.002344715402008455,0.21212121212121213,0.0625,0.9393939393939394,74t7kcdgkr,c8-11,RUN_AUTHORIZED
0.3333333333333333,0.011446522676418214,0.006152633294813786,0.00037423967572769445,0.033878156526878915,0.515625,74t7kcdgkr,0.03232621544506027,0.0066529285504126215,0.011820762352145908,0.0015519410818186437,0.21212121212121213,0.09375,0.9393939393939394,74t7kcdgkr,c8-11,RUN_AUTHORIZED
0.3333333333333333,0.010053480423099725,0.006152633294813786,2.4512095920692367e-05,0.029382239012429322,0.515625,74t7kcdgkr,0.028166335212515676,0.0066529285504126215,0.010077992519020418,0.001215903799913648,0.21212121212121213,0.125,0.9393939393939394,74t7kcdgkr,c8-11,RUN_AUTHORIZED
0.3333333333333333,0.013075279524137229,0.006152633294813786,8.002523273398232e-05,0.02461785121886266,0.515625,74t7kcdgkr,0.023761471722610925,0.0066529285504126215,0.013155304756871211,0.0008563794962517348,0.21212121212121213,0.1875,0.9393939393939394,74t7kcdgkr,c8-11,RUN_AUTHORIZED
0.3333333333333333,0.011461771031034185,0.006152633294813786,0.0054624092803607915,0.023187468473767382,0.515625,74t7kcdgkr,0.022627182949248426,0.0066529285504126215,0.016924180311394976,0.0005602855245189554,0.21212121212121213,0.25,0.9393939393939394,74t7kcdgkr,c8-11,RUN_AUTHORIZED
0.408,1.28615081917971e-08,0.01555262098285727,0.04355544608113948,0.024155814481706152,0.640625,74t7kcdgkr,0.0,0.0031117251366795965,0.043555458942647673,0.024155814481706152,0.2692307692307692,0.0,0.9134615384615384,74t7kcdgkr,c8-12,RUN_AUTHORIZED
