scope,specimen_id,dataset_id,target,prediction,absolute_error,draw_count,mean_normalized_std,p99_normalized_std,high_uncertainty_fraction,cai_prediction_std,draw_minimum,draw_maximum,target_in_draw_range,registered_endpoint
posthoc_descriptive,c8-26,74t7kcdgkr,0.980359577718893,0.9403938581723155,0.03996571954657757,8,0.03312737274937291,0.05814633522850986,0.000244140625,0.011770705789328442,0.9141681050503925,0.9539623190364435,False,False
posthoc_descriptive,c8-27,74t7kcdgkr,0.937739041104593,0.9695767142369238,0.03183767313233077,8,0.025031382684502817,0.04150099199398331,8.138020833333333e-05,0.005787282881532897,0.9597798131054975,0.976594698855243,False,False
posthoc_descriptive,c8-28,74t7kcdgkr,1.01951685834675,0.9705907519887671,0.04892610635798289,8,0.03280774499732773,0.05526138137161398,0.00048828125,0.00787100898137622,0.960924918463774,0.9844997913112954,False,False
posthoc_descriptive,c8-29,74t7kcdgkr,0.987863943647822,1.0021989027479181,0.014334959100096079,8,0.030762729703145194,0.0529090710184457,0.0003255208333333333,0.022454200255806012,0.9687184024391263,1.0411607463580963,True,False
posthoc_descriptive,c8-30,74t7kcdgkr,0.9902201151598,0.963787990114677,0.026432125045123045,8,0.02893573305539943,0.04795825554740195,8.138020833333333e-05,0.006931490904128883,0.9521265318196143,0.9733308181803644,False,False
posthoc_descriptive,c8-32,74t7kcdgkr,0.696510154982788,0.7125017165137648,0.015991561530976806,8,0.016913825233486984,0.036466831887219615,8.138020833333333e-05,0.0064202095445071,0.7011299222605596,0.7188293937700656,False,False
posthoc_descriptive,c8-33,74t7kcdgkr,0.697920908289299,0.7756837893243127,0.07776288103501372,8,0.020361971043940275,0.04136809305137084,0.000244140625,0.004035757765057285,0.7678612863776428,0.7810295977334168,False,False
posthoc_descriptive,c8-34,74t7kcdgkr,0.766490088001432,0.7475046888562953,0.01898539914513675,8,0.01537678098174683,0.03654242148501812,0.000244140625,0.009501604698070022,0.7379896993224021,0.7682257090148495,True,False
posthoc_descriptive,c8-35,74t7kcdgkr,0.658770607644206,0.7431945727403216,0.0844239650961156,8,0.02090109926654979,0.034564717269532814,0.0,0.010629005835811917,0.7271767147385372,0.7605317500054426,False,False
posthoc_descriptive,c8-36,74t7kcdgkr,0.633758788645416,0.7211601177533467,0.08740132910793064,8,0.023915396484368606,0.03845258848025149,0.00016276041666666666,0.008731902940672718,0.7019766959773049,0.7313858620207114,False,False
posthoc_descriptive,c8-37,74t7kcdgkr,0.766782502657576,0.7636940040003074,0.003088498657268568,8,0.02228241010266535,0.03982670811646517,0.000244140625,0.007350769515177041,0.7529549422069878,0.7804500720634773,True,False
posthoc_descriptive,c8-38,74t7kcdgkr,0.795093577766098,0.8639800719317605,0.0688864941656625,8,0.01991725190419874,0.03175649553755359,0.000244140625,0.002335879285790856,0.8596928489628038,0.8671516532349004,False,False
posthoc_descriptive,c8-39,74t7kcdgkr,0.607465995936256,0.7885354461651592,0.1810694502289032,8,0.012311067904165396,0.02889443225334131,0.00016276041666666666,0.008066920059163762,0.7783336896301192,0.8040894078993767,False,False
posthoc_descriptive,c8-40,74t7kcdgkr,0.759260649500923,0.9890221766969574,0.22976152719603438,8,0.02164781717293952,0.03814116228510205,0.000244140625,0.0057774260489466545,0.974579744396667,0.9949440233095233,False,False
posthoc_descriptive,c8-41,74t7kcdgkr,0.956982469692734,0.9506292489571908,0.00635322073554323,8,0.024433608954815333,0.03764499458302762,0.0003255208333333333,0.009127148853331822,0.9308943613203762,0.9637953970101979,True,False
posthoc_descriptive,c8-42,74t7kcdgkr,0.712179520930248,0.827745954650653,0.11556643372040509,8,0.02159649691144508,0.03875479349528586,8.138020833333333e-05,0.009400879397183986,0.8140616125850398,0.8450137399475045,False,False
posthoc_descriptive,c8-43,74t7kcdgkr,0.720351736694579,0.7762111416689598,0.0558594049743808,8,0.017587536336940338,0.03813361317415155,0.000244140625,0.008016911553502523,0.7614503670780735,0.7900807562092507,False,False
