dataset_id,method,model_state_sha256,ndcg_10,next_action_regret,one_step_cai_utility,outer_domain,recall_5,spearman,specimen_id,top_10_percent_overlap,top_1_oracle_match,cai_auebc,p_a_cai_auebc
74t7kcdgkr,old_refit_diagnostic,bddfb1b67a1bcfa496aecc580a0738575ad6c81d6eaaa25dfe31d2feabb765b8,0.8762923027351346,0.0,0.02844536389676544,74t7kcdgkr,0.8,0.13333333333333333,c8-12,0.7142857142857143,1.0,0.02152193967884869,0.020687828184774448
74t7kcdgkr,proposed,e04f480e5a79866e8063dd9b22342a87dae7c0aa8c49443f73904fa9dcf8fa2a,0.8852578463746967,0.0,0.02844536389676544,74t7kcdgkr,1.0,0.15206043956043955,c8-12,0.7142857142857143,1.0,0.026047193039895694,0.01713159700396395
74t7kcdgkr,c0_mvd_m1_o2,1fe445c54ec43cb743cbfcccf67e5c186010fd43875f92a03b3013e7412c5fa9,0.5611585357252764,0.0322486264311439,-0.02175560608327054,74t7kcdgkr,0.0,-0.17367216117216114,c8-12t,0.14285714285714285,0.0,0.05478541976405585,0.06222573713580883
74t7kcdgkr,c1_center_prior,4a3dcc731fce138708ea3f9ca14556d94d634537a1f5e169cec51b4497c25e2f,0.586790492134489,0.026289104927758822,-0.01579608457988546,74t7kcdgkr,0.2,-0.2283976051167087,c8-12t,0.14285714285714285,0.0,0.05958352709816315,0.06750239090694458
74t7kcdgkr,c2_global_context,4a12060f4523454c79e4ee047c97a9257b0bb4b33a4b898ba8753efaa0b7d202,0.7727905083341813,0.010505046752613545,-0.000012026404740184127,74t7kcdgkr,0.4,0.022847985347985343,c8-12t,0.2857142857142857,0.0,0.04325016258231074,0.05010245728323665
74t7kcdgkr,c3_shuffled_global,269a557c696ddd0d8ea53958392012be46f551c5f322942856fc1a4447b518b7,0.7727905083341813,0.010505046752613545,-0.000012026404740184127,74t7kcdgkr,0.4,0.022847985347985343,c8-12t,0.2857142857142857,0.0,0.04325016258231074,0.05010245728323665
74t7kcdgkr,c3_shuffled_surface,301523816c6246c3a7a28de6c929d9cbc9dcc32459c353fe142bbd4d8dc684dc,0.5611585357252764,0.0322486264311439,-0.02175560608327054,74t7kcdgkr,0.0,-0.17367216117216114,c8-12t,0.14285714285714285,0.0,0.05478541976405585,0.06222573713580883
74t7kcdgkr,c4_wrong_orientation,94787ce1628d4d8314bdfb5dfa10bb84c55daeedc20d673be61abe7dd25685a6,0.5611585357252764,0.0322486264311439,-0.02175560608327054,74t7kcdgkr,0.0,-0.17367216117216114,c8-12t,0.14285714285714285,0.0,0.05478541976405585,0.06222573713580883
74t7kcdgkr,c5_spatial_derangement,8aa6232c48f925ecd4fb3fd48293277d9a51d7e23344cc27766e5d277d7eea1f,0.5611585357252764,0.0322486264311439,-0.02175560608327054,74t7kcdgkr,0.0,-0.17367216117216114,c8-12t,0.14285714285714285,0.0,0.05478540884546063,0.062225730314399506
74t7kcdgkr,mechanical_oracle_diagnostic,bed84aecc69db248258ddf78030b2959034f6e13a693ca01cafd931e9bb029e5,1.0,0.0,0.01049302034787336,74t7kcdgkr,1.0,0.9999999999999998,c8-12t,1.0,1.0,0.008157517419250268,0.008398948549271387
74t7kcdgkr,old_refit_diagnostic,bddfb1b67a1bcfa496aecc580a0738575ad6c81d6eaaa25dfe31d2feabb765b8,0.7727905083341813,0.010505046752613545,-0.000012026404740184127,74t7kcdgkr,0.4,0.022847985347985343,c8-12t,0.2857142857142857,0.0,0.04325017560499645,0.05010247779574736
74t7kcdgkr,proposed,e04f480e5a79866e8063dd9b22342a87dae7c0aa8c49443f73904fa9dcf8fa2a,0.5611585357252764,0.0322486264311439,-0.02175560608327054,74t7kcdgkr,0.0,-0.17367216117216114,c8-12t,0.14285714285714285,0.0,0.05478542315988224,0.06222574096119967
74t7kcdgkr,c0_mvd_m1_o2,1fe445c54ec43cb743cbfcccf67e5c186010fd43875f92a03b3013e7412c5fa9,0.7730276979261129,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.3377165544014928,c8-13,0.0,0.0,0.029835172582631464,0.015051273673692597
74t7kcdgkr,c1_center_prior,4a3dcc731fce138708ea3f9ca14556d94d634537a1f5e169cec51b4497c25e2f,0.7704225614560589,0.00111346325275552,0.0037342063206174947,74t7kcdgkr,0.2,0.16745734267538243,c8-13,0.14285714285714285,0.0,0.03191600076308695,0.010901081467064274
74t7kcdgkr,c2_global_context,4a12060f4523454c79e4ee047c97a9257b0bb4b33a4b898ba8753efaa0b7d202,0.8163753044141987,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.4554202348054318,c8-13,0.14285714285714285,0.0,0.03204463981885367,0.014662733618468324
74t7kcdgkr,c3_shuffled_global,269a557c696ddd0d8ea53958392012be46f551c5f322942856fc1a4447b518b7,0.8163753044141987,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.4554202348054318,c8-13,0.14285714285714285,0.0,0.03204463981885367,0.014662733618468324
74t7kcdgkr,c3_shuffled_surface,301523816c6246c3a7a28de6c929d9cbc9dcc32459c353fe142bbd4d8dc684dc,0.7730276979261129,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.3377165544014928,c8-13,0.0,0.0,0.029835172582631464,0.015051273673692597
74t7kcdgkr,c4_wrong_orientation,94787ce1628d4d8314bdfb5dfa10bb84c55daeedc20d673be61abe7dd25685a6,0.7730276979261129,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.3377165544014928,c8-13,0.0,0.0,0.029835172582631464,0.015051273673692597
74t7kcdgkr,c5_spatial_derangement,8aa6232c48f925ecd4fb3fd48293277d9a51d7e23344cc27766e5d277d7eea1f,0.7730276979261129,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.3377165544014928,c8-13,0.0,0.0,0.029835166690144983,0.015051273793549896
74t7kcdgkr,mechanical_oracle_diagnostic,bed84aecc69db248258ddf78030b2959034f6e13a693ca01cafd931e9bb029e5,1.0,0.0,0.004847669573373015,74t7kcdgkr,1.0,1.0,c8-13,1.0,1.0,0.020241276355048254,0.011393094623937746
74t7kcdgkr,old_refit_diagnostic,bddfb1b67a1bcfa496aecc580a0738575ad6c81d6eaaa25dfe31d2feabb765b8,0.8163753044141987,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.4554202348054318,c8-13,0.14285714285714285,0.0,0.032044629322613705,0.014662738846571497
74t7kcdgkr,proposed,e04f480e5a79866e8063dd9b22342a87dae7c0aa8c49443f73904fa9dcf8fa2a,0.7730276979261129,0.00179025128989585,0.0030574182834771646,74t7kcdgkr,0.0,0.3377165544014928,c8-13,0.0,0.0,0.02983516626919693,0.015051273836530451
74t7kcdgkr,c0_mvd_m1_o2,1fe445c54ec43cb743cbfcccf67e5c186010fd43875f92a03b3013e7412c5fa9,0.8387492653222317,0.0,0.010397332137218274,74t7kcdgkr,0.2,0.4548076923076923,c8-14,0.2857142857142857,1.0,0.005176386875821892,0.01007645463418616
74t7kcdgkr,c1_center_prior,4a3dcc731fce138708ea3f9ca14556d94d634537a1f5e169cec51b4497c25e2f,0.5244595348586373,0.008293859704757156,0.0021034724324611176,74t7kcdgkr,0.0,-0.13170035782305967,c8-14,0.0,0.0,0.006421760465772225,0.007857879467118634
