config_id,family,alpha,loss,ranking_lambda,parameter_count,outer_domain,mode,validation_domain,fit_domains,validation_specimen_count,ndcg_10,spearman,model_state_sha256,selected,mean_ndcg_10,mean_spearman
ridge_alpha_1,ridge,1.0,value_regression,0.0,9,74t7kcdgkr,candidate_only,EQUAL_SOURCE_MEAN,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,0.6822543612137645,-0.024480755830449386,,false,0.6822543612137645,-0.024480755830449386
ridge_alpha_10,ridge,10.0,value_regression,0.0,9,74t7kcdgkr,candidate_only,EQUAL_SOURCE_MEAN,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,0.6798498191973388,-0.027452071273333857,,false,0.6798498191973388,-0.027452071273333857
ridge_alpha_100,ridge,100.0,value_regression,0.0,9,74t7kcdgkr,candidate_only,EQUAL_SOURCE_MEAN,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,0.6790633289360828,-0.027479941709863776,,false,0.6790633289360828,-0.027479941709863776
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,74t7kcdgkr,a5_initial,cgtnjyggtm,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.6713767589806521,0.026482955819690516,50f52037f1c843381f2ff30a5672b9c68ec8ad5f2fb8afacb8f463a9518cd6ba,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,74t7kcdgkr,a5_initial,w68dtmpfyf,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6741569330797446,-0.0875830564784053,1a47ab2f5f90a0158954b55f0a6cee85dbf62e8267086cfbafffe004518e0804,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,74t7kcdgkr,a5_initial,xcmzfsbd9t,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6740672876507585,-0.03860012248623241,3483c7eafc201b6a60fc3f7dbce907ceb136c7bf4b7d29e0b84e15ae8219caad,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,74t7kcdgkr,a5_initial,yfxyg8jm46,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6516558411847653,-0.039511381475667184,b8ec01b5286b774cb939d4b418d4e7a09f1f043260962a1bae40e4045e687f1c,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,74t7kcdgkr,a5_initial,ykhs7s2dck,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.7109388822084312,0.021183969539232687,ba8b486074219eb659747c18d9e6f1ba8d166cb25a1d09a6f624ed45be3e5fca,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,cgtnjyggtm,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.7195943482879646,0.02767997308813636,559e8da74ee427da15bba77c9f53cc2a0620fb927813df1e4feb07b47c068fd5,true,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,w68dtmpfyf,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6738199507766671,-0.08351541868983729,2c98ad0ddb3910deeeb5280edaf3a563d4eb75f632c21dac9e766c5684bad49b,true,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,xcmzfsbd9t,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6664354733813082,-0.03342750686132048,85ac6ff6ecb08ddd2a498953e63a6b467055827e87b82baead9890f999f051fe,true,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,yfxyg8jm46,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6502888337058206,-0.03716531484388627,c92e5b8da93e90360889fba08a091006bcbb200e38f6fedbc612cb4580dca2c2,true,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,ykhs7s2dck,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.7036659295729045,0.006663292847503372,384d585a887358c0f9d186f9e05eb8c97e839cae81dd079f477888319ec15703,true,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,cgtnjyggtm,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.7120138727721685,0.025180346864020334,d110e3d480445b15dc68d3c854b4b7b067408bedc02c1cbb57465f52c1fdf32e,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,w68dtmpfyf,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6762286971089886,-0.08112168838913024,3d3f19e585ecd9dc453194c38b5872591592fdb7216003c0cc6e41a2adfe5b59,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,xcmzfsbd9t,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6706450606272659,-0.03077682487877058,17f860cc557b73551f7b9d1b851b1277d14d13b9bc2c6e33fc7d17b66003adf6,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,yfxyg8jm46,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6408959621290515,-0.04011534100819815,bcbb344674dd9aa7ff2251b7a601aecf6008399ce1b7527518a01a62dc11302e,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,ykhs7s2dck,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.698537635003589,0.0017748698669751311,ecbffbe363930385a9667a295684efa58e2c262da3030f3bef01ae3b11977bbf,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,cgtnjyggtm,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,49,0.7168209926211775,0.021407079315242578,2308c98e004c2e2ef190450da60d8483f781ba81eec3f39a2b5b3d59003597c4,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,w68dtmpfyf,cgtnjyggtm|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.67457818984243,-0.07972889513587186,d2ddbfc1b156b9783916f3c671140191fbd2ecca6e27863ce02809426b8f5a61,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,xcmzfsbd9t,cgtnjyggtm|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6700905591766796,-0.030820912521229555,1e34a7945eefab1705ed42716fe68f2c6c8205130c42583ce1898479e2e1e467,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,yfxyg8jm46,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6371421176286285,-0.04178440607012035,70cdf6ec4f4758f41bfca5853efc673c8661f21db22e16d1b539e1ae1f82c021,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,ykhs7s2dck,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6919546207342625,-0.004159437054173905,ca215b44fdfa769aa731dd38fcd646814f9efdf606b15beab489cd26fe371434,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,588,74t7kcdgkr,a5_initial,EQUAL_SOURCE_MEAN,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,0.6764391406208704,-0.02360552701627634,,false,0.6764391406208704,-0.02360552701627634
ridge_alpha_1,ridge,1.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,EQUAL_SOURCE_MEAN,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,0.682760907144933,-0.023952994891880866,,true,0.682760907144933,-0.023952994891880866
ridge_alpha_10,ridge,10.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,EQUAL_SOURCE_MEAN,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,0.6796642455282127,-0.025011727509020698,,false,0.6796642455282127,-0.025011727509020698
ridge_alpha_100,ridge,100.0,value_regression,0.0,588,74t7kcdgkr,a5_initial,EQUAL_SOURCE_MEAN,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,0.6781172960006356,-0.027017314293230614,,false,0.6781172960006356,-0.027017314293230614
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7105355360956127,0.05977039547817981,7c49312d3a77316e86cf9949626bfbfe38afdb1967d779a5ec0bf0b5d6dac48b,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.671689764239302,-0.016044807905273017,65941766665a27352a2678bed566b117946feb018c5b70e3eadc69169abf2708,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6122413785444375,-0.013700969750139083,f1d85aefba3b6a05874e8d55f40e1fcba83be2a558328db90539facef38f2762,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6102236633594407,-0.024010116867259727,1baf5e178b6687ba89ff3fcf3d39cf0883295548833d5ba0487009cc6c631787,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6606970303259285,0.01555571621361095,2200290d48387cf49838587372b9ada1834b624b0b558e7b937816782ef6ebe0,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7205894583820013,0.060156276254743686,ad1d12b9dcc0aca652e3f1e4dcf4d816108cf3cf4f2df6f89b2169c2e8f4174a,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6662529185496687,-0.013317786864298482,e6f5f6720ab3670dfb4979356e2ea7e00f642685431910219fb567302a1ddc72,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6082960836276827,-0.026537190712260888,639efc08564918a301686dee080a3e553b76017825c722adea01261cc93046d5,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6188351988360173,-0.012508721437292859,5244f5fddbb79e5020b039125d00cfb7bc1f4667ca3753673efee1de24346e49,false,,
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6595921822607514,0.02869794679005205,fe313a5a284439ffc8de2ee6bcbc5122eb6a0fbc04bf96bc58602940de194386,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.719607969903926,0.05831082129305383,f40e3ec68aeb1901cff7ad2cfb69d61054f32e4bfa868ea5e675cc41e1775c92,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6759003211633747,-0.016544211602351134,a920f0e53391df7e7278e0423f9a1a74de5583b7ad4ac09a4c9f0fa52d4bc793,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6097794430724273,-0.023828392596901535,f3ffb12766f889409a3463d70b42662ac4508220d7a5b385e02c9b4f9ff448c1,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6220387971523963,-0.009079016221873362,d200f15401678107f975499c27ee6fcef0521115708fd486625720bdf51a374c,false,,
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6594114540253824,0.036360131096973204,7d6642f28de7ece83ccdd389f0483f20a5a09175bbced50b340436634e41d435,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7188783602228295,0.05623446415310594,897e095520a4fc61744a81dae08073b18450caa094792ae1f88c53abb1c6b2e7,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6801582086560299,-0.005481727574750833,f7202e8ad519e51cf1c5eee5f00876231d13dc4ed8e1417f99e1240782cf4c11,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6109942610880476,-0.01880737500804219,fecb883e5d1c90d69aced9d76735a7144d6649cfbdda9da6b96f6de749293681,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6203328385046726,-0.016177175998604566,aaf8895efad5d9a4fc2d4d191489590adb56c64eb8dac3664fd09b335776a206,false,,
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6585825742594974,0.025297619047619044,9b1414dc6116f75c8b2fc5a0822a41b5d3bf54e86d219b6e9ea6d4d73ba54be9,false,,
mlp_top1,mlp,,top1,0.0,37393,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6493826902190515,-0.08192642421199679,3223ec69f0be182ed0ffd5efec60395bd0e8e570b46cc20794cead30699d7abb,false,,
mlp_top1,mlp,,top1,0.0,37393,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6604908295371505,-0.10626331033307773,dffec18bb23b28fce0e8b8d8c049000f685bc5e7081571ab2b425ea5a2a821c5,false,,
mlp_top1,mlp,,top1,0.0,37393,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6880255289579299,0.004669682550454916,2846c96185f66383e349827b53df59ea12ff95bdacd30572c0240338f576f2ef,false,,
mlp_top1,mlp,,top1,0.0,37393,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.7003816078366512,0.07077010291296004,142a2ba3577783e94772d4f6e58334dfc8bd8cdf520245d74ca9e750b2187d62,false,,
mlp_top1,mlp,,top1,0.0,37393,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.627292023727553,-0.014237516869095815,0612aeb916274659622788530214e3901a71647a2c788a983ae3028929ea178d,false,,
mlp_huber,mlp,,huber,0.0,37393,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6939238892147329,0.02801614131673641,e03bd1b4f26ac587611ab7085023d114f4b81fadc1f57d1a75f195c7de981be4,true,,
mlp_huber,mlp,,huber,0.0,37393,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6941534273730474,-0.034431169605588195,8d4a5f2d339b0961661e1f1d42ea32d635fa17dec093d3075623e96d720ed268,true,,
mlp_huber,mlp,,huber,0.0,37393,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6560870959978183,0.006089839346825129,c166b34bb6b504842fe00e5e2bdf417749e51cb523bae208ea2fd3373433c3af,true,,
mlp_huber,mlp,,huber,0.0,37393,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6072256675212933,-0.05928942089656376,4409f9dc6e884a693c456f7c7eac3074aa53bd6a2f1527daf708fc3b29c1c33f,true,,
mlp_huber,mlp,,huber,0.0,37393,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6771974609790761,-0.008303209947946788,fb7c6eea6d03fc480c5e50389bcec3e759cddd563f75650f880f7b185d8755df,true,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.692510910002606,0.027276788769023834,1a3227e20c5d381f559177983a7d2c484ec44dc908890693114e8d2f177edbaa,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6968599907017232,-0.036403228554391334,8547e034d983106118cae11a5d23ee58876910db2a3ffb4ed6b965b6baa5b0fe,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6542089642273582,0.002211457632189261,738de9e84928993f2975398b52e0a2ed739d19678f2b6d614de037be3f795588,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6051676094223261,-0.06014848246991104,2dc7a908c4e3ce4af31b12778111ff10bacfd349d8e401a7a8f132f579d5306e,false,,
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6763972402732303,-0.00652231540389435,2c1893f21964d5581a397d2e2da1f950a03cea90362686c80603461022c9920f,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6935365695476612,0.02745047738396533,9adba62f7adb4f94f88658d57833cf3ce1f8fac35d1c9d6699e87511de7de01d,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6881216309226352,-0.037129440327114745,97bb8610769600be160ebb8d0e2cd0b0bd75c59062dc5e91bcff4cd18ea440d4,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.641360465470663,-0.0003079732371396982,ccd8d16933993833224607042e3a68390da214c660e150aa76fee591db561704,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6025144127559463,-0.061300802372230935,0308327589ee28b57224a8da88e14db82d1e1c367e2b60586ef4ed867e929b72,false,,
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6749617719979858,-0.011795112781954886,46ab061a45758cadb5a41d277ca06880d78c141d08bede13e59501d9a10ca9e4,false,,
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,cgtnjyggtm,global_candidate,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.6895478616196206,0.028022871800235293,e2704811c23010a7f7feb6acc2ee191ff0394f122d36c75450e297cb7ec821fd,false,,
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,cgtnjyggtm,global_candidate,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6796448022007994,-0.04052091319533179,2650755837346597181c6224e4521cf54976dce7750fcadfe5b9909f76751b58,false,,
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,cgtnjyggtm,global_candidate,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.62534997605967,-0.005120548841809102,885c09205f545c678133c6d926248a4db4c23243c4b8b70a0ac0953135759afd,false,,
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,cgtnjyggtm,global_candidate,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.5980315037830303,-0.061150357578929004,3dc5f900e604fabc21a26707bcd6c97c31c2eedfa75fede3d4a51aeaa2b00af2,false,,
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,cgtnjyggtm,global_candidate,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6756640864524921,-0.013904954694428377,3728312ce74a4029e9f5e9becf90456551c806c043949345b228d5c10c8e41c8,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,522,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6530774745129444,0.004314043433823788,,false,0.6530774745129444,0.004314043433823788
ridge_alpha_1,ridge,1.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6547131683312243,0.0072981048061887014,,false,0.6547131683312243,0.0072981048061887014
ridge_alpha_10,ridge,10.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6573475970635012,0.0090438663937802,,false,0.6573475970635012,0.0090438663937802
ridge_alpha_100,ridge,100.0,value_regression,0.0,522,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6577892485462153,0.008213160923865478,,false,0.6577892485462153,0.008213160923865478
mlp_top1,mlp,,top1,0.0,37393,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6651145360556672,-0.025397493190151076,,false,0.6651145360556672,-0.025397493190151076
mlp_huber,mlp,,huber,0.0,37393,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6657175082171936,-0.01358356395730744,,true,0.6657175082171936,-0.01358356395730744
mlp_huber_rank_0.1,mlp,,huber_rank,0.1,37393,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6650289429254488,-0.014717156005396725,,false,0.6650289429254488,-0.014717156005396725
mlp_huber_rank_0.5,mlp,,huber_rank,0.5,37393,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6600989701389783,-0.016616570266894986,,false,0.6600989701389783,-0.016616570266894986
mlp_huber_rank_1,mlp,,huber_rank,1.0,37393,cgtnjyggtm,global_candidate,EQUAL_SOURCE_MEAN,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,227,0.6536476460231224,-0.018534780502052595,,false,0.6536476460231224,-0.018534780502052595
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,9,cgtnjyggtm,candidate_only,74t7kcdgkr,w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,45,0.7204130342802485,0.05987109796783046,60cbff5e3e0c3656a85790975dcc4ec756d156cae7212c0bee49bc2bad1db655,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,9,cgtnjyggtm,candidate_only,w68dtmpfyf,74t7kcdgkr|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,43,0.6856249859327804,0.008630419967629267,f6e490e84d5ca1e00a3c82f0e21cd46d353e48d6281fcd92e317ed71fcdda70a,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,9,cgtnjyggtm,candidate_only,xcmzfsbd9t,74t7kcdgkr|w68dtmpfyf|yfxyg8jm46|ykhs7s2dck,59,0.6160257955050554,-0.00035489697249339717,fb404e470e10dd643a6ae5e19c3da6615e66856b25a2faa07a284260d6f69c3a,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,9,cgtnjyggtm,candidate_only,yfxyg8jm46,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|ykhs7s2dck,42,0.6126677248492972,-0.017786281179138316,b48ba19ea8fc90e8ed40c3e8ee74403b7c2f1f54080c1869c61f8e832adf8146,false,,
ridge_alpha_0.1,ridge,0.1,value_regression,0.0,9,cgtnjyggtm,candidate_only,ykhs7s2dck,74t7kcdgkr|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46,38,0.6596951670773233,0.010063620589936382,a09165a196e11e5fcb72f64873fe2b1d98bc305469a1d7eafd0f7245ee722202,false,,
