outer_domain,domain_id,mode,specimen_id,state_count,next_action_regret,one_step_cai_utility,spearman,ndcg,recall_at_k,statistical_unit
74t7kcdgkr,74t7kcdgkr,real,c8-29,25,0.007628458140330596,0.0001962813868623936,0.10397047793680393,0.8805957431192165,0.14400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-3,25,0.01023164004932891,0.00038355455295632004,-0.21706934695562655,0.8866811998165963,0.136,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-30,25,0.009027435362217022,-0.0016819058921851227,0.10420567464544023,0.8271142396908014,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-32,25,0.00829040972056847,0.000023206422384927095,0.024068330357610704,0.8976358208089992,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-33,25,0.010585214927760793,0.00003108192335713689,0.09605694806629582,0.8796543104956035,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-34,25,0.010237749508368253,-0.00031730641813748406,-0.1507874482324363,0.8892813760074593,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-35,25,0.01324800766139348,-0.0005477311476964308,0.018422218368183887,0.7965946935347102,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-36,25,0.009237366176989052,0.0004408157139320723,0.013391898363809687,0.8609310152528993,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-37,25,0.006516761601742554,-0.0005085809740767555,0.025722544716754885,0.9105416726707157,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-38,25,0.013828191346941838,-0.000716034398218417,-0.11910502126376796,0.8327035068233015,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-39,25,0.010114725162707167,-0.00021937794874803628,0.013703856677989772,0.818484423788475,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-4,25,0.02220819285680344,-0.00398383879685615,-0.08305189631437637,0.8203472731566457,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-40,25,0.0053769438373928,-0.0024619469078352775,-0.08250255452323935,0.9083848060136595,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-41,25,0.008281754275379565,0.0008058410723383513,0.27899231002266955,0.914257432992358,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-42,25,0.0090209230373674,0.001328112641944168,0.20275167814099132,0.8882847892720714,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-43,25,0.005196904691791442,0.00102715732398313,0.09815726394751138,0.8753582565404713,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-5,25,0.013498785080764434,0.004044420611180319,-0.10553834064031058,0.8595823782276429,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-6,25,0.023929197208817192,0.0016102380621306534,0.047922060894593554,0.799462879907823,0.14400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-6t,25,0.0075346477936574455,0.0008965474428209009,0.016720362201867393,0.9071595998925784,0.14400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-7,25,0.021012450128260682,0.0004187036093740293,0.2570932648441595,0.8613282860427235,0.136,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-8,25,0.016060230227578166,-0.0021002607948569898,-0.03399236455754921,0.881868035333532,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-8t,25,0.009508877061969985,-0.0021434630939839395,-0.03879084345514523,0.8768385589395237,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-9,25,0.012857716866308579,0.00042579108339085625,-0.11739940711561662,0.9247625387651383,0.28,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-9t,25,0.004659808311816609,0.00034084959155815663,-0.16442747602854788,0.9089421203046097,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-10t,25,0.00736378188318269,0.00009662429354066137,0.24576792796910968,0.940636064565281,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-11,25,0.017048747851755888,-0.0013353834007211862,0.01587622387067536,0.837297168477997,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-12,25,0.007464546517978703,0.004479137680518823,0.14589981356741213,0.9111832360165389,0.18400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-12t,25,0.008077892267336306,0.0012524553759638878,-0.03323874941088056,0.9035744530584668,0.168,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-13,25,0.005047108880412514,-0.0002340042776628426,-0.07971174093546865,0.9057848825626112,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-14,25,0.004003498124795635,0.0015635341528847401,0.02281435130558227,0.8893928315374281,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-15,25,0.008318345207523338,-0.00006626629056130984,0.04574539565946614,0.9123033277486498,0.096,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-16,25,0.009808110023895962,-0.000201104435870878,-0.06596766099367236,0.8760385994545077,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-17,25,0.0046415686140028264,0.0010465526248016354,0.002116294076088829,0.9022117382740252,0.192,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-18,25,0.005235232481438121,0.002484330254627025,0.00917461308316136,0.9069852466615018,0.22399999999999998,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-19,25,0.0035350270082745716,-0.0007263779788621294,-0.036965619571144206,0.8424281759173344,0.09600000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-2,25,0.02452545543919689,-0.001122027903235674,-0.2590321216847579,0.7694876251529632,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-20,25,0.012098562413564875,-0.0016374281142084656,0.019632229965026962,0.9097242943408703,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-21,25,0.006437939959305785,-0.0007541967907149206,-0.060570998316716605,0.8110498210677086,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-22,25,0.002033605880848586,0.00131599122144495,0.03896375782926034,0.8981885999990123,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-23,25,0.004300946128943477,0.00017632368445326562,0.07097270916510326,0.9344455829552257,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-24,25,0.0036671539710677516,0.00009695450398293559,-0.10168306647366279,0.8531787130999433,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-25,25,0.010161996319103039,-0.0006894527406341222,-0.1545810977596842,0.8043121567837024,0.008,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-26,25,0.005898150436382817,0.000016960889199295616,0.0485217917624152,0.8197918089477273,0.08,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-27,25,0.00960045821551649,0.00003485499153120131,0.130410490447277,0.9333632979699457,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-28,25,0.003354710834463144,-8.58274988180696e-6,0.19379917165302582,0.9254640430110953,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-29,25,0.008142814643891993,-0.00031807511669900367,0.06951020247269818,0.8744631027708675,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-3,25,0.00704469806922607,0.00357049653305916,0.18513789621565485,0.9314988353324803,0.36,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-30,25,0.008533222849489359,-0.0011876933794574595,0.1962213765392844,0.8360790950218104,0.008,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-32,25,0.007945489492973211,0.00036812664998018716,0.13320872684104573,0.9010772370998148,0.14400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-33,25,0.011024521566046101,-0.00040822471492817146,-0.08791707294658627,0.8689997116972166,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-34,25,0.00873161357244201,0.0011888295177887587,0.14730327784196448,0.9106845394381412,0.18400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-35,25,0.013940616585599454,-0.0012403400719024039,-0.19733074091036326,0.7795754849665076,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-36,25,0.011338054250784223,-0.0016598723598630993,-0.15998208968399807,0.8358046957966032,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-37,25,0.003262981357987331,0.0027451992696784664,0.22238433147412248,0.9391314858773288,0.31200000000000006,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-38,25,0.013866261518448355,-0.0007541045697249338,-0.13139394533573426,0.8269009029252442,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-39,25,0.010330599625544324,-0.0004352524115851919,-0.17987302173206016,0.7930348830865525,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-4,25,0.021621505665005675,-0.0033971516050583838,-0.2823707196759163,0.8051037231152867,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-40,25,0.005581293019723175,-0.0026662960901656517,-0.11623024539696632,0.9001836244342384,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-41,25,0.00686973716120276,0.002217858186515156,0.34513218339147966,0.9259221324845806,0.184,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-42,25,0.00901371886670932,0.0013353168126022474,0.06346319201833936,0.8771050420877772,0.08,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-43,25,0.006075795328060396,0.00014826668771417584,-0.12485767179431802,0.8513408991144993,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-5,25,0.01562556132438582,0.0019176443675589328,0.06468429626434671,0.8647939179922524,0.17600000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-6,25,0.026166882729640142,-0.0006274474586922985,-0.13255099893734326,0.7661223940801477,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-6t,25,0.00884711124511916,-0.00041591600864081534,0.19501454252097822,0.9037308940115758,0.128,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-7,25,0.02130759066274831,0.00012356307488640362,-0.18782316857063655,0.8191643057189297,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-8,25,0.013834429558570682,0.00012553987415049318,-0.015754529862422394,0.8746620485496877,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-8t,25,0.006841838739663433,0.0005235752283226125,0.16322405236767545,0.8989573948121256,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-9,25,0.010395905402197002,0.002887602547502435,0.1464457857565923,0.9388610240262318,0.16,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-9t,25,0.004631689027040417,0.0003689688763343479,0.39296339390947177,0.9409720399414148,0.168,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-10t,25,0.00637850017946902,0.001081905997254331,0.3221102101988523,0.9473959661218531,0.18400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-11,25,0.01613601578028141,-0.00042265132924670826,0.029069786677273703,0.8421681891861746,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-12,25,0.008214896626724064,0.003728787571773462,0.21538618707036467,0.913466474705512,0.18400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-12t,25,0.008600241147628918,0.0007301064956712766,-0.007376043030394523,0.9008511264533842,0.152,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-13,25,0.0062646934343847695,-0.0014515888316350978,-0.13768782796382328,0.8955511862412362,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-14,25,0.004428421245470107,0.0011386110322102682,0.05554307918504392,0.8869249997447861,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-15,25,0.007439206524826267,0.0008128723921357617,0.12918410985864992,0.9190378024102042,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-16,25,0.010173321450774249,-0.0005663158627491649,-0.026617448385369714,0.8750299510546512,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-17,25,0.0024506269405876104,0.003237494298216852,-0.07283068568424456,0.9139886011965427,0.264,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-18,25,0.005188956040125312,0.0025306066959398343,0.051026130075625356,0.9086249657820977,0.23199999999999998,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-19,25,0.003183494170014387,-0.00037484514060194486,0.014096212204366305,0.8539175846378123,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-2,25,0.02346779374866212,-0.0000643662127009037,-0.2245713815038913,0.7824369968436102,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-20,25,0.009587436542446209,0.0008736977569102012,0.04503911562603611,0.920119629815833,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-21,25,0.005590799936166886,0.00009294323242397873,0.03637178342743318,0.8299932635492457,0.21600000000000003,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-22,25,0.003456841218629494,-0.00010724411633595831,-0.13589592810365356,0.8682655937630932,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-23,25,0.00416396270601691,0.00031330710737983216,0.10251633940850985,0.9333476275813822,0.136,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-24,25,0.004212917649306674,-0.0004488091742559863,-0.08801962192394655,0.8381364475274508,0.096,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-25,25,0.009886380768431607,-0.00041383718996268915,-0.16308960234002393,0.8015272459555968,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-26,25,0.0071372787657714865,-0.0012221674401893744,-0.03041788959793875,0.8061415955995643,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-27,25,0.009830635764380636,-0.00019532255733294422,0.1305900423138444,0.9302303611452277,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-28,25,0.0038123574064400545,-0.0004662293218587177,0.22686764308257812,0.9186925614026275,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-29,25,0.008097651635676838,-0.0002729121084838493,0.068519197793132,0.867642272572722,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-3,25,0.009215903834902095,0.0013992907673831345,-0.14024696881689885,0.8784652127340273,0.136,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-30,25,0.008609330572207705,-0.0012638011021758055,0.0972521519635286,0.8232416343413181,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-32,25,0.00755792050298385,0.0007556956399695469,0.13953635301606407,0.9031647125372488,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-33,25,0.010380462550948271,0.00023583430016965945,-0.07246465015300634,0.8724897558647227,0.008,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-34,25,0.010414865829413297,-0.0004944227391825295,-0.14399630098499294,0.8863714132797047,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-35,25,0.013555914358140525,-0.0008556378444434732,-0.18159526640924153,0.7849722665382284,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-36,25,0.010987653986506429,-0.0013094720955853045,-0.14543311049438112,0.8406982648926902,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-37,25,0.0026906214599676614,0.0033175591676981365,0.2239495947039211,0.9440185664503425,0.36,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-38,25,0.013801651471220384,-0.0006894945224969628,-0.10980504242470498,0.828942187673924,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-39,25,0.009946087037758664,-0.00005073982379953268,-0.09234984707421307,0.8073301953765786,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-4,25,0.020887407800463217,-0.0026630537405159284,-0.26742711678056885,0.8059683423584467,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-40,25,0.006660560995701639,-0.003745564066144116,-0.14227000195116082,0.883621464239444,0.08800000000000001,physical_specimen
