target_id,target_type,target_mae,source_method,source_budget,grid,method,cost,attained_mae,status,later_recrosses_target,main_cost,absolute_saving,relative_saving,saving_status,actual_cost_mean,actual_cost_min,actual_cost_max,scope
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_41,UNIFORM_1_MPA,41.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.07884382899219694,41.96767333984375,REACHED,True,,,,ONE_OR_BOTH_NOT_REACHED,0.07799486796378789,0.07747998607727115,0.07884382899219694,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_42,UNIFORM_1_MPA,42.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.1875,42.92821166992187,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,0.18255501056235385,0.1714148973198747,0.1874074074074074,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.06259149357072205,42.26674102783203,REACHED,True,,,,ONE_OR_BOTH_NOT_REACHED,0.060200893763374126,0.04708209693372898,0.06259149357072205,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_43,UNIFORM_1_MPA,43.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,0.057700425782035526,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.1875,43.72070495605469,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,0.18232979069199248,0.1715976331360947,0.1874074074074074,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,,,,ONE_OR_BOTH_NOT_REACHED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.12500054951093525,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.12500054951093525,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.12500054951093525,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.12500054951093525,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.12500054951093525,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.06222222222222223,43.79522674560547,REACHED,False,0.12500054951093525,-0.06277832728871302,-1.0089374028543165,DEFINED,0.053013898392004356,0.04659763313609468,0.06222222222222223,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.1098626222661831,43.98667388916016,REACHED,True,0.12500054951093525,-0.015137927244752158,-0.13778960425753262,DEFINED,0.10923289675425904,0.10855377654020187,0.1098626222661831,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.12500054951093525,43.83915710449219,REACHED,True,0.12500054951093525,0.0,0.0,DEFINED,0.12407991598928399,0.10948895483020113,0.12500054951093525,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.12500054951093525,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_44,UNIFORM_1_MPA,44.0,ALL_OBSERVED_RANGE,,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.12500054951093525,0.8749994504890648,0.8749994504890648,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_45,UNIFORM_1_MPA,45.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_45,UNIFORM_1_MPA,45.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
Q_45,UNIFORM_1_MPA,45.0,ALL_OBSERVED_RANGE,,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
