target_id,target_type,target_mae,source_method,source_budget,grid,method,cost,attained_mae,status,later_recrosses_target,main_cost,absolute_saving,relative_saving,saving_status,actual_cost_mean,actual_cost_min,actual_cost_max,scope
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,CENTER_FIRST,0.06240685789647214,47.885134887695315,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432,DEFINED,0.06234995212770904,0.06139923424991298,0.06240685789647214,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.0777316188592153,47.837416076660155,REACHED,False,0.03138806462248599,0.04634355423672931,0.5961995249406176,DEFINED,0.07768818199939892,0.07674904281239123,0.0777316188592153,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,SERPENTINE,0.24925816023738873,48.012801818847656,REACHED,False,0.03138806462248599,0.21787009561490273,0.8740740740740741,DEFINED,0.24918441521956713,0.2485207100591716,0.24925816023738873,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,RANDOM,0.21782979463974944,47.95861102294923,REACHED,False,0.03138806462248599,0.18644173001726344,0.8559055492183882,DEFINED,0.2031710686451812,0.20273216837015057,0.21782979463974944,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432,DEFINED,0.06146942654469477,0.04696745562130178,0.06240685789647214,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,False,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364,DEFINED,0.028353209975874677,0.015694032311242993,0.03120342894823607,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03138806462248599,47.762078552246095,REACHED,False,0.03138806462248599,0.0,0.0,DEFINED,0.030236950844343715,0.015509396636993076,0.03138806462248599,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,46.50705078125,REACHED,False,0.03138806462248599,0.0,0.0,DEFINED,0.030861019423308444,0.015694032311242993,0.03138806462248599,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.046897461259479065,46.489671020507814,REACHED,False,0.03138806462248599,0.015509396636993078,0.3307086614173229,DEFINED,0.045504654244774,0.03106508875739645,0.046897461259479065,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_CENTER_FIRST_4,NONADAPTIVE_ANCHOR,48.02656921386719,CENTER_FIRST,0.25,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0,DEFINED,0.06234995212770904,0.06139923424991298,0.06240685789647214,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.0625,50.22089508056641,REACHED,False,0.0625,0.0,0.0,DEFINED,0.06201760791405909,0.06139923424991298,0.0621301775147929,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0,DEFINED,0.062379189858304235,0.0621301775147929,0.06240685789647214,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,RANDOM,0.125,49.153046874999994,REACHED,False,0.0625,0.0625,0.5,DEFINED,0.11876832825346553,0.10930651719969228,0.125,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0,DEFINED,0.06240137920741666,0.0621301775147929,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0,DEFINED,0.057700425782035526,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,46.4928271484375,REACHED,False,0.0625,0.0,0.0,DEFINED,0.05803692150967886,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,45.51743743896484,REACHED,False,0.0625,0.0,0.0,DEFINED,0.060459240801965394,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,45.59236480712891,REACHED,False,0.0625,0.0,0.0,DEFINED,0.0592371596106823,0.04671282558522915,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,CENTER_FIRST,0.046897461259479065,48.85898315429687,REACHED,False,0.03120342894823607,0.015694032311242993,0.33464566929133854,DEFINED,0.0468455501491942,0.04604942568743474,0.046897461259479065,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.062037586547972305,49.884705505371095,REACHED,True,0.03120342894823607,0.030834157599736234,0.49702380952380953,DEFINED,0.061085655251337204,0.04659763313609468,0.062037586547972305,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,SERPENTINE,0.06240685789647214,49.73057769775391,REACHED,False,0.03120342894823607,0.03120342894823607,0.5,DEFINED,0.062379189858304235,0.0621301775147929,0.06240685789647214,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,RANDOM,0.10911968348170129,50.173823120117184,REACHED,False,0.03120342894823607,0.0779162545334652,0.7140439932318106,DEFINED,0.10009653004214362,0.09379492251895813,0.10911968348170129,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.04671282558522915,49.49462860107422,REACHED,False,0.03120342894823607,0.015509396636993078,0.3320158102766798,DEFINED,0.04517024125155829,0.03106508875739645,0.04671282558522915,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015715280194918205,48.84876586914063,REACHED,False,0.03120342894823607,-0.015488148753317867,-0.9855470956430172,DEFINED,0.015271685034638691,0.0,0.015715280194918205,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03120342894823607,49.65002960205078,REACHED,False,0.03120342894823607,0.0,0.0,DEFINED,0.027412025028319974,0.015509396636993076,0.03120342894823607,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03120342894823607,49.05740936279297,REACHED,False,0.03120342894823607,0.0,0.0,DEFINED,0.028663854899734425,0.015694032311242993,0.03120342894823607,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.03138806462248599,49.04834716796875,REACHED,False,0.03120342894823607,0.00018463567424991528,0.00588235294117645,DEFINED,0.031182361490824498,0.03069961712495649,0.03138806462248599,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_1,NONADAPTIVE_ANCHOR,50.22089508056641,GEOMETRY_SPREAD,0.0625,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03120342894823607,0.968796571051764,0.968796571051764,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.0625,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,True,0.0625,0.0625,0.5,DEFINED,0.12454835101389078,0.12316394013226592,0.12462908011869436,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.0625,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.0625,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.0625,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0,DEFINED,0.057700425782035526,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.125,44.247520446777344,REACHED,False,0.0625,0.0625,0.5,DEFINED,0.1195300397334851,0.10911968348170129,0.125,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,45.51743743896484,REACHED,False,0.0625,0.0,0.0,DEFINED,0.060459240801965394,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,45.59236480712891,REACHED,False,0.0625,0.0,0.0,DEFINED,0.0592371596106823,0.04671282558522915,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03157489834047697,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.10911968348170129,45.71080291748047,REACHED,True,0.03157489834047697,0.07754478514122431,0.7106397550559987,DEFINED,0.10904394903537586,0.10781413156978768,0.10911968348170129,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03157489834047697,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03157489834047697,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03157489834047697,0.030831959555995173,0.4940476190476192,DEFINED,0.06146942654469477,0.04696745562130178,0.06240685789647214,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,True,0.03157489834047697,-0.00037146939224089875,-0.01190476190476164,DEFINED,0.028353209975874677,0.015694032311242993,0.03120342894823607,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.046897461259479065,46.107173461914066,REACHED,True,0.03157489834047697,0.015322562919002095,0.32672478440194985,DEFINED,0.044603976963461085,0.031018793273986153,0.046897461259479065,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03157489834047697,46.099517822265625,REACHED,True,0.03157489834047697,0.0,0.0,DEFINED,0.031178636743893123,0.03069961712495649,0.03157489834047697,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.04708429497747005,45.9729736328125,REACHED,True,0.03157489834047697,0.015509396636993078,0.32939638672330895,DEFINED,0.04614031890263678,0.03138806462248599,0.04708429497747005,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_2,NONADAPTIVE_ANCHOR,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03157489834047697,0.968425101659523,0.968425101659523,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.0625,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,True,0.0625,0.0625,0.5,DEFINED,0.12454835101389078,0.12316394013226592,0.12462908011869436,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.0625,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.0625,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,True,0.0625,0.0,0.0,DEFINED,0.06240137920741666,0.0621301775147929,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0,DEFINED,0.057700425782035526,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,46.4928271484375,REACHED,False,0.0625,0.0,0.0,DEFINED,0.05803692150967886,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,45.51743743896484,REACHED,False,0.0625,0.0,0.0,DEFINED,0.060459240801965394,0.046897461259479065,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,45.59236480712891,REACHED,False,0.0625,0.0,0.0,DEFINED,0.0592371596106823,0.04671282558522915,0.0625,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375,DEFINED,1.0,1.0,1.0,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.10911968348170129,45.71080291748047,REACHED,True,0.03138806462248599,0.0777316188592153,0.7123519458544839,DEFINED,0.10904394903537586,0.10781413156978768,0.10911968348170129,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,,ONE_OR_BOTH_NOT_REACHED,,,,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432,DEFINED,0.06146942654469477,0.04696745562130178,0.06240685789647214,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,True,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364,DEFINED,0.028353209975874677,0.015694032311242993,0.03120342894823607,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
ANCHOR_GEOMETRY_SPREAD_3,NONADAPTIVE_ANCHOR,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.046897461259479065,46.107173461914066,REACHED,True,0.03138806462248599,0.015509396636993078,0.3307086614173229,DEFINED,0.044603976963461085,0.031018793273986153,0.046897461259479065,POSTHOC_EMPIRICAL_NOT_DEPLOYABLE_STOP
