outer_domain,specimen_id,method,nominal_checkpoint,mean_exact_acquired_cost,mean_effective_budget,cai_mae,reconstruction_mse,trajectory_count
74t7kcdgkr,c8-11,mavis_full,0.25,29690.0,0.2495461269499731,0.18450419830265374,0.002726403418444941,1
74t7kcdgkr,c8-11,mvd_m1_o2,0.03125,3720.0,0.03126681011296396,0.18834576007349646,0.003663424665221312,1
74t7kcdgkr,c8-11,mvd_m1_o2,0.0625,7395.0,0.062155392684238836,0.1886603523467668,0.00329800572730437,1
74t7kcdgkr,c8-11,mvd_m1_o2,0.09375,10946.0,0.09200174825174826,0.188451627200785,0.002869423075371971,1
74t7kcdgkr,c8-11,mvd_m1_o2,0.125,14730.0,0.1238064819795589,0.18783605719891083,0.002729363187507984,1
74t7kcdgkr,c8-11,mvd_m1_o2,0.1875,22265.0,0.1871385825712749,0.1861496323777948,0.00231551414825969,1
74t7kcdgkr,c8-11,mvd_m1_o2,0.25,29369.0,0.24684810381925767,0.18454020061526888,0.0018237192671581813,1
74t7kcdgkr,c8-11,spatial_probe,0.03125,3720.0,0.03126681011296396,0.1061731295452204,0.003663424665221312,1
74t7kcdgkr,c8-11,spatial_probe,0.0625,7313.0,0.061466178052716515,0.10494347403504578,0.0036081546166055085,1
74t7kcdgkr,c8-11,spatial_probe,0.09375,11023.0,0.09264893760086068,0.10394645605382302,0.0034598444812711515,1
74t7kcdgkr,c8-11,spatial_probe,0.125,14658.0,0.12320131791285638,0.10282860564523144,0.0031633090905781886,1
74t7kcdgkr,c8-11,spatial_probe,0.1875,22016.0,0.18504572350726198,0.10282908710260663,0.0030582569792710866,1
74t7kcdgkr,c8-11,spatial_probe,0.25,29701.0,0.2496385825712749,0.10421490866196625,0.002847913800136318,1
74t7kcdgkr,c8-12,mavis_full,0.03125,3720.0,0.03126681011296396,0.11705955388439215,0.0020768254951113617,1
74t7kcdgkr,c8-12,mavis_full,0.0625,7376.0,0.06199569661108122,0.11896944179669877,0.0018568644668258722,1
74t7kcdgkr,c8-12,mavis_full,0.09375,10879.0,0.09143860946745562,0.11975477901860843,0.001581317912166994,1
74t7kcdgkr,c8-12,mavis_full,0.125,14505.0,0.1219153442711135,0.12010094687140482,0.00157685107112842,1
74t7kcdgkr,c8-12,mavis_full,0.1875,22282.0,0.18728146853146854,0.12006959864675038,0.0014249366390369851,1
74t7kcdgkr,c8-12,mavis_full,0.25,29690.0,0.2495461269499731,0.11952373297375796,0.001338212570412464,1
74t7kcdgkr,c8-12,mvd_m1_o2,0.03125,3720.0,0.03126681011296396,0.11705955388439215,0.0020768254951113617,1
74t7kcdgkr,c8-12,mvd_m1_o2,0.0625,7157.0,0.0601549892415277,0.11896690077166283,0.001687863566357045,1
74t7kcdgkr,c8-12,mvd_m1_o2,0.09375,10973.0,0.0922286847767617,0.11978444214244943,0.0015732638365390562,1
74t7kcdgkr,c8-12,mvd_m1_o2,0.125,14597.0,0.12268860946745562,0.12014318138226598,0.0015209324877943457,1
74t7kcdgkr,c8-12,mvd_m1_o2,0.1875,21983.0,0.18476835664335664,0.12007279498876933,0.0013298318576798747,1
74t7kcdgkr,c8-12,mvd_m1_o2,0.25,29464.0,0.24764658418504573,0.11946631918176076,0.0011430159859757943,1
74t7kcdgkr,c8-12,spatial_probe,0.03125,3720.0,0.03126681011296396,0.07432870059078378,0.0020768254951113617,1
74t7kcdgkr,c8-12,spatial_probe,0.0625,7313.0,0.061466178052716515,0.07207145455605879,0.0019575074296261413,1
74t7kcdgkr,c8-12,spatial_probe,0.09375,11027.0,0.0926825578267886,0.07109626264251345,0.0018064445979005471,1
74t7kcdgkr,c8-12,spatial_probe,0.125,14636.0,0.12301640667025282,0.06986291595912864,0.0017223203124520664,1
74t7kcdgkr,c8-12,spatial_probe,0.1875,22016.0,0.18504572350726198,0.06910773669225134,0.0015690017845993358,1
74t7kcdgkr,c8-12,spatial_probe,0.25,29714.0,0.24974784830554062,0.06957132664934196,0.0013288479824279666,1
74t7kcdgkr,c8-12t,mavis_full,0.03125,14161.0,0.031126497417298605,0.07349971996009053,0.0006125268859299101,1
74t7kcdgkr,c8-12t,mavis_full,0.0625,28135.0,0.061841960655017035,0.07260305909397313,0.0005760081370717316,1
74t7kcdgkr,c8-12t,mavis_full,0.09375,41871.0,0.0920342894823607,0.07209397141492258,0.0005385757704734162,1
74t7kcdgkr,c8-12t,mavis_full,0.125,55675.0,0.12237608528409716,0.07170136967304763,0.0005017879492864576,1
74t7kcdgkr,c8-12t,mavis_full,0.1875,84907.0,0.18662929992306848,0.07096698669001722,0.00043686384989459855,1
74t7kcdgkr,c8-12t,mavis_full,0.25,112689.0,0.24769535113748764,0.07050382469503813,0.0003772718671513969,1
74t7kcdgkr,c8-12t,mvd_m1_o2,0.03125,14161.0,0.031126497417298605,0.07349971996009053,0.0006125268859299101,1
74t7kcdgkr,c8-12t,mvd_m1_o2,0.0625,28306.0,0.062217826134740084,0.07267016890255495,0.0006049140770673346,1
74t7kcdgkr,c8-12t,mvd_m1_o2,0.09375,42364.0,0.09311792504670843,0.07213724908343011,0.0005853833471524453,1
74t7kcdgkr,c8-12t,mvd_m1_o2,0.125,56200.0,0.12353005824815914,0.07175930504386796,0.0005825604426465162,1
74t7kcdgkr,c8-12t,mvd_m1_o2,0.1875,84038.0,0.18471919991207825,0.07105463867994277,0.0005793758116342711,1
74t7kcdgkr,c8-12t,mvd_m1_o2,0.25,112940.0,0.24824706011649633,0.07053760695420064,0.0005756851150649701,1
74t7kcdgkr,c8-12t,spatial_probe,0.03125,14161.0,0.031126497417298605,0.02251625929278578,0.0006125268859299101,1
74t7kcdgkr,c8-12t,spatial_probe,0.0625,28163.0,0.06190350587976701,0.023384995631139383,0.0005479854258685804,1
74t7kcdgkr,c8-12t,spatial_probe,0.09375,42063.0,0.09245631388064622,0.02368162686955011,0.0005074590767875439,1
74t7kcdgkr,c8-12t,spatial_probe,0.125,56065.0,0.12323332234311463,0.024464503309319596,0.0004624467015590266,1
74t7kcdgkr,c8-12t,spatial_probe,0.1875,85303.0,0.18749972524453237,0.02656857902963894,0.00037943545431033123,1
74t7kcdgkr,c8-12t,spatial_probe,0.25,112877.0,0.24810858336080888,0.026848760474395772,0.00030490974323381473,1
74t7kcdgkr,c8-13,mavis_full,0.03125,3600.0,0.03132613992342499,0.049384004949107774,0.002365457893491838,1
74t7kcdgkr,c8-13,mavis_full,0.0625,7057.0,0.06140793595544727,0.049056533691049675,0.0023153110004947353,1
74t7kcdgkr,c8-13,mavis_full,0.09375,10564.0,0.09192481726418378,0.048936677552247176,0.002237439846937412,1
74t7kcdgkr,c8-13,mavis_full,0.125,14019.0,0.12198920988513749,0.04898701659559157,0.0021755182739384774,1
74t7kcdgkr,c8-13,mavis_full,0.1875,21179.0,0.1842934215106161,0.0491913685037485,0.0020596097719428287,1
74t7kcdgkr,c8-13,mavis_full,0.25,28654.0,0.24933867037939436,0.049586618261187154,0.002018797200591185,1
74t7kcdgkr,c8-13,mvd_m1_o2,0.03125,3600.0,0.03132613992342499,0.049384004949107774,0.002365457893491838,1
74t7kcdgkr,c8-13,mvd_m1_o2,0.0625,7172.0,0.06240863209189001,0.04891950557253055,0.0018973407953664415,1
74t7kcdgkr,c8-13,mvd_m1_o2,0.09375,10717.0,0.09325617821092934,0.048747331065618904,0.0018512228935125804,1
74t7kcdgkr,c8-13,mvd_m1_o2,0.125,14271.0,0.12418203967977724,0.04876450304533575,0.0016581120303270332,1
74t7kcdgkr,c8-13,mvd_m1_o2,0.1875,21203.0,0.18450226244343892,0.048972786855390305,0.0012889830720546717,1
74t7kcdgkr,c8-13,mvd_m1_o2,0.25,28568.0,0.2485903237034459,0.04931553101129593,0.0010602225379503871,1
74t7kcdgkr,c8-13,spatial_probe,0.03125,3600.0,0.03132613992342499,0.05703524531349957,0.002365457893491838,1
74t7kcdgkr,c8-13,spatial_probe,0.0625,7153.0,0.0622432996867386,0.0571767670341875,0.0022280303179330876,1
74t7kcdgkr,c8-13,spatial_probe,0.09375,10663.0,0.09278628611207797,0.057319412155418026,0.0019648530050759613,1
74t7kcdgkr,c8-13,spatial_probe,0.125,14216.0,0.12370344587539157,0.05858513684728772,0.0019254004111603257,1
74t7kcdgkr,c8-13,spatial_probe,0.1875,21283.0,0.1851983988861817,0.06028500235346235,0.0017789141850580105,1
74t7kcdgkr,c8-13,spatial_probe,0.25,28372.0,0.24688478941872607,0.05931663108606633,0.001659933065450609,1
74t7kcdgkr,c8-14,mavis_full,0.03125,3600.0,0.03132613992342499,0.04100390705237433,0.0007656275962653078,1
74t7kcdgkr,c8-14,mavis_full,0.0625,7057.0,0.06140793595544727,0.04065870211432843,0.0007106016816204858,1
74t7kcdgkr,c8-14,mavis_full,0.09375,10564.0,0.09192481726418378,0.04055230003440069,0.000631152021059488,1
74t7kcdgkr,c8-14,mavis_full,0.125,14019.0,0.12198920988513749,0.040633238368704694,0.0005657577504952601,1
74t7kcdgkr,c8-14,mavis_full,0.1875,21179.0,0.1842934215106161,0.040769678039320856,0.00043912876512416195,1
74t7kcdgkr,c8-14,mavis_full,0.25,28654.0,0.24933867037939436,0.040791798330949924,0.00038630777322474396,1
74t7kcdgkr,c8-14,mvd_m1_o2,0.03125,3600.0,0.03132613992342499,0.04100390705237433,0.0007656275962653078,1
74t7kcdgkr,c8-14,mvd_m1_o2,0.0625,7179.0,0.06246954403063,0.0405751692597246,0.0006810155705550968,1
74t7kcdgkr,c8-14,mvd_m1_o2,0.09375,10715.0,0.09323877479986077,0.04049586253097004,0.0006372443970183092,1
74t7kcdgkr,c8-14,mvd_m1_o2,0.125,14217.0,0.12371214758092586,0.04050632085506545,0.0005936764082499884,1
74t7kcdgkr,c8-14,mvd_m1_o2,0.1875,21162.0,0.18414549251653323,0.04064441887886294,0.0005136013133006979,1
74t7kcdgkr,c8-14,mvd_m1_o2,0.25,28510.0,0.24808562478245735,0.04069954574832779,0.0003987649399351477,1
74t7kcdgkr,c8-14,spatial_probe,0.03125,3600.0,0.03132613992342499,0.06320823974099132,0.0007656275962653078,1
74t7kcdgkr,c8-14,spatial_probe,0.0625,7153.0,0.0622432996867386,0.06365481820415686,0.0007230781631508118,1
74t7kcdgkr,c8-14,spatial_probe,0.09375,10663.0,0.09278628611207797,0.06371671222450692,0.0006814867986328319,1
74t7kcdgkr,c8-14,spatial_probe,0.125,14216.0,0.12370344587539157,0.064784985897265,0.0006357390454526782,1
74t7kcdgkr,c8-14,spatial_probe,0.1875,21283.0,0.1851983988861817,0.06644863510976917,0.0004689338518269611,1
74t7kcdgkr,c8-14,spatial_probe,0.25,28372.0,0.24688478941872607,0.06521428539018592,0.0003463724872389483,1
74t7kcdgkr,c8-15,mavis_full,0.03125,3720.0,0.03126681011296396,0.13156226253388803,0.001540925987625482,1
74t7kcdgkr,c8-15,mavis_full,0.0625,7308.0,0.06142415277030662,0.13189149913565523,0.0014563849716564652,1
74t7kcdgkr,c8-15,mavis_full,0.09375,10991.0,0.09237997579343733,0.13158446306841298,0.0013786941575070401,1
74t7kcdgkr,c8-15,mavis_full,0.125,14692.0,0.12348708983324368,0.13119458958499775,0.0013387999226101436,1
74t7kcdgkr,c8-15,mavis_full,0.1875,22160.0,0.18625605164066703,0.13012639615513555,0.0011975767482155558,1
74t7kcdgkr,c8-15,mavis_full,0.25,29417.0,0.2472515465303927,0.12889423974137282,0.0011068562976667847,1
74t7kcdgkr,c8-15,mvd_m1_o2,0.03125,3720.0,0.03126681011296396,0.13156226253388803,0.001540925987625482,1
74t7kcdgkr,c8-15,mvd_m1_o2,0.0625,7300.0,0.06135691231845078,0.13175150202998864,0.001204292089972154,1
74t7kcdgkr,c8-15,mvd_m1_o2,0.09375,11004.0,0.09248924152770306,0.13139035550329603,0.0009820076770103389,1
74t7kcdgkr,c8-15,mvd_m1_o2,0.125,14647.0,0.1231088622915546,0.13096883957127492,0.0007866555941815457,1
74t7kcdgkr,c8-15,mvd_m1_o2,0.1875,22002.0,0.18492805271651425,0.12992854392154463,0.0004971482223944295,1
74t7kcdgkr,c8-15,mvd_m1_o2,0.25,29371.0,0.24686491393222162,0.12863588436429352,0.00044795682954453246,1
74t7kcdgkr,c8-15,spatial_probe,0.03125,3720.0,0.03126681011296396,0.01786124358716612,0.001540925987625482,1
74t7kcdgkr,c8-15,spatial_probe,0.0625,7338.0,0.061676304464766005,0.01899919484117385,0.0015249889319958524,1
74t7kcdgkr,c8-15,spatial_probe,0.09375,11021.0,0.09263212748789672,0.02074905167147767,0.0014745093454835271,1
74t7kcdgkr,c8-15,spatial_probe,0.125,14691.0,0.1234786847767617,0.021180972432330192,0.0014303304383488041,1
74t7kcdgkr,c8-15,spatial_probe,0.1875,22221.0,0.18676876008606777,0.024749347264173105,0.0011010338760205675,1
74t7kcdgkr,c8-15,spatial_probe,0.25,29424.0,0.24731038192576654,0.02406966318849646,0.0009468234621282265,1
74t7kcdgkr,c8-16,mavis_full,0.03125,3720.0,0.03126681011296396,0.10103810405312308,0.005649244220078662,1
74t7kcdgkr,c8-16,mavis_full,0.0625,7308.0,0.06142415277030662,0.10034223766011185,0.005564810661297219,1
74t7kcdgkr,c8-16,mavis_full,0.09375,10991.0,0.09237997579343733,0.10018528255578418,0.005477530693460957,1
74t7kcdgkr,c8-16,mavis_full,0.125,14640.0,0.12305002689618075,0.10017613486565458,0.0053864103160416715,1
74t7kcdgkr,c8-16,mavis_full,0.1875,22202.0,0.18660906401291016,0.10020240104023703,0.005330289270267977,1
74t7kcdgkr,c8-16,mavis_full,0.25,29378.0,0.24692374932759548,0.10031535628999444,0.004617614976777872,1
74t7kcdgkr,c8-16,mvd_m1_o2,0.03125,3720.0,0.03126681011296396,0.10103810405312308,0.005649244220078662,1
74t7kcdgkr,c8-16,mvd_m1_o2,0.0625,7426.0,0.0624159494351802,0.10019496519855287,0.003980167909998892,1
74t7kcdgkr,c8-16,mvd_m1_o2,0.09375,11094.0,0.09324569661108123,0.09995985351364467,0.003045650665593439,1
74t7kcdgkr,c8-16,mvd_m1_o2,0.125,14807.0,0.12445367132867133,0.0998884640839498,0.0021782976964970576,1
74t7kcdgkr,c8-16,mvd_m1_o2,0.1875,21977.0,0.18471792630446476,0.09987939663671608,0.001543647834238731,1
74t7kcdgkr,c8-16,mvd_m1_o2,0.25,29538.0,0.2482685583647122,0.09995172223352966,0.00114456773842587,1
74t7kcdgkr,c8-16,spatial_probe,0.03125,3720.0,0.03126681011296396,0.10537697117113909,0.005649244220078662,1
74t7kcdgkr,c8-16,spatial_probe,0.0625,7338.0,0.061676304464766005,0.10540395953178427,0.0054777085105472125,1
74t7kcdgkr,c8-16,spatial_probe,0.09375,11021.0,0.09263212748789672,0.10608209224480747,0.004746487252975143,1
74t7kcdgkr,c8-16,spatial_probe,0.125,14691.0,0.1234786847767617,0.10619649186669056,0.004690371679159275,1
74t7kcdgkr,c8-16,spatial_probe,0.1875,22280.0,0.18726465841850456,0.1073380005557486,0.00436927301446865,1
74t7kcdgkr,c8-16,spatial_probe,0.25,29617.0,0.2489325578267886,0.10780054735519295,0.003458018570808031,1
74t7kcdgkr,c8-17,mavis_full,0.03125,3600.0,0.03132613992342499,0.03871700010001122,0.0007981447424056514,1
74t7kcdgkr,c8-17,mavis_full,0.0625,7057.0,0.06140793595544727,0.03796167372115811,0.0007565383007303189,1
74t7kcdgkr,c8-17,mavis_full,0.09375,10564.0,0.09192481726418378,0.037532507966397066,0.0006853032821499526,1
74t7kcdgkr,c8-17,mavis_full,0.125,14019.0,0.12198920988513749,0.03719519357977874,0.000625383937804674,1
74t7kcdgkr,c8-17,mavis_full,0.1875,21179.0,0.1842934215106161,0.03649245304535431,0.0005041413784152828,1
74t7kcdgkr,c8-17,mavis_full,0.25,28412.0,0.24723285764009745,0.03600032336496484,0.0004485878524770632,1
74t7kcdgkr,c8-17,mvd_m1_o2,0.03125,3600.0,0.03132613992342499,0.03871700010001122,0.0007981447424056514,1
74t7kcdgkr,c8-17,mvd_m1_o2,0.0625,7145.0,0.06217368604246432,0.037857277713627235,0.0007100257163668208,1
74t7kcdgkr,c8-17,mvd_m1_o2,0.09375,10655.0,0.09271667246780368,0.03743145541286075,0.0006602194868333371,1
74t7kcdgkr,c8-17,mvd_m1_o2,0.125,14123.0,0.1228941872607031,0.03702427621156912,0.0005759869326544866,1
74t7kcdgkr,c8-17,mvd_m1_o2,0.1875,21470.0,0.18682561782109294,0.036317951494462486,0.0005274515112151524,1
74t7kcdgkr,c8-17,mvd_m1_o2,0.25,28475.0,0.24778106508875739,0.03580215015979049,0.0005177166189394344,1
74t7kcdgkr,c8-17,spatial_probe,0.03125,3600.0,0.03132613992342499,0.021759964353589067,0.0007981447424056514,1
74t7kcdgkr,c8-17,spatial_probe,0.0625,7153.0,0.0622432996867386,0.022186642578577942,0.000745659328774768,1
74t7kcdgkr,c8-17,spatial_probe,0.09375,10663.0,0.09278628611207797,0.021979615907225414,0.0007005265719508936,1
74t7kcdgkr,c8-17,spatial_probe,0.125,14216.0,0.12370344587539157,0.02251932962486758,0.0006606352684418726,1
74t7kcdgkr,c8-17,spatial_probe,0.1875,21283.0,0.1851983988861817,0.02272060555534927,0.0005083925568980916,1
74t7kcdgkr,c8-17,spatial_probe,0.25,28372.0,0.24688478941872607,0.020573332409418166,0.00040083746918048377,1
74t7kcdgkr,c8-18,mavis_full,0.03125,3720.0,0.03126681011296396,0.03780137279619722,0.0018323455716987792,1
74t7kcdgkr,c8-18,mavis_full,0.0625,7308.0,0.06142415277030662,0.03783641219406175,0.0017516832690175782,1
74t7kcdgkr,c8-18,mavis_full,0.09375,10991.0,0.09237997579343733,0.0378965408707026,0.0016732446493559084,1
74t7kcdgkr,c8-18,mavis_full,0.125,14640.0,0.12305002689618075,0.0379358598896804,0.0015934906485878004,1
74t7kcdgkr,c8-18,mavis_full,0.1875,22268.0,0.1871637977407208,0.03786160846336584,0.0015312948678998719,1
74t7kcdgkr,c8-18,mavis_full,0.25,29618.0,0.24894096288327058,0.037790005052615205,0.001267114776064736,1
74t7kcdgkr,c8-18,mvd_m1_o2,0.03125,3720.0,0.03126681011296396,0.03780137279619722,0.0018323455716987792,1
74t7kcdgkr,c8-18,mvd_m1_o2,0.0625,7426.0,0.0624159494351802,0.03790986119141748,0.0012775740141324386,1
74t7kcdgkr,c8-18,mvd_m1_o2,0.09375,11094.0,0.09324569661108123,0.038038517301133945,0.0009242581421181368,1
74t7kcdgkr,c8-18,mvd_m1_o2,0.125,14807.0,0.12445367132867133,0.038150215412189326,0.0006545416784636907,1
74t7kcdgkr,c8-18,mvd_m1_o2,0.1875,22294.0,0.1873823292092523,0.03803627050004965,0.0005280903342854367,1
74t7kcdgkr,c8-18,mvd_m1_o2,0.25,29403.0,0.24713387573964496,0.038003317417477644,0.0003557150454608533,1
74t7kcdgkr,c8-18,spatial_probe,0.03125,3720.0,0.03126681011296396,0.011868634193734406,0.0018323455716987792,1
74t7kcdgkr,c8-18,spatial_probe,0.0625,7338.0,0.061676304464766005,0.013343873086728575,0.0018163219557283973,1
74t7kcdgkr,c8-18,spatial_probe,0.09375,11021.0,0.09263212748789672,0.013251005308571484,0.0016755852685450769,1
74t7kcdgkr,c8-18,spatial_probe,0.125,14691.0,0.1234786847767617,0.014134586582661646,0.0016291521302168094,1
74t7kcdgkr,c8-18,spatial_probe,0.1875,22221.0,0.18676876008606777,0.015531240932964208,0.001135826824374868,1
74t7kcdgkr,c8-18,spatial_probe,0.25,29424.0,0.24731038192576654,0.014684624886239561,0.0009813519037966735,1
74t7kcdgkr,c8-19,mavis_full,0.03125,14161.0,0.031126497417298605,0.2089425061189747,0.0007507065465548299,1
74t7kcdgkr,c8-19,mavis_full,0.0625,28323.0,0.06225519287833828,0.2104541050741614,0.0007201200312728976,1
74t7kcdgkr,c8-19,mavis_full,0.09375,42404.0,0.09320584679635124,0.21096180187635016,0.0006893645457798103,1
74t7kcdgkr,c8-19,mavis_full,0.125,55452.0,0.12188592152983845,0.21109823318833143,0.0006578269364359017,1
74t7kcdgkr,c8-19,mavis_full,0.1875,85143.0,0.1871480382459611,0.21073187087340695,0.0006256547648499539,1
74t7kcdgkr,c8-19,mavis_full,0.25,113612.0,0.24972414551049565,0.20933688825010177,0.0005641986449565974,1
74t7kcdgkr,c8-19,mvd_m1_o2,0.03125,14161.0,0.031126497417298605,0.2089425061189747,0.0007507065465548299,1
74t7kcdgkr,c8-19,mvd_m1_o2,0.0625,28390.0,0.06240246180899,0.21047416245467565,0.0007392758402217976,1
74t7kcdgkr,c8-19,mvd_m1_o2,0.09375,42142.0,0.0926299593361908,0.21087919683022993,0.0007314795596368803,1
74t7kcdgkr,c8-19,mvd_m1_o2,0.125,56284.0,0.12371469392240905,0.21111768038849166,0.0007030851387580957,1
74t7kcdgkr,c8-19,mvd_m1_o2,0.1875,84038.0,0.18471919991207825,0.21075134816465313,0.0006987564094996335,1
74t7kcdgkr,c8-19,mvd_m1_o2,0.25,112898.0,0.24815474227937137,0.20929045101756927,0.0006943374711513801,1
74t7kcdgkr,c8-19,spatial_probe,0.03125,14161.0,0.031126497417298605,0.1787792099189276,0.0007507065465548299,1
74t7kcdgkr,c8-19,spatial_probe,0.0625,28163.0,0.06190350587976701,0.17793247183613214,0.0006864125812046246,1
74t7kcdgkr,c8-19,spatial_probe,0.09375,42063.0,0.09245631388064622,0.17672191246344826,0.000642579166441137,1
74t7kcdgkr,c8-19,spatial_probe,0.125,56037.0,0.12317177711836466,0.17455425762196541,0.0005623430487120212,1
74t7kcdgkr,c8-19,spatial_probe,0.1875,85303.0,0.18749972524453237,0.1717877968569379,0.0004513903753430816,1
74t7kcdgkr,c8-19,spatial_probe,0.25,112877.0,0.24810858336080888,0.1688696034627225,0.00034905049538590396,1
74t7kcdgkr,c8-2,mavis_full,0.03125,3600.0,0.03132613992342499,0.0229703524372894,0.002454191915886948,1
74t7kcdgkr,c8-2,mavis_full,0.0625,7106.0,0.06183431952662722,0.02327979579140782,0.002403934799056063,1
74t7kcdgkr,c8-2,mavis_full,0.09375,10493.0,0.09130699617124957,0.023595725446276083,0.002312444422497813,1
74t7kcdgkr,c8-2,mavis_full,0.125,14346.0,0.12483466759484858,0.02401238668309691,0.0020076120909702146,1
74t7kcdgkr,c8-2,mavis_full,0.1875,21397.0,0.18619039331709014,0.02467489877905682,0.0019354145430958908,1
74t7kcdgkr,c8-2,mavis_full,0.25,28478.0,0.24780717020536025,0.025384005249887043,0.00177185673720769,1
74t7kcdgkr,c8-2,mvd_m1_o2,0.03125,3600.0,0.03132613992342499,0.0229703524372894,0.002454191915886948,1
74t7kcdgkr,c8-2,mvd_m1_o2,0.0625,7142.0,0.06214758092586147,0.02312099510047505,0.001746394674748023,1
74t7kcdgkr,c8-2,mvd_m1_o2,0.09375,10639.0,0.09257744517925513,0.023515255195531437,0.0014749054767060372,1
74t7kcdgkr,c8-2,mvd_m1_o2,0.125,14137.0,0.12301601113818308,0.02393636991307313,0.0011404682991837949,1
74t7kcdgkr,c8-2,mvd_m1_o2,0.1875,21414.0,0.18633832231117298,0.024636489179565624,0.0007879989752885838,1
74t7kcdgkr,c8-2,mvd_m1_o2,0.25,28670.0,0.24947789766794293,0.025449456705287532,0.0006752420006424296,1
74t7kcdgkr,c8-2,spatial_probe,0.03125,3600.0,0.03132613992342499,0.008749679683034306,0.002454191915886948,1
74t7kcdgkr,c8-2,spatial_probe,0.0625,7037.0,0.061233901844761573,0.008935294875004662,0.002233458362221925,1
74t7kcdgkr,c8-2,spatial_probe,0.09375,10584.0,0.09209885137486948,0.010939749040097646,0.002010610393362589,1
74t7kcdgkr,c8-2,spatial_probe,0.125,14077.0,0.122493908806126,0.013007661962010197,0.0016433036299951392,1
74t7kcdgkr,c8-2,spatial_probe,0.1875,21273.0,0.18511138183083883,0.014502734224101088,0.0013400639012751305,1
74t7kcdgkr,c8-2,spatial_probe,0.25,28607.0,0.248929690219283,0.01559956099397386,0.0010816308523960124,1
74t7kcdgkr,c8-20,mavis_full,0.03125,14161.0,0.031126497417298605,0.04656468704995509,0.001131185399806424,1
74t7kcdgkr,c8-20,mavis_full,0.0625,28323.0,0.06225519287833828,0.04775570894922099,0.001048641829110423,1
74t7kcdgkr,c8-20,mavis_full,0.09375,41658.0,0.0915661061655127,0.048033339338579784,0.0009523747358379172,1
74t7kcdgkr,c8-20,mavis_full,0.125,55452.0,0.12188592152983845,0.048049137158704736,0.0009282624410705331,1
74t7kcdgkr,c8-20,mavis_full,0.1875,85143.0,0.1871480382459611,0.04688075712989115,0.0008882060108115976,1
74t7kcdgkr,c8-20,mavis_full,0.25,113612.0,0.24972414551049565,0.0453781169596833,0.0008524612279999673,1
