outer_domain,specimen_id,method,cai_auebc,reconstruction_auebc,statistical_unit
74t7kcdgkr,c8-16,spatial_probe,0.10656747362014966,0.004609197632901646,physical_specimen
74t7kcdgkr,c8-17,mavis_full,0.03707811303062765,0.0006032966678906301,physical_specimen
74t7kcdgkr,c8-17,mvd_m1_o2,0.03694428953650453,0.0006004332422353338,physical_specimen
74t7kcdgkr,c8-17,spatial_probe,0.022119569742885405,0.0006076317554479886,physical_specimen
74t7kcdgkr,c8-18,mavis_full,0.03786484896510756,0.0015792338579999278,physical_specimen
74t7kcdgkr,c8-18,mvd_m1_o2,0.03802178290238646,0.0007904276056556286,physical_specimen
74t7kcdgkr,c8-18,spatial_probe,0.01421376971288162,0.001444527886355855,physical_specimen
74t7kcdgkr,c8-19,mavis_full,0.21047544345554872,0.0006547784572366649,physical_specimen
74t7kcdgkr,c8-19,mvd_m1_o2,0.21046401224723543,0.0007131359132388882,physical_specimen
74t7kcdgkr,c8-19,spatial_probe,0.17404696216047036,0.0005428319082600181,physical_specimen
74t7kcdgkr,c8-2,mavis_full,0.02416021415264329,0.002084283607303948,physical_specimen
74t7kcdgkr,c8-2,mvd_m1_o2,0.024116805421847264,0.0011955060765739423,physical_specimen
74t7kcdgkr,c8-2,spatial_probe,0.012669720259084038,0.001662680642299197,physical_specimen
74t7kcdgkr,c8-20,mavis_full,0.047176777838536035,0.0009400790276334098,physical_specimen
74t7kcdgkr,c8-20,mvd_m1_o2,0.04731108736106956,0.0009653785874140388,physical_specimen
74t7kcdgkr,c8-20,spatial_probe,0.05632852467258011,0.0009222316986440221,physical_specimen
74t7kcdgkr,c8-21,mavis_full,0.07608629177478729,0.0006276144783239436,physical_specimen
74t7kcdgkr,c8-21,mvd_m1_o2,0.07592976848663287,0.0007310670114581192,physical_specimen
74t7kcdgkr,c8-21,spatial_probe,0.1620686711424822,0.0005950644805581679,physical_specimen
74t7kcdgkr,c8-22,mavis_full,0.026942646614159675,0.0006262354010737439,physical_specimen
74t7kcdgkr,c8-22,mvd_m1_o2,0.02696111393579813,0.0007396914201690481,physical_specimen
74t7kcdgkr,c8-22,spatial_probe,0.07298407640123046,0.0005733519907818033,physical_specimen
74t7kcdgkr,c8-23,mavis_full,0.01956697229646505,0.0010992693809059265,physical_specimen
74t7kcdgkr,c8-23,mvd_m1_o2,0.01963507974338942,0.0011391878850696463,physical_specimen
74t7kcdgkr,c8-23,spatial_probe,0.002634518156656152,0.0011681770261943282,physical_specimen
74t7kcdgkr,c8-24,mavis_full,0.002484308016165804,0.0011509221496177036,physical_specimen
74t7kcdgkr,c8-24,mvd_m1_o2,0.0024548419225003323,0.0013782191547310797,physical_specimen
74t7kcdgkr,c8-24,spatial_probe,0.0690542621670275,0.0009579269522228599,physical_specimen
74t7kcdgkr,c8-25,mavis_full,0.10937736947877426,0.0006909753904307072,physical_specimen
74t7kcdgkr,c8-25,mvd_m1_o2,0.10912474794249344,0.0008040058687282738,physical_specimen
74t7kcdgkr,c8-25,spatial_probe,0.22051788000422337,0.0006667571403682048,physical_specimen
74t7kcdgkr,c8-26,mavis_full,0.19824141098304765,0.000707907617737504,physical_specimen
74t7kcdgkr,c8-26,mvd_m1_o2,0.1979865262398867,0.0008230002050492669,physical_specimen
74t7kcdgkr,c8-26,spatial_probe,0.2966807196661349,0.0006885420344644841,physical_specimen
74t7kcdgkr,c8-27,mavis_full,0.08502076221867579,0.0005510627349950485,physical_specimen
74t7kcdgkr,c8-27,mvd_m1_o2,0.08481147946893033,0.0006895920105625191,physical_specimen
74t7kcdgkr,c8-27,spatial_probe,0.18473957199700194,0.0005337726098586654,physical_specimen
74t7kcdgkr,c8-28,mavis_full,0.010838622150324629,0.0005614813050499767,physical_specimen
74t7kcdgkr,c8-28,mvd_m1_o2,0.010917646275844758,0.000673296356048059,physical_specimen
74t7kcdgkr,c8-28,spatial_probe,0.09568568824857265,0.0005190510482195857,physical_specimen
74t7kcdgkr,c8-29,mavis_full,0.07469816576732166,0.0005618193981023149,physical_specimen
74t7kcdgkr,c8-29,mvd_m1_o2,0.07472622855972913,0.000683247009596849,physical_specimen
74t7kcdgkr,c8-29,spatial_probe,0.05963662677514741,0.0005207300457998392,physical_specimen
74t7kcdgkr,c8-3,mavis_full,0.24690661513664533,0.001895526950400553,physical_specimen
74t7kcdgkr,c8-3,mvd_m1_o2,0.24682244871633927,0.001189117595048495,physical_specimen
74t7kcdgkr,c8-3,spatial_probe,0.23739486872586574,0.0019610568694973765,physical_specimen
74t7kcdgkr,c8-30,mavis_full,0.024557591596153637,0.0005879551309524189,physical_specimen
74t7kcdgkr,c8-30,mvd_m1_o2,0.02463862604900696,0.0006421521310325934,physical_specimen
74t7kcdgkr,c8-30,spatial_probe,0.09834796664814982,0.0005443603348582036,physical_specimen
74t7kcdgkr,c8-32,mavis_full,0.09936997250693243,0.0006892652952787571,physical_specimen
74t7kcdgkr,c8-32,mvd_m1_o2,0.09943283517284343,0.0007180980450413646,physical_specimen
74t7kcdgkr,c8-32,spatial_probe,0.21710551982159226,0.0008095221098310854,physical_specimen
74t7kcdgkr,c8-33,mavis_full,0.14456704979062762,0.0007473647044532781,physical_specimen
74t7kcdgkr,c8-33,mvd_m1_o2,0.1445974036080911,0.000769774178177688,physical_specimen
74t7kcdgkr,c8-33,spatial_probe,0.2197360785160806,0.0008660409242316295,physical_specimen
74t7kcdgkr,c8-34,mavis_full,0.21798313175151063,0.0007003070964910906,physical_specimen
74t7kcdgkr,c8-34,mvd_m1_o2,0.21805485514939543,0.0007147679709848052,physical_specimen
74t7kcdgkr,c8-34,spatial_probe,0.27369925980454524,0.000832695124601669,physical_specimen
74t7kcdgkr,c8-35,mavis_full,0.0050231897168836375,0.0006936955680576676,physical_specimen
74t7kcdgkr,c8-35,mvd_m1_o2,0.004953798733944817,0.0007211325931299113,physical_specimen
74t7kcdgkr,c8-35,spatial_probe,0.08436809211575813,0.0007292634787913675,physical_specimen
74t7kcdgkr,c8-36,mavis_full,0.012734913529958944,0.0006929791615797715,physical_specimen
74t7kcdgkr,c8-36,mvd_m1_o2,0.012643640888494198,0.0007342538454253894,physical_specimen
74t7kcdgkr,c8-36,spatial_probe,0.06765312202675412,0.0006764051348497424,physical_specimen
74t7kcdgkr,c8-37,mavis_full,0.09962341027165479,0.0007285661927859766,physical_specimen
74t7kcdgkr,c8-37,mvd_m1_o2,0.09973215308720577,0.0007626683298783372,physical_specimen
74t7kcdgkr,c8-37,spatial_probe,0.17919008842147832,0.000729677898326409,physical_specimen
74t7kcdgkr,c8-38,mavis_full,0.07164106676344105,0.0007032825442431103,physical_specimen
74t7kcdgkr,c8-38,mvd_m1_o2,0.07153226203451221,0.0007778756474647714,physical_specimen
74t7kcdgkr,c8-38,spatial_probe,0.01659114300159911,0.0006723191595341438,physical_specimen
74t7kcdgkr,c8-39,mavis_full,0.05297353403328733,0.0007389186829362948,physical_specimen
74t7kcdgkr,c8-39,mvd_m1_o2,0.05292416941600794,0.0007304502649591677,physical_specimen
74t7kcdgkr,c8-39,spatial_probe,0.031731628355559725,0.0007529410856152194,physical_specimen
74t7kcdgkr,c8-4,mavis_full,0.0013540287236835505,0.0035568682377684676,physical_specimen
74t7kcdgkr,c8-4,mvd_m1_o2,0.0011718992735689241,0.002308602978587792,physical_specimen
74t7kcdgkr,c8-4,spatial_probe,0.12514031605206835,0.003551085642411664,physical_specimen
74t7kcdgkr,c8-40,mavis_full,0.30117063619347234,0.0006327294365828366,physical_specimen
74t7kcdgkr,c8-40,mvd_m1_o2,0.3011117371172675,0.0007405666592349029,physical_specimen
74t7kcdgkr,c8-40,spatial_probe,0.24969822749732823,0.0005632279259116666,physical_specimen
74t7kcdgkr,c8-41,mavis_full,0.03731881606919894,0.0005850740714054304,physical_specimen
74t7kcdgkr,c8-41,mvd_m1_o2,0.037269311342003085,0.0007062094760952523,physical_specimen
74t7kcdgkr,c8-41,spatial_probe,0.203305344076449,0.0005619574643683353,physical_specimen
74t7kcdgkr,c8-42,mavis_full,0.12285834164886247,0.0006602342694694019,physical_specimen
74t7kcdgkr,c8-42,mvd_m1_o2,0.12290333125664589,0.0007207908068929047,physical_specimen
74t7kcdgkr,c8-42,spatial_probe,0.12434866265353758,0.0006525783902093827,physical_specimen
74t7kcdgkr,c8-43,mavis_full,0.14902115248693393,0.0006773058088682658,physical_specimen
74t7kcdgkr,c8-43,mvd_m1_o2,0.14912046753631175,0.0006989796350795645,physical_specimen
74t7kcdgkr,c8-43,spatial_probe,0.15917847131588145,0.000740076219164088,physical_specimen
74t7kcdgkr,c8-5,mavis_full,0.04408543684142451,0.0009742592012335974,physical_specimen
74t7kcdgkr,c8-5,mvd_m1_o2,0.044119021926246775,0.0006617597977255839,physical_specimen
74t7kcdgkr,c8-5,spatial_probe,0.06031574176808193,0.0008140410396563487,physical_specimen
74t7kcdgkr,c8-6,mavis_full,0.03308835818104089,0.001589844231847925,physical_specimen
74t7kcdgkr,c8-6,mvd_m1_o2,0.033097937860911725,0.0011182871912718178,physical_specimen
74t7kcdgkr,c8-6,spatial_probe,0.14990530843985936,0.001309553291271056,physical_specimen
74t7kcdgkr,c8-6t,mavis_full,0.08124597879513754,0.0005996590329732125,physical_specimen
74t7kcdgkr,c8-6t,mvd_m1_o2,0.08131161701102757,0.0005640677325517496,physical_specimen
74t7kcdgkr,c8-6t,spatial_probe,0.13339459282423735,0.0006689798802841319,physical_specimen
74t7kcdgkr,c8-7,mavis_full,0.16053883082271317,0.002581828499046735,physical_specimen
74t7kcdgkr,c8-7,mvd_m1_o2,0.16084349277130688,0.0018788908062769586,physical_specimen
74t7kcdgkr,c8-7,spatial_probe,0.13986656840934858,0.0026283005798892773,physical_specimen
74t7kcdgkr,c8-8,mavis_full,0.17770747377532548,0.000968323406175217,physical_specimen
74t7kcdgkr,c8-8,mvd_m1_o2,0.17801658295689549,0.0007584257357610328,physical_specimen
74t7kcdgkr,c8-8,spatial_probe,0.18384467163805002,0.001145998099487885,physical_specimen
74t7kcdgkr,c8-8t,mavis_full,0.10751968309322464,0.0005562607939083652,physical_specimen
74t7kcdgkr,c8-8t,mvd_m1_o2,0.10762794870212174,0.0005542911122674126,physical_specimen
74t7kcdgkr,c8-8t,spatial_probe,0.2458833731045378,0.0004967283158042911,physical_specimen
74t7kcdgkr,c8-9,mavis_full,0.26994460274784327,0.001743643756526447,physical_specimen
74t7kcdgkr,c8-9,mvd_m1_o2,0.27010997489406224,0.001351426246321954,physical_specimen
74t7kcdgkr,c8-9,spatial_probe,0.2616887207792632,0.0019382248603151274,physical_specimen
74t7kcdgkr,c8-9t,mavis_full,0.21994677590805722,0.000862802311655546,physical_specimen
74t7kcdgkr,c8-9t,mvd_m1_o2,0.22013418167754514,0.000864499119114778,physical_specimen
74t7kcdgkr,c8-9t,spatial_probe,0.2307912605558449,0.0008679350198623857,physical_specimen
cgtnjyggtm,q24-1,mavis_full,0.04042728115455063,0.0009709393716165648,physical_specimen
cgtnjyggtm,q24-1,mvd_m1_o2,0.04062049060964169,0.0010653934107711293,physical_specimen
cgtnjyggtm,q24-1,spatial_probe,0.17748078565030384,0.0011118249031103306,physical_specimen
cgtnjyggtm,q24-10,mavis_full,0.1631347511282683,0.0009776988095884648,physical_specimen
cgtnjyggtm,q24-10,mvd_m1_o2,0.16335777900838383,0.0008587447455964406,physical_specimen
cgtnjyggtm,q24-10,spatial_probe,0.18093133254289684,0.0014876116015838097,physical_specimen
cgtnjyggtm,q24-11,mavis_full,0.11789754952461615,0.000957834162045404,physical_specimen
cgtnjyggtm,q24-11,mvd_m1_o2,0.11810850055971345,0.0010222985364219512,physical_specimen
cgtnjyggtm,q24-11,spatial_probe,0.11756517827359253,0.0015362346806792801,physical_specimen
cgtnjyggtm,q24-12,mavis_full,0.14341182136110103,0.0010018013534380675,physical_specimen
cgtnjyggtm,q24-12,mvd_m1_o2,0.1438110173790267,0.0008922585744916196,physical_specimen
cgtnjyggtm,q24-12,spatial_probe,0.12932084697528695,0.0014080029910641433,physical_specimen
cgtnjyggtm,q24-13,mavis_full,0.18418298861084892,0.0009682494370052417,physical_specimen
cgtnjyggtm,q24-13,mvd_m1_o2,0.18405306558021595,0.0008447774033660903,physical_specimen
cgtnjyggtm,q24-13,spatial_probe,0.1846770536704821,0.0009445336977107226,physical_specimen
cgtnjyggtm,q24-14,mavis_full,0.1699868443438169,0.0009474007649670217,physical_specimen
cgtnjyggtm,q24-14,mvd_m1_o2,0.17013463903743223,0.0014116907589845613,physical_specimen
cgtnjyggtm,q24-14,spatial_probe,0.15357882614524646,0.0008398805882687373,physical_specimen
cgtnjyggtm,q24-15,mavis_full,0.1779731286371346,0.0006800512174331997,physical_specimen
cgtnjyggtm,q24-15,mvd_m1_o2,0.17769235202830833,0.0007553209449339155,physical_specimen
cgtnjyggtm,q24-15,spatial_probe,0.17350085052398953,0.0006567813977083231,physical_specimen
cgtnjyggtm,q24-16,mavis_full,0.12617803097983063,0.0007929908815951998,physical_specimen
cgtnjyggtm,q24-16,mvd_m1_o2,0.12587357781677605,0.0007917304821340655,physical_specimen
cgtnjyggtm,q24-16,spatial_probe,0.07201084755350651,0.0007411482888365229,physical_specimen
cgtnjyggtm,q24-18,mavis_full,0.10804905982442536,0.0006558412699938359,physical_specimen
cgtnjyggtm,q24-18,mvd_m1_o2,0.10805051874576384,0.0006584892750570774,physical_specimen
cgtnjyggtm,q24-18,spatial_probe,0.0486270752765629,0.0006132123850373706,physical_specimen
cgtnjyggtm,q24-19,mavis_full,0.01574282531442357,0.0008822283457903724,physical_specimen
cgtnjyggtm,q24-19,mvd_m1_o2,0.0161733789808102,0.0010665548635745367,physical_specimen
cgtnjyggtm,q24-19,spatial_probe,0.13661621082185724,0.0012738316829922346,physical_specimen
cgtnjyggtm,q24-2,mavis_full,0.06663026466903565,0.0009565608847279708,physical_specimen
cgtnjyggtm,q24-2,mvd_m1_o2,0.0663639675617193,0.0010440914992927313,physical_specimen
cgtnjyggtm,q24-2,spatial_probe,0.1921699770030136,0.0014555832831532173,physical_specimen
cgtnjyggtm,q24-20,mavis_full,0.04341531824697403,0.0016434114759358205,physical_specimen
cgtnjyggtm,q24-20,mvd_m1_o2,0.043427302938954644,0.0013683207353639177,physical_specimen
cgtnjyggtm,q24-20,spatial_probe,0.038111402215922414,0.001597875050539179,physical_specimen
cgtnjyggtm,q24-21,mavis_full,0.09096091821714397,0.0015066986887986595,physical_specimen
cgtnjyggtm,q24-21,mvd_m1_o2,0.09103994625803756,0.001369581217753399,physical_specimen
cgtnjyggtm,q24-21,spatial_probe,0.16001634317130642,0.002321760568512558,physical_specimen
cgtnjyggtm,q24-22,mavis_full,0.07982375704851344,0.001082038560748187,physical_specimen
cgtnjyggtm,q24-22,mvd_m1_o2,0.07954811486004304,0.0009075461925417544,physical_specimen
cgtnjyggtm,q24-22,spatial_probe,0.0706575413003099,0.0009633954739580215,physical_specimen
cgtnjyggtm,q24-23,mavis_full,0.049373267769168463,0.0012985175479497983,physical_specimen
cgtnjyggtm,q24-23,mvd_m1_o2,0.04999396237411544,0.0008259424311345181,physical_specimen
cgtnjyggtm,q24-23,spatial_probe,0.04404482106177007,0.0012275421278587395,physical_specimen
cgtnjyggtm,q24-24,mavis_full,0.015471249611600771,0.0012180210836164576,physical_specimen
cgtnjyggtm,q24-24,mvd_m1_o2,0.015158152613965385,0.0009083405573949284,physical_specimen
cgtnjyggtm,q24-24,spatial_probe,0.06186841280324065,0.0011764874775442474,physical_specimen
cgtnjyggtm,q24-25,mavis_full,0.010468722792728319,0.0011299543400509423,physical_specimen
cgtnjyggtm,q24-25,mvd_m1_o2,0.010067511680975255,0.0014366384539073796,physical_specimen
cgtnjyggtm,q24-25,spatial_probe,0.15291367464648972,0.0016553657898652242,physical_specimen
cgtnjyggtm,q24-26,mavis_full,0.11449363709323475,0.0009192880010321749,physical_specimen
cgtnjyggtm,q24-26,mvd_m1_o2,0.11473668674811338,0.0008894520566268593,physical_specimen
cgtnjyggtm,q24-26,spatial_probe,0.12786830865276283,0.0014438239414098287,physical_specimen
cgtnjyggtm,q24-27,mavis_full,0.11281239762219056,0.0015250547019276474,physical_specimen
cgtnjyggtm,q24-27,mvd_m1_o2,0.11291208887217734,0.001253897746859075,physical_specimen
cgtnjyggtm,q24-27,spatial_probe,0.037978129830081975,0.0014871891674156986,physical_specimen
cgtnjyggtm,q24-28,mavis_full,0.08362864164659978,0.0011008313838898754,physical_specimen
cgtnjyggtm,q24-28,mvd_m1_o2,0.08368877250016499,0.0011600220206701669,physical_specimen
cgtnjyggtm,q24-28,spatial_probe,0.05387299419494986,0.0010623208849993163,physical_specimen
cgtnjyggtm,q24-29,mavis_full,0.10292005168609727,0.001188973299828269,physical_specimen
cgtnjyggtm,q24-29,mvd_m1_o2,0.10314703514163108,0.0010939876473124407,physical_specimen
cgtnjyggtm,q24-29,spatial_probe,0.06161603614455097,0.001151737419952052,physical_specimen
cgtnjyggtm,q24-3,mavis_full,0.04672088474652243,0.0010012413416326362,physical_specimen
cgtnjyggtm,q24-3,mvd_m1_o2,0.0469962949323954,0.0009987474741812944,physical_specimen
cgtnjyggtm,q24-3,spatial_probe,0.17563117270659057,0.0015500482017141743,physical_specimen
cgtnjyggtm,q24-30,mavis_full,0.06325779286113019,0.000958752352433073,physical_specimen
cgtnjyggtm,q24-30,mvd_m1_o2,0.06332726251125646,0.0012028788064680363,physical_specimen
cgtnjyggtm,q24-30,spatial_probe,0.11634416418955816,0.0014620707162597668,physical_specimen
cgtnjyggtm,q24-31,mavis_full,0.06581544887396694,0.0009198133676269306,physical_specimen
cgtnjyggtm,q24-31,mvd_m1_o2,0.06629996545917184,0.0013820955194996727,physical_specimen
cgtnjyggtm,q24-31,spatial_probe,0.11881661354185256,0.0014282842281323083,physical_specimen
cgtnjyggtm,q24-32,mavis_full,0.06883274684028863,0.0009166192875394054,physical_specimen
cgtnjyggtm,q24-32,mvd_m1_o2,0.06897865209178183,0.00111838105169945,physical_specimen
cgtnjyggtm,q24-32,spatial_probe,0.13370145010926207,0.0013555911296694834,physical_specimen
cgtnjyggtm,q24-33,mavis_full,0.08738307234462006,0.0008661097870831544,physical_specimen
cgtnjyggtm,q24-33,mvd_m1_o2,0.08751583963767592,0.0009747775560421316,physical_specimen
cgtnjyggtm,q24-33,spatial_probe,0.0671526158527755,0.0012596322787364412,physical_specimen
cgtnjyggtm,q24-34,mavis_full,0.08116498403349304,0.0008702238822371873,physical_specimen
cgtnjyggtm,q24-34,mvd_m1_o2,0.08116406859994145,0.0007984831118322848,physical_specimen
cgtnjyggtm,q24-34,spatial_probe,0.08184635285457076,0.0011827761672390628,physical_specimen
cgtnjyggtm,q24-35,mavis_full,0.0790889524701686,0.0009039125700108276,physical_specimen
cgtnjyggtm,q24-35,mvd_m1_o2,0.0794982045974227,0.0009609073459381985,physical_specimen
cgtnjyggtm,q24-35,spatial_probe,0.0960513099808006,0.0011789847354692446,physical_specimen
cgtnjyggtm,q24-36,mavis_full,0.07405586244566706,0.0009158336812068395,physical_specimen
cgtnjyggtm,q24-36,mvd_m1_o2,0.07430138544242346,0.001027949041339564,physical_specimen
cgtnjyggtm,q24-36,spatial_probe,0.1557689762625407,0.0012880020037758372,physical_specimen
cgtnjyggtm,q24-37,mavis_full,0.04131344904524909,0.0009744374306865889,physical_specimen
cgtnjyggtm,q24-37,mvd_m1_o2,0.04160501682536387,0.0007239641715961572,physical_specimen
cgtnjyggtm,q24-37,spatial_probe,0.016627608818262026,0.0008574792463124821,physical_specimen
cgtnjyggtm,q24-38,mavis_full,0.11265344587644678,0.001332898087884925,physical_specimen
cgtnjyggtm,q24-38,mvd_m1_o2,0.11302869528401312,0.0010150138288131216,physical_specimen
cgtnjyggtm,q24-38,spatial_probe,0.045943131676005784,0.001314397565039679,physical_specimen
cgtnjyggtm,q24-39,mavis_full,0.0038961221314732265,0.0009479621044449244,physical_specimen
cgtnjyggtm,q24-39,mvd_m1_o2,0.003875513752475087,0.0008185772580323137,physical_specimen
cgtnjyggtm,q24-39,spatial_probe,0.04124878740542606,0.0008987761123855308,physical_specimen
cgtnjyggtm,q24-4,mavis_full,0.06030420094455749,0.0009847142623193193,physical_specimen
cgtnjyggtm,q24-4,mvd_m1_o2,0.06032442555117487,0.0008330203926767025,physical_specimen
cgtnjyggtm,q24-4,spatial_probe,0.13036157929964612,0.0008935471395461357,physical_specimen
cgtnjyggtm,q24-40,mavis_full,0.2622654343481629,0.0009892042154643114,physical_specimen
cgtnjyggtm,q24-40,mvd_m1_o2,0.2620637920595733,0.0016258165728569366,physical_specimen
cgtnjyggtm,q24-40,spatial_probe,0.2696409666551414,0.0016810671450215929,physical_specimen
cgtnjyggtm,q24-41,mavis_full,0.3185685375990246,0.0011450261130522734,physical_specimen
cgtnjyggtm,q24-41,mvd_m1_o2,0.3182077295606128,0.0013934438428379776,physical_specimen
cgtnjyggtm,q24-41,spatial_probe,0.31230363816501683,0.00178493334056002,physical_specimen
cgtnjyggtm,q24-42,mavis_full,0.233944904917994,0.0011143080347810284,physical_specimen
cgtnjyggtm,q24-42,mvd_m1_o2,0.23347132331494944,0.0012939153379555848,physical_specimen
cgtnjyggtm,q24-42,spatial_probe,0.2308890260287483,0.001569864683127584,physical_specimen
cgtnjyggtm,q24-43,mavis_full,0.24151543715729512,0.0010942583142282878,physical_specimen
cgtnjyggtm,q24-43,mvd_m1_o2,0.2410115124352107,0.0011877940755737936,physical_specimen
cgtnjyggtm,q24-43,spatial_probe,0.22010500091415694,0.0016765955553132675,physical_specimen
cgtnjyggtm,q24-44,mavis_full,0.259458605387615,0.0010771872215850696,physical_specimen
cgtnjyggtm,q24-44,mvd_m1_o2,0.2590870240792078,0.0012847253481292856,physical_specimen
cgtnjyggtm,q24-44,spatial_probe,0.2329492421935702,0.0016375964328955435,physical_specimen
cgtnjyggtm,q24-45,mavis_full,0.31376259788434463,0.0009306101349190756,physical_specimen
cgtnjyggtm,q24-45,mvd_m1_o2,0.3138510234501576,0.0010685070107782028,physical_specimen
cgtnjyggtm,q24-45,spatial_probe,0.24898080775122974,0.0012621396750187742,physical_specimen
cgtnjyggtm,q24-46,mavis_full,0.2962951686955515,0.0009320387069241274,physical_specimen
cgtnjyggtm,q24-46,mvd_m1_o2,0.2961146715784526,0.0010897874807460233,physical_specimen
cgtnjyggtm,q24-46,spatial_probe,0.26179216403405375,0.0012189353602873323,physical_specimen
cgtnjyggtm,q24-47,mavis_full,0.30408403980889664,0.0009630729755309536,physical_specimen
cgtnjyggtm,q24-47,mvd_m1_o2,0.3036691554727325,0.0011691809915590865,physical_specimen
cgtnjyggtm,q24-47,spatial_probe,0.23219567418539006,0.0012903480543034348,physical_specimen
cgtnjyggtm,q24-48,mavis_full,0.5370347651056784,0.001657302293132056,physical_specimen
cgtnjyggtm,q24-48,mvd_m1_o2,0.5371031863017302,0.0014057981777601397,physical_specimen
cgtnjyggtm,q24-48,spatial_probe,0.4041695634028119,0.0013956400705062348,physical_specimen
cgtnjyggtm,q24-49,mavis_full,0.48020506775698746,0.0010801673924073856,physical_specimen
cgtnjyggtm,q24-49,mvd_m1_o2,0.47971117607315905,0.0010657363475301265,physical_specimen
cgtnjyggtm,q24-49,spatial_probe,0.34354482803500896,0.001067363059976723,physical_specimen
cgtnjyggtm,q24-5,mavis_full,0.007435803988884734,0.0012117492480470345,physical_specimen
cgtnjyggtm,q24-5,mvd_m1_o2,0.007484148572719696,0.0009280778551770478,physical_specimen
cgtnjyggtm,q24-5,spatial_probe,0.023866172490750476,0.0011009423059447812,physical_specimen
cgtnjyggtm,q24-50,mavis_full,0.4624107748005969,0.0009149932240583988,physical_specimen
cgtnjyggtm,q24-50,mvd_m1_o2,0.46278031638880923,0.0009447341638244126,physical_specimen
cgtnjyggtm,q24-50,spatial_probe,0.353298524853021,0.0011866619899415752,physical_specimen
cgtnjyggtm,q24-6,mavis_full,0.016298451858132487,0.0009691029586108398,physical_specimen
cgtnjyggtm,q24-6,mvd_m1_o2,0.01616858925452032,0.0008225299336136523,physical_specimen
cgtnjyggtm,q24-6,spatial_probe,0.06520595068895514,0.0011920848587207921,physical_specimen
cgtnjyggtm,q24-7,mavis_full,0.13028105184446498,0.0011228513984587708,physical_specimen
cgtnjyggtm,q24-7,mvd_m1_o2,0.1309066182811289,0.001871061209409855,physical_specimen
cgtnjyggtm,q24-7,spatial_probe,0.1593343967561512,0.0019545409171820762,physical_specimen
cgtnjyggtm,q24-8,mavis_full,0.09782381971394026,0.0009044489301540895,physical_specimen
cgtnjyggtm,q24-8,mvd_m1_o2,0.09809121741310628,0.0007961217978987001,physical_specimen
cgtnjyggtm,q24-8,spatial_probe,0.10786851629669547,0.0013840462514055302,physical_specimen
cgtnjyggtm,q24-9,mavis_full,0.10992963571446639,0.0010084320782864512,physical_specimen
cgtnjyggtm,q24-9,mvd_m1_o2,0.11023115441033528,0.0015687290780276835,physical_specimen
cgtnjyggtm,q24-9,spatial_probe,0.11743955915099993,0.0017342964690075435,physical_specimen
w68dtmpfyf,q16-1,mavis_full,0.06445546828124805,0.0010276163479712077,physical_specimen
w68dtmpfyf,q16-1,mvd_m1_o2,0.06440504228607283,0.0006379504341282821,physical_specimen
w68dtmpfyf,q16-1,spatial_probe,0.0017055877257527738,0.0010197712609300552,physical_specimen
w68dtmpfyf,q16-10,mavis_full,0.009146917969026206,0.0013566852707602585,physical_specimen
