cell,row,col,raw_logit,env_legal,proposal_legal,p_env,p_policy,rank_env,rank_policy,measured,vlm_indicator,vlm_confidence,selected
0,0,0,-2.249174118041992,True,True,0.00789977353822976,0.00789977353822976,19,19,False,0.0,0.0,False
1,0,1,-3.5841524600982666,True,True,0.002078935015806366,0.002078935015806366,43,43,False,0.0,0.0,False
2,0,2,-3.568044424057007,True,True,0.002112693739395009,0.002112693739395009,42,42,False,0.0,0.0,False
3,0,3,-1.362114429473877,True,True,0.01918049316495621,0.01918049316495621,10,10,False,0.0,0.0,False
4,0,4,0.5652445554733276,True,True,0.13179566971124795,0.13179566971124795,2,2,False,0.0,0.0,False
5,0,5,-3.9996368885040283,True,True,0.0013721396674467971,0.0013721396674467971,52,52,False,0.0,0.0,False
6,0,6,-3.8596479892730713,True,True,0.0015783187871871408,0.0015783187871871408,51,51,False,0.0,0.0,False
7,0,7,-3.597301721572876,True,True,0.0020517774976488447,0.0020517774976488447,44,44,False,0.0,0.0,False
8,1,0,-1.1772264242172241,True,True,0.023075738560678037,0.023075738560678037,8,8,False,0.0,0.0,False
9,1,1,-2.6603293418884277,True,True,0.005236633704935367,0.005236633704935367,22,22,False,0.0,0.0,False
10,1,2,-3.547203302383423,True,True,0.0021571866775899878,0.0021571866775899878,40,40,False,0.0,0.0,False
11,1,3,-3.7690188884735107,True,True,0.0017280425995298786,0.0017280425995298786,47,47,False,0.0,0.0,False
12,1,4,-4.23341703414917,True,True,0.0010860976959544656,0.0010860976959544656,56,56,False,0.0,0.0,False
13,1,5,-3.469400405883789,True,True,0.0023317237599123405,0.0023317237599123405,37,37,False,0.0,0.0,False
14,1,6,-4.118511199951172,True,True,0.0012183494234469783,0.0012183494234469783,54,54,False,0.0,0.0,False
15,1,7,-4.210132598876953,True,True,0.001111683588008265,0.001111683588008265,55,55,False,0.0,0.0,False
16,2,0,-1.373094081878662,True,True,0.018971049928098168,0.018971049928098168,11,11,False,0.0,0.0,False
17,2,1,-3.5188519954681396,True,True,0.002219220960466628,0.002219220960466628,39,39,False,0.0,0.0,False
18,2,2,-3.188638925552368,True,True,0.0030875234143017518,0.0030875234143017518,29,29,False,0.0,0.0,False
19,2,3,-3.2971506118774414,True,True,0.0027700284729224173,0.0027700284729224173,34,34,False,0.0,0.0,False
20,2,4,-3.463029623031616,True,True,0.002346626084993337,0.002346626084993337,36,36,False,0.0,0.0,False
21,2,5,-2.8974215984344482,True,True,0.00413127721678496,0.00413127721678496,23,23,False,0.0,0.0,False
22,2,6,-4.112493991851807,True,True,0.0012257025860341482,0.0012257025860341482,53,53,False,0.0,0.0,False
23,2,7,-2.093629837036133,True,True,0.009229255404458762,0.009229255404458762,16,16,False,0.0,0.0,False
24,3,0,0.2728727459907532,True,True,0.09838427231123875,0.09838427231123875,4,4,False,0.0,0.0,False
25,3,1,0.006087837275117636,True,True,0.07534639257398526,0.07534639257398526,6,6,False,0.0,0.0,False
26,3,2,-1.5388118028640747,True,True,0.01607389308257933,0.01607389308257933,13,13,False,0.0,0.0,False
27,3,3,1.6584359407424927,False,False,0.0,0.0,,,True,0.0,0.0,False
28,3,4,1.0949734449386597,False,False,0.0,0.0,,,True,0.0,0.0,False
29,3,5,0.9169682264328003,True,True,0.1873496088605071,0.1873496088605071,1,1,False,0.0,0.0,True
30,3,6,-3.850407600402832,True,True,0.0015929706567745382,0.0015929706567745382,50,50,False,0.0,0.0,False
31,3,7,-1.655781865119934,True,True,0.014299525371878227,0.014299525371878227,14,14,False,0.0,0.0,False
32,4,0,0.5009846687316895,False,False,0.0,0.0,,,True,0.0,0.0,False
33,4,1,-2.551706314086914,True,True,0.005837495761832315,0.005837495761832315,21,21,False,0.0,0.0,False
34,4,2,-2.9589831829071045,True,True,0.003884619460862311,0.003884619460862311,24,24,False,0.0,0.0,False
35,4,3,0.990938127040863,False,False,0.0,0.0,,,True,0.0,0.0,False
36,4,4,1.332809567451477,False,False,0.0,0.0,,,True,0.0,0.0,False
37,4,5,0.2646515965461731,False,False,0.0,0.0,,,True,0.0,0.0,False
38,4,6,-3.6046526432037354,True,True,0.0020367503414507253,0.0020367503414507253,46,46,False,0.0,0.0,False
39,4,7,-2.975926399230957,True,True,0.0038193559610712117,0.0038193559610712117,25,25,False,0.0,0.0,False
40,5,0,0.4305310845375061,True,True,0.11518497283294285,0.11518497283294285,3,3,False,0.0,0.0,False
41,5,1,-3.371912956237793,True,True,0.0025704866907720492,0.0025704866907720492,35,35,False,0.0,0.0,False
42,5,2,-3.7794933319091797,True,True,0.0017100367801587866,0.0017100367801587866,48,48,False,0.0,0.0,False
43,5,3,-3.6034181118011475,True,True,0.002039266326418159,0.002039266326418159,45,45,False,0.0,0.0,False
44,5,4,-3.2685225009918213,True,True,0.002850475179595671,0.002850475179595671,32,32,False,0.0,0.0,False
45,5,5,-3.7901313304901123,True,True,0.0016919418289961536,0.0016919418289961536,49,49,False,0.0,0.0,False
46,5,6,-3.270707607269287,True,True,0.0028442533884999593,0.0028442533884999593,33,33,False,0.0,0.0,False
47,5,7,-2.179598093032837,True,True,0.008468980352662015,0.008468980352662015,18,18,False,0.0,0.0,False
48,6,0,-2.153507947921753,True,True,0.008692844909905536,0.008692844909905536,17,17,False,0.0,0.0,False
49,6,1,0.061972614377737045,True,True,0.0796769891216863,0.0796769891216863,5,5,False,0.0,0.0,False
50,6,2,-3.1243274211883545,True,True,0.0032926107458689994,0.0032926107458689994,27,27,False,0.0,0.0,False
51,6,3,-1.676557183265686,True,True,0.01400551285959808,0.01400551285959808,15,15,False,0.0,0.0,False
52,6,4,-3.0026512145996094,True,True,0.0037186362308450627,0.0037186362308450627,26,26,False,0.0,0.0,False
53,6,5,-3.5489933490753174,True,True,0.0021533286667539107,0.0021533286667539107,41,41,False,0.0,0.0,False
54,6,6,-3.2348103523254395,True,True,0.0029482089746314705,0.0029482089746314705,30,30,False,0.0,0.0,False
55,6,7,-2.297556161880493,True,True,0.0075266650042017345,0.0075266650042017345,20,20,False,0.0,0.0,False
56,7,0,-1.495098352432251,True,True,0.016792122180827207,0.016792122180827207,12,12,False,0.0,0.0,False
57,7,1,-3.2529358863830566,True,True,0.002895252494524782,0.002895252494524782,31,31,False,0.0,0.0,False
58,7,2,-3.1288716793060303,True,True,0.003277682217990586,0.003277682217990586,28,28,False,0.0,0.0,False
59,7,3,0.16205182671546936,False,False,0.0,0.0,,,True,0.0,0.0,False
60,7,4,0.16045477986335754,False,False,0.0,0.0,,,True,0.0,0.0,False
61,7,5,-0.7683285474777222,True,True,0.03473263252344799,0.03473263252344799,7,7,False,0.0,0.0,False
62,7,6,-1.2250200510025024,True,True,0.021998805579745713,0.021998805579745713,9,9,False,0.0,0.0,False
63,7,7,-3.4798567295074463,True,True,0.002307469527713654,0.002307469527713654,38,38,False,0.0,0.0,False
