cell_id,column,cscan_x0,cscan_x1,cscan_y0,cscan_y1,dataset_id,round_trip_max_abs_error_px,round_trip_status,row,specimen_id,surface_x0,surface_x1,surface_y0,surface_y1,transform_sha256
63,7,589.750000000000,674.000000000000,588.875000000000,673.000000000000,ykhs7s2dck,0,PASS,7,q8-5,2936.500000000000,3356.000000000000,0.000000000000,419.500000000000,4034002b850728a7400311a9f4252828a94c55ebe6b35cedee9a1d50bb7f5486
7,7,589.750000000000,674.000000000000,0.000000000000,84.125000000000,ykhs7s2dck,0,PASS,0,q8-5,0.000000000000,419.500000000000,0.000000000000,419.500000000000,4034002b850728a7400311a9f4252828a94c55ebe6b35cedee9a1d50bb7f5486
8,0,0.000000000000,84.250000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-5,419.500000000000,839.000000000000,2936.500000000000,3356.000000000000,4034002b850728a7400311a9f4252828a94c55ebe6b35cedee9a1d50bb7f5486
9,1,84.250000000000,168.500000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-5,419.500000000000,839.000000000000,2517.000000000000,2936.500000000000,4034002b850728a7400311a9f4252828a94c55ebe6b35cedee9a1d50bb7f5486
0,0,0.000000000000,84.250000000000,0.000000000000,84.125000000000,ykhs7s2dck,0,PASS,0,q8-6,0.000000000000,419.500000000000,2936.500000000000,3356.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
1,1,84.250000000000,168.500000000000,0.000000000000,84.125000000000,ykhs7s2dck,0,PASS,0,q8-6,0.000000000000,419.500000000000,2517.000000000000,2936.500000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
10,2,168.500000000000,252.750000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-6,419.500000000000,839.000000000000,2097.500000000000,2517.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
11,3,252.750000000000,337.000000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-6,419.500000000000,839.000000000000,1678.000000000000,2097.500000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
12,4,337.000000000000,421.250000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-6,419.500000000000,839.000000000000,1258.500000000000,1678.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
13,5,421.250000000000,505.500000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-6,419.500000000000,839.000000000000,839.000000000000,1258.500000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
14,6,505.500000000000,589.750000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-6,419.500000000000,839.000000000000,419.500000000000,839.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
15,7,589.750000000000,674.000000000000,84.125000000000,168.250000000000,ykhs7s2dck,0,PASS,1,q8-6,419.500000000000,839.000000000000,0.000000000000,419.500000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
16,0,0.000000000000,84.250000000000,168.250000000000,252.375000000000,ykhs7s2dck,0,PASS,2,q8-6,839.000000000000,1258.500000000000,2936.500000000000,3356.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
17,1,84.250000000000,168.500000000000,168.250000000000,252.375000000000,ykhs7s2dck,0,PASS,2,q8-6,839.000000000000,1258.500000000000,2517.000000000000,2936.500000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
18,2,168.500000000000,252.750000000000,168.250000000000,252.375000000000,ykhs7s2dck,0,PASS,2,q8-6,839.000000000000,1258.500000000000,2097.500000000000,2517.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
19,3,252.750000000000,337.000000000000,168.250000000000,252.375000000000,ykhs7s2dck,0,PASS,2,q8-6,839.000000000000,1258.500000000000,1678.000000000000,2097.500000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
2,2,168.500000000000,252.750000000000,0.000000000000,84.125000000000,ykhs7s2dck,0,PASS,0,q8-6,0.000000000000,419.500000000000,2097.500000000000,2517.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
20,4,337.000000000000,421.250000000000,168.250000000000,252.375000000000,ykhs7s2dck,0,PASS,2,q8-6,839.000000000000,1258.500000000000,1258.500000000000,1678.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
21,5,421.250000000000,505.500000000000,168.250000000000,252.375000000000,ykhs7s2dck,0,PASS,2,q8-6,839.000000000000,1258.500000000000,839.000000000000,1258.500000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
22,6,505.500000000000,589.750000000000,168.250000000000,252.375000000000,ykhs7s2dck,0,PASS,2,q8-6,839.000000000000,1258.500000000000,419.500000000000,839.000000000000,dc62a8c9ceb82d05449962cc23f49b1dd62ee8d75e9f12c84899d88372f26885
