specimen_id,dataset_id,pair,normalized_topk_centroid_distance,topk_mean_radial_difference
q16-29,w68dtmpfyf,huber__shallow_mlp,0.116344431132565,0.183587579233329
q16-29,w68dtmpfyf,ridge__huber,0.26530612244898,0.16066705626154
q16-29,w68dtmpfyf,ridge__shallow_mlp,0.156092434089575,0.022920522971789
q16-3,w68dtmpfyf,huber__shallow_mlp,0.136902121071416,0.208386601137766
q16-3,w68dtmpfyf,ridge__huber,0.059499509131074,0.078503970465274
q16-3,w68dtmpfyf,ridge__shallow_mlp,0.145027249015836,0.129882630672492
q16-30,w68dtmpfyf,huber__shallow_mlp,0.084145012767707,0.289360557030761
q16-30,w68dtmpfyf,ridge__huber,0.01443075063646,0.133938219291995
q16-30,w68dtmpfyf,ridge__shallow_mlp,0.072153753182301,0.155422337738766
q16-31,w68dtmpfyf,huber__shallow_mlp,0.124138010822413,0.022920522971789
q16-31,w68dtmpfyf,ridge__huber,0.109901322594582,0.287610322531301
q16-31,w68dtmpfyf,ridge__shallow_mlp,0.02886150127292,0.264689799559512
q16-32,w68dtmpfyf,huber__shallow_mlp,0.077711970467999,0.074302579528215
q16-32,w68dtmpfyf,ridge__huber,0,0
q16-32,w68dtmpfyf,ridge__shallow_mlp,0.077711970467999,0.074302579528215
q16-33,w68dtmpfyf,huber__shallow_mlp,0.052030811363192,0.053278093373442
q16-33,w68dtmpfyf,ridge__huber,0.032268139389473,0.063736849502401
q16-33,w68dtmpfyf,ridge__shallow_mlp,0.064536278778947,0.01045875612896
q16-34,w68dtmpfyf,huber__shallow_mlp,0.059499509131075,0.056406775969392
q16-34,w68dtmpfyf,ridge__huber,0,0
q16-34,w68dtmpfyf,ridge__shallow_mlp,0.059499509131075,0.056406775969392
q16-35,w68dtmpfyf,huber__shallow_mlp,0.104061622726383,0.368419647116618
q16-35,w68dtmpfyf,ridge__huber,0.020408163265306,0.040816326530612
q16-35,w68dtmpfyf,ridge__shallow_mlp,0.084145012767707,0.327603320586006
q16-36,w68dtmpfyf,huber__shallow_mlp,0.02886150127292,0.03118089887756
q16-36,w68dtmpfyf,ridge__huber,0.043292251909381,0.038510972410569
q16-36,w68dtmpfyf,ridge__shallow_mlp,0.072153753182301,0.069691871288128
q16-37,w68dtmpfyf,huber__shallow_mlp,0.105057450418235,0.344017098500693
q16-37,w68dtmpfyf,ridge__huber,0.073582679091102,0.106858530153057
q16-37,w68dtmpfyf,ridge__shallow_mlp,0.178498527393223,0.237158568347636
q16-38,w68dtmpfyf,huber__shallow_mlp,0.184803778329335,0.195415335793471
q16-38,w68dtmpfyf,ridge__huber,0.112707765481503,0.128446226147473
q16-38,w68dtmpfyf,ridge__shallow_mlp,0.072153753182301,0.066969109645998
q16-39,w68dtmpfyf,huber__shallow_mlp,0.129072557557893,0.145899935298668
q16-39,w68dtmpfyf,ridge__huber,0.175557658511074,0.378060769783014
q16-39,w68dtmpfyf,ridge__shallow_mlp,0.246592774971318,0.232160834484347
q16-4,w68dtmpfyf,huber__shallow_mlp,0.206616905421598,0.265955222443048
q16-4,w68dtmpfyf,ridge__huber,0.052030811363192,0.103729847557107
q16-4,w68dtmpfyf,ridge__shallow_mlp,0.174367423373827,0.162225374885942
q16-40,w68dtmpfyf,huber__shallow_mlp,0.032268139389473,0.222736314578551
q16-40,w68dtmpfyf,ridge__huber,0.072153753182301,0.112938420022763
q16-40,w68dtmpfyf,ridge__shallow_mlp,0.045634040357139,0.109797894555788
q16-41,w68dtmpfyf,huber__shallow_mlp,0.1506614597983,0.008277913790138
q16-41,w68dtmpfyf,ridge__huber,0.052030811363192,0.088962726594234
q16-41,w68dtmpfyf,ridge__shallow_mlp,0.115446005091681,0.097240640384372
q16-42,w68dtmpfyf,huber__shallow_mlp,0.052030811363192,0.012358189295183
q16-42,w68dtmpfyf,ridge__huber,0,0
q16-42,w68dtmpfyf,ridge__shallow_mlp,0.052030811363192,0.012358189295183
q16-43,w68dtmpfyf,huber__shallow_mlp,0.241903461043463,0.278087920091203
q16-43,w68dtmpfyf,ridge__huber,0.061224489795918,0.025225877091832
q16-43,w68dtmpfyf,ridge__shallow_mlp,0.189806890181003,0.25286204299937
q16-5,w68dtmpfyf,huber__shallow_mlp,0.102040816326531,0.020597630967378
q16-5,w68dtmpfyf,ridge__huber,0.064536278778947,0.012358189295183
q16-5,w68dtmpfyf,ridge__shallow_mlp,0.148573671209807,0.008239441672194
q16-6,w68dtmpfyf,huber__shallow_mlp,0.032268139389473,0.090862159760458
q16-6,w68dtmpfyf,ridge__huber,0.01443075063646,0
q16-6,w68dtmpfyf,ridge__shallow_mlp,0.020408163265306,0.090862159760458
q16-7,w68dtmpfyf,huber__shallow_mlp,0.109901322594582,0.068764965264575
q16-7,w68dtmpfyf,ridge__huber,0,0
q16-7,w68dtmpfyf,ridge__shallow_mlp,0.109901322594582,0.068764965264575
q16-8,w68dtmpfyf,huber__shallow_mlp,0.087778829255537,0.330835580729603
q16-8,w68dtmpfyf,ridge__huber,0.091268080714277,0.170085881153993
q16-8,w68dtmpfyf,ridge__shallow_mlp,0.043292251909381,0.16074969957561
q16-9,w68dtmpfyf,huber__shallow_mlp,0.057723002545841,0.168710829406711
q16-9,w68dtmpfyf,ridge__huber,0.180816787210912,0.372496169969698
q16-9,w68dtmpfyf,ridge__shallow_mlp,0.233135911403997,0.203785340562988
c24-10,xcmzfsbd9t,huber__shallow_mlp,0.115446005091681,0.046667770768694
c24-10,xcmzfsbd9t,ridge__huber,0.077711970467999,0.064267282237443
c24-10,xcmzfsbd9t,ridge__shallow_mlp,0.112707765481503,0.01759951146875
c24-10t,xcmzfsbd9t,huber__shallow_mlp,0.161340696947366,0.224403905763942
c24-10t,xcmzfsbd9t,ridge__huber,0.124138010822413,0
c24-10t,xcmzfsbd9t,ridge__shallow_mlp,0.277205667494003,0.224403905763942
c24-11,xcmzfsbd9t,huber__shallow_mlp,0.246592774971318,0.086364476733325
c24-11,xcmzfsbd9t,ridge__huber,0.02886150127292,0.022097194495882
c24-11,xcmzfsbd9t,ridge__shallow_mlp,0.258145115115786,0.064267282237443
c24-11t,xcmzfsbd9t,huber__shallow_mlp,0.124138010822413,0.047192508490392
c24-11t,xcmzfsbd9t,ridge__huber,0.040816326530612,0.022097194495882
c24-11t,xcmzfsbd9t,ridge__shallow_mlp,0.124138010822413,0.02509531399451
c24-12,xcmzfsbd9t,huber__shallow_mlp,0.105057450418235,0.145369502563626
c24-12,xcmzfsbd9t,ridge__huber,0,0
c24-12,xcmzfsbd9t,ridge__shallow_mlp,0.105057450418235,0.145369502563626
c24-12t,xcmzfsbd9t,huber__shallow_mlp,0.081632653061225,0.033486252997603
c24-12t,xcmzfsbd9t,ridge__huber,0,0
c24-12t,xcmzfsbd9t,ridge__shallow_mlp,0.081632653061224,0.033486252997603
c24-13,xcmzfsbd9t,huber__shallow_mlp,0.052030811363192,0.076095038797585
c24-13,xcmzfsbd9t,ridge__huber,0.176149760220735,0.033266253887794
c24-13,xcmzfsbd9t,ridge__shallow_mlp,0.228170201785693,0.042828784909791
c24-14,xcmzfsbd9t,huber__shallow_mlp,0.072153753182301,0.042478222702659
c24-14,xcmzfsbd9t,ridge__huber,0,0
c24-14,xcmzfsbd9t,ridge__shallow_mlp,0.072153753182301,0.042478222702659
c24-15,xcmzfsbd9t,huber__shallow_mlp,0.01443075063646,0.027948638733963
c24-15,xcmzfsbd9t,ridge__huber,0,0
c24-15,xcmzfsbd9t,ridge__shallow_mlp,0.01443075063646,0.027948638733963
c24-16,xcmzfsbd9t,huber__shallow_mlp,0.337815211372385,0.294398120458244
c24-16,xcmzfsbd9t,ridge__huber,0.072153753182301,0.081632653061224
c24-16,xcmzfsbd9t,ridge__shallow_mlp,0.407397240360758,0.212765467397019
c24-17,xcmzfsbd9t,huber__shallow_mlp,0.288615012729203,0.215320201382264
c24-17,xcmzfsbd9t,ridge__huber,0.092401889164668,0.062913521026494
c24-17,xcmzfsbd9t,ridge__shallow_mlp,0.20047839494274,0.15240668035577
c24-18,xcmzfsbd9t,huber__shallow_mlp,0.224489795918367,0.125827042052989
c24-18,xcmzfsbd9t,ridge__huber,0.072153753182301,0.103729847557107
c24-18,xcmzfsbd9t,ridge__shallow_mlp,0.245322760819823,0.022097194495882
c24-2,xcmzfsbd9t,huber__shallow_mlp,0.175557658511074,0.056916274470858
c24-2,xcmzfsbd9t,ridge__huber,0.040816326530612,0.063736849502401
c24-2,xcmzfsbd9t,ridge__shallow_mlp,0.144307506364602,0.006820575031544
c24-20,xcmzfsbd9t,huber__shallow_mlp,0.315172351254704,0.017895803558823
c24-20,xcmzfsbd9t,ridge__huber,0.214528531037027,0.081339757320359
c24-20,xcmzfsbd9t,ridge__shallow_mlp,0.258145115115786,0.063443953761536
c24-21,xcmzfsbd9t,huber__shallow_mlp,0.274184262092743,0.383171528859258
c24-21,xcmzfsbd9t,ridge__huber,0.045634040357139,0.056406775969392
c24-21,xcmzfsbd9t,ridge__shallow_mlp,0.291843870328063,0.326764752889866
c24-24,xcmzfsbd9t,huber__shallow_mlp,0.367913395455509,0.023747247796904
c24-24,xcmzfsbd9t,ridge__huber,0.343015026815747,0.04814979641283
c24-24,xcmzfsbd9t,ridge__shallow_mlp,0.123296387485659,0.024402548615926
c24-25,xcmzfsbd9t,huber__shallow_mlp,0.091268080714277,0.171229389938146
c24-25,xcmzfsbd9t,ridge__huber,0.040816326530612,0.017895803558823
c24-25,xcmzfsbd9t,ridge__shallow_mlp,0.081632653061225,0.153333586379323
c24-26,xcmzfsbd9t,huber__shallow_mlp,0.091268080714277,0.056406775969392
c24-26,xcmzfsbd9t,ridge__huber,0,0
c24-26,xcmzfsbd9t,ridge__shallow_mlp,0.091268080714277,0.056406775969392
c24-27,xcmzfsbd9t,huber__shallow_mlp,0.032268139389473,0.025225877091832
c24-27,xcmzfsbd9t,ridge__huber,0.020408163265306,0
c24-27,xcmzfsbd9t,ridge__shallow_mlp,0.04329225190938,0.025225877091832
c24-28,xcmzfsbd9t,huber__shallow_mlp,0.109901322594582,0.199830375506534
c24-28,xcmzfsbd9t,ridge__huber,0,0
c24-28,xcmzfsbd9t,ridge__shallow_mlp,0.109901322594582,0.199830375506534
c24-29,xcmzfsbd9t,huber__shallow_mlp,0.059499509131074,0.267412561201643
c24-29,xcmzfsbd9t,ridge__huber,0,0
c24-29,xcmzfsbd9t,ridge__shallow_mlp,0.059499509131074,0.267412561201643
c24-3,xcmzfsbd9t,huber__shallow_mlp,0.087778829255537,0.039041405145611
c24-3,xcmzfsbd9t,ridge__huber,0.059499509131075,0.089493159329276
c24-3,xcmzfsbd9t,ridge__shallow_mlp,0.124138010822413,0.050451754183665
c24-30,xcmzfsbd9t,huber__shallow_mlp,0.168290025535415,0.068451135290134
c24-30,xcmzfsbd9t,ridge__huber,0,0
c24-30,xcmzfsbd9t,ridge__shallow_mlp,0.168290025535415,0.068451135290134
c24-31,xcmzfsbd9t,huber__shallow_mlp,0.064536278778947,0.051820754614847
c24-31,xcmzfsbd9t,ridge__huber,0.129876755728141,0.161490384737447
c24-31,xcmzfsbd9t,ridge__shallow_mlp,0.077711970467999,0.213311139352294
c24-32,xcmzfsbd9t,huber__shallow_mlp,0.059499509131075,0.009635427653053
c24-32,xcmzfsbd9t,ridge__huber,0,0
c24-32,xcmzfsbd9t,ridge__shallow_mlp,0.059499509131075,0.009635427653053
c24-33,xcmzfsbd9t,huber__shallow_mlp,0.091268080714277,0.066459611144532
c24-33,xcmzfsbd9t,ridge__huber,0,0
c24-33,xcmzfsbd9t,ridge__shallow_mlp,0.091268080714277,0.066459611144532
c24-34,xcmzfsbd9t,huber__shallow_mlp,0.073582679091102,0.597836429422501
c24-34,xcmzfsbd9t,ridge__huber,0,0
c24-34,xcmzfsbd9t,ridge__shallow_mlp,0.073582679091102,0.597836429422501
c24-35,xcmzfsbd9t,huber__shallow_mlp,0.129876755728141,0.362470320344235
c24-35,xcmzfsbd9t,ridge__huber,0,0
c24-35,xcmzfsbd9t,ridge__shallow_mlp,0.129876755728141,0.362470320344235
c24-36,xcmzfsbd9t,huber__shallow_mlp,0.155423940935998,0.12100917871761
c24-36,xcmzfsbd9t,ridge__huber,0.064536278778946,0.038510972410569
c24-36,xcmzfsbd9t,ridge__shallow_mlp,0.173169007637522,0.082498206307041
c24-37,xcmzfsbd9t,huber__shallow_mlp,0.064536278778947,0.351350568382911
c24-37,xcmzfsbd9t,ridge__huber,0.064536278778947,0.012358189295183
c24-37,xcmzfsbd9t,ridge__shallow_mlp,0.091268080714277,0.338992379087727
c24-39,xcmzfsbd9t,huber__shallow_mlp,0.064536278778947,0.250453111331681
c24-39,xcmzfsbd9t,ridge__huber,0,0
c24-39,xcmzfsbd9t,ridge__shallow_mlp,0.064536278778947,0.250453111331681
c24-40,xcmzfsbd9t,huber__shallow_mlp,0.02886150127292,0.091685488236364
c24-40,xcmzfsbd9t,ridge__huber,0.061224489795918,0.038510972410569
c24-40,xcmzfsbd9t,ridge__shallow_mlp,0.045634040357139,0.130196460646933
c24-41,xcmzfsbd9t,huber__shallow_mlp,0.168907605686192,0.238640593991773
c24-41,xcmzfsbd9t,ridge__huber,0,0
c24-41,xcmzfsbd9t,ridge__shallow_mlp,0.168907605686192,0.238640593991773
c24-42,xcmzfsbd9t,huber__shallow_mlp,0.045634040357139,0.091268080714277
c24-42,xcmzfsbd9t,ridge__huber,0.02886150127292,0.025225877091832
c24-42,xcmzfsbd9t,ridge__shallow_mlp,0.061224489795918,0.066042203622445
c24-43,xcmzfsbd9t,huber__shallow_mlp,0.112707765481503,0.122448979591837
c24-43,xcmzfsbd9t,ridge__huber,0.020408163265306,0.038510972410569
c24-43,xcmzfsbd9t,ridge__shallow_mlp,0.116344431132565,0.083938007181268
c24-44,xcmzfsbd9t,huber__shallow_mlp,0.175557658511074,0.093694550266334
c24-44,xcmzfsbd9t,ridge__huber,0.057723002545841,0.190094324290432
c24-44,xcmzfsbd9t,ridge__shallow_mlp,0.118999018262149,0.096399774024097
c24-45,xcmzfsbd9t,huber__shallow_mlp,0.147165358182204,0.099632034167694
c24-45,xcmzfsbd9t,ridge__huber,0.052030811363192,0.129486157383981
c24-45,xcmzfsbd9t,ridge__shallow_mlp,0.101015254455221,0.029854123216287
c24-46,xcmzfsbd9t,huber__shallow_mlp,0.144307506364602,0.122448979591837
c24-46,xcmzfsbd9t,ridge__huber,0.045634040357139,0.01559044943878
c24-46,xcmzfsbd9t,ridge__shallow_mlp,0.102040816326531,0.138039429030617
c24-47,xcmzfsbd9t,huber__shallow_mlp,0.316491069781037,0.063736849502401
c24-47,xcmzfsbd9t,ridge__huber,0.164535872414256,0.065322452694184
c24-47,xcmzfsbd9t,ridge__shallow_mlp,0.187599758273982,0.129059302196585
c24-48,xcmzfsbd9t,huber__shallow_mlp,0.220275848417581,0.457257505626873
c24-48,xcmzfsbd9t,ridge__huber,0,0
c24-48,xcmzfsbd9t,ridge__shallow_mlp,0.220275848417581,0.457257505626873
c24-49,xcmzfsbd9t,huber__shallow_mlp,0.032268139389473,0.040816326530612
c24-49,xcmzfsbd9t,ridge__huber,0.059499509131075,0.129779053124846
c24-49,xcmzfsbd9t,ridge__shallow_mlp,0.061224489795918,0.170595379655458
c24-5,xcmzfsbd9t,huber__shallow_mlp,0.064536278778946,0.000530432735042
c24-5,xcmzfsbd9t,ridge__huber,0,0
c24-5,xcmzfsbd9t,ridge__shallow_mlp,0.064536278778946,0.000530432735042
c24-50,xcmzfsbd9t,huber__shallow_mlp,0.158738257001062,0.26332079912833
c24-50,xcmzfsbd9t,ridge__huber,0.032268139389473,0.025225877091832
c24-50,xcmzfsbd9t,ridge__shallow_mlp,0.147165358182204,0.238094922036498
c24-51,xcmzfsbd9t,huber__shallow_mlp,0.032268139389473,0
c24-51,xcmzfsbd9t,ridge__huber,0,0
c24-51,xcmzfsbd9t,ridge__shallow_mlp,0.032268139389473,0
c24-52,xcmzfsbd9t,huber__shallow_mlp,0.124138010822413,0.16598806776458
c24-52,xcmzfsbd9t,ridge__huber,0,0
c24-52,xcmzfsbd9t,ridge__shallow_mlp,0.124138010822413,0.16598806776458
c24-53,xcmzfsbd9t,huber__shallow_mlp,0.061224489795918,0.035278712266972
c24-53,xcmzfsbd9t,ridge__huber,0.105057450418235,0.164045118722692
c24-53,xcmzfsbd9t,ridge__shallow_mlp,0.092401889164668,0.199323830989665
c24-54,xcmzfsbd9t,huber__shallow_mlp,0.104061622726383,0.105379900858129
c24-54,xcmzfsbd9t,ridge__huber,0.180816787210912,0.056406775969392
c24-54,xcmzfsbd9t,ridge__shallow_mlp,0.216461259546902,0.048973124888737
c24-55,xcmzfsbd9t,huber__shallow_mlp,0.206616905421598,0.220415721238275
c24-55,xcmzfsbd9t,ridge__huber,0.059499509131075,0.012358189295183
c24-55,xcmzfsbd9t,ridge__shallow_mlp,0.216941751280299,0.232773910533458
c24-56,xcmzfsbd9t,huber__shallow_mlp,0.116344431132565,0.038093564888481
c24-56,xcmzfsbd9t,ridge__huber,0.064536278778947,0.012358189295183
c24-56,xcmzfsbd9t,ridge__shallow_mlp,0.112707765481503,0.050451754183665
c24-57,xcmzfsbd9t,huber__shallow_mlp,0.144307506364602,0.325286123594938
c24-57,xcmzfsbd9t,ridge__huber,0.061224489795918,0.038510972410569
c24-57,xcmzfsbd9t,ridge__shallow_mlp,0.148573671209806,0.363797096005507
c24-58,xcmzfsbd9t,huber__shallow_mlp,0.091268080714277,0.148915592681664
c24-58,xcmzfsbd9t,ridge__huber,0,0
c24-58,xcmzfsbd9t,ridge__shallow_mlp,0.091268080714277,0.148915592681664
c24-59,xcmzfsbd9t,huber__shallow_mlp,0.231342531607237,0.374078376812272
c24-59,xcmzfsbd9t,ridge__huber,0,0
c24-59,xcmzfsbd9t,ridge__shallow_mlp,0.231342531607237,0.374078376812272
c24-6,xcmzfsbd9t,huber__shallow_mlp,0.118999018262149,0.217366727971798
c24-6,xcmzfsbd9t,ridge__huber,0,0
c24-6,xcmzfsbd9t,ridge__shallow_mlp,0.118999018262149,0.217366727971798
c24-6t,xcmzfsbd9t,huber__shallow_mlp,0.045634040357139,0.012867687796649
c24-6t,xcmzfsbd9t,ridge__huber,0.032268139389473,0
c24-6t,xcmzfsbd9t,ridge__shallow_mlp,0.032268139389473,0.012867687796649
c24-7,xcmzfsbd9t,huber__shallow_mlp,0.086584503818761,0.299145183350578
c24-7,xcmzfsbd9t,ridge__huber,0,0
c24-7,xcmzfsbd9t,ridge__shallow_mlp,0.086584503818761,0.299145183350578
c24-8,xcmzfsbd9t,huber__shallow_mlp,0.116344431132565,0.135734074910573
c24-8,xcmzfsbd9t,ridge__huber,0.020408163265306,0.025225877091832
c24-8,xcmzfsbd9t,ridge__shallow_mlp,0.09680441816842,0.110508197818741
c24-8t,xcmzfsbd9t,huber__shallow_mlp,0.059499509131075,0.071997225408172
c24-8t,xcmzfsbd9t,ridge__huber,0,0
c24-8t,xcmzfsbd9t,ridge__shallow_mlp,0.059499509131075,0.071997225408172
c24-9,xcmzfsbd9t,huber__shallow_mlp,0.264913367056065,0.043435510625097
c24-9,xcmzfsbd9t,ridge__huber,0.04329225190938,0
c24-9,xcmzfsbd9t,ridge__shallow_mlp,0.303389158108541,0.043435510625097
c24-9t,xcmzfsbd9t,huber__shallow_mlp,0.112707765481503,0.088556805640414
c24-9t,xcmzfsbd9t,ridge__huber,0.174367423373827,0.119737704517974
c24-9t,xcmzfsbd9t,ridge__shallow_mlp,0.087778829255537,0.03118089887756
c16-1,yfxyg8jm46,huber__shallow_mlp,0.04329225190938,0
c16-1,yfxyg8jm46,ridge__huber,0.032268139389473,0
c16-1,yfxyg8jm46,ridge__shallow_mlp,0.020408163265306,0
c16-10,yfxyg8jm46,huber__shallow_mlp,0.136139429225779,0.007433651080655
c16-10,yfxyg8jm46,ridge__huber,0.084145012767707,0.097223102500004
c16-10,yfxyg8jm46,ridge__shallow_mlp,0.052030811363192,0.104656753580659
c16-11,yfxyg8jm46,huber__shallow_mlp,0.059499509131075,0.038937827597965
c16-11,yfxyg8jm46,ridge__huber,0.045634040357139,0.01559044943878
c16-11,yfxyg8jm46,ridge__shallow_mlp,0.092401889164668,0.023347378159185
c16-12,yfxyg8jm46,huber__shallow_mlp,0.077711970467999,0.289936610884921
c16-12,yfxyg8jm46,ridge__huber,0.01443075063646,0.025225877091832
c16-12,yfxyg8jm46,ridge__shallow_mlp,0.091268080714277,0.315162487976753
c16-13,yfxyg8jm46,huber__shallow_mlp,0.064536278778947,0.067307626505981
c16-13,yfxyg8jm46,ridge__huber,0.01443075063646,0.025225877091832
c16-13,yfxyg8jm46,ridge__shallow_mlp,0.072153753182301,0.092533503597813
c16-14,yfxyg8jm46,huber__shallow_mlp,0.092401889164668,0.120674058206835
c16-14,yfxyg8jm46,ridge__huber,0.057723002545841,0.081632653061224
c16-14,yfxyg8jm46,ridge__shallow_mlp,0.059499509131075,0.20230671126806
c16-15,yfxyg8jm46,huber__shallow_mlp,0.148573671209807,0.188067724376094
c16-15,yfxyg8jm46,ridge__huber,0.020408163265306,0.03631864350348
c16-15,yfxyg8jm46,ridge__shallow_mlp,0.168290025535415,0.224386367879574
c16-16,yfxyg8jm46,huber__shallow_mlp,0.045634040357139,0.159185030617404
c16-16,yfxyg8jm46,ridge__huber,0.032268139389473,0.027948638733963
c16-16,yfxyg8jm46,ridge__shallow_mlp,0.01443075063646,0.131236391883441
c16-17,yfxyg8jm46,huber__shallow_mlp,0.081632653061225,0.02036449788079
c16-17,yfxyg8jm46,ridge__huber,0,0
c16-17,yfxyg8jm46,ridge__shallow_mlp,0.081632653061225,0.02036449788079
c16-18,yfxyg8jm46,huber__shallow_mlp,0.297147342419613,0.136919808464636
c16-18,yfxyg8jm46,ridge__huber,0.112707765481503,0.038510972410569
c16-18,yfxyg8jm46,ridge__shallow_mlp,0.277205667494003,0.098408836054067
c16-19,yfxyg8jm46,huber__shallow_mlp,0.072153753182301,0.141313913944122
c16-19,yfxyg8jm46,ridge__huber,0,0
c16-19,yfxyg8jm46,ridge__shallow_mlp,0.072153753182301,0.141313913944122
c16-2,yfxyg8jm46,huber__shallow_mlp,0.091268080714277,0.0207281940647
c16-2,yfxyg8jm46,ridge__huber,0.02886150127292,0.025225877091832
c16-2,yfxyg8jm46,ridge__shallow_mlp,0.104061622726383,0.004497683027132
c16-20,yfxyg8jm46,huber__shallow_mlp,0.102040816326531,0.439047872093609
c16-20,yfxyg8jm46,ridge__huber,0.077711970467999,0.092215920971406
c16-20,yfxyg8jm46,ridge__shallow_mlp,0.173769248631902,0.346831951122202
c16-21,yfxyg8jm46,huber__shallow_mlp,0.057723002545841,0.267839416389039
c16-21,yfxyg8jm46,ridge__huber,0,0
c16-21,yfxyg8jm46,ridge__shallow_mlp,0.057723002545841,0.267839416389039
c16-22,yfxyg8jm46,huber__shallow_mlp,0.316491069781037,0.1619115449115
c16-22,yfxyg8jm46,ridge__huber,0.092401889164668,0.091371658261923
c16-22,yfxyg8jm46,ridge__shallow_mlp,0.228170201785693,0.253283203173423
c16-23,yfxyg8jm46,huber__shallow_mlp,0.159392850528707,0.088411003322859
c16-23,yfxyg8jm46,ridge__huber,0.072153753182301,0.056406775969392
c16-23,yfxyg8jm46,ridge__shallow_mlp,0.218376883255436,0.032004227353467
c16-24,yfxyg8jm46,huber__shallow_mlp,0.155423940935998,0.048676832798663
c16-24,yfxyg8jm46,ridge__huber,0,0
c16-24,yfxyg8jm46,ridge__shallow_mlp,0.155423940935998,0.048676832798663
c16-25,yfxyg8jm46,huber__shallow_mlp,0.043292251909381,0.122448979591837
c16-25,yfxyg8jm46,ridge__huber,0,0
c16-25,yfxyg8jm46,ridge__shallow_mlp,0.043292251909381,0.122448979591837
c16-26,yfxyg8jm46,huber__shallow_mlp,0.081632653061225,0.224696801504807
c16-26,yfxyg8jm46,ridge__huber,0,0
c16-26,yfxyg8jm46,ridge__shallow_mlp,0.081632653061225,0.224696801504807
c16-27,yfxyg8jm46,huber__shallow_mlp,0.052030811363192,0.206800997945984
c16-27,yfxyg8jm46,ridge__huber,0.020408163265306,0.025225877091832
c16-27,yfxyg8jm46,ridge__shallow_mlp,0.059499509131074,0.181575120854151
c16-28,yfxyg8jm46,huber__shallow_mlp,0.032268139389473,0.054101421849349
c16-28,yfxyg8jm46,ridge__huber,0.045634040357139,0.022920522971789
c16-28,yfxyg8jm46,ridge__shallow_mlp,0.032268139389473,0.03118089887756
c16-29,yfxyg8jm46,huber__shallow_mlp,0.101015254455221,0.198647595937067
c16-29,yfxyg8jm46,ridge__huber,0.045634040357139,0.056406775969392
c16-29,yfxyg8jm46,ridge__shallow_mlp,0.123296387485659,0.142240819967675
c16-3,yfxyg8jm46,huber__shallow_mlp,0.102040816326531,0.097223102500004
c16-3,yfxyg8jm46,ridge__huber,0,0
c16-3,yfxyg8jm46,ridge__shallow_mlp,0.102040816326531,0.097223102500004
c16-30,yfxyg8jm46,huber__shallow_mlp,0.272278858451558,0.159081453069758
c16-30,yfxyg8jm46,ridge__huber,0.136902121071416,0.03631864350348
c16-30,yfxyg8jm46,ridge__shallow_mlp,0.213067479773685,0.195400096573238
c16-32,yfxyg8jm46,huber__shallow_mlp,0.101015254455221,0.007860506268051
c16-32,yfxyg8jm46,ridge__huber,0.084145012767707,0.048676832798663
c16-32,yfxyg8jm46,ridge__shallow_mlp,0.092401889164668,0.040816326530612
c16-33,yfxyg8jm46,huber__shallow_mlp,0.101015254455221,0.170698957203104
c16-33,yfxyg8jm46,ridge__huber,0,0
c16-33,yfxyg8jm46,ridge__shallow_mlp,0.101015254455221,0.170698957203104
c16-34,yfxyg8jm46,huber__shallow_mlp,0.216461259546902,0.293678369529983
c16-34,yfxyg8jm46,ridge__huber,0.04329225190938,0
c16-34,yfxyg8jm46,ridge__shallow_mlp,0.19360883633684,0.293678369529983
c16-35,yfxyg8jm46,huber__shallow_mlp,0.057723002545841,0.087170267324864
c16-35,yfxyg8jm46,ridge__huber,0.052030811363192,0.028458137235429
c16-35,yfxyg8jm46,ridge__shallow_mlp,0.105057450418235,0.058712130089436
c16-36,yfxyg8jm46,huber__shallow_mlp,0.194145893780005,0.172052718414053
c16-36,yfxyg8jm46,ridge__huber,0,0
c16-36,yfxyg8jm46,ridge__shallow_mlp,0.194145893780005,0.172052718414053
c16-37,yfxyg8jm46,huber__shallow_mlp,0.086584503818761,0.345395546597184
c16-37,yfxyg8jm46,ridge__huber,0,0
c16-37,yfxyg8jm46,ridge__shallow_mlp,0.086584503818761,0.345395546597184
c16-38,yfxyg8jm46,huber__shallow_mlp,0.118999018262149,0.157007940930548
c16-38,yfxyg8jm46,ridge__huber,0,0
c16-38,yfxyg8jm46,ridge__shallow_mlp,0.118999018262149,0.157007940930548
c16-39,yfxyg8jm46,huber__shallow_mlp,0.105057450418235,0.056406775969392
c16-39,yfxyg8jm46,ridge__huber,0.059499509131074,0.078503970465274
c16-39,yfxyg8jm46,ridge__shallow_mlp,0.164535872414256,0.022097194495882
c16-4,yfxyg8jm46,huber__shallow_mlp,0.159392850528707,0.041325825032078
c16-4,yfxyg8jm46,ridge__huber,0.032268139389473,0.025225877091832
c16-4,yfxyg8jm46,ridge__shallow_mlp,0.133044947044952,0.016099947940245
c16-40,yfxyg8jm46,huber__shallow_mlp,0.194145893780005,0.068451135290134
c16-40,yfxyg8jm46,ridge__huber,0.073582679091102,0.081632653061224
c16-40,yfxyg8jm46,ridge__shallow_mlp,0.161340696947366,0.150083788351358
c16-41,yfxyg8jm46,huber__shallow_mlp,0.02886150127292,0.273394568537047
c16-41,yfxyg8jm46,ridge__huber,0,0
c16-41,yfxyg8jm46,ridge__shallow_mlp,0.02886150127292,0.273394568537047
