method,budget,mae_mpa,rmse_mpa,r2,actual_cost_mean
CENTER_FIRST,0.10875041213320144,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10875041213320145,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10891054646710756,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10891054646710757,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10891924817264183,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10891924817264186,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10893504780745136,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10893504780745138,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10909763313609466,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10911968348170129,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10930431915595121,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10930651719969227,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10930651719969228,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703
CENTER_FIRST,0.10946745562130177,48.22748931884766,65.63396315486345,0.5714861059521092,0.09549343094391892
CENTER_FIRST,0.10948895483020113,48.22748931884766,65.63396315486345,0.5714861059521092,0.09549343094391892
CENTER_FIRST,0.10949115287394219,48.22748931884766,65.63396315486345,0.5714861059521092,0.09549343094391892
CENTER_FIRST,0.1094911528739422,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10965019143752176,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10965889314305603,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.1096757885481921,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10967578854819213,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10967798659193317,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10967798659193319,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10983727810650887,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10986042422244202,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.10986262226618311,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.110024364775496,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.11004725794043302,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.12279846849982597,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.12316394013226592,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.12352941176470589,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.12389488339714584,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.12425980877019452,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278
CENTER_FIRST,0.1242603550295858,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.12444444444444444,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.12462908011869436,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.1246301775147929,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.12463452836756003,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.12481371579294427,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.12481371579294429,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.12481591383668535,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.12481591383668536,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.1249983514671942,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951
CENTER_FIRST,0.125,48.827230529785155,65.93190618961884,0.5675868286030434,0.11101245178773139
CENTER_FIRST,0.12500054951093525,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.1250087017055343,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.1251829871414441,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.12518518518518518,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.12518738322892625,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.12536547163243994,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.1253698208594351,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.12536982248520712,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.12537201890317617,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.1255566545774261,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
CENTER_FIRST,0.12555885262116717,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526
