target_id,target_mae,source_method,source_budget,grid,method,cost,attained_mae,status,later_recrosses_target,main_cost,absolute_saving,relative_saving
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.125,44.84037811279297,REACHED,False,0.125,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.125,0.875,0.875
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.10911968348170129,45.71080291748047,REACHED,True,0.03138806462248599,0.0777316188592153,0.7123519458544839
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,True,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03120342894823607,45.866228942871096,REACHED,False,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,True,0.03138806462248599,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.03106508875739645,45.42609375,REACHED,True,0.03138806462248599,-0.00032297586508953785,-0.010396746895263265
ANCHOR_GEOMETRY_SPREAD_0.125,46.188976745605466,GEOMETRY_SPREAD,0.125,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,True,0.125,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,True,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.125,44.84037811279297,REACHED,False,0.125,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.125,0.875,0.875
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.10911968348170129,45.71080291748047,REACHED,True,0.03138806462248599,0.0777316188592153,0.7123519458544839
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,RANDOM,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,True,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03120342894823607,45.866228942871096,REACHED,False,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,True,0.03138806462248599,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.03106508875739645,45.42609375,REACHED,True,0.03138806462248599,-0.00032297586508953785,-0.010396746895263265
ANCHOR_GEOMETRY_SPREAD_0.1875,46.55507232666016,GEOMETRY_SPREAD,0.1875,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,False,0.125,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.125,,
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,RANDOM,0.25,46.88638348388671,REACHED,False,0.125,0.125,0.5
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,True,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.125,44.84037811279297,REACHED,False,0.125,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.125,-0.0625,-1.0
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.125,0.875,0.875
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,CENTER_FIRST,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.09342565117045828,46.62450042724609,REACHED,True,0.03138806462248599,0.0620375865479723,0.6640316205533596
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,SERPENTINE,,,NOT_REACHED_WITHIN_OBSERVED_RANGE,,0.03138806462248599,,
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,RANDOM,0.24962962962962962,46.89115893554688,REACHED,True,0.03138806462248599,0.21824156500714365,0.8742614621947891
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,True,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03120342894823607,45.866228942871096,REACHED,False,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,True,0.03138806462248599,0.0,0.0
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.03069961712495649,46.87351135253906,REACHED,True,0.03138806462248599,-0.000688447497529495,-0.022425279596397285
ANCHOR_GEOMETRY_SPREAD_0.25,46.9099169921875,GEOMETRY_SPREAD,0.25,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,False,0.0625,0.0625,0.5
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.0625,49.73057769775391,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,RANDOM,0.125,49.153046874999994,REACHED,False,0.0625,0.0625,0.5
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,CENTER_FIRST,0.046897461259479065,48.85898315429687,REACHED,False,0.03138806462248599,0.015509396636993078,0.3307086614173229
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.0777316188592153,47.837416076660155,REACHED,False,0.03138806462248599,0.04634355423672931,0.5961995249406176
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,SERPENTINE,0.06240685789647214,49.73057769775391,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,RANDOM,0.10983727810650887,49.68062390136718,REACHED,False,0.03138806462248599,0.07844921348402288,0.7142312231003296
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.04671282558522915,49.49462860107422,REACHED,False,0.03138806462248599,0.015324760962743163,0.32806324110671947
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.015715280194918205,48.84876586914063,REACHED,False,0.03138806462248599,-0.015672784427567782,-0.9972958950255202
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.031018793273986153,49.256971740722655,REACHED,False,0.03138806462248599,-0.00036927134849983403,-0.011904761904761862
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,False,0.03138806462248599,0.0,0.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.03138806462248599,-0.015694032311242993,-1.0
ANCHOR_SERPENTINE_0.0625,49.73057769775391,SERPENTINE,0.0625,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,True,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,False,0.0625,0.0625,0.5
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.125,48.7731787109375,REACHED,False,0.0625,0.0625,0.5
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,RANDOM,0.1875,48.107519653320296,REACHED,False,0.0625,0.125,0.6666666666666667
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,CENTER_FIRST,0.06240685789647214,47.885134887695315,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.0777316188592153,47.837416076660155,REACHED,False,0.03138806462248599,0.04634355423672931,0.5961995249406176
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,SERPENTINE,0.1242603550295858,48.66391571044922,REACHED,True,0.03138806462248599,0.09287229040709981,0.7474008132761842
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,RANDOM,0.12536547163243994,48.74182373046874,REACHED,True,0.03138806462248599,0.09397740700995395,0.7496275153455896
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,False,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.01588086602923398,48.38935333251953,REACHED,False,0.03138806462248599,-0.015507198593252006,-0.9764705882352942
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03106508875739645,47.672654418945314,REACHED,False,0.03138806462248599,-0.00032297586508953785,-0.010396746895263265
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,False,0.03138806462248599,0.0,0.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,False,0.03138806462248599,-0.015694032311242993,-1.0
ANCHOR_SERPENTINE_0.125,48.7731787109375,SERPENTINE,0.125,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,True,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,False,0.0625,0.0625,0.5
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.1875,48.343042602539064,REACHED,False,0.0625,0.125,0.6666666666666667
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,RANDOM,0.1875,48.107519653320296,REACHED,False,0.0625,0.125,0.6666666666666667
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,LEARNED_STATIC_TRUE,0.0625,46.46498809814453,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,NO_VLM_SPATIAL_FEEDBACK,0.0625,43.32439086914062,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,VLM_MEAN_FEEDBACK,0.0625,44.512246704101564,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_FEEDBACK,0.0625,46.98702209472656,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,VLM_SPATIAL_OPEN_LOOP,0.0625,44.70976043701172,REACHED,False,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,PRIMARY_FIVE_BUDGETS,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.0625,0.9375,0.9375
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,CENTER_FIRST,0.06240685789647214,47.885134887695315,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,GEOMETRY_SPREAD,0.0777316188592153,47.837416076660155,REACHED,False,0.03138806462248599,0.04634355423672931,0.5961995249406176
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,SERPENTINE,0.15583250906693044,48.33528991699219,REACHED,True,0.03138806462248599,0.12444444444444445,0.7985781990521328
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,RANDOM,0.1872227717331575,48.15131665039062,REACHED,False,0.03138806462248599,0.1558347071106715,0.8323491083273653
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,LEARNED_STATIC_TRUE,0.06240685789647214,45.96669342041016,REACHED,True,0.03138806462248599,0.031018793273986156,0.4970414201183432
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,NO_VLM_SPATIAL_FEEDBACK,0.03120342894823607,45.153423156738285,REACHED,False,0.03138806462248599,-0.00018463567424991528,-0.00591715976331364
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,VLM_MEAN_FEEDBACK,0.03106508875739645,47.672654418945314,REACHED,False,0.03138806462248599,-0.00032297586508953785,-0.010396746895263265
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,VLM_SPATIAL_FEEDBACK,0.03138806462248599,45.35416320800781,REACHED,False,0.03138806462248599,0.0,0.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,VLM_SPATIAL_OPEN_LOOP,0.015694032311242993,47.1242431640625,REACHED,True,0.03138806462248599,-0.015694032311242993,-1.0
ANCHOR_SERPENTINE_0.1875,48.343042602539064,SERPENTINE,0.1875,SECONDARY_EVENT_GRID,FULL_SCAN_P_ALL,1.0,41.69001007080078,REACHED,False,0.03138806462248599,0.968611935377514,0.968611935377514
ANCHOR_SERPENTINE_0.25,48.012801818847656,SERPENTINE,0.25,PRIMARY_FIVE_BUDGETS,CENTER_FIRST,0.0625,47.885134887695315,REACHED,True,0.0625,0.0,0.0
ANCHOR_SERPENTINE_0.25,48.012801818847656,SERPENTINE,0.25,PRIMARY_FIVE_BUDGETS,GEOMETRY_SPREAD,0.125,46.188976745605466,REACHED,False,0.0625,0.0625,0.5
ANCHOR_SERPENTINE_0.25,48.012801818847656,SERPENTINE,0.25,PRIMARY_FIVE_BUDGETS,SERPENTINE,0.25,48.012801818847656,REACHED,False,0.0625,0.1875,0.75
