method,metric,historical_A,current_C,A_minus_C,ci_low,ci_high
VLM_SPATIAL_FEEDBACK,area_mpa,45.110376551662455,45.846742151578745,-0.7363655999162836,-2.946237380530141,1.4553941590306911
VLM_SPATIAL_FEEDBACK,early_area_mpa,49.6424370892526,50.33851605496278,-0.6960789657101779,-4.499952258215694,3.1182444789188697
VLM_SPATIAL_FEEDBACK,endpoint_abs_error_mpa,44.285798950195314,43.71121459960938,0.5745843505859375,-1.0349669389623815,2.4501960647169208
VLM_SPATIAL_OPEN_LOOP,area_mpa,46.50098123538941,44.906644991433275,1.594336243956133,-0.4998692835036452,3.720459697062188
VLM_SPATIAL_OPEN_LOOP,early_area_mpa,51.04797462878782,49.1536415241093,1.8943331046785274,-0.9765636053623378,5.089543171660244
VLM_SPATIAL_OPEN_LOOP,endpoint_abs_error_mpa,44.821927795410154,43.91674224853516,0.905185546875,-1.1222311013590092,2.83890873104176
VLM_MEAN_FEEDBACK,area_mpa,45.26256559134052,44.925584567912274,0.3369810234282318,-2.2081650631701786,2.9879370482459695
VLM_MEAN_FEEDBACK,early_area_mpa,50.38975180978599,48.657073832441064,1.7326779773449195,-1.7266316674250557,5.652198170888896
VLM_MEAN_FEEDBACK,endpoint_abs_error_mpa,43.6108740234375,44.06571655273437,-0.454842529296875,-3.1455821550712386,2.4107345846973396
