replicate,reference_mode,control_mode,reference_auebc,control_auebc,control_minus_reference_auebc
49,spatial_real,deepsets_real,0.12404382779227131,0.12426827955323246,0.00022445176096114183
50,spatial_real,deepsets_real,0.1073396028469682,0.10477376472116877,-0.0025658381257994273
51,spatial_real,deepsets_real,0.11860422711324771,0.11756252515152432,-0.0010417019617233875
52,spatial_real,deepsets_real,0.13409135183518126,0.13076186024067152,-0.003329491594509737
53,spatial_real,deepsets_real,0.12592845767631025,0.11940368622716209,-0.006524771449148162
54,spatial_real,deepsets_real,0.1265043647046554,0.12504443222341416,-0.0014599324812412384
55,spatial_real,deepsets_real,0.12052741680527879,0.12020149657418522,-0.00032592023109356827
56,spatial_real,deepsets_real,0.12679922965204557,0.12706312460005326,0.00026389494800768687
57,spatial_real,deepsets_real,0.12920786406432308,0.12285749378237587,-0.00635037028194721
58,spatial_real,deepsets_real,0.13147738683929203,0.12680331555806226,-0.0046740712812297636
59,spatial_real,deepsets_real,0.13061920815592118,0.13160567279446148,0.0009864646385402964
60,spatial_real,deepsets_real,0.12527199882572965,0.12629067418913753,0.0010186753634078838
61,spatial_real,deepsets_real,0.12404171673794877,0.1223958665594025,-0.0016458501785462654
62,spatial_real,deepsets_real,0.13136303645509143,0.13054798832384681,-0.0008150481312446112
63,spatial_real,deepsets_real,0.12906943486988967,0.12505226939621808,-0.004017165473671591
64,spatial_real,deepsets_real,0.12374380294630982,0.12143121093485602,-0.0023125920114537984
65,spatial_real,deepsets_real,0.1307177732245209,0.13286168926023703,0.00214391603571612
66,spatial_real,deepsets_real,0.12553319647348266,0.12988177565145806,0.0043485791779754035
67,spatial_real,deepsets_real,0.12456005060913793,0.13310427739723427,0.00854422678809634
68,spatial_real,deepsets_real,0.12405336431868756,0.11816612609971815,-0.005887238218969415
69,spatial_real,deepsets_real,0.12940251249484133,0.13920319054931465,0.009800678054473322
70,spatial_real,deepsets_real,0.12983425007311514,0.1321136347609727,0.002279384687857572
71,spatial_real,deepsets_real,0.12966719246439395,0.1318600571911205,0.0021928647267265566
72,spatial_real,deepsets_real,0.1255634303315278,0.12418214275780574,-0.0013812875737220648
73,spatial_real,deepsets_real,0.12965082993871624,0.12717345557431012,-0.002477374364406121
74,spatial_real,deepsets_real,0.1246564715004042,0.11723004101273159,-0.007426430487672608
75,spatial_real,deepsets_real,0.12535613767464412,0.12193535890992807,-0.0034207787647160537
76,spatial_real,deepsets_real,0.12209104648643625,0.12304435818568767,0.000953311699251419
77,spatial_real,deepsets_real,0.12270199187740898,0.11828212637678819,-0.00441986550062079
78,spatial_real,deepsets_real,0.12392710721440305,0.12188058301704519,-0.00204652419735786
79,spatial_real,deepsets_real,0.1327019512043688,0.12671132502755497,-0.00599062617681384
80,spatial_real,deepsets_real,0.11686563585429033,0.11623582584197668,-0.0006298100123136446
81,spatial_real,deepsets_real,0.12772480841558317,0.12366473480995416,-0.0040600736056290165
82,spatial_real,deepsets_real,0.13031793426611574,0.12762856999032454,-0.002689364275791195
83,spatial_real,deepsets_real,0.12606391095974506,0.12150106662883758,-0.004562844330907478
84,spatial_real,deepsets_real,0.11927553046981966,0.11936550389363443,0.00008997342381476814
85,spatial_real,deepsets_real,0.128044108437623,0.13006231182066716,0.002018203383044148
86,spatial_real,deepsets_real,0.1250680205952434,0.1255774733694854,0.0005094527742419974
87,spatial_real,deepsets_real,0.13793230760536046,0.1358400675020885,-0.0020922401032719695
88,spatial_real,deepsets_real,0.12057085829474685,0.12173378725221612,0.0011629289574692642
89,spatial_real,deepsets_real,0.12928956275638695,0.13049745419697764,0.0012078914405906915
90,spatial_real,deepsets_real,0.12613329238938226,0.12727411799483992,0.0011408256054576682
91,spatial_real,deepsets_real,0.12798992505764115,0.12525622035745973,-0.0027337047001814163
92,spatial_real,deepsets_real,0.1320392316568027,0.13018639408533805,-0.0018528375714646494
93,spatial_real,deepsets_real,0.12340985734041483,0.12243100640523923,-0.000978850935175607
94,spatial_real,deepsets_real,0.13308832406168472,0.1341679697281198,0.0010796456664350917
95,spatial_real,deepsets_real,0.12777230312269883,0.1218142085035564,-0.005958094619142429
96,spatial_real,deepsets_real,0.12189486896037162,0.12239348923793715,0.0004986202775655313
97,spatial_real,deepsets_real,0.12111202385815208,0.1214550675307603,0.00034304367260822033
98,spatial_real,deepsets_real,0.12389436501867852,0.12150255636138606,-0.0023918086572924657
99,spatial_real,deepsets_real,0.11922569612009747,0.1160165468860256,-0.0032091492340718675
100,spatial_real,deepsets_real,0.13284976572484253,0.12577654169653485,-0.007073224028307679
101,spatial_real,deepsets_real,0.1245809536576817,0.12930060195888712,0.0047196483012054286
102,spatial_real,deepsets_real,0.125615050787766,0.12240113327258424,-0.003213917515181755
103,spatial_real,deepsets_real,0.1249054359866457,0.12232861245261363,-0.0025768235340320744
104,spatial_real,deepsets_real,0.1286032956872963,0.1255086673817332,-0.0030946283055631185
105,spatial_real,deepsets_real,0.12237585876346219,0.12451361936282086,0.0021377605993586762
106,spatial_real,deepsets_real,0.12955437260460825,0.13498830493792238,0.005433932333314129
107,spatial_real,deepsets_real,0.11491941493546155,0.11516498103352363,0.00024556609806207497
108,spatial_real,deepsets_real,0.12645709927336826,0.12611266658472,-0.00034443268864825516
109,spatial_real,deepsets_real,0.12119295405684632,0.12301233720048643,0.0018193831436401076
110,spatial_real,deepsets_real,0.12704736366790476,0.12716495227981858,0.00011758861191382697
111,spatial_real,deepsets_real,0.12646372296974964,0.12164988112821966,-0.004813841841529984
112,spatial_real,deepsets_real,0.1336113021149127,0.13288029804152696,-0.0007310040733857492
113,spatial_real,deepsets_real,0.12218226038028246,0.12452543205111266,0.002343171670830202
114,spatial_real,deepsets_real,0.12485750901548004,0.13199525017272876,0.007137741157248717
115,spatial_real,deepsets_real,0.12250738177878757,0.11984369478687258,-0.002663686991914993
116,spatial_real,deepsets_real,0.12173027987837026,0.1256061123134469,0.003875832435076637
117,spatial_real,deepsets_real,0.12325721723068948,0.12477597703602537,0.0015187598053358897
118,spatial_real,deepsets_real,0.13049817438354128,0.12937271139410658,-0.0011254629894346946
119,spatial_real,deepsets_real,0.12715556808771908,0.12640363337250196,-0.0007519347152171174
120,spatial_real,deepsets_real,0.12308348009516301,0.12378527694456286,0.0007017968493998467
121,spatial_real,deepsets_real,0.12284005075200786,0.12298863062398484,0.00014857987197697264
122,spatial_real,deepsets_real,0.12695919305365835,0.12550354608706885,-0.0014556469665895078
123,spatial_real,deepsets_real,0.12558437841872933,0.12660368971549105,0.0010193112967617213
124,spatial_real,deepsets_real,0.12554242403469001,0.1301137161318375,0.004571292097147489
125,spatial_real,deepsets_real,0.12520727168358645,0.12651137449020325,0.0013041028066168026
126,spatial_real,deepsets_real,0.12750599551167077,0.12837862465068978,0.0008726291390190044
127,spatial_real,deepsets_real,0.1272829835701141,0.12124784245694005,-0.006035141113174061
128,spatial_real,deepsets_real,0.12653957279065184,0.12438276642203437,-0.002156806368617467
129,spatial_real,deepsets_real,0.12597625254612374,0.13266017333512134,0.006683920788997599
130,spatial_real,deepsets_real,0.1266395800855791,0.12288196418192619,-0.0037576159036529083
131,spatial_real,deepsets_real,0.1213689013259061,0.12249037260400593,0.0011214712780998337
132,spatial_real,deepsets_real,0.131807039407031,0.12756361636348337,-0.004243423043547634
133,spatial_real,deepsets_real,0.12757553767035326,0.11976605866847014,-0.007809479001883127
134,spatial_real,deepsets_real,0.13079008986898694,0.13046462672605566,-0.000325463142931276
135,spatial_real,deepsets_real,0.11569211271146396,0.11593859317665663,0.0002464804651926694
136,spatial_real,deepsets_real,0.1236491389742103,0.12273431949173806,-0.00091481948247224
137,spatial_real,deepsets_real,0.1179952204566191,0.11591052170902988,-0.0020846987475892226
138,spatial_real,deepsets_real,0.12581908251210785,0.11925931490103031,-0.006559767611077544
139,spatial_real,deepsets_real,0.1279881042718152,0.1251318616036288,-0.002856242668186404
140,spatial_real,deepsets_real,0.1274352961089463,0.12258153395738164,-0.004853762151564661
141,spatial_real,deepsets_real,0.11977303912642878,0.12610536911485626,0.006332329988427476
142,spatial_real,deepsets_real,0.12508413360096307,0.12299661485266367,-0.002087518748299405
143,spatial_real,deepsets_real,0.1292185426936702,0.1293817891175227,0.00016324642385251442
144,spatial_real,deepsets_real,0.12562572583923384,0.1267258931729477,0.0011001673337138473
145,spatial_real,deepsets_real,0.12817477305084465,0.13388961944922276,0.005714846398378104
146,spatial_real,deepsets_real,0.1172415859936272,0.12180534992080749,0.004563763927180289
147,spatial_real,deepsets_real,0.12605793275665408,0.12410196668085766,-0.001955966075796428
148,spatial_real,deepsets_real,0.11853340455546561,0.11862079688483769,0.00008739232937207686
149,spatial_real,deepsets_real,0.13252958326633116,0.13435894231719409,0.0018293590508629276
150,spatial_real,deepsets_real,0.1237914712669513,0.12306488564160957,-0.0007265856253417247
151,spatial_real,deepsets_real,0.13609168872422192,0.13252570820767332,-0.003565980516548606
152,spatial_real,deepsets_real,0.12083269645180876,0.11432577897107121,-0.006506917480737548
153,spatial_real,deepsets_real,0.13720655891660447,0.1399535395697755,0.0027469806531710272
154,spatial_real,deepsets_real,0.11679164814676644,0.11827798585513773,0.0014863377083712825
155,spatial_real,deepsets_real,0.12000544259626872,0.11878310829517848,-0.0012223343010902415
156,spatial_real,deepsets_real,0.1307101458971827,0.12447030610220829,-0.006239839794974403
157,spatial_real,deepsets_real,0.12535968285449758,0.13045624646259787,0.005096563608100291
158,spatial_real,deepsets_real,0.12411995288042621,0.12302796031028507,-0.0010919925701411426
159,spatial_real,deepsets_real,0.1282038960753,0.13031195235048687,0.0021080562751868703
160,spatial_real,deepsets_real,0.12998291297198186,0.12339890045376588,-0.006584012518215984
161,spatial_real,deepsets_real,0.12835670063647003,0.12379098614331503,-0.0045657144931550014
162,spatial_real,deepsets_real,0.12424385496365735,0.11910403195659762,-0.0051398230070597295
163,spatial_real,deepsets_real,0.12456414645992127,0.12908503352295442,0.004520887063033149
164,spatial_real,deepsets_real,0.13099222197405938,0.1244530670274946,-0.006539154946564776
165,spatial_real,deepsets_real,0.12281218044093371,0.12469250390155007,0.0018803234606163538
166,spatial_real,deepsets_real,0.13151967626606242,0.1264800253566226,-0.005039650909439836
167,spatial_real,deepsets_real,0.13202705730757877,0.13306682291271935,0.0010397656051405746
168,spatial_real,deepsets_real,0.12043588072247345,0.12546007476883886,0.005024194046365407
169,spatial_real,deepsets_real,0.12825529990616782,0.12407331925355163,-0.004181980652616199
170,spatial_real,deepsets_real,0.12991964429470315,0.1292261593507802,-0.0006934849439229618
171,spatial_real,deepsets_real,0.12625256178877514,0.1247647020422407,-0.0014878597465344395
172,spatial_real,deepsets_real,0.11702315406590201,0.11354775639166946,-0.00347539767423255
173,spatial_real,deepsets_real,0.12491094386838952,0.1279114224855922,0.0030004786172026787
174,spatial_real,deepsets_real,0.12655483436823411,0.13159542920325226,0.005040594835018147
175,spatial_real,deepsets_real,0.12270462030676084,0.12154731763790405,-0.0011573026688567883
176,spatial_real,deepsets_real,0.1257509630901622,0.1266623764322728,0.0009114133421105897
177,spatial_real,deepsets_real,0.1261207788274344,0.12570250538719815,-0.00041827344023623314
178,spatial_real,deepsets_real,0.1305365135372741,0.12358504810523725,-0.006951465432036855
179,spatial_real,deepsets_real,0.12276656061991585,0.13084830996847654,0.008081749348560693
180,spatial_real,deepsets_real,0.11975940995443635,0.1190623935502091,-0.0006970164042272436
181,spatial_real,deepsets_real,0.12361605738796821,0.12448292558499957,0.0008668681970313563
182,spatial_real,deepsets_real,0.13047804591360193,0.12981376740611264,-0.000664278507489291
183,spatial_real,deepsets_real,0.1271931769522958,0.1316230788018116,0.004429901849515805
184,spatial_real,deepsets_real,0.1392010773060079,0.13541629941676822,-0.003784777889239671
185,spatial_real,deepsets_real,0.12270303871410308,0.1266580909713598,0.0039550522572567165
186,spatial_real,deepsets_real,0.12950200131014158,0.13020879798719975,0.0007067966770581691
187,spatial_real,deepsets_real,0.1369056428600662,0.13417036572755256,-0.002735277132513647
188,spatial_real,deepsets_real,0.12781455074368836,0.13013147875969575,0.0023169280160073857
189,spatial_real,deepsets_real,0.12571557599249641,0.12769012137822355,0.001974545385727139
190,spatial_real,deepsets_real,0.12650388455867684,0.12674857591984043,0.00024469136116359036
191,spatial_real,deepsets_real,0.12521485243645042,0.12423889593203928,-0.0009759565044111379
192,spatial_real,deepsets_real,0.12412161977384317,0.12046540198387545,-0.0036562177899677195
193,spatial_real,deepsets_real,0.11871917417759059,0.1243199563925128,0.005600782214922204
194,spatial_real,deepsets_real,0.12512788365945474,0.12848709255421242,0.003359208894757687
195,spatial_real,deepsets_real,0.12336183826126239,0.12278605522831616,-0.0005757830329462255
196,spatial_real,deepsets_real,0.13124587500192267,0.13769276674447492,0.006446891742552252
197,spatial_real,deepsets_real,0.12526525488327214,0.1227193459406316,-0.0025459089426405485
198,spatial_real,deepsets_real,0.13768086040345526,0.13883316715229482,0.0011523067488395655
199,spatial_real,deepsets_real,0.13072094201106932,0.13204787024509268,0.0013269282340233612
200,spatial_real,deepsets_real,0.13238614662949,0.12859527530583173,-0.003790871323658268
201,spatial_real,deepsets_real,0.12409034912095362,0.1230624525513958,-0.001027896569557818
202,spatial_real,deepsets_real,0.13752002939332456,0.1415370792610938,0.00401704986776924
203,spatial_real,deepsets_real,0.13391870035854628,0.13348675257467282,-0.00043194778387345423
204,spatial_real,deepsets_real,0.11894705431645015,0.11968297700128323,0.0007359226848330791
205,spatial_real,deepsets_real,0.12591672990703648,0.12481704610612727,-0.0010996838009092041
206,spatial_real,deepsets_real,0.12703148228256245,0.12565602809176543,-0.0013754541907970153
207,spatial_real,deepsets_real,0.12396444480962994,0.12646567303127623,0.0025012282216462928
208,spatial_real,deepsets_real,0.12646620843042555,0.12620743103644086,-0.0002587773939846938
209,spatial_real,deepsets_real,0.11933485683963045,0.1154852342828021,-0.003849622556828358
210,spatial_real,deepsets_real,0.13105619568329455,0.13233854088229585,0.0012823451990013057
211,spatial_real,deepsets_real,0.1234672411251706,0.12331488783444122,-0.00015235329072937898
212,spatial_real,deepsets_real,0.1229560767565242,0.12541486351522252,0.002458786758698317
213,spatial_real,deepsets_real,0.12973009612414743,0.12855601709298575,-0.0011740790311616789
214,spatial_real,deepsets_real,0.12426960624846377,0.12472417285146692,0.0004545666030031509
215,spatial_real,deepsets_real,0.13120607677479007,0.129455194450021,-0.001750882324769082
216,spatial_real,deepsets_real,0.11960951817579633,0.12901106316510516,0.009401544989308827
217,spatial_real,deepsets_real,0.11493980050325221,0.11833148901728713,0.0033916885140349157
218,spatial_real,deepsets_real,0.125777952648735,0.11933588212822593,-0.0064420705205090745
219,spatial_real,deepsets_real,0.11887932673363083,0.11632262296175054,-0.0025567037718802893
220,spatial_real,deepsets_real,0.12403182199224726,0.12520881884085308,0.001176996848605824
221,spatial_real,deepsets_real,0.12376661508591258,0.12246771001443774,-0.001298905071474843
222,spatial_real,deepsets_real,0.12062088497716028,0.11804407111833336,-0.0025768138588269235
223,spatial_real,deepsets_real,0.11893652823697314,0.12082722802061312,0.001890699783639982
224,spatial_real,deepsets_real,0.1184807137858328,0.11660110833055637,-0.001879605455276434
225,spatial_real,deepsets_real,0.12047060766330508,0.12035767054172482,-0.00011293712158026714
226,spatial_real,deepsets_real,0.13201314176063436,0.13796470324234902,0.005951561481714662
227,spatial_real,deepsets_real,0.12703283499740017,0.1259892757781519,-0.0010435592192482857
228,spatial_real,deepsets_real,0.11711621422132261,0.12169342512578808,0.004577210904465473
229,spatial_real,deepsets_real,0.1277943992600764,0.12532561822019386,-0.002468781039882545
230,spatial_real,deepsets_real,0.13078828329587697,0.12872089063607003,-0.0020673926598069325
231,spatial_real,deepsets_real,0.12733719932077484,0.12592601364783343,-0.0014111856729414063
232,spatial_real,deepsets_real,0.1298476775762979,0.13509763646460107,0.00524995888830318
233,spatial_real,deepsets_real,0.12573245007245204,0.1260087544292866,0.0002763043568345669
234,spatial_real,deepsets_real,0.1289299622219505,0.12907028272182178,0.0001403204998712826
235,spatial_real,deepsets_real,0.1255224636838128,0.1252143753191645,-0.00030808836464832345
236,spatial_real,deepsets_real,0.13276297368028767,0.13469367012578545,0.001930696445497787
237,spatial_real,deepsets_real,0.12651321814286653,0.12380984224085186,-0.002703375902014679
238,spatial_real,deepsets_real,0.13322794353871015,0.1336611327605217,0.00043318922181154185
239,spatial_real,deepsets_real,0.12954619632874595,0.13306160956532245,0.0035154132365765034
240,spatial_real,deepsets_real,0.11965856136692578,0.12017159490108797,0.0005130335341621967
241,spatial_real,deepsets_real,0.12454449503713354,0.12569494069031592,0.0011504456531823831
242,spatial_real,deepsets_real,0.12075624709715715,0.11829402541875848,-0.002462221678398671
243,spatial_real,deepsets_real,0.13104748577697392,0.1301674042554585,-0.000880081521515419
244,spatial_real,deepsets_real,0.12235806898569775,0.12773331645466268,0.005375247468964936
245,spatial_real,deepsets_real,0.12462666286866621,0.11961103352423301,-0.005015629344433198
246,spatial_real,deepsets_real,0.13047379700000805,0.12693840224990674,-0.0035353947501013117
247,spatial_real,deepsets_real,0.12615842810924413,0.1256124856005738,-0.0005459425086703218
248,spatial_real,deepsets_real,0.1262595226193018,0.13075175942701703,0.004492236807715239
249,spatial_real,deepsets_real,0.12239657984020731,0.12444249512966905,0.0020459152894617416
250,spatial_real,deepsets_real,0.12372304423452944,0.12012874934571481,-0.003594294888814631
251,spatial_real,deepsets_real,0.12657098214197202,0.12540707572411844,-0.0011639064178535774
252,spatial_real,deepsets_real,0.13039281102913727,0.12746041427217653,-0.002932396756960748
253,spatial_real,deepsets_real,0.12601350964856875,0.12752978814204743,0.0015162784934786844
254,spatial_real,deepsets_real,0.11971725941349166,0.11864859670774695,-0.0010686627057447107
255,spatial_real,deepsets_real,0.12263904214912634,0.11787618587221982,-0.004762856276906521
256,spatial_real,deepsets_real,0.12447432383559705,0.12969627982045653,0.005221955984859486
257,spatial_real,deepsets_real,0.12565664756284728,0.12742959472592405,0.0017729471630767712
258,spatial_real,deepsets_real,0.1268565443897534,0.12447699076991443,-0.0023795536198389783
259,spatial_real,deepsets_real,0.11975694395963814,0.12389072145231622,0.004133777492678084
260,spatial_real,deepsets_real,0.1175877334898373,0.11757788314367414,-9.850346163159385e-6
261,spatial_real,deepsets_real,0.13197232520697097,0.12475685610646871,-0.007215469100502261
262,spatial_real,deepsets_real,0.12457581499207447,0.12219139894034338,-0.002384416051731092
263,spatial_real,deepsets_real,0.12193573268017965,0.12610959367940913,0.004173860999229478
264,spatial_real,deepsets_real,0.12546729036736123,0.12332971453275454,-0.002137575834606692
265,spatial_real,deepsets_real,0.12688066341072426,0.11925438367398011,-0.0076262797367441515
266,spatial_real,deepsets_real,0.12063254554829277,0.1253410722417884,0.004708526693495627
267,spatial_real,deepsets_real,0.12851530885991116,0.1285824081101471,0.00006709925023593022
268,spatial_real,deepsets_real,0.12047837663749837,0.11828151806021396,-0.0021968585772844107
269,spatial_real,deepsets_real,0.11750097146644041,0.12101095014018165,0.0035099786737412403
270,spatial_real,deepsets_real,0.13127705204443993,0.1276157339811134,-0.003661318063326535
271,spatial_real,deepsets_real,0.1314561693593764,0.12704504171396255,-0.004411127645413848
272,spatial_real,deepsets_real,0.12319039881678384,0.12293362113752822,-0.00025677767925562367
273,spatial_real,deepsets_real,0.13007548830387294,0.1343899083770745,0.004314420073201569
274,spatial_real,deepsets_real,0.12785194910627243,0.125189871423687,-0.0026620776825854175
275,spatial_real,deepsets_real,0.13291683370848076,0.1276569601937775,-0.0052598735147032505
276,spatial_real,deepsets_real,0.13337378271691522,0.12730057415481164,-0.0060732085621035825
277,spatial_real,deepsets_real,0.12937806977098487,0.12333774808909088,-0.006040321681893987
278,spatial_real,deepsets_real,0.1269011707578843,0.1314698825278799,0.004568711769995598
279,spatial_real,deepsets_real,0.13041012709631164,0.1270191395508277,-0.0033909875454839478
280,spatial_real,deepsets_real,0.13140701670901436,0.1321090747216436,0.0007020580126292364
281,spatial_real,deepsets_real,0.12093291816576844,0.12063451165541274,-0.0002984065103557032
282,spatial_real,deepsets_real,0.12234301219732165,0.1195670251972471,-0.002775987000074545
283,spatial_real,deepsets_real,0.11812078543103723,0.12366704029764174,0.005546254866604511
284,spatial_real,deepsets_real,0.12382422506647671,0.12457901612995244,0.0007547910634757293
285,spatial_real,deepsets_real,0.12005880651118676,0.12431856181903168,0.00425975530784492
286,spatial_real,deepsets_real,0.1292267977859438,0.13032931136980133,0.001102513583857545
287,spatial_real,deepsets_real,0.12748875090256884,0.11948163606797953,-0.00800711483458931
288,spatial_real,deepsets_real,0.1287821936858475,0.11939685791787047,-0.009385335767977038
289,spatial_real,deepsets_real,0.13190799477543314,0.13126939452058842,-0.0006386002548447178
290,spatial_real,deepsets_real,0.12790340554338608,0.12667820316087056,-0.0012252023825155278
291,spatial_real,deepsets_real,0.13109511893242487,0.12991281450117625,-0.0011823044312486153
292,spatial_real,deepsets_real,0.12188186905697161,0.11424271737065239,-0.0076391516863192205
293,spatial_real,deepsets_real,0.11761846273769061,0.12137972160525035,0.003761258867559736
294,spatial_real,deepsets_real,0.1326971402577501,0.13220980627916748,-0.0004873339785826103
295,spatial_real,deepsets_real,0.13066502371253144,0.1291716051418049,-0.0014934185707265457
296,spatial_real,deepsets_real,0.12189234043988305,0.12081413524511884,-0.0010782051947642035
297,spatial_real,deepsets_real,0.11446137646683556,0.11790134887079269,0.003439972403957131
298,spatial_real,deepsets_real,0.12439972010844653,0.12134970776712824,-0.003050012341318298
299,spatial_real,deepsets_real,0.1222825790282036,0.11545250579822093,-0.006830073229982664
300,spatial_real,deepsets_real,0.12458040942918801,0.1251327851616901,0.0005523757325020945
301,spatial_real,deepsets_real,0.11931890776045169,0.11775554993775746,-0.0015633578226942335
302,spatial_real,deepsets_real,0.12338599079531232,0.13278572517429457,0.009399734378982255
303,spatial_real,deepsets_real,0.12128938008445984,0.1262510273193268,0.004961647234866959
304,spatial_real,deepsets_real,0.12689395573156373,0.13030042939042993,0.003406473658866205
305,spatial_real,deepsets_real,0.12376547651743007,0.12083038439404298,-0.0029350921233870925
306,spatial_real,deepsets_real,0.12397331969562093,0.1267291800816348,0.0027558603860138725
307,spatial_real,deepsets_real,0.13233406460026634,0.1313076462567799,-0.001026418343486435
308,spatial_real,deepsets_real,0.11721463187731361,0.12060916189081494,0.0033945300135013318
309,spatial_real,deepsets_real,0.12581493614967157,0.1306498957305084,0.004834959580836823
310,spatial_real,deepsets_real,0.12055727689762973,0.12464690176681352,0.004089624869183794
311,spatial_real,deepsets_real,0.12249005888884436,0.12305449690818365,0.0005644380193392945
312,spatial_real,deepsets_real,0.13482402281190833,0.13318546918661903,-0.0016385536252893074
313,spatial_real,deepsets_real,0.13107037309583847,0.1235439184609201,-0.00752645463491837
314,spatial_real,deepsets_real,0.12704863702604277,0.12988402088715198,0.0028353838611092086
315,spatial_real,deepsets_real,0.12863816325671842,0.13476669540342243,0.006128532146704002
316,spatial_real,deepsets_real,0.13293215280708026,0.13575234667809924,0.0028201938710189778
317,spatial_real,deepsets_real,0.11687072643737327,0.11977446495115011,0.0029037385137768434
318,spatial_real,deepsets_real,0.12491165456899801,0.1270488122964886,0.0021371577274905823
319,spatial_real,deepsets_real,0.13313385785401835,0.1317145926184561,-0.0014192652355622393
320,spatial_real,deepsets_real,0.11807966387030715,0.12111884587196582,0.0030391820016586746
321,spatial_real,deepsets_real,0.13154557294112837,0.12833054796705257,-0.003215024974075803
322,spatial_real,deepsets_real,0.1286826630422163,0.12912850258312275,0.00044583954090646194
