outer_domain,specimen_id,dataset_id,predictor_state_sha256,trajectory_state_sha256,cache_sha256,state_count,decision_state_count,candidate_count
cgtnjyggtm,c8-28,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,f7f62be5c4eb43d78340ba64dc635e57b682acc88276482e8e5362d23ce34e84,8b91ac012e0c507a677da8b1e7f8926a897680cf88db795c60244b4da68fc2ea,32,32,1848
cgtnjyggtm,c8-29,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,450836c1af722d8c73373fd750d69fa6d18024722b00096a4e90d7b8d1051efa,cdb78297972d97fec0af44787bf83133a61d56aec98e613682994c8ff7aa222f,34,34,1979
cgtnjyggtm,c8-3,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,661d41f9497c37f55d89bf1e8e8fcb08f13872ba1abc6a1d4942c416169528e4,4607eddf9b3bbb9e168a7cd459fee6d18fd882f383a131d5581ede8788a28992,35,35,2034
cgtnjyggtm,c8-30,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,84d945db6c4be41359687a3da36743bad8d145763cba8cd3acbf9910a70eede6,7db9f83f615e4efcf1e6059a423c5a1e64926f21dc14a790c0dbb60acac11bc6,36,36,2079
cgtnjyggtm,c8-32,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,b2ab868f3d0f2519fed18e51642f9d33110a8d156631dbfd161aea0d086901b8,6bbdda66e1e7aa2616f195f04a9ce6f83d6f14679a45379b3e8f9548b98e3ce2,34,34,1970
cgtnjyggtm,c8-33,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,bdd73b7053121549013069686c3d8f60dff73558e780a3fc6c90a68902314719,329c60c162eeb7384d413c7eadc93a85981e0c6a6cd5cb8ae9d8b76183c22468,34,34,1955
cgtnjyggtm,c8-34,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,3eb7c657af0703d528f7b6a6910669cab3c82520b505260d7af20298fdce8574,fd656a243edb24680a9378f8915b70bd6f90102ba67bd1aed0d48ca498b443ef,36,36,2072
cgtnjyggtm,c8-35,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,b46f009a783ef0c54f426bdc6851f416d8bb157f39a4dde4a71d6d548d5000c2,3169f9d2349fd5fae3b912133cfa7f85751be155422ce63134fe5af3e762de6c,38,38,2151
cgtnjyggtm,c8-36,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,0be445b599d559cabcad3a3d121807f9dede46ea9042d07a5bcccba20554b4b9,ea0f27cdf72c40499e47696ab4c72298d02f11ed485ca8f0d47c3158e106f56e,41,41,2352
cgtnjyggtm,c8-37,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,82a0d6624333a9cf558143160bc6e44c3eab8e694bcd22e4d890edda3335bb9a,f034ed48f93b10cc172db8745a08092bfe6b84ca861900118d4e7e7fc902194e,38,38,2188
cgtnjyggtm,c8-38,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,f4d814a9472cd5ce708b3cee8f070b812554797df91992a9f3b102d10fec3ee7,201876069ffd8decb62d623952eee61632e1528a2f5d727f88fb7a1bf658bd83,36,36,2134
cgtnjyggtm,c8-39,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,d2fced1929a5e96121042633ef58101cc9342bf89d6c7290357c1ef5075bd33f,cef8bb3dc497b12918986f31c814c0b8c7e7e2512a0761262e56d1744c199e5d,41,41,2383
cgtnjyggtm,c8-4,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,32de99a6d1d9925e10c1214e2656e1771d53bbac93c292a71d6a8071871e8399,9726293219c208f5837d7d885547321dbd47a68483833642b28aff1344e41ab8,38,38,2209
cgtnjyggtm,c8-40,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,e1f928042d67d2d4c6aed16901da2450a078649d49f2fda40665a5bb70840489,11ddd951c641d0bda75f64f22ce78f5d3c035ba80f8856771f851ffccccccb0a,41,41,2366
cgtnjyggtm,c8-41,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,a3d613efcb750264940f52b206d8b0f5e449d1c00b814f6fa30c3a92afaf60ea,aa6682050ffd2b8efbd4d430fff11406c8d299a3cacd37f321a5b341f3d1cc3a,36,36,2056
cgtnjyggtm,c8-42,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,36d492962bc4504b0f8409c3128c7f32a45ccd69848a011a176e8ec4e5dcc04d,3e6fcba5ed07380efd439c2edfc612c8da85225d5fb31fa0ae603c06d16df202,34,34,1955
cgtnjyggtm,c8-43,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,840ed736acfe0c410f7ff813aec31d583fffd779c1d5c09d9fb6bdcaf4d684a4,ca7970083dd6efb5edc4215ef47648319791582fc37b934608909717c02c3fb1,36,36,2060
cgtnjyggtm,c8-5,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,415ddf156987a05d0e0d8ba1377453830f646007f879eb49e3205de90a4e87cf,b625ce51ebfbf5fd5d57529908783926fce006a3a4e2ffb62732416c8bf00082,39,38,2207
cgtnjyggtm,c8-6,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,dcf151f1a3a4541ce1cdb235a2933056129bc2993b8d44b22c6f4f0fe168a270,24d0060735587e48092656aaf66c9f88f96447527b29e30c5d6d97534259446d,36,36,2023
cgtnjyggtm,c8-6t,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,25d6c150ae4c6eeed35826ee3ad9f6571540d09a0f1167c70213ca649b78b6b0,f06758aac55986c05fa2aacad1413614fad33a86a34eebd981ae657b21e0d5c9,34,34,1989
cgtnjyggtm,c8-7,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,c7dd23f710bf36dddd4c634651703695a1b4e1dd4dc934b14b57dd45e6c77431,61912737af0ee4679da833bcba8e7d7b9a6cd23cbff14f45832a890cd3535473,38,38,2222
cgtnjyggtm,c8-8,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,06290936e86ce776cad4b749dfe094d914dae78e9850bc489ed78eb9ada2522d,f4e09220762ab378156c7530b7b75df06ae15e550e37019c71249223d430243f,38,38,2177
cgtnjyggtm,c8-8t,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,c54c0490296f6efc25d9b896fc34191cd017e776be0166f036724bacf137cdfc,db0f0948ea391c861c55aa7c8e0fe9077b8653532f73b7e37d19131ac2e9abc2,32,32,1878
cgtnjyggtm,c8-9,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,cfdfc0591959b2be003977dccf5f90eb26753a8a67838fae709d48dcdfe9f9bc,554f0f539f5a1a1f45638a5c10cb744eabe60ffca713ebb5b71cc9485230a023,40,40,2261
cgtnjyggtm,c8-9t,74t7kcdgkr,1c47244ce087af13c33f0c752e633829bfe67318633d96914527c235ab7a256b,c2b03d5e03cc35a7bfed1b6e90c12e37d83cedbfb20da0a158897019b6df09b1,5162e8cde0f4644cfe4012f51466e0cf7ec956ff76a624baa70eda22dd0c9cf8,38,38,2179
cgtnjyggtm,q16-1,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,483ad89497b6bb3cd098630ea4796069f3ae3292c98dd724176ee0379d6e5f6d,3c98d5f9850220e362af24e8145df58b046a8e3405ec6b9829aff6550e6709ad,36,36,2077
cgtnjyggtm,q16-10,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,c8a06f714d986488f2892b7e7190c72b0d886a6eeccc5ab17db90be021478593,97393d7b16e48f4a822ff3bec46c28056c14f53523dfdf8bb9ef574ac6037e00,41,41,2384
cgtnjyggtm,q16-11,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,df33eb6d589d6a3994ce80b7cb8a4e803ddd7de62b813bda3d26925e09302fb5,aef328c46e6ca3a41b1ee66d24ce8963de655004234c9b56d4583b528092dbc3,38,38,2208
cgtnjyggtm,q16-12,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,23bfe061b378f046329fea2efb3bf287c16e14eb3e4424770f4db2eddcf392d9,f8c756520a2d2de665534012fa7ae2c5789e4640eb69d8b8bacbe70c57c75462,36,36,2085
cgtnjyggtm,q16-13,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,97b7930c52fd2bd23271f1ea75c73991b3523048b0fbf905639fe3449b45290d,1b8440269393927cdca004ca0729a8beea27c7ad3f2e0fec58fb30ea77939ef2,38,38,2171
cgtnjyggtm,q16-14,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,aa6a074965d10354875dc690b833d0bff7a67432c2aca431e22d57be69363df7,313a1b70301f243e98c28fa1508bdbace269dbdf6bc144df3407f9858c898068,38,38,2177
cgtnjyggtm,q16-15,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,80e56721185cd6d7f8083de74d732c04fc74c5d246dd580d448734039472c908,352d1a46c408de52794e5a48426fa658845246771daa15523ec1022fa2693335,36,36,2051
cgtnjyggtm,q16-16,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,ab959f7baf9516b47b87eabd2c0aac15300c7a958e64d0297976e02f8d8e5672,07a667ccc2c2010b7115977737d57e788d549ad9cf0b82addb23daa0a25d536b,36,36,2103
cgtnjyggtm,q16-17,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,e60d7f99e60657065cfc974c175d211f7f120cbc9db72572ab99e3637794d30e,ebd293591bef4cf492dd4f3dc89db14751678fcf8a3dc6acabaf5de27fe9146a,38,38,2192
cgtnjyggtm,q16-18,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,810deb2a77b3123f62e727b00939c59d36c4b0a66324e644be437702e87fa56d,f39830b477a343a10d0dca735a5e3754c605bacc70583057f744a94accc7ca91,36,36,2072
cgtnjyggtm,q16-19,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,b5ac9dc06a3a555a9381365e23d8c077197ad8feb15afa57611d00019039d24d,0959abcba7e02ce5ea798313ebc66b498c07c5dd2869ea129896bbefb703fc4b,34,34,1965
cgtnjyggtm,q16-2,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,137ed7170f627ae2c5e79e281c57a0cb4b21c618c142513528179689dec62713,34c114bf4b97cfcc4027e50786bac098e8af4171df06dd369f15c29018d1fff5,36,36,2041
cgtnjyggtm,q16-20,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,021c13f14df336d4beabd4c9bf24d80aa385eaccee3df7a99fc7bd567a68aea0,174b56960fa05f425ca0d72b3ba44acc748491b57998e72fb24f08f0361cae6e,45,45,2569
cgtnjyggtm,q16-21,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,4cb54a46e9bc3220a791606a813f131a84aaa1c456080f819d5dc62100387ef3,9a85fc007978b7b518dbd065712e1ce65dd95aca6f46fe7f26c64f392a0bf699,41,41,2299
cgtnjyggtm,q16-22,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,cbb62569c9be4732377f00d99e324fa9b6ace9d0657967acbfb54368de104b83,4a8d70745d3c0535d961dc08d2f66ed585311832bf730c21d4b395aa56a07e89,41,41,2342
cgtnjyggtm,q16-23,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,ec6dbac690a45abc8101931e42d733d479c930bac7e8373dc371f1122ce21a34,ebb8659a5cee7a503a138e13f0d75366377dd0d3c4f994c206b4b9a7e840b9bf,34,34,1991
cgtnjyggtm,q16-24,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,085dfc3e3eb31da4f7e82d1721ad9b973fa8ad49a97f0d83501ff1e7cc8e7aa7,3836ae344434055e220ef32faddfced0013d051d14eb7b68fc2d1dbee2639ef7,43,43,2466
cgtnjyggtm,q16-25,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,196bb0af1ebbce0deacafa3b941dd9e301bf443e1d68a4c65bdc4c780bd9dedf,b33fd965be4ea31e158f8a83d10b3b5900b3a7d51f4a4bc97856e26dd4e2046f,36,36,2089
cgtnjyggtm,q16-26,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,93cd53bb67621f0121b3b784bbbeb48f58dc4c6e63cac9d5701ccf2767de7df7,e102252e9d96acd258c6747e380dd6e1a016003078067c8c0b1d6d9887e54085,36,36,2099
cgtnjyggtm,q16-27,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,daaec2facc3eb2e6c2300e4a0e34ea48100de1fe834e7f40d47914378791056b,62b77dc7393577d97056f72e035116280d8f3b15b9fe4206cf10c8f5ff49adc9,34,34,1948
cgtnjyggtm,q16-28,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,2921e1de7d31734ec79056ec2b2d072c9804eed254f3da46626ac139e4c86769,6b218e7d5e2d0d8a84ddd1436d81d7bcd0d65cd45ca6d6a2306ee26e942b8e28,39,39,2219
cgtnjyggtm,q16-29,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,34b5a74bc1e7b18e56cc2ecccda1d0b538681ecff8fb186b0e660df92ce8877b,b1865b55650d07a74b291d0aa75c209230e968dc8ceb68c6afd4b285fab06f0f,36,36,2047
cgtnjyggtm,q16-3,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,b39b7185180aeab3e147384d04218d055727846c65add11fa5831f23ca1b5805,7218e9165673c8a0dd374e15341204140d1ee547874ab195fa278596aaca50a2,41,41,2382
cgtnjyggtm,q16-30,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,6629da195751bf8afcdc363eb7b63fc6ecafeb9a8ebe0f6b1695fbf1485accd1,f7c07985452fe3b5f2927cc2f4d21d1c2373521bb56b29c0b3ed8c448bfa6d4b,34,34,1965
cgtnjyggtm,q16-31,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,dd91a623786df20c70690464fe6cdea991fddb6f685c17dad8cc68dbc2f30f31,8b179bb7244642f708b64d20811113960f1fc5d15af82c5ba2209b0bedf35556,41,41,2310
cgtnjyggtm,q16-32,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,3e06c56e9bcc753186b40cd479e291d7041256b8d92bcc3e9efb1bef95a91062,f53faef96148087b6333f01c2acf925cc2cb9eb6566defab057b70d3550e536f,34,34,1973
cgtnjyggtm,q16-33,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,38eafd9e70e3ee4d709f2d0ab3e9aa0c51613a0e7f5250d39bd58d67a1a31a72,e500e6429217d59ff832b584ed5488a72a51708b8995d76aad4fc3e5ca9a8c73,32,32,1841
cgtnjyggtm,q16-34,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,d16806be30f656182a07cd3c238f19d28e7d264a845d9cb1a05da3e8014f2e70,6ac2fe718f772ad9f3cb28ebd8d9a1861a3ca5588bee3d0258b95d737caaf42d,34,34,1992
cgtnjyggtm,q16-35,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,4029c58d4700e6b8e266ee54d4bd7ad4fe4f4c551522254111c8b3e9eea5f5e2,f4b79bf5ed49a70069e314e9cd589fbdf9568f2f9f62768b1975f2e6b69f3f2b,36,36,2066
cgtnjyggtm,q16-36,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,33972e4987a1952c8bb717960beadf3a7494f043e215e989bfbd2c122bd51558,ac21d36db61fa640fb1a5903ae0db03276b59fdc09797ce90103cd7fbab84164,38,38,2181
cgtnjyggtm,q16-37,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,e6c251b56460ea41a95710e0400bf2201d257967540f9487022cff64c14f993c,31d226ede72eeb417f12fae77843a52185cfcce7bbb47ba809c16a020658dc9b,36,36,2081
cgtnjyggtm,q16-38,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,d21a20a4ba896993269063d0f2588ee0c725e46ccd54cb3636333228854e7a51,110abeba89b47d6602de02524f5100e914d6c3bcff818142eec63ff5a0f49eef,36,36,2051
cgtnjyggtm,q16-39,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,2af4753cae1537519f90ae7a115d0ccd7f7ef3ca098556a8177039b10ad4db5f,4e36374ac2bb5a783ee09d20b3f791180bb3aebb2f9d1b2d74615eee544483f0,36,36,2077
cgtnjyggtm,q16-4,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,14e6aa5e55aaea0a9f7c6f951e7e264ae9beb31e410f33956ec208a535c2120c,d61e40f7a6025287cc0a8f8835a0657b57d722c27612c1f21ce75603baa906e8,39,39,2184
cgtnjyggtm,q16-40,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,ce506df8a080cc5b4ca3b403b8560cf52351ac316245bfc04478cf9b834c3410,7b7fa1c09281dd7e656f55b2f98e92691a589042a7fa7b69a11fa823b934e457,39,39,2265
cgtnjyggtm,q16-41,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,8b7c92a5ab3fd5366361c8f2ee413d520f9c7896643fe74ffdbd0a584b12d564,20bcd11ad5109d633d450c88773b227c560bd0ecbf3b15eda5b120a98977baf8,38,38,2199
cgtnjyggtm,q16-42,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,fc550035fe93f3d98bd4f210bba00a7c5335e0faf7887583978c5214c7632d85,a167db1d4beb2d0909df1cb4c01cc33118f3c824da21a5fa35c29c8216c8e53d,39,39,2190
cgtnjyggtm,q16-43,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,d0c4248a040180ad0a930512cf3b4f079b3069b70bdad65ed453a85a142b653e,501a8bdd3149758340936e05dffe9d732c87a8965cbf196028ec030016be231f,38,38,2198
cgtnjyggtm,q16-5,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,df5f486f41d40acbabb2646f3253aa04ec4502be7223431dd8f6bb93c27e939e,444ccd4e3ca67075842ace7993a733b19a288677eea8cd03fa4c67180fa493f0,39,39,2233
cgtnjyggtm,q16-6,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,f00d0d2a43df383ad46cc232e81ff42a015f53d81fbb4499505b2910d57f8bb0,97e744bdf598fbe1c03c89b2599e1e3732a4d5a3b46a2b0bbaf17ceeb37be71a,38,38,2207
cgtnjyggtm,q16-7,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,09aeb7b7b8a3c2b5c8d65e2adb2fbdd9823f688b72ea5b1d931feec273d61a4e,c054d4d1c8956cc87829ef9002a1494eb54039e9e6d0f05eca5c0bc29c98f743,38,38,2212
cgtnjyggtm,q16-8,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,958452897bea4e7e0875eefeed69ad355d2603159159a6889dd64a85f8ee56cf,42a82929cd7b5a5027f514e447facdab96979df3f259b584709767219807974e,34,34,1965
cgtnjyggtm,q16-9,w68dtmpfyf,09dc476848965e8a8d623093c5fdc5f324c2bc143f26a55fc83651db748cee86,a8c47349ab1dbe1149532893e4afa4a047ad0a95a79868a7907d5fa0b04dbb33,7e39080f537fb19608c04ba73e67dd44243efe79c30b94e6a3f8ce819225b551,36,36,2059
cgtnjyggtm,c24-10,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,fd806dd6d4441ee4a6cebf0d07a46a245c5b154dd25623ebeba38fc85164ad65,d3b5b639edcf72ee09d09c6da9e2d84dece982038c02ef0e69ebed711933c75e,35,35,2040
cgtnjyggtm,c24-10t,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,5c56d88e7b55587c5efa0ab8c3a4badeb45449953a3a7fc6711179362420dc44,722c885302cf708df017a181cff02f3636ad0f66bc61ac5bd2cdb1eb908b83b2,36,36,2109
cgtnjyggtm,c24-11,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,c7551fd945c2ac91f59c3ea2782d3b3135b939d7447728a5b50c3354de8f3bcb,bca34ca8dff92eae82a48e479d31862bd606940f9a97c288c51f713e0b581b12,37,37,2150
cgtnjyggtm,c24-11t,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,b45cf9effa1a4ca762351d4c34513a2abf1b88f538715654cb0c8f6adf9886e7,46ebe156b5c5aba48b0ffa4198cfe9932079297e9fc8a5750011828687b3c359,43,43,2474
cgtnjyggtm,c24-12,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,12996e5e1fce4f4d1ae2223aefd836095e6a1c506afbec40b32a1aaac25c9b67,480ead3f1e607c5665953bf437e0152f862c4dac9711b6f93ec8eebdff3d0631,38,38,2156
cgtnjyggtm,c24-12t,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,9670b1ce5bf84a1c3367173cb1a54e3ee1b6d102c6ad465c95a12d372080a7ca,a0ac61b86e0f23afd5ec176a190d2fb2ba6bfbc326231e6d6ba7043c431cdcdc,38,38,2237
cgtnjyggtm,c24-13,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,eb4470d3f4cbfc102493cb073e8bae334f829304c154aa227dfe276cf2222f76,c1d7ebbcc8d3ee6b3628e27ebc034a241e59bf664222871fddd8aad0b87ec0ca,36,36,2136
cgtnjyggtm,c24-14,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,50c82e2f1fd7ef8ba22d08ed685ac54a130c6c4b22437d6e224fc32c0db929b5,d200e0b4230bd4901d5b88371df0aac90be842305b5c47821f943242ca1563cf,35,35,1976
cgtnjyggtm,c24-15,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,410212e3bdcf626158b5accecf452fb93a50d39f2e54616064e9315268cdc9ba,96a840c8ddacc286fa1be13a1fdb001a90a8ccaaf38a1002701afff59e263963,42,42,2356
cgtnjyggtm,c24-16,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,6293cb380ce72b1c437280810acd942e62816022f43b0f9228b56ba21bbaf087,b81ccd60920fc461b1f96e48221a64cb4b9a1960d1d5edf6ac2194f19a85c09b,36,36,2030
cgtnjyggtm,c24-17,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,561d42b536dde1ad34f870d10f09d1959f531232cf073cff6c2fce2f54730192,ba7b704c5965cbe80052a289befe0576428d17747a0ea720852a38f2c5a3ccf6,35,35,2045
cgtnjyggtm,c24-18,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,990729d0e22c67b1cf3b3cf08a3a7307a2a397971b2f26a77978c6da9a27161e,cd29ac41950d80c605e5f3cb89c65c39b355beca35b050733f8b63b3efc8f19d,33,33,1912
cgtnjyggtm,c24-2,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,3802bf290021c70d0b99a6107963bfe3baf215440e20ff12253213366e652d4a,b766c85d7eca0c309338678c73442d7731d34509c133bfbda30d4042a75f76c0,42,42,2446
cgtnjyggtm,c24-20,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,1fd1db49f58dd96e6f645b2faefe1eef9cd343d83378fb283fabcc4fc9159de0,baf9439b8444cd39bbcb6a077cc5bed7ade2434719da0a4a6b86731f09a51aac,38,38,2191
cgtnjyggtm,c24-21,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,fd41efa6afb9e0203a7883152292d8f7d7bcff2662e3de789515deb827526c48,2a862f18c412bbf3f0524d03c25152244c7e1553ec3cee791ed5a45e80294af8,40,40,2199
cgtnjyggtm,c24-24,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,f78cd2ccba09e9419ce642f0ac7a76556d8db9cd3d5f93c9134688a137f57059,e97dc685583bc314dd864fa84e128d529a230a909128ffc6b45823eb271b5be0,38,38,2108
cgtnjyggtm,c24-25,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,d4feaba1c27725f85957eb850a939b449f0ffe55ec6f560c627f67c70a2368aa,487cad6b4b816d72ea46d86f75ec9545d1e51a64a71a4e656e9706f790f0c017,35,35,2031
cgtnjyggtm,c24-26,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,ae866bb9ad8fbbe5097a98e118c9d5b2a49f1d5ac840d86e719b9d5bf1c904a3,d6dd2ced27d08205b8c76305d185f49d0ed446d1023eedd8533831a70ef54171,36,36,2082
cgtnjyggtm,c24-27,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,7ae4cb258727048cf2d309fc5cb2bb651774cae74e69f793ac8e0dda98d92148,23e76630c3b8d8a4fdf45202294ba80043c14b7b2594155f9e9b1e5c489205f1,36,36,2067
cgtnjyggtm,c24-28,xcmzfsbd9t,8a6e8739f012ba8d3484f636cddd87b370f7a24ec19528680fda26f717abfd8f,992819cef4ffa76c887075d80220d0420def834977884686b6b2e6363236d2cf,3e2c783d9d06db271eb132a08f9206f7ec87eef83b4ba30f44c5fac9a38bfd72,36,36,2093
