specimen_id,dataset_id,method,auebc,mae_0p125
c24-10t,xcmzfsbd9t,random_median,0.02662807703516885,0.15258579062631938
c24-10t,xcmzfsbd9t,uniform,0.03405505506993095,0.19138162849975798
c24-11,xcmzfsbd9t,center_first,0.006213901713873581,0.0405553256113137
c24-11,xcmzfsbd9t,global_mechanical_mask,0.0023713663106311317,0.010102745232399513
c24-11,xcmzfsbd9t,imitation_policy,0.020412531219684053,0.092429864445013
c24-11,xcmzfsbd9t,mechanical_oracle,0.013290830732514306,0.11114929608136115
c24-11,xcmzfsbd9t,observed_gradient,0.00880762200462499,0.04571878082442582
c24-11,xcmzfsbd9t,observed_uncertainty,0.007351701110275263,0.029330177836633275
c24-11,xcmzfsbd9t,random_median,0.007602072200407314,0.038519820402398874
c24-11,xcmzfsbd9t,uniform,0.006388194098081357,0.06062673000500074
c24-11t,xcmzfsbd9t,center_first,0.03623916077296258,0.20754619924957518
c24-11t,xcmzfsbd9t,global_mechanical_mask,0.036433003158808375,0.1929605343918226
c24-11t,xcmzfsbd9t,imitation_policy,0.03086486835782623,0.1540601649134321
c24-11t,xcmzfsbd9t,mechanical_oracle,0.02460564722489804,0.13774113074262573
c24-11t,xcmzfsbd9t,observed_gradient,0.03727266314477294,0.2157050335564884
c24-11t,xcmzfsbd9t,observed_uncertainty,0.035478822180605954,0.19588252297306152
c24-11t,xcmzfsbd9t,random_median,0.03337831226512672,0.17707397277268572
c24-11t,xcmzfsbd9t,uniform,0.03610403578736769,0.18414860275810474
c24-12,xcmzfsbd9t,center_first,0.005745784772230218,0.0028186990249615684
c24-12,xcmzfsbd9t,global_mechanical_mask,0.003474476142724654,0.012411886920418724
c24-12,xcmzfsbd9t,imitation_policy,0.019652202251475785,0.08809299492618317
c24-12,xcmzfsbd9t,mechanical_oracle,0.010226347534795637,0.08328224262295664
c24-12,xcmzfsbd9t,observed_gradient,0.006834390752484284,0.033308847754783266
c24-12,xcmzfsbd9t,observed_uncertainty,0.005117234157984234,0.010269502586048529
c24-12,xcmzfsbd9t,random_median,0.0065795297779428505,0.031091179896794885
c24-12,xcmzfsbd9t,uniform,0.007667628236689758,0.07224718699425009
c24-12t,xcmzfsbd9t,center_first,0.0025492973776969213,0.0039434030755265415
c24-12t,xcmzfsbd9t,global_mechanical_mask,0.013425823867325399,0.07675315608818178
c24-12t,xcmzfsbd9t,imitation_policy,0.013591325790697665,0.06785105031114069
c24-12t,xcmzfsbd9t,mechanical_oracle,0.0019620950044751378,0.011647684237571898
c24-12t,xcmzfsbd9t,observed_gradient,0.004426979847127562,0.024112969762269065
c24-12t,xcmzfsbd9t,observed_uncertainty,0.010564324722714862,0.05962676811696477
c24-12t,xcmzfsbd9t,random_median,0.013082533711705462,0.07316888800479865
c24-12t,xcmzfsbd9t,uniform,0.011148610149151916,0.07323356515966406
c24-13,xcmzfsbd9t,center_first,0.0011578848638507302,0.009336076114233816
c24-13,xcmzfsbd9t,global_mechanical_mask,0.009126277739399322,0.044866361588451475
c24-13,xcmzfsbd9t,imitation_policy,0.0007943558219739785,0.004670331018225227
c24-13,xcmzfsbd9t,mechanical_oracle,0.0011495015763126407,0.0051138846657196035
c24-13,xcmzfsbd9t,observed_gradient,0.0008057443980083578,0.000805924785555634
c24-13,xcmzfsbd9t,observed_uncertainty,0.002853829095407358,0.00793636426382538
c24-13,xcmzfsbd9t,random_median,0.004507608278401135,0.03420896132730833
c24-13,xcmzfsbd9t,uniform,0.008869510138215658,0.04470985404784589
c24-14,xcmzfsbd9t,center_first,0.03505467628461755,0.19130978548461708
c24-14,xcmzfsbd9t,global_mechanical_mask,0.03554796219583417,0.19210877310708085
c24-14,xcmzfsbd9t,imitation_policy,0.027120085521913882,0.14184519583210342
c24-14,xcmzfsbd9t,mechanical_oracle,0.012909606654086098,0.0805177553540335
c24-14,xcmzfsbd9t,observed_gradient,0.037292056393812355,0.21120702728982355
c24-14,xcmzfsbd9t,observed_uncertainty,0.03336935867933555,0.17515755991677806
c24-14,xcmzfsbd9t,random_median,0.036787788166347174,0.2048925702160871
c24-14,xcmzfsbd9t,uniform,0.041958580153268615,0.23512682214515668
c24-15,xcmzfsbd9t,center_first,0.0010466188871302209,0.0024153260071708704
c24-15,xcmzfsbd9t,global_mechanical_mask,0.008080309004318335,0.04584920535327586
c24-15,xcmzfsbd9t,imitation_policy,0.0025443506680566056,0.004440598407373875
c24-15,xcmzfsbd9t,mechanical_oracle,0.0035681505973825193,0.0375663467604781
c24-15,xcmzfsbd9t,observed_gradient,0.0035505933239392325,0.04889047465266172
c24-15,xcmzfsbd9t,observed_uncertainty,0.0040583249049359876,0.04889047465266172
c24-15,xcmzfsbd9t,random_median,0.008495518870967653,0.058366456180434345
c24-15,xcmzfsbd9t,uniform,0.009806582467846875,0.04889375147067887
c24-16,xcmzfsbd9t,center_first,0.017409259314076022,0.09094332151036544
c24-16,xcmzfsbd9t,global_mechanical_mask,0.0251658035747346,0.1333654709948251
c24-16,xcmzfsbd9t,imitation_policy,0.013765194759632298,0.060101809938172934
c24-16,xcmzfsbd9t,mechanical_oracle,0.006557798273109322,0.033728633979492995
c24-16,xcmzfsbd9t,observed_gradient,0.019171364796923954,0.09103912423891303
c24-16,xcmzfsbd9t,observed_uncertainty,0.015302586230565211,0.05796666713036902
c24-16,xcmzfsbd9t,random_median,0.021762858827614542,0.11009806565631142
c24-16,xcmzfsbd9t,uniform,0.02777480881071585,0.14909259997668745
c24-17,xcmzfsbd9t,center_first,0.017684840929562313,0.10354598014524052
c24-17,xcmzfsbd9t,global_mechanical_mask,0.024549966684450926,0.1269944049477324
c24-17,xcmzfsbd9t,imitation_policy,0.01842341930599569,0.08575502302420446
c24-17,xcmzfsbd9t,mechanical_oracle,0.0063315692687539,0.035534972179925295
c24-17,xcmzfsbd9t,observed_gradient,0.013123526686515046,0.07251442169303757
c24-17,xcmzfsbd9t,observed_uncertainty,0.013514798107028738,0.06549649437549632
c24-17,xcmzfsbd9t,random_median,0.023497095187585595,0.12276459147089847
c24-17,xcmzfsbd9t,uniform,0.022052420185955296,0.12394263656398496
c24-18,xcmzfsbd9t,center_first,0.025355847499365796,0.12985917436593075
c24-18,xcmzfsbd9t,global_mechanical_mask,0.04006191839602294,0.21928011367261369
c24-18,xcmzfsbd9t,imitation_policy,0.030643896263099987,0.15822137501995515
c24-18,xcmzfsbd9t,mechanical_oracle,0.01228188086475027,0.06407897691233755
c24-18,xcmzfsbd9t,observed_gradient,0.030524617838807593,0.16326737661683077
c24-18,xcmzfsbd9t,observed_uncertainty,0.029330082892256203,0.16371471254050607
c24-18,xcmzfsbd9t,random_median,0.03538595389132013,0.18376036956179498
c24-18,xcmzfsbd9t,uniform,0.042277928564031425,0.2339248760634115
c24-2,xcmzfsbd9t,center_first,0.02587997421246254,0.101223582602667
c24-2,xcmzfsbd9t,global_mechanical_mask,0.016202793054302854,0.0650412207887553
c24-2,xcmzfsbd9t,imitation_policy,0.01949830754296964,0.07913324729298099
c24-2,xcmzfsbd9t,mechanical_oracle,0.00566219563028527,0.03375670688886562
c24-2,xcmzfsbd9t,observed_gradient,0.0267429411644121,0.09720098647135711
c24-2,xcmzfsbd9t,observed_uncertainty,0.027795942205914928,0.11739593907641155
c24-2,xcmzfsbd9t,random_median,0.022820072688664227,0.08659280725073332
c24-2,xcmzfsbd9t,uniform,0.01848512775245604,0.08731243262281918
c24-20,xcmzfsbd9t,center_first,0.013488205095660864,0.08969448918578371
c24-20,xcmzfsbd9t,global_mechanical_mask,0.017379307643983526,0.12196738676280139
c24-20,xcmzfsbd9t,imitation_policy,0.011377801892699803,0.08330496421924038
c24-20,xcmzfsbd9t,mechanical_oracle,0.010017600131696353,0.0803358567582112
c24-20,xcmzfsbd9t,observed_gradient,0.01055309982209282,0.08866691935120319
c24-20,xcmzfsbd9t,observed_uncertainty,0.016391035387442954,0.10964162900438523
c24-20,xcmzfsbd9t,random_median,0.015669709125162662,0.1053505595738638
c24-20,xcmzfsbd9t,uniform,0.015371459584619588,0.11622627045747291
c24-21,xcmzfsbd9t,center_first,0.03187265347849278,0.17606549909912406
c24-21,xcmzfsbd9t,global_mechanical_mask,0.044074133917602246,0.2530516764624553
c24-21,xcmzfsbd9t,imitation_policy,0.03336387254551189,0.17783082295066
c24-21,xcmzfsbd9t,mechanical_oracle,0.026264717781315953,0.16934758435288289
c24-21,xcmzfsbd9t,observed_gradient,0.03836770148163554,0.22955664007851384
c24-21,xcmzfsbd9t,observed_uncertainty,0.039143893475297495,0.22907345089296816
c24-21,xcmzfsbd9t,random_median,0.04441673897836084,0.25746417249238607
c24-21,xcmzfsbd9t,uniform,0.05052901742053474,0.29304215066694583
c24-24,xcmzfsbd9t,center_first,0.008225105378427843,0.05935503578550405
c24-24,xcmzfsbd9t,global_mechanical_mask,0.009761927837512592,0.05417594218673716
c24-24,xcmzfsbd9t,imitation_policy,0.006429150818911197,0.05728822998246774
c24-24,xcmzfsbd9t,mechanical_oracle,0.00817335734478291,0.059797718475400496
c24-24,xcmzfsbd9t,observed_gradient,0.009153224867372243,0.05665082652837816
c24-24,xcmzfsbd9t,observed_uncertainty,0.009761327322293272,0.06557073991409912
c24-24,xcmzfsbd9t,random_median,0.00806978451017494,0.05673236529075443
c24-24,xcmzfsbd9t,uniform,0.012035645093450547,0.06744852227019604
c24-25,xcmzfsbd9t,center_first,0.02047427494325095,0.1087887974183217
c24-25,xcmzfsbd9t,global_mechanical_mask,0.03958135309475534,0.20789797185246783
c24-25,xcmzfsbd9t,imitation_policy,0.017825954471996707,0.08320440943207608
c24-25,xcmzfsbd9t,mechanical_oracle,0.006989395031625054,0.03711657364740362
c24-25,xcmzfsbd9t,observed_gradient,0.029177246688301003,0.12557761545649193
c24-25,xcmzfsbd9t,observed_uncertainty,0.018776149940428886,0.11066440471737882
c24-25,xcmzfsbd9t,random_median,0.030482568832607644,0.1706450913352367
c24-25,xcmzfsbd9t,uniform,0.0325023613748253,0.13577305577500143
c24-26,xcmzfsbd9t,center_first,0.0031166332782085584,0.01106750447751692
c24-26,xcmzfsbd9t,global_mechanical_mask,0.005102682059741045,0.015218077923975781
c24-26,xcmzfsbd9t,imitation_policy,0.009771457592982336,0.0458891722458038
c24-26,xcmzfsbd9t,mechanical_oracle,0.003081982744946428,0.019938785260796177
c24-26,xcmzfsbd9t,observed_gradient,0.0040011712047759804,0.0240816182450595
c24-26,xcmzfsbd9t,observed_uncertainty,0.004035226727279845,0.02214247167223604
c24-26,xcmzfsbd9t,random_median,0.00732360820989293,0.03145710365616944
c24-26,xcmzfsbd9t,uniform,0.006367746986826719,0.05683767273927576
c24-27,xcmzfsbd9t,center_first,0.00448818187643045,0.0013381601719237857
c24-27,xcmzfsbd9t,global_mechanical_mask,0.005075260957321819,0.005904845944360249
c24-27,xcmzfsbd9t,imitation_policy,0.00961928113345888,0.0447348809623509
c24-27,xcmzfsbd9t,mechanical_oracle,0.0021531941953079553,0.008155648866920107
c24-27,xcmzfsbd9t,observed_gradient,0.0052820857702031345,0.01406623024989373
c24-27,xcmzfsbd9t,observed_uncertainty,0.005977564827091062,0.011357276466677502
c24-27,xcmzfsbd9t,random_median,0.004155351862190525,0.016705369527005076
c24-27,xcmzfsbd9t,uniform,0.0067572316932882435,0.020722567123953928
c24-28,xcmzfsbd9t,center_first,0.004186444599106814,0.008188349611671697
c24-28,xcmzfsbd9t,global_mechanical_mask,0.0034151396775376625,0.016563119213703348
c24-28,xcmzfsbd9t,imitation_policy,0.0031545433950818623,0.011217280752654046
c24-28,xcmzfsbd9t,mechanical_oracle,0.0015553251084744063,0.000509143716994287
c24-28,xcmzfsbd9t,observed_gradient,0.004198000616332827,0.0026192109076159653
c24-28,xcmzfsbd9t,observed_uncertainty,0.004499098647298708,0.0027128544183770975
c24-28,xcmzfsbd9t,random_median,0.004230287953096095,0.020163889782815803
c24-28,xcmzfsbd9t,uniform,0.007076929661873548,0.045644503073151044
c24-29,xcmzfsbd9t,center_first,0.028734899873951492,0.17439924250472372
c24-29,xcmzfsbd9t,global_mechanical_mask,0.034429559733952314,0.20411851896391597
c24-29,xcmzfsbd9t,imitation_policy,0.030786009230207544,0.16689936329730926
c24-29,xcmzfsbd9t,mechanical_oracle,0.01957648002737459,0.1181657537969032
c24-29,xcmzfsbd9t,observed_gradient,0.02769569696628403,0.16565821434809735
c24-29,xcmzfsbd9t,observed_uncertainty,0.02653349353938271,0.15040820509413577
c24-29,xcmzfsbd9t,random_median,0.02885287337187932,0.167753883340449
c24-29,xcmzfsbd9t,uniform,0.028369476048299525,0.15264745328682228
c24-3,xcmzfsbd9t,center_first,0.012511717103462083,0.06794212605581007
c24-3,xcmzfsbd9t,global_mechanical_mask,0.011258519726322486,0.053272446345657865
c24-3,xcmzfsbd9t,imitation_policy,0.02247452378831421,0.10778227382104888
c24-3,xcmzfsbd9t,mechanical_oracle,0.010406008942332876,0.10043660868412352
c24-3,xcmzfsbd9t,observed_gradient,0.008422253861655581,0.03653149196372707
c24-3,xcmzfsbd9t,observed_uncertainty,0.004960847482026017,0.01712298901743342
c24-3,xcmzfsbd9t,random_median,0.01681593543570225,0.06575004012999303
c24-3,xcmzfsbd9t,uniform,0.0074564501862736865,0.025877335800295886
c24-30,xcmzfsbd9t,center_first,0.01696619833607188,0.10035264724897486
c24-30,xcmzfsbd9t,global_mechanical_mask,0.022077580073092587,0.12423132523671576
c24-30,xcmzfsbd9t,imitation_policy,0.01675814946310558,0.08918767281264517
c24-30,xcmzfsbd9t,mechanical_oracle,0.0047046523007159835,0.030348523894657697
c24-30,xcmzfsbd9t,observed_gradient,0.012805252883668424,0.06634526994579104
c24-30,xcmzfsbd9t,observed_uncertainty,0.010468568833075493,0.0552207209604072
c24-30,xcmzfsbd9t,random_median,0.016855467153998747,0.09886395651538621
c24-30,xcmzfsbd9t,uniform,0.016011720841057446,0.07883919031870301
c24-31,xcmzfsbd9t,center_first,0.01441777953049545,0.08196742930878775
c24-31,xcmzfsbd9t,global_mechanical_mask,0.025186831020147377,0.1527153988255745
c24-31,xcmzfsbd9t,imitation_policy,0.020493713308097367,0.11355708685796229
c24-31,xcmzfsbd9t,mechanical_oracle,0.0069980498305124966,0.04360503632101387
c24-31,xcmzfsbd9t,observed_gradient,0.016480478992781895,0.09224766888228553
c24-31,xcmzfsbd9t,observed_uncertainty,0.021918061130058238,0.12153253503374573
c24-31,xcmzfsbd9t,random_median,0.02011026061283043,0.11846234835925284
c24-31,xcmzfsbd9t,uniform,0.015547213018785918,0.09073158818739469
c24-32,xcmzfsbd9t,center_first,0.02753932832188813,0.15940480074700925
c24-32,xcmzfsbd9t,global_mechanical_mask,0.031296730085381454,0.1743932804788918
c24-32,xcmzfsbd9t,imitation_policy,0.03168950264753137,0.1599414447129155
c24-32,xcmzfsbd9t,mechanical_oracle,0.012877046716449682,0.06585341680789442
c24-32,xcmzfsbd9t,observed_gradient,0.028399919351915173,0.15226211475246298
c24-32,xcmzfsbd9t,observed_uncertainty,0.03012978577450744,0.17064784542131906
c24-32,xcmzfsbd9t,random_median,0.031016245156857466,0.16577957207148047
c24-32,xcmzfsbd9t,uniform,0.02865975895499731,0.1791220976511816
c24-33,xcmzfsbd9t,center_first,0.028103523891522278,0.15784879378006395
c24-33,xcmzfsbd9t,global_mechanical_mask,0.03275751582257369,0.20682124203135915
c24-33,xcmzfsbd9t,imitation_policy,0.043601173949244516,0.23871992174573337
c24-33,xcmzfsbd9t,mechanical_oracle,0.017978016058649012,0.1074548149514199
c24-33,xcmzfsbd9t,observed_gradient,0.026785498931258738,0.14911060065979737
c24-33,xcmzfsbd9t,observed_uncertainty,0.025823552691599506,0.14045280532815213
c24-33,xcmzfsbd9t,random_median,0.035929923364653615,0.19716201378769782
c24-33,xcmzfsbd9t,uniform,0.029964537244794354,0.17802038163271788
c24-34,xcmzfsbd9t,center_first,0.001174217852673038,0.004454411369847033
c24-34,xcmzfsbd9t,global_mechanical_mask,0.005041504168824075,0.03791001408483019
c24-34,xcmzfsbd9t,imitation_policy,0.015167794713986047,0.06927164343231285
c24-34,xcmzfsbd9t,mechanical_oracle,0.007292626604340288,0.04901908856229409
c24-34,xcmzfsbd9t,observed_gradient,0.0013703395582076987,0.0012853132923610344
c24-34,xcmzfsbd9t,observed_uncertainty,0.001484834234281274,0.007355769704115889
c24-34,xcmzfsbd9t,random_median,0.008176711833789103,0.03485627146563186
c24-34,xcmzfsbd9t,uniform,0.003214659752465142,0.021532809596262692
c24-35,xcmzfsbd9t,center_first,0.0070161236972065555,0.041199796505443365
c24-35,xcmzfsbd9t,global_mechanical_mask,0.010989513574284782,0.07429780214686965
c24-35,xcmzfsbd9t,imitation_policy,0.0030855168884868535,0.029740367764844233
c24-35,xcmzfsbd9t,mechanical_oracle,0.007433089409208012,0.049352358534699325
c24-35,xcmzfsbd9t,observed_gradient,0.006428145014689584,0.035145173538062124
c24-35,xcmzfsbd9t,observed_uncertainty,0.006381716633877918,0.03466875340939268
c24-35,xcmzfsbd9t,random_median,0.006583101549152802,0.04677488751831427
c24-35,xcmzfsbd9t,uniform,0.006597917411245498,0.03577109301555126
c24-36,xcmzfsbd9t,center_first,0.008888087266490123,0.06263265940922258
c24-36,xcmzfsbd9t,global_mechanical_mask,0.0031049311391046254,0.002877297291899783
c24-36,xcmzfsbd9t,imitation_policy,0.0017160049992193636,0.0045927297089228825
c24-36,xcmzfsbd9t,mechanical_oracle,0.004525521872425881,0.020545407771706103
c24-36,xcmzfsbd9t,observed_gradient,0.008777447426253769,0.05561668415933785
c24-36,xcmzfsbd9t,observed_uncertainty,0.009592329384798084,0.05800315401662004
c24-36,xcmzfsbd9t,random_median,0.0035132490222967994,0.018173023902931407
c24-36,xcmzfsbd9t,uniform,0.0038701713242518185,0.014873055649173295
c24-37,xcmzfsbd9t,center_first,0.0072948668625564105,0.046265208311408124
c24-37,xcmzfsbd9t,global_mechanical_mask,0.006423260422041771,0.026866767293342364
c24-37,xcmzfsbd9t,imitation_policy,0.003818957284482224,0.027443803340379325
c24-37,xcmzfsbd9t,mechanical_oracle,0.00808879815910391,0.05302670875916393
c24-37,xcmzfsbd9t,observed_gradient,0.01115306029362366,0.06751032644667398
c24-37,xcmzfsbd9t,observed_uncertainty,0.009012392430484207,0.06230929371706062
c24-37,xcmzfsbd9t,random_median,0.004909462463988037,0.028179647008228226
c24-37,xcmzfsbd9t,uniform,0.001518839250515245,0.011108766738964104
c24-39,xcmzfsbd9t,center_first,0.01681999835669002,0.09737070179199536
c24-39,xcmzfsbd9t,global_mechanical_mask,0.011702401066795463,0.07778594779863945
c24-39,xcmzfsbd9t,imitation_policy,0.0033724880593417354,0.017931075728421397
c24-39,xcmzfsbd9t,mechanical_oracle,0.01096575416497832,0.08246453344640159
c24-39,xcmzfsbd9t,observed_gradient,0.015597725627813279,0.09769190251738236
c24-39,xcmzfsbd9t,observed_uncertainty,0.004770876675188563,0.020850949030754684
c24-39,xcmzfsbd9t,random_median,0.009462529110175116,0.06444425966012524
c24-39,xcmzfsbd9t,uniform,0.012544776624983368,0.05502079637527468
c24-40,xcmzfsbd9t,center_first,0.01631967548015723,0.10175396446699275
c24-40,xcmzfsbd9t,global_mechanical_mask,0.009199362840014914,0.029423452182054166
c24-40,xcmzfsbd9t,imitation_policy,0.004588443935121494,0.012401461547924097
c24-40,xcmzfsbd9t,mechanical_oracle,0.010391466972514364,0.07576996812429537
c24-40,xcmzfsbd9t,observed_gradient,0.011785354250829223,0.07873432006519454
c24-40,xcmzfsbd9t,observed_uncertainty,0.004382627248586763,0.019972543928442332
c24-40,xcmzfsbd9t,random_median,0.00622629337130008,0.04694408628879354
c24-40,xcmzfsbd9t,uniform,0.015026206048822925,0.0799017353409352
c24-41,xcmzfsbd9t,center_first,0.009045306299056994,0.05143681627727453
c24-41,xcmzfsbd9t,global_mechanical_mask,0.007687712943208529,0.053817243478250565
c24-41,xcmzfsbd9t,imitation_policy,0.0028692106914866046,0.000048572523797085765
c24-41,xcmzfsbd9t,mechanical_oracle,0.007653110066447633,0.049004084138340065
c24-41,xcmzfsbd9t,observed_gradient,0.0056348016581883945,0.043794839037799516
c24-41,xcmzfsbd9t,observed_uncertainty,0.0032677078005800414,0.0025568306854825695
c24-41,xcmzfsbd9t,random_median,0.00417121861805586,0.02434886701583211
c24-41,xcmzfsbd9t,uniform,0.004840494164601727,0.009028156780210794
c24-42,xcmzfsbd9t,center_first,0.022565181013321934,0.12097629355803374
c24-42,xcmzfsbd9t,global_mechanical_mask,0.015709939723589646,0.05765178913040658
c24-42,xcmzfsbd9t,imitation_policy,0.006490322525867079,0.051424962767156024
c24-42,xcmzfsbd9t,mechanical_oracle,0.011608661394872115,0.08254052916955862
c24-42,xcmzfsbd9t,observed_gradient,0.0220082283786388,0.1260948036084525
c24-42,xcmzfsbd9t,observed_uncertainty,0.010216107368842473,0.06085447170563607
c24-42,xcmzfsbd9t,random_median,0.01328642472730513,0.07561874334548277
c24-42,xcmzfsbd9t,uniform,0.02008892652901304,0.08434455766797028
c24-43,xcmzfsbd9t,center_first,0.012137657903409295,0.0735417359189815
c24-43,xcmzfsbd9t,global_mechanical_mask,0.009636312608212612,0.04877387077245088
c24-43,xcmzfsbd9t,imitation_policy,0.008986435056543875,0.03419432002592793
c24-43,xcmzfsbd9t,mechanical_oracle,0.006195944963650009,0.039000727603997865
c24-43,xcmzfsbd9t,observed_gradient,0.014454347789236665,0.0740460773361763
c24-43,xcmzfsbd9t,observed_uncertainty,0.0062467932426734235,0.013519601762042144
c24-43,xcmzfsbd9t,random_median,0.008817786935394485,0.03469910543885529
c24-43,xcmzfsbd9t,uniform,0.005173794150332773,0.004033628621010976
c24-44,xcmzfsbd9t,center_first,0.02444566489572269,0.13439051669917434
c24-44,xcmzfsbd9t,global_mechanical_mask,0.01819754134421858,0.10760079952317048
c24-44,xcmzfsbd9t,imitation_policy,0.014424811968140203,0.09429469205376467
c24-44,xcmzfsbd9t,mechanical_oracle,0.009901655849774142,0.06606551299859231
c24-44,xcmzfsbd9t,observed_gradient,0.02043054269914333,0.11197959444414968
c24-44,xcmzfsbd9t,observed_uncertainty,0.0201103114577025,0.11214499794042065
c24-44,xcmzfsbd9t,random_median,0.01658533281940619,0.10111665036037146
c24-44,xcmzfsbd9t,uniform,0.01789606703192364,0.08245379373195105
c24-45,xcmzfsbd9t,center_first,0.010710786629432631,0.06578416533623066
c24-45,xcmzfsbd9t,global_mechanical_mask,0.010156932374013883,0.0535691127925223
c24-45,xcmzfsbd9t,imitation_policy,0.006967969777312313,0.035432376176775526
c24-45,xcmzfsbd9t,mechanical_oracle,0.0044360363156297645,0.02101252959509714
c24-45,xcmzfsbd9t,observed_gradient,0.01311911382586674,0.07834226759415241
c24-45,xcmzfsbd9t,observed_uncertainty,0.012578221198738334,0.06699874521352733
c24-45,xcmzfsbd9t,random_median,0.009946779908568671,0.0486328006813338
c24-45,xcmzfsbd9t,uniform,0.010626491691922488,0.06785647618645319
c24-46,xcmzfsbd9t,center_first,0.005159520137916807,0.03068522324079559
c24-46,xcmzfsbd9t,global_mechanical_mask,0.012123593987588749,0.06502218962835393
c24-46,xcmzfsbd9t,imitation_policy,0.021717910548843422,0.11054774768345665
c24-46,xcmzfsbd9t,mechanical_oracle,0.001806902922079673,0.009541565328871848
c24-46,xcmzfsbd9t,observed_gradient,0.0074680430823882565,0.03419777218549591
c24-46,xcmzfsbd9t,observed_uncertainty,0.006474014937315751,0.03220218273366093
c24-46,xcmzfsbd9t,random_median,0.015721538967515297,0.07989023456671324
c24-46,xcmzfsbd9t,uniform,0.010558482089194788,0.07520041459541549
c24-47,xcmzfsbd9t,center_first,0.007528927355037756,0.03649750827626397
c24-47,xcmzfsbd9t,global_mechanical_mask,0.00818598670798127,0.025948534384451438
c24-47,xcmzfsbd9t,imitation_policy,0.00950053721718493,0.04323264568204155
c24-47,xcmzfsbd9t,mechanical_oracle,0.001170484780577746,0.0018631159244405504
c24-47,xcmzfsbd9t,observed_gradient,0.010132810653524098,0.05442196163847679
c24-47,xcmzfsbd9t,observed_uncertainty,0.005944032710027827,0.037814097976894945
c24-47,xcmzfsbd9t,random_median,0.009741524282866227,0.05048509470350471
c24-47,xcmzfsbd9t,uniform,0.010688515316408602,0.06274873807068337
c24-48,xcmzfsbd9t,center_first,0.0016768202669512951,0.009146762411351816
c24-48,xcmzfsbd9t,global_mechanical_mask,0.005242663223980992,0.030202874427252335
c24-48,xcmzfsbd9t,imitation_policy,0.0145541071846062,0.09329077114163487
c24-48,xcmzfsbd9t,mechanical_oracle,0.002096374876159997,0.0022899008986926317
c24-48,xcmzfsbd9t,observed_gradient,0.0016531098589102951,0.004414249341520127
c24-48,xcmzfsbd9t,observed_uncertainty,0.001270322316537266,0.0007630428024182345
c24-48,xcmzfsbd9t,random_median,0.006460456035114748,0.04001991364543539
c24-48,xcmzfsbd9t,uniform,0.0019348901699740434,0.003962303972545489
c24-49,xcmzfsbd9t,center_first,0.021142735782287345,0.12097357953506838
c24-49,xcmzfsbd9t,global_mechanical_mask,0.01658743131649398,0.11708943166279195
c24-49,xcmzfsbd9t,imitation_policy,0.007924260580576544,0.06265321622505526
c24-49,xcmzfsbd9t,mechanical_oracle,0.010691103690815195,0.0830178184665461
c24-49,xcmzfsbd9t,observed_gradient,0.020650261780141323,0.1264747442883647
c24-49,xcmzfsbd9t,observed_uncertainty,0.009345809574078478,0.051863183218780584
c24-49,xcmzfsbd9t,random_median,0.013681917971598855,0.08814321872232134
c24-49,xcmzfsbd9t,uniform,0.02002256316205006,0.11448204594474776
c24-5,xcmzfsbd9t,center_first,0.006866205615142458,0.015285345468307288
c24-5,xcmzfsbd9t,global_mechanical_mask,0.00638339534425713,0.05149103106347863
c24-5,xcmzfsbd9t,imitation_policy,0.018917894721553006,0.07539363326145498
c24-5,xcmzfsbd9t,mechanical_oracle,0.012974263230312689,0.11224036828554179
c24-5,xcmzfsbd9t,observed_gradient,0.009435599701009363,0.009625550874791
c24-5,xcmzfsbd9t,observed_uncertainty,0.008635450013408416,0.006677618236762384
c24-5,xcmzfsbd9t,random_median,0.013181587178804499,0.0426855232998104
c24-5,xcmzfsbd9t,uniform,0.0029791472064464985,0.018010951466879144
c24-50,xcmzfsbd9t,center_first,0.007703203257335454,0.04147848787618791
c24-50,xcmzfsbd9t,global_mechanical_mask,0.0018347363899230903,0.0006695069079877269
c24-50,xcmzfsbd9t,imitation_policy,0.006328744470668538,0.02828525368739987
c24-50,xcmzfsbd9t,mechanical_oracle,0.010272962442591772,0.07238205188276808
c24-50,xcmzfsbd9t,observed_gradient,0.0043195508747368595,0.028032186459932995
c24-50,xcmzfsbd9t,observed_uncertainty,0.002949889105505638,0.016179389388278897
c24-50,xcmzfsbd9t,random_median,0.004403861489861221,0.01609222432650237
c24-50,xcmzfsbd9t,uniform,0.007491511021371806,0.041803068940719945
c24-51,xcmzfsbd9t,center_first,0.012386873895939782,0.07125677967890676
c24-51,xcmzfsbd9t,global_mechanical_mask,0.006699588423932224,0.029057307550384548
c24-51,xcmzfsbd9t,imitation_policy,0.004387469342670649,0.012850258421973737
c24-51,xcmzfsbd9t,mechanical_oracle,0.008593832234484892,0.054395643316134834
c24-51,xcmzfsbd9t,observed_gradient,0.01128495466690717,0.06880753134489803
c24-51,xcmzfsbd9t,observed_uncertainty,0.011008678293608796,0.058850539066524266
c24-51,xcmzfsbd9t,random_median,0.005016784094403214,0.027939760583383766
c24-51,xcmzfsbd9t,uniform,0.012225861903370248,0.06642324911306552
c24-52,xcmzfsbd9t,center_first,0.003276959051572526,0.015925004294528033
c24-52,xcmzfsbd9t,global_mechanical_mask,0.004315161405425019,0.04098233216477504
c24-52,xcmzfsbd9t,imitation_policy,0.01084054251694316,0.05205226693565573
