method,pearson_r,pearson_p_value,spearman_r,spearman_p_value,stratum,count,mean_dispersion,mean_absolute_error
independent_equal_fusion,0.07340391118285872,0.22414368845787389,0.06810975870778099,0.2594470918476585,lowest_25_percent,69,0.002520727789085901,0.07472699357606533
independent_equal_fusion,0.07340391118285872,0.22414368845787389,0.06810975870778099,0.2594470918476585,middle_50_percent,138,0.0071722583485590895,0.09477537291834898
independent_equal_fusion,0.07340391118285872,0.22414368845787389,0.06810975870778099,0.2594470918476585,highest_25_percent,69,0.01601959180152641,0.09855463712440474
