specimen_id,domain_id,primary,status,error,width_mm,thickness_mm,peak_row,extension_at_peak_mm,raw_peak_mpa,published_peak_mpa,signed_error_mpa,absolute_error_mpa,absolute_tolerance_mpa,passed
c8-20,74t7kcdgkr,true,PASS,,50.133333329999999,1.528,1718,-0.47593750000000001,209.17306251042666,209.1730625104266,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-21,74t7kcdgkr,true,PASS,,50.138666669999999,1.5089999999999999,2124,-0.6278125,263.10398959657368,263.10398959657363,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-22,74t7kcdgkr,true,PASS,,50.142000000000003,1.52,2170,-0.63624999999999998,272.76564163040126,272.76564163040132,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-23,74t7kcdgkr,true,PASS,,50.144666669999999,1.5169999999999999,2057,-0.58750000000000002,262.40409322754721,262.40409322754721,0,0,0.0050000000000000001,true
c8-24,74t7kcdgkr,true,PASS,,50.135333330000002,1.522,2187,-0.62749999999999995,259.85022005159004,259.85022005158999,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-25,74t7kcdgkr,true,PASS,,50.14233333,1.4990000000000001,2250,-0.63343749999999999,269.51713082304985,269.51713082304991,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-26,74t7kcdgkr,true,PASS,,50.137666670000002,1.508,2196,-0.64249999999999996,271.96339569057966,271.96339569057972,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-27,74t7kcdgkr,true,PASS,,50.144666669999999,1.532,2187,-0.65125,260.13995240791149,260.13995240791161,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
c8-28,74t7kcdgkr,true,PASS,,50.144666669999999,1.5269999999999999,2331,-0.68312499999999998,282.82609061149697,282.82609061149691,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-29,74t7kcdgkr,true,PASS,,50.140666670000002,1.53,2301,-0.65593749999999995,274.04519596766283,274.04519596766278,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-3,74t7kcdgkr,true,PASS,,50.132666669999999,1.524,1703,-0.46062500000000001,213.09927473954744,213.09927473954741,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-30,74t7kcdgkr,true,PASS,,50.138666669999999,1.506,2205,-0.64031249999999995,274.69882594159333,274.69882594159333,0,0,0.0050000000000000001,true
c8-32,74t7kcdgkr,true,PASS,,50.14233333,1.5449999999999999,1568,-0.43343749999999998,193.22019306716697,193.220193067167,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-33,74t7kcdgkr,true,PASS,,50.138333330000002,1.542,1610,-0.46000000000000002,193.61155279725008,193.61155279725011,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-34,74t7kcdgkr,true,PASS,,50.139000000000003,1.544,1764,-0.4971875,212.63345800229763,212.63345800229769,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-35,74t7kcdgkr,true,PASS,,50.147333330000002,1.514,1514,-0.39156249999999998,182.75079420648788,182.75079420648791,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-36,74t7kcdgkr,true,PASS,,50.140333329999997,1.5269999999999999,1559,-0.424375,175.81221842071682,175.81221842071679,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-37,74t7kcdgkr,true,PASS,,50.143666670000002,1.544,1604,-0.45343749999999999,212.71457730244254,212.71457730244251,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-38,74t7kcdgkr,true,PASS,,50.143666670000002,1.542,2234,-0.46625,220.56840593548333,220.56840593548341,-8.5265128291212022e-14,8.5265128291212022e-14,0.0050000000000000001,true
c8-39,74t7kcdgkr,true,PASS,,50.145666669999997,1.5429999999999999,1435,-0.40437499999999998,168.51828530689954,168.51828530689949,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-4,74t7kcdgkr,true,PASS,,50.14233333,1.536,1408,-0.38406249999999997,186.2374222753387,186.2374222753387,0,0,0.0050000000000000001,true
c8-40,74t7kcdgkr,true,PASS,,50.14533333,1.5229999999999999,1733,-0.48781249999999998,210.62792586060189,210.62792586060181,8.5265128291212022e-14,8.5265128291212022e-14,0.0050000000000000001,true
c8-41,74t7kcdgkr,true,PASS,,50.137333329999997,1.5289999999999999,2171,-0.64375000000000004,265.47830815258368,265.47830815258368,0,0,0.0050000000000000001,true
c8-42,74t7kcdgkr,true,PASS,,50.139666669999997,1.5449999999999999,1691,-0.44562499999999999,197.56706136757705,197.567061367577,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-43,74t7kcdgkr,true,PASS,,50.149000000000001,1.542,1562,-0.435,199.83413112452777,199.8341311245278,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-44,,false,PASS,,50.195,1.54,1675,-0.43031249999999999,189.60146338371263,189.6014633837126,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-45,,false,PASS,,50.192999999999998,1.52,1724,-0.42218749999999999,193.1278816400274,193.1278816400274,0,0,0.0050000000000000001,true
c8-46,,false,PASS,,50.195999999999998,1.51,1658,-0.4271875,204.90867851004197,204.90867851004199,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-47,,false,PASS,,50.191000000000003,1.53,2426,-0.62718750000000001,261.56210726007043,261.56210726007038,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-48,,false,PASS,,50.188000000000002,1.52,2798,-0.61562499999999998,265.55169011883737,265.55169011883743,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-49,,false,PASS,,50.156999999999996,1.53,2283,-0.69062500000000004,267.13505214541374,267.13505214541368,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-5,74t7kcdgkr,true,PASS,,50.146333329999997,1.512,1601,-0.40812500000000002,196.9063596228531,196.90635962285319,-8.5265128291212022e-14,8.5265128291212022e-14,0.0050000000000000001,true
c8-50,,false,PASS,,50.137,1.532,1408,-0.38656249999999998,162.12919941397126,162.12919941397129,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-51,,false,PASS,,50.158000000000001,1.548,1633,-0.38937500000000003,176.5858839555377,176.5858839555377,0,0,0.0050000000000000001,true
c8-52,,false,PASS,,50.149000000000001,1.5469999999999999,1673,-0.42499999999999999,169.78331527445758,169.78331527445761,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-53,,false,PASS,,50.158000000000001,1.53,1660,-0.38593749999999999,158.71007746240832,158.71007746240829,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-54,,false,PASS,,50.159999999999997,1.55,1591,-0.37437500000000001,162.88602279158309,162.88602279158309,0,0,0.0050000000000000001,true
c8-55,,false,PASS,,50.158999999999999,1.55,1711,-0.41749999999999998,183.08713774069429,183.08713774069429,0,0,0.0050000000000000001,true
c8-57,,false,PASS,,50.090000000000003,1.5509999999999999,2481,-0.74375000000000002,286.29559635982122,286.29559635982122,0,0,0.0050000000000000001,true
c8-58,,false,PASS,,50.079999999999998,1.5389999999999999,2168,-0.63749999999999996,269.5289551013376,269.52895510133749,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
c8-59,,false,PASS,,50.060000000000002,1.5600000000000001,2239,-0.65874999999999995,276.41109514736161,276.41109514736161,0,0,0.0050000000000000001,true
c8-6,74t7kcdgkr,true,PASS,,50.136333329999999,1.5269999999999999,1637,-0.45500000000000002,184.70429699655676,184.70429699655679,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-6t,74t7kcdgkr,true,PASS,,50.14833333,1.5680000000000001,1835,-0.50249999999999995,199.80186544854385,199.80186544854391,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
c8-7,74t7kcdgkr,true,PASS,,50.135333330000002,1.54,1424,-0.36687500000000001,170.60155017055681,170.60155017055681,0,0,0.0050000000000000001,true
c8-8,74t7kcdgkr,true,PASS,,50.137666670000002,1.536,1455,-0.37531249999999999,182.50125668401321,182.50125668401321,0,0,0.0050000000000000001,true
c8-8t,74t7kcdgkr,true,PASS,,50.143999999999998,1.5640000000000001,1718,-0.49875000000000003,216.36854656543119,216.36854656543119,0,0,0.0050000000000000001,true
c8-9,74t7kcdgkr,true,PASS,,50.140333329999997,1.528,1565,-0.41593750000000002,201.08809965802712,201.08809965802709,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
c8-9t,74t7kcdgkr,true,PASS,,50.136666669999997,1.5669999999999999,2117,-0.46000000000000002,190.13123328471482,190.1312332847148,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q16-1,w68dtmpfyf,true,PASS,,50.182000000000002,3.0910000000000002,3038,-0.92937499999999995,297.21351646554581,297.21351646554581,0,0,0.0050000000000000001,true
q16-10,w68dtmpfyf,true,PASS,,50.170000000000002,3.0920000000000001,2875,-0.85499999999999998,270.5972719919157,270.59727199191582,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-11,w68dtmpfyf,true,PASS,,50.162999999999997,3.0859999999999999,3179,-0.93968750000000001,295.58742194548176,295.58742194548171,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-12,w68dtmpfyf,true,PASS,,50.173000000000002,3.081,3017,-0.93687500000000001,279.48171122786954,279.48171122786948,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-13,w68dtmpfyf,true,PASS,,50.183,3.1110000000000002,4276,-1.3418749999999999,422.35325491087701,422.35325491087701,0,0,0.0050000000000000001,true
q16-14,w68dtmpfyf,true,PASS,,50.192,3.1099999999999999,4139,-1.2762500000000001,404.24544668088686,404.24544668088691,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-15,w68dtmpfyf,true,PASS,,50.179000000000002,3.105,4262,-1.305938,398.9341346385736,398.93413463857371,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-16,w68dtmpfyf,true,PASS,,50.183,3.085,4233,-1.2928120000000001,411.07649729704031,411.07649729704031,0,0,0.0050000000000000001,true
q16-17,w68dtmpfyf,true,PASS,,50.182000000000002,3.0960000000000001,3917,-1.210313,388.00143446845732,388.00143446845732,0,0,0.0050000000000000001,true
q16-18,w68dtmpfyf,true,PASS,,50.18,3.0990000000000002,4290,-1.3018749999999999,404.11954845743446,404.11954845743452,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-19,w68dtmpfyf,true,PASS,,50.170000000000002,3.1059999999999999,4226,-1.3318749999999999,426.5519769807766,426.5519769807766,0,0,0.0050000000000000001,true
q16-2,w68dtmpfyf,true,PASS,,50.176000000000002,3.0870000000000002,3070,-0.94125000000000003,304.99832039229688,304.99832039229688,0,0,0.0050000000000000001,true
q16-20,w68dtmpfyf,true,PASS,,50.176000000000002,3.0680000000000001,3874,-1.204375,363.3721685585902,363.37216855859009,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-21,w68dtmpfyf,true,PASS,,50.146000000000001,3.0329999999999999,4142,-1.2718750000000001,414.73440908958628,414.73440908958628,0,0,0.0050000000000000001,true
q16-22,w68dtmpfyf,true,PASS,,50.164999999999999,3.048,4025,-1.264688,413.61015211481902,413.61015211481902,0,0,0.0050000000000000001,true
q16-23,w68dtmpfyf,true,PASS,,50.134,3.073,3905,-1.2124999999999999,374.13967469232574,374.1396746923258,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-24,w68dtmpfyf,true,PASS,,50.148000000000003,3.0800000000000001,3954,-1.2128129999999999,384.61640556938477,384.61640556938482,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-25,w68dtmpfyf,true,PASS,,50.140999999999998,3.1099999999999999,3554,-1.0787500000000001,346.39054201556758,346.39054201556752,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-26,w68dtmpfyf,true,PASS,,50.142000000000003,3.1379999999999999,3417,-1.059688,334.50459585789741,334.50459585789753,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-27,w68dtmpfyf,true,PASS,,50.140999999999998,3.1269999999999998,3635,-1.12625,350.88530357184555,350.8853035718455,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-28,w68dtmpfyf,true,PASS,,50.155999999999999,3.1259999999999999,2492,-0.75312500000000004,221.13906084545329,221.13906084545329,0,0,0.0050000000000000001,true
q16-29,w68dtmpfyf,true,PASS,,50.137999999999998,3.1269999999999998,3940,-1.149688,338.54833764023959,338.54833764023948,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-3,w68dtmpfyf,true,PASS,,50.174999999999997,3.0619999999999998,3516,-1.0856250000000001,352.29407719617529,352.29407719617529,0,0,0.0050000000000000001,true
q16-30,w68dtmpfyf,true,PASS,,50.148000000000003,3.0920000000000001,3486,-1.0321880000000001,325.28231312417438,325.28231312417438,0,0,0.0050000000000000001,true
q16-31,w68dtmpfyf,true,PASS,,50.145000000000003,3.125,3580,-1.1074999999999999,355.56885033403125,355.5688503340312,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-32,w68dtmpfyf,true,PASS,,50.137,3.1030000000000002,2649,-0.78781250000000003,251.03437014420638,251.03437014420641,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q16-33,w68dtmpfyf,true,PASS,,50.146999999999998,3.1379999999999999,2641,-0.79937499999999995,257.2702348149341,257.2702348149341,0,0,0.0050000000000000001,true
q16-34,w68dtmpfyf,true,PASS,,50.139000000000003,3.1400000000000001,2837,-0.86906249999999996,259.13231915910711,259.13231915910711,0,0,0.0050000000000000001,true
q16-35,w68dtmpfyf,true,PASS,,50.161000000000001,3.1099999999999999,3002,-0.91625000000000001,287.7591069938079,287.75910699380779,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-36,w68dtmpfyf,true,PASS,,50.137999999999998,3.1480000000000001,3029,-0.91218750000000004,290.90026013590034,290.9002601359004,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-37,w68dtmpfyf,true,PASS,,50.137,3.125,3038,-0.93000000000000005,286.96379919021877,286.96379919021882,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-38,w68dtmpfyf,true,PASS,,50.140999999999998,3.129,3443,-1.066875,344.6358291031882,344.63582910318831,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-39,w68dtmpfyf,true,PASS,,50.137,3.133,3638,-1.11375,357.85095980327026,357.85095980327031,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-4,w68dtmpfyf,true,PASS,,50.173000000000002,3.0600000000000001,3793,-1.1771879999999999,383.07000262751012,383.07000262751012,0,0,0.0050000000000000001,true
q16-40,w68dtmpfyf,true,PASS,,50.134,3.1030000000000002,3521,-1.077188,354.05033941842817,354.05033941842822,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-41,w68dtmpfyf,true,PASS,,50.136000000000003,3.1360000000000001,3892,-1.22,367.20512425590147,367.20512425590152,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-42,w68dtmpfyf,true,PASS,,50.133000000000003,3.1240000000000001,2541,-0.75062499999999999,245.52567890282523,245.52567890282529,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-43,w68dtmpfyf,true,PASS,,50.136000000000003,3.1429999999999998,3103,-0.92374999999999996,302.28199278871432,302.28199278871432,0,0,0.0050000000000000001,true
q16-44,,false,PASS,,50.160666669999998,3.1000000000000001,2547,-0.76687499999999997,244.12490014330751,244.12490014330751,0,0,0.0050000000000000001,true
q16-45,,false,PASS,,50.159333330000003,3.0800000000000001,3227,-0.99062499999999998,322.43031429440271,322.43031429440271,0,0,0.0050000000000000001,true
q16-46,,false,PASS,,50.15966667,3.0600000000000001,2911,-0.88593750000000004,295.11560402076702,295.11560402076702,0,0,0.0050000000000000001,true
q16-47,,false,PASS,,50.159333330000003,3.0800000000000001,3460,-1.056875,328.54928918745884,328.54928918745878,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-48,,false,PASS,,50.159999999999997,3.0800000000000001,3394,-1.0484370000000001,338.91142499844653,338.91142499844648,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-49,,false,PASS,,50.156999999999996,3.0899999999999999,3350,-1.028438,320.29282422126568,320.29282422126568,0,0,0.0050000000000000001,true
q16-5,w68dtmpfyf,true,PASS,,50.18,3.0249999999999999,3437,-1.0587500000000001,355.12650326592859,355.12650326592859,0,0,0.0050000000000000001,true
q16-50,,false,PASS,,50.159333330000003,3.0790000000000002,2571,-0.7734375,246.50466344291823,246.50466344291829,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-51,,false,PASS,,50.164666670000003,3.0449999999999999,2549,-0.76031249999999995,251.7878558204101,251.7878558204101,0,0,0.0050000000000000001,true
q16-52,,false,PASS,,50.163666669999998,3.0739999999999998,2743,-0.81781250000000005,257.92897207748786,257.92897207748791,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-53,,false,PASS,,50.161000000000001,3.0600000000000001,2454,-0.73499999999999999,226.85335572398057,226.85335572398051,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-54,,false,PASS,,50.172666669999998,3.0699999999999998,2215,-0.64718750000000003,210.89629760541908,210.89629760541911,-2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q16-55,,false,PASS,,50.161666670000002,3.0800000000000001,2359,-0.6825,216.52797727462791,216.52797727462789,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q16-56,,false,PASS,,50.177,3.0590000000000002,3869,-1.1912499999999999,385.09882925525693,385.09882925525699,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-57,,false,PASS,,50.180333330000003,3.105,3928,-1.2440629999999999,403.08533601642245,403.0853360164225,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-58,,false,PASS,,50.17166667,3.0950000000000002,3939,-1.223125,392.28208243320739,392.28208243320739,0,0,0.0050000000000000001,true
q16-6,w68dtmpfyf,true,PASS,,50.18,3.085,4132,-1.2818750000000001,418.26733322437929,418.26733322437929,0,0,0.0050000000000000001,true
q16-7,w68dtmpfyf,true,PASS,,50.188000000000002,3.0800000000000001,2857,-0.77406249999999999,222.93417011775981,222.93417011775969,1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q16-8,w68dtmpfyf,true,PASS,,50.177,3.097,2813,-0.84281249999999996,261.17392670180044,261.17392670180038,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q16-9,w68dtmpfyf,true,PASS,,50.173999999999999,3.1059999999999999,2518,-0.73999999999999999,228.39866909003419,228.3986690900341,8.5265128291212022e-14,8.5265128291212022e-14,0.0050000000000000001,true
q24-1,cgtnjyggtm,true,PASS,,50.16033333,4.6020000000000003,4146,-1.23,322.22975441862752,322.22975441862758,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-10,cgtnjyggtm,true,PASS,,50.185000000000002,4.5949999999999998,3965,-1.18875,336.41847254386192,336.41847254386192,0,0,0.0050000000000000001,true
q24-11,cgtnjyggtm,true,PASS,,50.170999999999999,4.6379999999999999,3530,-1.065625,300.35538484257063,300.35538484257057,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-12,cgtnjyggtm,true,PASS,,50.171999999999997,4.5979999999999999,3553,-1.0618749999999999,306.55202909299538,306.55202909299538,0,0,0.0050000000000000001,true
q24-13,cgtnjyggtm,true,PASS,,50.170000000000002,4.6100000000000003,5379,-1.6581250000000001,453.31231729689546,453.31231729689551,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-14,cgtnjyggtm,true,PASS,,50.179333329999999,4.6299999999999999,5412,-1.6725000000000001,459.77771249262969,459.77771249262969,0,0,0.0050000000000000001,true
q24-15,cgtnjyggtm,true,PASS,,50.167000000000002,4.5780000000000003,5369,-1.6168750000000001,457.97092320648591,457.97092320648591,0,0,0.0050000000000000001,true
q24-16,cgtnjyggtm,true,PASS,,50.168333330000003,4.641,5593,-1.723125,455.70163731275011,455.70163731275011,0,0,0.0050000000000000001,true
q24-17,,false,PASS,,50.175666669999998,4.6440000000000001,5309,-1.6484380000000001,450.47911684505112,450.47911684505112,0,0,0.0050000000000000001,true
q24-18,cgtnjyggtm,true,PASS,,50.171333330000003,4.6280000000000001,5355,-1.6499999999999999,446.72580990762407,446.72580990762413,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-19,cgtnjyggtm,true,PASS,,50.165333330000003,4.577,4048,-1.2196880000000001,342.84164831174382,342.84164831174382,0,0,0.0050000000000000001,true
q24-2,cgtnjyggtm,true,PASS,,50.155999999999999,4.6269999999999998,3987,-1.194688,329.26909279270848,329.26909279270842,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-20,cgtnjyggtm,true,PASS,,50.183333330000004,4.5700000000000003,4236,-1.2878130000000001,337.69090288988866,337.6909028898886,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-21,cgtnjyggtm,true,PASS,,50.170666670000003,4.6059999999999999,4381,-1.340938,384.25884802468113,384.25884802468107,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-22,cgtnjyggtm,true,PASS,,50.166333330000001,4.6210000000000004,4825,-1.48875,415.86930063066922,415.86930063066922,0,0,0.0050000000000000001,true
q24-23,cgtnjyggtm,true,PASS,,50.167333329999998,4.5910000000000002,4429,-1.352813,379.12891661598979,379.12891661598991,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q24-24,cgtnjyggtm,true,PASS,,50.172333330000001,4.649,4910,-1.5018750000000001,428.6219516949929,428.6219516949929,0,0,0.0050000000000000001,true
q24-25,cgtnjyggtm,true,PASS,,50.162333330000003,4.6429999999999998,3968,-1.1975,331.07834044880639,331.07834044880639,0,0,0.0050000000000000001,true
q24-26,cgtnjyggtm,true,PASS,,50.186666670000001,4.548,3608,-1.0874999999999999,317.53288161832671,317.53288161832671,0,0,0.0050000000000000001,true
q24-27,cgtnjyggtm,true,PASS,,50.174999999999997,4.6020000000000003,3897,-1.1681250000000001,320.30851602182452,320.30851602182452,0,0,0.0050000000000000001,true
q24-28,cgtnjyggtm,true,PASS,,50.170999999999999,4.641,4307,-1.3178129999999999,375.62099996808587,375.62099996808581,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-29,cgtnjyggtm,true,PASS,,50.161999999999999,4.6539999999999999,4344,-1.3315630000000001,372.76495319753599,372.76495319753599,0,0,0.0050000000000000001,true
q24-3,cgtnjyggtm,true,PASS,,50.152333329999998,4.6289999999999996,3897,-1.125,311.95463332542414,311.95463332542408,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-30,cgtnjyggtm,true,PASS,,50.169333330000001,4.6369999999999996,3379,-1.00125,283.33663771502182,283.33663771502182,0,0,0.0050000000000000001,true
q24-31,cgtnjyggtm,true,PASS,,50.173000000000002,4.6120000000000001,3345,-0.98781249999999998,281.20536854020213,281.20536854020219,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-32,cgtnjyggtm,true,PASS,,50.173000000000002,4.6559999999999997,3281,-0.97687500000000005,275.50455064651567,275.50455064651561,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-33,cgtnjyggtm,true,PASS,,50.180333330000003,4.6120000000000001,3590,-1.0606249999999999,308.54135724501117,308.54135724501123,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-34,cgtnjyggtm,true,PASS,,50.17166667,4.6319999999999997,3668,-1.110938,316.33888156326378,316.33888156326378,0,0,0.0050000000000000001,true
q24-35,cgtnjyggtm,true,PASS,,50.18,4.6120000000000001,3724,-1.1284380000000001,321.2025174246952,321.20251742469532,-1.1368683772161603e-13,1.1368683772161603e-13,0.0050000000000000001,true
q24-36,cgtnjyggtm,true,PASS,,50.164000000000001,4.6369999999999996,4133,-1.2453129999999999,358.53266070553627,358.53266070553627,0,0,0.0050000000000000001,true
q24-37,cgtnjyggtm,true,PASS,,50.16266667,4.6210000000000004,4366,-1.3303130000000001,378.52270520548257,378.52270520548262,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-38,cgtnjyggtm,true,PASS,,50.171999999999997,4.6219999999999999,4031,-1.23875,338.85219785521537,338.85219785521542,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-39,cgtnjyggtm,true,PASS,,50.169666669999998,4.6459999999999999,4873,-1.5149999999999999,431.77043794447235,431.77043794447229,5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-4,cgtnjyggtm,true,PASS,,50.151666669999997,4.6500000000000004,4205,-1.2909379999999999,363.91622827684745,363.91622827684762,-1.7053025658242404e-13,1.7053025658242404e-13,0.0050000000000000001,true
q24-40,cgtnjyggtm,true,PASS,,50.171333330000003,4.5679999999999996,3467,-0.546875,116.0373611371045,116.0373611371045,0,0,0.0050000000000000001,true
q24-41,cgtnjyggtm,true,PASS,,50.183666670000001,4.6459999999999999,4345,-0.45124999999999998,145.1566320185774,145.1566320185774,0,0,0.0050000000000000001,true
q24-42,cgtnjyggtm,true,PASS,,50.152999999999999,4.6299999999999999,3470,-0.6278125,113.41515265662885,113.41515265662881,4.2632564145606011e-14,4.2632564145606011e-14,0.0050000000000000001,true
q24-43,cgtnjyggtm,true,PASS,,50.173666670000003,4.6299999999999999,3592,-0.63124999999999998,113.43569762687035,113.43569762687039,-4.2632564145606011e-14,4.2632564145606011e-14,0.0050000000000000001,true
q24-44,cgtnjyggtm,true,PASS,,50.180333330000003,4.6600000000000001,3405,-0.56968750000000001,109.75041149172964,109.75041149172959,4.2632564145606011e-14,4.2632564145606011e-14,0.0050000000000000001,true
q24-45,cgtnjyggtm,true,PASS,,50.173666670000003,4.585,3369,-0.53187499999999999,110.37182179949421,110.3718217994942,1.4210854715202004e-14,1.4210854715202004e-14,0.0050000000000000001,true
q24-46,cgtnjyggtm,true,PASS,,50.175333330000001,4.5910000000000002,3559,-0.53093749999999995,118.39749643043729,118.3974964304373,-1.4210854715202004e-14,1.4210854715202004e-14,0.0050000000000000001,true
q24-47,cgtnjyggtm,true,PASS,,50.168999999999997,4.6470000000000002,3744,-0.49156250000000001,119.8673896475662,119.8673896475662,0,0,0.0050000000000000001,true
q24-48,cgtnjyggtm,true,PASS,,50.161999999999999,4.6399999999999997,4237,-0.46156249999999999,136.68000162232985,136.68000162232991,-5.6843418860808015e-14,5.6843418860808015e-14,0.0050000000000000001,true
q24-49,cgtnjyggtm,true,PASS,,50.159333330000003,4.6399999999999997,4512,-0.36656250000000001,146.92543984952053,146.9254398495205,2.8421709430404007e-14,2.8421709430404007e-14,0.0050000000000000001,true
q24-5,cgtnjyggtm,true,PASS,,50.161999999999999,4.6390000000000002,4288,-1.298125,353.12135351003593,353.1213535100361,-1.7053025658242404e-13,1.7053025658242404e-13,0.0050000000000000001,true
