outer_domain,domain_id,mode,specimen_id,state_count,next_action_regret,one_step_cai_utility,spearman,ndcg,recall_at_k,statistical_unit
74t7kcdgkr,74t7kcdgkr,positions_only,c8-8t,25,0.008861852944686102,-0.0014964389767000562,-0.19453599446937836,0.877127588402522,0.055999999999999994,physical_specimen
74t7kcdgkr,74t7kcdgkr,positions_only,c8-9,25,0.006828382500762533,0.006455125448936902,-0.019061779024308282,0.9457879901922125,0.28800000000000003,physical_specimen
74t7kcdgkr,74t7kcdgkr,positions_only,c8-9t,25,0.004131215586600408,0.0008694423167743582,0.11824236481154823,0.9278155893626895,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-10t,25,0.006953708938243268,0.0005066972384800828,0.28474287132241277,0.9405668221618342,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-11,25,0.014515735865954497,0.0011976285850802037,-0.026614991051929264,0.8448713408692221,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-12,25,0.0075115713306627765,0.00443211286783475,0.2367656741359448,0.9158501355342803,0.248,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-12t,25,0.007291863729363652,0.0020384839139365417,-0.00794106191024712,0.9060112191923466,0.21600000000000003,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-13,25,0.005594550129921209,-0.0007814455271715382,-0.15325942421273672,0.9004790523110735,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-14,25,0.004205462468636041,0.001361569809044334,0.04545305585424393,0.8889082698731027,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-15,25,0.007357705822962313,0.0008943730939997163,0.16559965953177638,0.9206649971178372,0.136,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-16,25,0.010098672205174236,-0.0004916666171491535,-0.07610079146054975,0.8751650516403737,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-17,25,0.005946296055975471,-0.00025817481717100855,-0.07761448730005323,0.8852448866068534,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-18,25,0.006167025739287988,0.0015525369967771584,0.07291694931164003,0.9063787470924639,0.28,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-19,25,0.0026158941033105165,0.00019275492610192567,-0.06383194554145956,0.8546512991232751,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-2,25,0.024128802439979294,-0.0007253749040180769,-0.2023790019684219,0.775694112330441,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-20,25,0.012273356036008449,-0.0018122217366520399,0.08197699048597773,0.9112372095708833,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-21,25,0.005855538865149588,-0.00017179569655872306,-0.13026034014933827,0.805756070578791,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-22,25,0.0026952800058157545,0.0006543170964777811,-0.04156107640004635,0.8738995121207267,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-23,25,0.0032109289074793777,0.0012663409059173647,0.04703264951788819,0.9412301934835982,0.17600000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-24,25,0.0035437418894131946,0.00022036658563749257,-0.082189850702694,0.8572084029439964,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-25,25,0.009885593213609769,-0.00041304963514085194,-0.11199058410460366,0.8086376321619505,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-26,25,0.005023916807305868,0.0008911945182762437,0.06573306099690238,0.8344639687767388,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-27,25,0.008985851607140015,0.000649461599907677,0.1372623092920273,0.9357896705302597,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-28,25,0.0034257005606930413,-0.00007957247611170448,0.24296476391953165,0.9316292806926633,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-29,25,0.008031664270962944,-0.00020692474376995395,0.055758251643578206,0.8773561440120565,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-3,25,0.008663672432792393,0.0019515221694928365,0.21097293228580405,0.917466529625069,0.31200000000000006,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-30,25,0.008903727328514709,-0.0015581978584828082,0.09453055630376583,0.8274279788892267,0.008,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-32,25,0.007631944584209846,0.0006816715587435507,0.08455730949979559,0.9011142307970098,0.14400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-33,25,0.011498253692096538,-0.0008819568409786083,-0.10734304781181409,0.8605284377739926,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-34,25,0.00879534653763077,0.0011250965525999978,0.1705191648122569,0.9115094616692508,0.168,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-35,25,0.013723365163478291,-0.0010230886497812409,-0.17642482301495643,0.7826146973632162,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-36,25,0.010273381472471881,-0.000595199581550756,-0.14393342386103153,0.8443430743807187,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-37,25,0.004208232072991604,0.0017999485546741933,0.2234166557582636,0.9314526449431904,0.28800000000000003,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-38,25,0.01411887390508117,-0.0010067169563577495,-0.13618842055459385,0.82893335875228,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-39,25,0.00989086809821452,4.479115744611129e-6,-0.19118202487386438,0.7954391170012001,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-4,25,0.02230956520149358,-0.004085211141546288,-0.2323552812166912,0.8020409619008856,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-40,25,0.0038398873795469956,-0.0009248904499894728,-0.06065235705505735,0.9142590005175109,0.16,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-41,25,0.006953922524484985,0.0021336728232329307,0.3080143821012016,0.9201191954792644,0.184,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-42,25,0.00989569138232893,0.00045334429698263624,0.08131344902741558,0.871015809775874,0.09600000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-43,25,0.006125564442804174,0.00009849757297039741,-0.12186194005262475,0.8488263195317785,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-5,25,0.015525198207925599,0.002018007484019155,0.07619816428084593,0.8629849753004034,0.16,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-6,25,0.02721532412462333,-0.0016758888536754846,-0.12799620789115143,0.763776543248803,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-6t,25,0.00956174884470724,-0.0011305536082288946,0.21286023361713702,0.9040427173435363,0.18400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-7,25,0.021061272448406308,0.00036988128922840427,-0.1932148447264433,0.8183221559689856,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-8,25,0.013620178554957119,0.00033979087776405683,-0.004540779698388631,0.8748633261638881,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-8t,25,0.00770241213360205,-0.0003369981656160048,0.2356570751754452,0.8956339450811344,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-9,25,0.010975814454433097,0.0023076934952663388,0.1683930210604267,0.9382571063535281,0.128,physical_specimen
74t7kcdgkr,74t7kcdgkr,real,c8-9t,25,0.0048382690664241675,0.00016238883695059768,0.3436246528000919,0.9361803886646912,0.128,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-10t,25,0.006741963030869478,0.0007184431458538732,0.2598874768463382,0.9428273584687616,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-11,25,0.01444535966802135,0.0012680047830133524,0.02425874210506309,0.8452240874384919,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-12,25,0.008005223410034117,0.0039384607884634095,0.20246693389173598,0.915854628642261,0.2,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-12t,25,0.007388983548107362,0.0019413640951928325,0.006591813199012895,0.904155162815158,0.14400000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-13,25,0.005003843347382531,-0.000190738744632859,-0.1085856959762849,0.9023996576221665,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-14,25,0.005696712909730106,-0.00012968063204973123,0.040888679032580304,0.8823083946486772,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-15,25,0.008033388720419872,0.00021869019654215726,0.007820523986762206,0.9100156119674848,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-16,25,0.011260828517357532,-0.0016538229293324492,-0.06943244290851573,0.8682971439421949,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-17,25,0.003418944629146887,0.0022691766096575748,-0.03580163691079328,0.9097363203544614,0.23199999999999998,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-18,25,0.00449800167584955,0.0032215610602155964,-0.004664534501729592,0.9105126636586657,0.248,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-19,25,0.0034638691475889073,-0.000655220118176465,-0.03753342761043634,0.8469799860212166,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-2,25,0.02588579332487092,-0.0024823657889097017,-0.24368814673561345,0.7708462768160473,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-20,25,0.011821573052941115,-0.0013604387535847051,-0.010456658832609187,0.9069387590494964,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-21,25,0.006462136028117658,-0.0007783928595267931,-0.05558786115768565,0.8121885958341977,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-22,25,0.002816701562402706,0.0005328955398908298,0.021573897800305483,0.889000801095225,0.08800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-23,25,0.004534073942540715,-0.00005680412914397248,0.046989754620387784,0.93168119973395,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-24,25,0.003709631213745528,0.00005447726130515917,-0.08109887463089763,0.8600673370339397,0.192,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-25,25,0.010200582982496953,-0.0007280394040280358,-0.16002548773873587,0.8018714810737806,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-26,25,0.006749593588614893,-0.0008344822630327809,0.025329981078466655,0.8083832369152012,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-27,25,0.009146051882991392,0.0004892613240562982,0.13348999363986905,0.9316864061719272,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-28,25,0.0038147689378950924,-0.00046864085331375536,0.15447030358372665,0.9184152688390367,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-29,25,0.008473632058822149,-0.0006488925316291594,0.03680188722805942,0.8682855026143272,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-3,25,0.006339816842780901,0.004275377759504329,0.24349426392265217,0.9388626302949703,0.384,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-30,25,0.009354828141899021,-0.0020092986718671215,0.15974772067638146,0.82343324517161,0.008,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-32,25,0.007437520954743744,0.0008760951882096535,0.13390976653935818,0.9019092432741878,0.08,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-33,25,0.011195179830675018,-0.0005788829795570871,-0.05466098055481855,0.8685634810715773,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-34,25,0.008795345920345907,0.001125097169884861,0.12536043597502655,0.9119394597959282,0.168,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-35,25,0.01340651270061457,-0.0007062361869175193,-0.20692843762793653,0.7835719025002319,0.064,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-36,25,0.011450811151420574,-0.0017726292604994499,-0.16952730589672796,0.8352767631068896,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-37,25,0.0029151727549268937,0.003093007872738904,0.22683942266218632,0.9416836822686796,0.312,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-38,25,0.013430750732732694,-0.0003185937840092734,-0.13130911549942922,0.8289999854649522,0.032,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-39,25,0.0106105443622297,-0.0007151971482705699,-0.1812591106600615,0.7923441349472492,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-4,25,0.022383175289854573,-0.004158821229907282,-0.32537904143123464,0.8028305496607634,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-40,25,0.005585804252585711,-0.0026708073230281883,-0.16603329721493865,0.8965199737058718,0.08,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-41,25,0.006769745533242877,0.0023178498144750394,0.3532140160477802,0.9299679021910723,0.31200000000000006,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-42,25,0.007196412749627239,0.0031526229296843277,0.1335577444045327,0.8906874912101863,0.09600000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-43,25,0.005865427487173411,0.0003586345286011605,-0.12447045322966241,0.8495111741840988,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-5,25,0.016487819899209662,0.001055385792735093,0.13159553968509802,0.8675166344381775,0.16,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-6,25,0.026340254129445077,-0.000800818858497232,-0.10724870667607904,0.7704303865427186,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-6t,25,0.008833783812236495,-0.00040258857575814933,0.1851357882284514,0.9042636874895951,0.08800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-7,25,0.021168664490504616,0.0002624892471300955,-0.2105192878783494,0.8188453097968792,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-8,25,0.013325665014597319,0.0006343044181238566,0.015330009245799857,0.8787620163719917,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-8t,25,0.00655868524049509,0.0008067287274909551,0.18607771440313708,0.8983116743471676,0.072,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-9,25,0.009942159348372961,0.003341348601326475,0.1789852474955956,0.9400359336038133,0.16,physical_specimen
74t7kcdgkr,74t7kcdgkr,shuffled,c8-9t,25,0.004718322744696537,0.0002823351586782286,0.3776491153243318,0.9418618939748759,0.248,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-10t,25,0.006444738574283142,0.0010156676024402089,0.25023526225208614,0.937990999820973,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-11,25,0.01434590328857981,0.0013674611624548928,0.09561836355813122,0.8578618234643197,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-12,25,0.011676040415807231,0.00026764378269029444,-0.015546484419796527,0.8861350018982057,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-12t,25,0.008421534461428695,0.0009088131818714995,-0.005611742977192409,0.9010104293645342,0.128,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-13,25,0.007050457802110812,-0.0022373531993611405,-0.13077016822056003,0.895995663422316,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-14,25,0.005204299267975712,0.00036273300970466325,0.05157730216316998,0.8855524579989558,0.128,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-15,25,0.0076190150166682135,0.0006330639002938154,0.09607328104983695,0.916182546432526,0.12,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-16,25,0.010865575522378924,-0.0012585699343538393,-0.038404496018259425,0.8742218622018497,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-17,25,0.0022371784515333947,0.0034509427872710676,-0.05841163826435328,0.9162103051901793,0.264,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-18,25,0.0049912791465534,0.0027282835895117465,0.03628060175467742,0.9078924346312022,0.23199999999999998,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-19,25,0.0032024158875488375,-0.0003937668581363951,0.013987837484826094,0.8550476296754644,0.096,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-2,25,0.02483090373955966,-0.0014274762035984434,-0.032726706710076804,0.787895185724173,0.04800000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-20,25,0.009887778193314678,0.0005733561060417314,0.03220620846504925,0.9190193520435821,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-21,25,0.006924502967807218,-0.0012407597992163532,-0.034344947397380185,0.808410320591082,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-22,25,0.003793484885227425,-0.0004438877829338894,-0.1317881612544403,0.8688371020927197,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-23,25,0.004221009637481483,0.0002562601759152594,0.06438059062248831,0.9340547496791616,0.15200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-24,25,0.003711809293836703,0.00005229918121398391,-0.08454156543086155,0.8596184746277887,0.192,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-25,25,0.00991435400127902,-0.00044181042281010274,-0.145248794153833,0.8018672223187854,0.0,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-26,25,0.008611904154178531,-0.0026967928285964193,-0.007911878670654338,0.789899429019911,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-27,25,0.009472748911810394,0.00016256429523729742,0.13081478747147826,0.9308021246739336,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-28,25,0.00422803049462217,-0.0008819024100408335,0.23387354426683468,0.9164678935084979,0.024000000000000004,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-29,25,0.008427044196556394,-0.0006023046693634049,0.06892663843144192,0.8649747876875594,0.016,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-3,25,0.013692783027750108,-0.003077588425464879,-0.14990806064255838,0.876030176159358,0.17600000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-30,25,0.008515595212927324,-0.0011700657428954254,0.11239720993301862,0.8272574913476183,0.11200000000000002,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-32,25,0.0076407451378604965,0.0006728710050929009,0.15355445528245265,0.9052125355835544,0.10400000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-33,25,0.010519074781635744,0.0000972220694821857,-0.11270299278836352,0.8700556474933776,0.008,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-34,25,0.01146270793750837,-0.0015422648472776012,0.023509334589752292,0.8853418783554936,0.008,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-35,25,0.012561380771095499,0.00013889574260155245,-0.20144131227370118,0.7903580826202952,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-36,25,0.011226299729388654,-0.0015481178384675288,-0.1844371688547388,0.8301108082198622,0.04,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-37,25,0.0032905509053433235,0.0027176297223224745,0.21356275191351448,0.9409721254981832,0.376,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-38,25,0.014020679597376967,-0.0009085226486535447,-0.10325649755668946,0.8290408573831928,0.05600000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-39,25,0.010627005272511356,-0.0007316580585522247,-0.0806077091289445,0.8044581272410012,0.07200000000000001,physical_specimen
74t7kcdgkr,74t7kcdgkr,static,c8-4,25,0.022680406826325505,-0.0044560527663782155,-0.0632288740646672,0.8175897300725904,0.04,physical_specimen
