outer_domain,method,cell_index,ranking_position,cell_score,mean_raw_value,mean_value_per_measurement,source_domains,source_specimen_count,source_label_state_sha256
74t7kcdgkr,global_appearance_mask,28,1,0.615353450119641,0.22244907564178473,0.0001557498226634455,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,29,28,0.5012874996010096,0.20920898402681623,0.00014827790308083694,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,30,5,0.5654159551622536,0.2119263315970544,0.00014171143976203263,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,31,8,0.5540923612918455,0.21708040386630664,0.0001476537760708958,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,32,22,0.5053628657890735,0.2105290825102036,0.00014684144357427755,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,33,36,0.48676991535789804,0.20812199012873314,0.00014480997897759452,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,34,18,0.5230370235112933,0.212153254616539,0.0001516680487179752,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,35,0,0.6337981491697473,0.22921596076660294,0.00016866827410391854,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,36,4,0.5810908554025567,0.21875940595599735,0.00015905708062145433,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
74t7kcdgkr,global_appearance_mask,37,29,0.5005412645140802,0.21059234406417385,0.00015208597295712155,cgtnjyggtm|w68dtmpfyf|xcmzfsbd9t|yfxyg8jm46|ykhs7s2dck,231,ee9dd1767bf6b75be3ed1d44a3ee4176e505bba376e7112cceb50ad947f23052
