effect_id,point_estimate,lower,upper,improved_domains,domain_effects,seed,resamples,indices_sha256
reconstruction_minus_mechanical_auebc,0.00657451508584228,0.004772277301863411,0.008631146585991279,6,"[0.0036353805521244153,0.006860280023374823,0.007921965401758827,0.005684970064809593,0.010935668163612414,0.0044088263093736094]",20260823,100000,732abea9fa90893d53c6a0620c020a2072cd97a2b7d8e48e16aa8feb10c5564c
appearance_minus_mechanical_auebc,0.007080059382261465,0.004799356600193281,0.00974029297002471,6,"[0.004640463012451764,0.010028848158129301,0.006472493789166176,0.004137486073402094,0.01243331762013367,0.004767747640285789]",20260823,100000,732abea9fa90893d53c6a0620c020a2072cd97a2b7d8e48e16aa8feb10c5564c
