outer_domain,specimen_id,method,nominal_checkpoint,mean_exact_acquired_cost,mean_effective_budget,cai_mae,reconstruction_mse,trajectory_count
74t7kcdgkr,c8-26,mvd_m1_o2,0.25,113188.0,0.2487921749642818,0.20222316776495952,0.0007649333628377676,1
74t7kcdgkr,c8-26,one_shot_mechanical_oracle,0.03125,14161.0,0.031126497417298605,0.18987912224267167,0.0008933957715221559,1
74t7kcdgkr,c8-26,one_shot_mechanical_oracle,0.0625,27281.0,0.05996483130014287,0.19390070895040556,0.0007477391227151933,1
74t7kcdgkr,c8-26,one_shot_mechanical_oracle,0.09375,41587.0,0.0914100450598967,0.19642746412473633,0.0006952827398199737,1
74t7kcdgkr,c8-26,one_shot_mechanical_oracle,0.125,55605.0,0.12222222222222222,0.1981488581311831,0.0006626374831923104,1
74t7kcdgkr,c8-26,one_shot_mechanical_oracle,0.1875,84934.0,0.18668864710407737,0.2006676425111904,0.0005691277953701559,1
74t7kcdgkr,c8-26,one_shot_mechanical_oracle,0.25,112334.0,0.24691504560940764,0.20246320101414783,0.00046605112146076185,1
74t7kcdgkr,c8-26,random,0.03125,14161.0,0.031126497417298605,0.18987912224267167,0.0008933957715221559,1
74t7kcdgkr,c8-26,random,0.0625,27076.0,0.05951423233322343,0.19381508309360107,0.000826068308624778,1
74t7kcdgkr,c8-26,random,0.09375,41210.0,0.09058138256951313,0.19634576348292154,0.0007879802190711294,1
74t7kcdgkr,c8-26,random,0.125,56087.0,0.12328167930541818,0.1982890458137273,0.000743765967806786,1
74t7kcdgkr,c8-26,random,0.1875,84685.0,0.18614133421255083,0.20070609223212954,0.0006611588135617356,1
74t7kcdgkr,c8-26,random,0.25,112542.0,0.2473722387075503,0.20242496527426435,0.0006045558773465677,1
74t7kcdgkr,c8-26,reconstruction_driven,0.03125,14161.0,0.031126497417298605,0.18987912224267167,0.0008933957715221559,1
74t7kcdgkr,c8-26,reconstruction_driven,0.0625,27861.0,0.061239696669963734,0.19394015502063522,0.0006740082567063819,1
74t7kcdgkr,c8-26,reconstruction_driven,0.09375,41538.0,0.09130234091658423,0.19643395376894002,0.0005850530912916185,1
74t7kcdgkr,c8-26,reconstruction_driven,0.125,55518.0,0.1220309924167491,0.19826724649368177,0.0005192859549413428,1
74t7kcdgkr,c8-26,reconstruction_driven,0.1875,84231.0,0.18514342235410486,0.20076348930685672,0.00039580813368297527,1
74t7kcdgkr,c8-26,reconstruction_driven,0.25,112815.0,0.24797230464886252,0.20251065800014878,0.0003092730304835822,1
74t7kcdgkr,c8-26,sequential_mechanical_oracle,0.03125,14161.0,0.031126497417298605,0.18987912224267167,0.0008933957715221559,1
74t7kcdgkr,c8-26,sequential_mechanical_oracle,0.0625,27966.0,0.06147049126277613,0.19402213651258549,0.0007685028303792067,1
74t7kcdgkr,c8-26,sequential_mechanical_oracle,0.09375,42324.0,0.09303000329706561,0.19648346029223973,0.0007333805646538595,1
74t7kcdgkr,c8-26,sequential_mechanical_oracle,0.125,56247.0,0.12363336630398945,0.19817348266985413,0.0007057669042359554,1
74t7kcdgkr,c8-26,sequential_mechanical_oracle,0.1875,84086.0,0.18482470601164963,0.20054891980329215,0.00068849066916629,1
74t7kcdgkr,c8-26,sequential_mechanical_oracle,0.25,113256.0,0.24894164193867457,0.2023569928545519,0.0006782834644589101,1
74t7kcdgkr,c8-26,uniform,0.03125,14161.0,0.031126497417298605,0.18987912224267167,0.0008933957715221559,1
74t7kcdgkr,c8-26,uniform,0.0625,27081.0,0.05952522255192878,0.19388539927456383,0.0007533895176750337,1
74t7kcdgkr,c8-26,uniform,0.09375,41402.0,0.09100340696779866,0.19640663106289524,0.0007327575855924726,1
74t7kcdgkr,c8-26,uniform,0.125,55695.0,0.12242004615891856,0.1981851346070257,0.0006403285138766547,1
74t7kcdgkr,c8-26,uniform,0.1875,84481.0,0.18569293328937245,0.20080142413588076,0.000574361635266233,1
74t7kcdgkr,c8-26,uniform,0.25,112294.0,0.2468271238597648,0.20244906489065817,0.00044640006393284725,1
74t7kcdgkr,c8-27,global_mechanical,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,global_mechanical,0.0625,28230.0,0.06205077481041873,0.08234372784643407,0.0007124011033486616,1
74t7kcdgkr,c8-27,global_mechanical,0.09375,42460.0,0.09332893724585119,0.08384144812408867,0.0006712158087542507,1
74t7kcdgkr,c8-27,global_mechanical,0.125,56546.0,0.12429058138256951,0.08488124894262772,0.0006217563484992013,1
74t7kcdgkr,c8-27,global_mechanical,0.1875,84604.0,0.18596329266952413,0.08653049455532269,0.000518814841744583,1
74t7kcdgkr,c8-27,global_mechanical,0.25,112302.0,0.24684470820969337,0.08759658829607608,0.0004107815242691086,1
74t7kcdgkr,c8-27,mavis_full,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mavis_full,0.0625,27821.0,0.061151774920320916,0.08244861868515607,0.0006418132567896925,1
74t7kcdgkr,c8-27,mavis_full,0.09375,41695.0,0.0916474337839323,0.08384853624655741,0.0005770070399231138,1
74t7kcdgkr,c8-27,mavis_full,0.125,55667.0,0.12235850093416858,0.08497497264500742,0.0005241141919639234,1
74t7kcdgkr,c8-27,mavis_full,0.1875,84960.0,0.1867457962413452,0.08651003261687507,0.00041953257218146206,1
74t7kcdgkr,c8-27,mavis_full,0.25,113275.0,0.24898340476975492,0.08754251795807366,0.00035727787761651324,1
74t7kcdgkr,c8-27,mavis_no_feedback,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mavis_no_feedback,0.0625,28305.0,0.06221562809099901,0.08246645935567187,0.0006633619502966338,1
74t7kcdgkr,c8-27,mavis_no_feedback,0.09375,42137.0,0.09261896911748543,0.08384032472354641,0.0006171783555029974,1
74t7kcdgkr,c8-27,mavis_no_feedback,0.125,56109.0,0.12333003626772172,0.08498829296572241,0.0005572929396950516,1
74t7kcdgkr,c8-27,mavis_no_feedback,0.1875,84107.0,0.1848708649302121,0.08644915500653927,0.0004495869034114424,1
74t7kcdgkr,c8-27,mavis_no_feedback,0.25,113389.0,0.24923398175623696,0.08754032465225314,0.0003524198939043188,1
74t7kcdgkr,c8-27,mavis_positions_only,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mavis_positions_only,0.0625,28042.0,0.061637542587097485,0.08226978401788698,0.0007096229991601209,1
74t7kcdgkr,c8-27,mavis_positions_only,0.09375,42006.0,0.09233102538740522,0.08377425807261096,0.0007075064545879811,1
74t7kcdgkr,c8-27,mavis_positions_only,0.125,55816.0,0.12268600945158809,0.0847565247348091,0.0007036304158605517,1
74t7kcdgkr,c8-27,mavis_positions_only,0.1875,84300.0,0.1852950873722387,0.0863097597225918,0.000700578833678216,1
74t7kcdgkr,c8-27,mavis_positions_only,0.25,113372.0,0.24919661501263876,0.08730997404583352,0.0006907841614708904,1
74t7kcdgkr,c8-27,mavis_raw_value,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mavis_raw_value,0.0625,27427.0,0.06028574568633916,0.08231942762280053,0.0006744885868698479,1
74t7kcdgkr,c8-27,mavis_raw_value,0.09375,42357.0,0.09310253874052093,0.08381998314944261,0.0006095126335895027,1
74t7kcdgkr,c8-27,mavis_raw_value,0.125,56370.0,0.12390372568414111,0.08486474565370983,0.0005625865095917511,1
74t7kcdgkr,c8-27,mavis_raw_value,0.1875,84844.0,0.18649082316738103,0.08634285991713953,0.00046404787346592045,1
74t7kcdgkr,c8-27,mavis_raw_value,0.25,113159.0,0.24872843169579076,0.08731099045584789,0.0004375050826064302,1
74t7kcdgkr,c8-27,mavis_shuffled_content,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mavis_shuffled_content,0.0625,27965.0,0.06146829321903506,0.0824896763002112,0.0006583548049643224,1
74t7kcdgkr,c8-27,mavis_shuffled_content,0.09375,41837.0,0.09195955599516431,0.08393214934405724,0.000605349573110356,1
74t7kcdgkr,c8-27,mavis_shuffled_content,0.125,55913.0,0.12289921969447191,0.08500719016770053,0.0005384264398380174,1
74t7kcdgkr,c8-27,mavis_shuffled_content,0.1875,85225.0,0.18732827783272887,0.08656855643559846,0.00043021742534316823,1
74t7kcdgkr,c8-27,mavis_shuffled_content,0.25,112751.0,0.247831629849434,0.08752093261908378,0.0003618086252075842,1
74t7kcdgkr,c8-27,mavis_value_per_cost,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mavis_value_per_cost,0.0625,28315.0,0.06223760852840972,0.0823639356823781,0.0006658608412394809,1
74t7kcdgkr,c8-27,mavis_value_per_cost,0.09375,42608.0,0.09365424771952961,0.0838769689793285,0.0005965993026682991,1
74t7kcdgkr,c8-27,mavis_value_per_cost,0.125,56653.0,0.12452577206286405,0.08490800994840142,0.0005383624506522911,1
74t7kcdgkr,c8-27,mavis_value_per_cost,0.1875,84460.0,0.18564677437080998,0.08650818703026997,0.000436091371182531,1
74t7kcdgkr,c8-27,mavis_value_per_cost,0.25,112980.0,0.24833498186613914,0.08750796001758432,0.00035262714044298086,1
74t7kcdgkr,c8-27,mva_a5,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mva_a5,0.0625,27908.0,0.06134300472579404,0.08230297782914653,0.0006741722127975075,1
74t7kcdgkr,c8-27,mva_a5,0.09375,42050.0,0.09242773931201231,0.08386146872660905,0.0006536243601838475,1
74t7kcdgkr,c8-27,mva_a5,0.125,56007.0,0.12310583580613255,0.0848435749030153,0.0006109402944080013,1
74t7kcdgkr,c8-27,mva_a5,0.1875,84279.0,0.18524892845367621,0.08631210014038815,0.0005666056253891489,1
74t7kcdgkr,c8-27,mva_a5,0.25,113107.0,0.24861413342125507,0.08729606527721556,0.0005602232477787836,1
74t7kcdgkr,c8-27,mvd_m1_o2,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,mvd_m1_o2,0.0625,28135.0,0.061841960655017035,0.08233416556800921,0.0007127795623678855,1
74t7kcdgkr,c8-27,mvd_m1_o2,0.09375,42142.0,0.0926299593361908,0.08378822033649291,0.0007077011151219846,1
74t7kcdgkr,c8-27,mvd_m1_o2,0.125,56284.0,0.12371469392240905,0.08488984830630208,0.0006799068337061599,1
74t7kcdgkr,c8-27,mvd_m1_o2,0.1875,84038.0,0.18471919991207825,0.08640756243884506,0.000675907098327753,1
74t7kcdgkr,c8-27,mvd_m1_o2,0.25,112898.0,0.24815474227937137,0.08734645781582384,0.0006705138319501052,1
74t7kcdgkr,c8-27,one_shot_mechanical_oracle,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,one_shot_mechanical_oracle,0.0625,28421.0,0.06247060116496318,0.08242691298182248,0.0007134605587417049,1
74t7kcdgkr,c8-27,one_shot_mechanical_oracle,0.09375,42633.0,0.09370919881305638,0.08393123992457063,0.0006718160045556378,1
74t7kcdgkr,c8-27,one_shot_mechanical_oracle,0.125,56671.0,0.12456533685020332,0.08501276704896366,0.0006142625038597104,1
74t7kcdgkr,c8-27,one_shot_mechanical_oracle,0.1875,84903.0,0.18662050774810418,0.08646373246595629,0.0005172492531883712,1
74t7kcdgkr,c8-27,one_shot_mechanical_oracle,0.25,112450.0,0.2471700186833718,0.08765055164355073,0.00039657834759026535,1
74t7kcdgkr,c8-27,random,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,random,0.0625,27076.0,0.05951423233322343,0.08224169900433143,0.0006889964304958386,1
74t7kcdgkr,c8-27,random,0.09375,41210.0,0.09058138256951313,0.08374747031920537,0.0006570532070107482,1
74t7kcdgkr,c8-27,random,0.125,56087.0,0.12328167930541818,0.08500324489198674,0.0006146836674068267,1
74t7kcdgkr,c8-27,random,0.1875,84685.0,0.18614133421255083,0.08654568721027467,0.0005558177292439128,1
74t7kcdgkr,c8-27,random,0.25,112542.0,0.2473722387075503,0.08755257506768976,0.0004986370086537374,1
74t7kcdgkr,c8-27,reconstruction_driven,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,reconstruction_driven,0.0625,27881.0,0.06128365754478514,0.08238685840296578,0.0006182642448861293,1
74t7kcdgkr,c8-27,reconstruction_driven,0.09375,41462.0,0.09113528959226289,0.08387305045124671,0.0005275427007602604,1
74t7kcdgkr,c8-27,reconstruction_driven,0.125,56528.0,0.12425101659523025,0.08506278512072452,0.00042063022502821396,1
74t7kcdgkr,c8-27,reconstruction_driven,0.1875,85012.0,0.18686009451588087,0.08656007743626781,0.0003794450431106575,1
74t7kcdgkr,c8-27,reconstruction_driven,0.25,112553.0,0.24739641718870206,0.08759834026596935,0.0003035104657149895,1
74t7kcdgkr,c8-27,sequential_mechanical_oracle,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,sequential_mechanical_oracle,0.0625,27077.0,0.0595164303769645,0.08225116766604446,0.0006899605387345208,1
74t7kcdgkr,c8-27,sequential_mechanical_oracle,0.09375,41173.0,0.09050005495109352,0.08379434554421117,0.0006850908028263918,1
74t7kcdgkr,c8-27,sequential_mechanical_oracle,0.125,56581.0,0.12436751291350698,0.0849451356615587,0.0006675126050540893,1
74t7kcdgkr,c8-27,sequential_mechanical_oracle,0.1875,85252.0,0.18738762501373776,0.08648077070751337,0.0006376791880652337,1
74t7kcdgkr,c8-27,sequential_mechanical_oracle,0.25,112971.0,0.2483151994724695,0.08747265314340014,0.0006114411768297457,1
74t7kcdgkr,c8-27,uniform,0.03125,14161.0,0.031126497417298605,0.07989649338191351,0.0007305652433002448,1
74t7kcdgkr,c8-27,uniform,0.0625,27081.0,0.05952522255192878,0.08230751155276339,0.0006449685242136293,1
74t7kcdgkr,c8-27,uniform,0.09375,41402.0,0.09100340696779866,0.08382951868023558,0.000626121359704844,1
74t7kcdgkr,c8-27,uniform,0.125,55695.0,0.12242004615891856,0.0849517289528362,0.0005555990460045091,1
74t7kcdgkr,c8-27,uniform,0.1875,84481.0,0.18569293328937245,0.08665077865623638,0.0004969372670344411,1
74t7kcdgkr,c8-27,uniform,0.25,112294.0,0.2468271238597648,0.08762227939657141,0.00040528174446080925,1
74t7kcdgkr,c8-28,global_mechanical,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,global_mechanical,0.0625,28230.0,0.06205077481041873,0.011731764253411603,0.0007032079227265512,1
74t7kcdgkr,c8-28,global_mechanical,0.09375,42460.0,0.09332893724585119,0.011194618308437487,0.000666034003029627,1
74t7kcdgkr,c8-28,global_mechanical,0.125,56546.0,0.12429058138256951,0.010887448503035246,0.0006136444713122404,1
74t7kcdgkr,c8-28,global_mechanical,0.1875,84604.0,0.18596329266952413,0.010701097751186106,0.0005185752006102241,1
74t7kcdgkr,c8-28,global_mechanical,0.25,112302.0,0.24684470820969337,0.010563695165819453,0.000412641954350747,1
74t7kcdgkr,c8-28,mavis_full,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mavis_full,0.0625,28273.0,0.06214529069128476,0.011687791146473225,0.0006633648122887407,1
74t7kcdgkr,c8-28,mavis_full,0.09375,42275.0,0.09292229915375316,0.011224522160965922,0.0006010257340273833,1
74t7kcdgkr,c8-28,mavis_full,0.125,56373.0,0.12391031981536432,0.01090245392456346,0.0005600945144724053,1
74t7kcdgkr,c8-28,mavis_full,0.1875,84031.0,0.18470381360589075,0.010671220646289337,0.0004535514610758439,1
74t7kcdgkr,c8-28,mavis_full,0.25,113275.0,0.24898340476975492,0.01045616968534957,0.00034523266552155996,1
74t7kcdgkr,c8-28,mavis_no_feedback,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mavis_no_feedback,0.0625,28273.0,0.06214529069128476,0.011687791146473225,0.0006633648122887407,1
74t7kcdgkr,c8-28,mavis_no_feedback,0.09375,42275.0,0.09292229915375316,0.011224522160965922,0.0006010257340273833,1
74t7kcdgkr,c8-28,mavis_no_feedback,0.125,56373.0,0.12391031981536432,0.01090245392456346,0.0005623788010779851,1
74t7kcdgkr,c8-28,mavis_no_feedback,0.1875,84269.0,0.18522694801626552,0.010645997629353143,0.00045019488518348224,1
74t7kcdgkr,c8-28,mavis_no_feedback,0.25,113347.0,0.249141663919112,0.01045603594718969,0.00033782132287500573,1
74t7kcdgkr,c8-28,mavis_positions_only,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mavis_positions_only,0.0625,27965.0,0.06146829321903506,0.011551164242433298,0.0006648535101593748,1
74t7kcdgkr,c8-28,mavis_positions_only,0.09375,41871.0,0.0920342894823607,0.01095140209104617,0.0006126810391346856,1
74t7kcdgkr,c8-28,mavis_positions_only,0.125,55607.0,0.12222661830970437,0.010635566052889844,0.0005415402196440913,1
74t7kcdgkr,c8-28,mavis_positions_only,0.1875,84741.0,0.1862644246620508,0.010462508874123477,0.0004501597638079041,1
74t7kcdgkr,c8-28,mavis_positions_only,0.25,112889.0,0.24813495988570172,0.010349446633838522,0.00034207771359281595,1
74t7kcdgkr,c8-28,mavis_raw_value,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mavis_raw_value,0.0625,28164.0,0.061905703923508075,0.01171031265258149,0.0006573553049256109,1
74t7kcdgkr,c8-28,mavis_raw_value,0.09375,42412.0,0.09322343114627982,0.011122399702151675,0.0006112246907890066,1
74t7kcdgkr,c8-28,mavis_raw_value,0.125,55588.0,0.12218485547862402,0.010788268283736135,0.0005551724401653155,1
74t7kcdgkr,c8-28,mavis_raw_value,0.1875,84623.0,0.18600505550060445,0.010589827602242252,0.00040527691062374713,1
74t7kcdgkr,c8-28,mavis_raw_value,0.25,112937.0,0.2482404659852731,0.010407863462033928,0.00030604968370409727,1
74t7kcdgkr,c8-28,mavis_shuffled_content,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mavis_shuffled_content,0.0625,27965.0,0.06146829321903506,0.011567961755302836,0.0006441287436163105,1
74t7kcdgkr,c8-28,mavis_shuffled_content,0.09375,41939.0,0.09218375645675349,0.011009203723706618,0.0005905946291422319,1
74t7kcdgkr,c8-28,mavis_shuffled_content,0.125,55913.0,0.12289921969447191,0.010695935458218342,0.0005207456047188615,1
74t7kcdgkr,c8-28,mavis_shuffled_content,0.1875,85183.0,0.1872359599956039,0.01050399445128991,0.0004002898330392397,1
74t7kcdgkr,c8-28,mavis_shuffled_content,0.25,112785.0,0.2479063633366304,0.010346985851698243,0.0003285433191167538,1
74t7kcdgkr,c8-28,mavis_value_per_cost,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mavis_value_per_cost,0.0625,28010.0,0.06156720518738323,0.011689075032807139,0.00067531019269052,1
74t7kcdgkr,c8-28,mavis_value_per_cost,0.09375,42290.0,0.09295526980986922,0.011102338978183468,0.0006231062960910835,1
74t7kcdgkr,c8-28,mavis_value_per_cost,0.125,56857.0,0.12497417298604242,0.010803193462368466,0.0005143105056082299,1
74t7kcdgkr,c8-28,mavis_value_per_cost,0.1875,84349.0,0.18540279151555117,0.010634656633403239,0.00041799058942628846,1
74t7kcdgkr,c8-28,mavis_value_per_cost,0.25,112813.0,0.24796790856138037,0.010456651142724871,0.00033920667353460265,1
74t7kcdgkr,c8-28,mva_a5,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mva_a5,0.0625,28407.0,0.06243982855258819,0.011728447547048937,0.0006520536673661224,1
74t7kcdgkr,c8-28,mva_a5,0.09375,42307.0,0.09299263655346741,0.011180067596652243,0.0006108003835576469,1
74t7kcdgkr,c8-28,mva_a5,0.125,56103.0,0.1233168480052753,0.010821970300002981,0.0006079469548918072,1
74t7kcdgkr,c8-28,mva_a5,0.1875,84947.0,0.1867172216727113,0.010574875675977813,0.0005794393388448935,1
74t7kcdgkr,c8-28,mva_a5,0.25,112321.0,0.24688647104077371,0.010415780761093396,0.0005510645800772363,1
74t7kcdgkr,c8-28,mvd_m1_o2,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,mvd_m1_o2,0.0625,28390.0,0.06240246180899,0.011637773074712365,0.0007078380062326356,1
74t7kcdgkr,c8-28,mvd_m1_o2,0.09375,42142.0,0.0926299593361908,0.011079683733915102,0.0007029042924064659,1
74t7kcdgkr,c8-28,mvd_m1_o2,0.125,56284.0,0.12371469392240905,0.010725117124684047,0.000673978408607599,1
74t7kcdgkr,c8-28,mvd_m1_o2,0.1875,84076.0,0.18480272557423894,0.010486661985781298,0.0006467338437623016,1
74t7kcdgkr,c8-28,mvd_m1_o2,0.25,113076.0,0.2485459940652819,0.010291404272490201,0.0006415642747440872,1
74t7kcdgkr,c8-28,one_shot_mechanical_oracle,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,one_shot_mechanical_oracle,0.0625,27087.0,0.059538410814375206,0.011747170889419234,0.0006684639244697747,1
74t7kcdgkr,c8-28,one_shot_mechanical_oracle,0.09375,41423.0,0.09104956588636114,0.011179853615596702,0.0006293704982163465,1
74t7kcdgkr,c8-28,one_shot_mechanical_oracle,0.125,56834.0,0.1249236179799978,0.010807954540857034,0.0006041942184463645,1
74t7kcdgkr,c8-28,one_shot_mechanical_oracle,0.1875,84815.0,0.18642707989888999,0.010662982375646335,0.0004820448347683364,1
74t7kcdgkr,c8-28,one_shot_mechanical_oracle,0.25,112450.0,0.2471700186833718,0.010545346290296465,0.000392018844865901,1
74t7kcdgkr,c8-28,random,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,random,0.0625,27076.0,0.05951423233322343,0.011842499449716382,0.0006809132971744855,1
74t7kcdgkr,c8-28,random,0.09375,41210.0,0.09058138256951313,0.011232894169768803,0.0006491499059493336,1
74t7kcdgkr,c8-28,random,0.125,56087.0,0.12328167930541818,0.01080145486629136,0.0006002329171430611,1
74t7kcdgkr,c8-28,random,0.1875,84685.0,0.18614133421255083,0.010602746708477717,0.0005409807452579559,1
74t7kcdgkr,c8-28,random,0.25,112542.0,0.2473722387075503,0.010432096816587633,0.0004891857529638555,1
74t7kcdgkr,c8-28,reconstruction_driven,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,reconstruction_driven,0.0625,27881.0,0.06128365754478514,0.011743372725681267,0.0005989809984146789,1
74t7kcdgkr,c8-28,reconstruction_driven,0.09375,41494.0,0.09120562699197714,0.011243245503336441,0.0005087074011242643,1
74t7kcdgkr,c8-28,reconstruction_driven,0.125,56528.0,0.12425101659523025,0.010828389731672772,0.00041154081978918804,1
74t7kcdgkr,c8-28,reconstruction_driven,0.1875,85181.0,0.18723156390812176,0.010592850084653271,0.00035653830054598837,1
74t7kcdgkr,c8-28,reconstruction_driven,0.25,112611.0,0.24752390372568414,0.010422788640666258,0.0002955659699955339,1
74t7kcdgkr,c8-28,sequential_mechanical_oracle,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,sequential_mechanical_oracle,0.0625,28387.0,0.06239586767776679,0.011722830544337759,0.0006930490000513665,1
74t7kcdgkr,c8-28,sequential_mechanical_oracle,0.09375,41603.0,0.09144521375975381,0.011142888388231187,0.0006816319614207971,1
74t7kcdgkr,c8-28,sequential_mechanical_oracle,0.125,55771.0,0.12258709748323991,0.010754352286413749,0.0006788238964566185,1
74t7kcdgkr,c8-28,sequential_mechanical_oracle,0.1875,84979.0,0.18678755907242553,0.010636662705800104,0.0006043210475138999,1
74t7kcdgkr,c8-28,sequential_mechanical_oracle,0.25,113326.0,0.2490955050005495,0.010464595189416226,0.0006022650216803648,1
74t7kcdgkr,c8-28,uniform,0.03125,14161.0,0.031126497417298605,0.012747799800956194,0.0007160100866630084,1
74t7kcdgkr,c8-28,uniform,0.0625,27081.0,0.05952522255192878,0.011782263782547764,0.0006265811376100312,1
74t7kcdgkr,c8-28,uniform,0.09375,41402.0,0.09100340696779866,0.011171026897050629,0.0006108894658788921,1
74t7kcdgkr,c8-28,uniform,0.125,55695.0,0.12242004615891856,0.01084141582843623,0.0005447182815957132,1
74t7kcdgkr,c8-28,uniform,0.1875,84481.0,0.18569293328937245,0.010532881893804191,0.00048726202102530386,1
74t7kcdgkr,c8-28,uniform,0.25,112294.0,0.2468271238597648,0.010518839387026357,0.0004044545273327782,1
74t7kcdgkr,c8-29,global_mechanical,0.03125,14161.0,0.031126497417298605,0.07637593039501178,0.000715615559924319,1
74t7kcdgkr,c8-29,global_mechanical,0.0625,28230.0,0.06205077481041873,0.07588160740880179,0.0007031610153519822,1
74t7kcdgkr,c8-29,global_mechanical,0.09375,42460.0,0.09332893724585119,0.07561760828137953,0.0006648711102840631,1
74t7kcdgkr,c8-29,global_mechanical,0.125,56546.0,0.12429058138256951,0.07521291660985963,0.0006147663271473601,1
74t7kcdgkr,c8-29,global_mechanical,0.1875,84604.0,0.18596329266952413,0.0744242894292193,0.0005148062950361466,1
74t7kcdgkr,c8-29,global_mechanical,0.25,112302.0,0.24684470820969337,0.07346335400350745,0.00041204502617814325,1
74t7kcdgkr,c8-29,mavis_full,0.03125,14161.0,0.031126497417298605,0.07637593039501178,0.000715615559924319,1
74t7kcdgkr,c8-29,mavis_full,0.0625,28273.0,0.06214529069128476,0.07586360625249444,0.0006617186597814912,1
74t7kcdgkr,c8-29,mavis_full,0.09375,42275.0,0.09292229915375316,0.07563855167720246,0.0005990581595247076,1
74t7kcdgkr,c8-29,mavis_full,0.125,56373.0,0.12391031981536432,0.07520494581553638,0.000561431853524258,1
74t7kcdgkr,c8-29,mavis_full,0.1875,84031.0,0.18470381360589075,0.07435929268356212,0.0004517885978826019,1
74t7kcdgkr,c8-29,mavis_full,0.25,113275.0,0.24898340476975492,0.07334454102235144,0.0003428684572230138,1
74t7kcdgkr,c8-29,mavis_no_feedback,0.03125,14161.0,0.031126497417298605,0.07637593039501178,0.000715615559924319,1
74t7kcdgkr,c8-29,mavis_no_feedback,0.0625,28273.0,0.06214529069128476,0.07586360625249444,0.0006617186597814912,1
74t7kcdgkr,c8-29,mavis_no_feedback,0.09375,42275.0,0.09292229915375316,0.07563855167720246,0.0005990581595247076,1
74t7kcdgkr,c8-29,mavis_no_feedback,0.125,56345.0,0.12384877459061436,0.07521778467887597,0.000531423505718639,1
74t7kcdgkr,c8-29,mavis_no_feedback,0.1875,84269.0,0.18522694801626552,0.07434725624918115,0.00045069221828430707,1
74t7kcdgkr,c8-29,mavis_no_feedback,0.25,113347.0,0.249141663919112,0.07334435378892779,0.00033691271925489835,1
74t7kcdgkr,c8-29,mavis_positions_only,0.03125,14161.0,0.031126497417298605,0.07637593039501178,0.000715615559924319,1
74t7kcdgkr,c8-29,mavis_positions_only,0.0625,27965.0,0.06146829321903506,0.07574294768473333,0.0006646458129132944,1
74t7kcdgkr,c8-29,mavis_positions_only,0.09375,41871.0,0.0920342894823607,0.07541004665738793,0.0006134829152381178,1
