held_out_domain,endpoint,view_name,ridge_alpha,pca_dimension,inner_mae_74t7kcdgkr,inner_mae_cgtnjyggtm,inner_mae_w68dtmpfyf,inner_mae_xcmzfsbd9t,inner_mae_yfxyg8jm46,inner_mae_ykhs7s2dck,inner_equal_domain_mae,selected
74t7kcdgkr,extension_peak_mm,F0,0.10000000000000001,,,0.3431972083608969,0.29886646947110035,0.28649884796971653,0.28531364735310555,0.42401490435335903,0.32757821550163568,false
74t7kcdgkr,extension_peak_mm,F0,1,,,0.33831052396438105,0.29634644515958114,0.28584566455861143,0.28472102846357328,0.41208336328286926,0.32346140508580323,false
74t7kcdgkr,extension_peak_mm,F0,10,,,0.31286093742887117,0.27829869880708535,0.28650152757511921,0.28912282275300444,0.40343721959818951,0.31404424123245395,false
74t7kcdgkr,extension_peak_mm,F0,100,,,0.28629612083334277,0.23175350422698543,0.2833799281758983,0.30936799208969934,0.37573545096110705,0.29730659925740655,true
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F0,0.10000000000000001,,,75.370187980530432,19.702928913730538,25.921347126646701,24.142748210594952,10.542761761270219,31.13599479855457,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F0,1,,,73.668992640193594,18.517467954585275,26.870306770113405,23.091848508866985,11.81222672383068,30.792168519517986,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F0,10,,,64.663178930650673,9.0320478313313792,33.711846904711471,11.607495840863045,15.544323868910318,26.911778675293373,true
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F0,100,,,96.750592007039103,16.919764629092199,41.887756607917282,37.895305271146704,38.455760508279027,46.381835804694859,false
74t7kcdgkr,normalized_prepeak_auc,F0,0.10000000000000001,,,0.059767661302199751,0.026534627908464965,0.040068697804796945,0.036362267310644805,0.025191544104395152,0.037584959686100324,false
74t7kcdgkr,normalized_prepeak_auc,F0,1,,,0.059602137601606577,0.026144790405089061,0.039192700690395314,0.035656466871543259,0.025386002094551555,0.037196419532637151,false
74t7kcdgkr,normalized_prepeak_auc,F0,10,,,0.060006086793041993,0.022588376950330957,0.036091458968243395,0.032321704761599707,0.025841947739209878,0.035369915042485191,false
74t7kcdgkr,normalized_prepeak_auc,F0,100,,,0.061384648497689355,0.015666141845890158,0.026065588622894424,0.021884919683570592,0.028860893531088151,0.030772438436226533,true
74t7kcdgkr,extension_peak_mm,F1,0.10000000000000001,,,0.29103141426967333,0.2874528030340251,0.48023235343237008,0.19046961460339557,0.59447864407389894,0.36873296588267257,false
74t7kcdgkr,extension_peak_mm,F1,1,,,0.28037045697232099,0.2665621879791587,0.43841158568714439,0.19007613257099956,0.49346925188720508,0.33377792301936576,false
74t7kcdgkr,extension_peak_mm,F1,10,,,0.24475229597461193,0.23760759941617687,0.26221863614364083,0.21075016364019797,0.48909364338093719,0.28888446771111298,true
74t7kcdgkr,extension_peak_mm,F1,100,,,0.24958604634719975,0.17662772547349528,0.38669565962601893,0.27906160108089384,0.55472197711656568,0.32933860192883468,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F1,0.10000000000000001,,,74.882803091114582,22.997619972388883,176.15789972832275,28.185674492901676,106.95234396508771,81.835268249963121,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F1,1,,,73.109440863271402,20.263268386270742,154.44413073413915,25.171092711687667,76.70743034669303,69.939072608412403,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F1,10,,,64.598776617069362,11.380538629917483,123.38767469856842,17.369604670287291,43.006408521114807,51.948600627391464,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F1,100,,,92.227540386309414,12.613204200428722,48.502331981875287,42.832671132358719,23.48199612257422,43.93154876470927,true
74t7kcdgkr,normalized_prepeak_auc,F1,0.10000000000000001,,,0.057012145396131426,0.027501786248780441,0.11992964660384878,0.038822890590991373,0.061624732319899303,0.060978240231930256,false
74t7kcdgkr,normalized_prepeak_auc,F1,1,,,0.057712926436880183,0.025268786567779773,0.09791891971583154,0.037510361931170119,0.050511412760756616,0.053784481482483645,false
74t7kcdgkr,normalized_prepeak_auc,F1,10,,,0.058953257312802265,0.020018509717926954,0.063115729300053006,0.034197886279210277,0.045848865855079655,0.044426849693014428,false
74t7kcdgkr,normalized_prepeak_auc,F1,100,,,0.060222403108093132,0.013271138793547953,0.041280039162681095,0.022372704822486766,0.043702715184257786,0.036169800214213343,true
74t7kcdgkr,extension_peak_mm,F2,0.10000000000000001,,,0.29489260029236525,0.22329787627968847,0.19055543848693152,0.21389524135972915,0.30387502947285033,0.24530323717831296,false
74t7kcdgkr,extension_peak_mm,F2,1,,,0.29154982900177828,0.22362708150170837,0.19135501183350298,0.21376254459798072,0.29122544348471796,0.24230398208393766,false
74t7kcdgkr,extension_peak_mm,F2,10,,,0.26354793557386269,0.22269546793928355,0.19207525894123792,0.22207213546363555,0.29731598273564469,0.23954135613073285,true
74t7kcdgkr,extension_peak_mm,F2,100,,,0.26457582479014746,0.19892127416237992,0.21536501543725303,0.26976478257946634,0.31960870727770913,0.25364712084939117,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F2,0.10000000000000001,,,75.176604224843885,18.758095390214564,27.316758094496034,26.705672369766035,12.84033505297924,32.159493026459948,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F2,1,,,73.436402531681551,17.611099119972565,28.220513815111442,25.656059601490536,14.238054822302335,31.832425978111683,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F2,10,,,64.459598575842293,8.9237136364885341,35.03728966817345,13.696756427772389,18.499391856061852,28.123350032867705,true
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F2,100,,,95.423335589147072,18.902001171604869,43.035403505718449,35.34314396788097,39.001786528524171,46.341134152575101,false
74t7kcdgkr,normalized_prepeak_auc,F2,0.10000000000000001,,,0.057134954347090094,0.023238801830620291,0.042591985550123522,0.04142107754277452,0.030218014618326509,0.038920966777786989,false
74t7kcdgkr,normalized_prepeak_auc,F2,1,,,0.056970485235512659,0.023089669481690788,0.041808461747682706,0.040840341866222984,0.030499041649879776,0.038641599996197776,false
74t7kcdgkr,normalized_prepeak_auc,F2,10,,,0.057770714396404237,0.020457298830485082,0.038724278719933967,0.037404617045328895,0.029940860888453262,0.036859553976121097,false
74t7kcdgkr,normalized_prepeak_auc,F2,100,,,0.060020413101158021,0.014725167303461746,0.027796065787090967,0.023352076455482752,0.03064869938261543,0.031308484405961783,true
74t7kcdgkr,extension_peak_mm,F3,0.10000000000000001,8,,0.22521336193416602,0.17859896530227468,0.14440496010090073,0.11336252110627253,0.32125267347373987,0.19656649638347076,false
74t7kcdgkr,extension_peak_mm,F3,1,8,,0.22222058564455577,0.17788154869419284,0.13845121456542625,0.1141656740190834,0.32056773793371329,0.19465735217139432,false
74t7kcdgkr,extension_peak_mm,F3,10,8,,0.20770351523958,0.17711310014521356,0.13676796698054786,0.13001715179837364,0.33970495144812951,0.1982613371223689,false
74t7kcdgkr,extension_peak_mm,F3,100,8,,0.21865077374273223,0.16466990804908077,0.17529547942965965,0.20547971498306047,0.40431226304888801,0.23368162785068422,false
74t7kcdgkr,extension_peak_mm,F3,0.10000000000000001,16,,0.21749371655425684,0.17139979368582636,0.13703510237835026,0.11423456814797969,0.31704085877311189,0.19144080790790502,false
74t7kcdgkr,extension_peak_mm,F3,1,16,,0.2148726018874213,0.17054120624396399,0.13467542346118946,0.11502368927965094,0.31779442289998833,0.19058146875444279,false
74t7kcdgkr,extension_peak_mm,F3,10,16,,0.20248100070194516,0.17053677379542914,0.13681862578116422,0.1299559306069536,0.33974557415257461,0.19590758100761332,false
74t7kcdgkr,extension_peak_mm,F3,100,16,,0.21829201713479002,0.16467773475858888,0.17274832878456395,0.20548475165897198,0.40676177286260123,0.2335929210399032,false
74t7kcdgkr,extension_peak_mm,F3,0.10000000000000001,32,,0.20982311362668513,0.1581307003196934,0.16141798977067789,0.12190810635112459,0.27218203990008771,0.18469238999365373,false
74t7kcdgkr,extension_peak_mm,F3,1,32,,0.20802836136571429,0.15807589561547616,0.16281662172187994,0.12228753185408678,0.27091544762453579,0.18442477163633858,true
74t7kcdgkr,extension_peak_mm,F3,10,32,,0.20216906738881091,0.15855634255076539,0.16633794193079557,0.13078984590899201,0.29557045730624038,0.19068473101712086,false
74t7kcdgkr,extension_peak_mm,F3,100,32,,0.22399119885198301,0.16366609044865821,0.18268686541334556,0.19404798700025525,0.37636405316087035,0.22815123897502249,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,0.10000000000000001,8,,74.629040877277973,19.732902166635096,27.808707995231469,23.465008328089851,18.072608304016391,32.741653534250155,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,1,8,,72.396780960996139,19.441379921149295,27.726189591694528,22.765223882473016,19.280388736611894,32.321992618584972,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,10,8,,64.758535354854217,17.232254847650385,27.594530177521342,17.741962107901308,23.109879311940698,30.087432359973587,true
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,100,8,,83.646939224111577,11.584353653393508,24.28320894997799,24.000151853838911,45.176316202649154,37.738193976794228,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,0.10000000000000001,16,,74.931746048282122,18.149134650834231,34.448360497579316,16.034687140728806,23.100758832643905,33.332937434013672,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,1,16,,72.936429725760604,18.232050532309344,34.799409013195671,16.040918714329834,23.2532372791736,33.052409052953813,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,10,16,,65.404751522369068,17.488869779805739,34.851694694822022,15.503819072284804,24.659567997211344,31.581740613298599,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,100,16,,83.721682467269488,14.028279938861054,27.344071146711997,32.137046920919495,40.235895118598684,39.493395118472144,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,0.10000000000000001,32,,73.914019370924407,27.361428026240944,39.075223235651102,24.576105674467239,31.835506214718976,39.352456504400536,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,1,32,,70.693697328303202,27.051669997935583,38.518934357987867,23.759918045761292,31.217281524362114,38.248300250870003,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,10,32,,62.92189402359115,26.213476533024267,36.260064632100075,19.22001286464922,33.497012401923477,35.622492091057637,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F3,100,32,,86.770551787964479,21.033105625816351,28.670443017791047,32.862152023463615,49.180966106880796,43.703443712383255,false
74t7kcdgkr,normalized_prepeak_auc,F3,0.10000000000000001,8,,0.058154840783437731,0.020920579901316946,0.038149015194800753,0.03702341443166178,0.03277490333362202,0.037404550728967846,false
74t7kcdgkr,normalized_prepeak_auc,F3,1,8,,0.05794418173997698,0.020751419974768471,0.035533389442965864,0.036242571357986461,0.03295813750663952,0.036685940004467454,false
74t7kcdgkr,normalized_prepeak_auc,F3,10,8,,0.057947449621256503,0.019908945462187317,0.031296006711581927,0.034496909712131499,0.032189449853404349,0.035167752272112322,false
74t7kcdgkr,normalized_prepeak_auc,F3,100,8,,0.058821010542341609,0.015217425360828537,0.024477361870445451,0.024848109222960262,0.02947132885748099,0.030567047170811372,true
74t7kcdgkr,normalized_prepeak_auc,F3,0.10000000000000001,16,,0.059730170820478865,0.021125113442583544,0.039063874503864289,0.02548492913049967,0.036841427676580357,0.036449103114801346,false
74t7kcdgkr,normalized_prepeak_auc,F3,1,16,,0.059678993238311544,0.021062737535019971,0.037897770012268357,0.025546185073397669,0.036295881562428557,0.036096313484285221,false
74t7kcdgkr,normalized_prepeak_auc,F3,10,16,,0.059855054445177004,0.02036824801694187,0.035867649752391616,0.025437024086059384,0.034488658911832226,0.035203327042480421,false
74t7kcdgkr,normalized_prepeak_auc,F3,100,16,,0.059905368950270869,0.015721360554540053,0.027864413215133964,0.021995174475554494,0.029816507745008613,0.031060564988101596,false
74t7kcdgkr,normalized_prepeak_auc,F3,0.10000000000000001,32,,0.057589544341353015,0.027128491460591833,0.044832701119605363,0.034974390256780563,0.040635930168082139,0.041032211469282584,false
74t7kcdgkr,normalized_prepeak_auc,F3,1,32,,0.057698838369217,0.02694494628308897,0.041715606885622057,0.033621380911496565,0.039110520816950968,0.03981825865327511,false
74t7kcdgkr,normalized_prepeak_auc,F3,10,32,,0.058459702191475296,0.025663164515586936,0.037436430624650394,0.031377174017559933,0.037401105576722139,0.038067515385198938,false
74t7kcdgkr,normalized_prepeak_auc,F3,100,32,,0.059561598882282706,0.017626927966628344,0.028601157382814615,0.022964701513585862,0.032880663424801629,0.032327009834022633,false
74t7kcdgkr,extension_peak_mm,F4,0.10000000000000001,8,,0.22885702113785425,0.20686832352667073,0.33857867165000188,0.14266419575629277,0.95500492185795371,0.37439462678575464,false
74t7kcdgkr,extension_peak_mm,F4,1,8,,0.22630569413670934,0.20794966141415622,0.27454347902535553,0.14907006080289295,0.93353003126871781,0.35827978532956639,false
74t7kcdgkr,extension_peak_mm,F4,10,8,,0.20194034151458987,0.19507751671010995,0.21502007155621669,0.16800594388309875,0.71035087015738752,0.29807894876428059,false
74t7kcdgkr,extension_peak_mm,F4,100,8,,0.21139348530625468,0.14921575512441387,0.26326937603992445,0.23387661433710066,0.23511766631818429,0.21857457942517558,true
74t7kcdgkr,extension_peak_mm,F4,0.10000000000000001,16,,0.21931958440591251,0.19998452477865228,0.23930780579634431,0.14639411851790074,0.83334241673260445,0.32766969004628288,false
74t7kcdgkr,extension_peak_mm,F4,1,16,,0.21888764144039707,0.20407478460873943,0.21898620683155284,0.14791828693900369,0.80210135877211874,0.31839365571836237,false
74t7kcdgkr,extension_peak_mm,F4,10,16,,0.19890607794030699,0.1916753891361723,0.15358335609457174,0.16712617504299179,0.62780306549524467,0.26781881274185748,false
74t7kcdgkr,extension_peak_mm,F4,100,16,,0.21513588549833212,0.14958493448601642,0.27982461590057489,0.2391808618871599,0.2445657828339361,0.22565841612120391,false
74t7kcdgkr,extension_peak_mm,F4,0.10000000000000001,32,,0.20792415216582893,0.17339859883794201,0.27311975831744584,0.15221900072474601,0.82438449341748699,0.32620920069268994,false
74t7kcdgkr,extension_peak_mm,F4,1,32,,0.20840910543479069,0.17760112103694628,0.23414865819459973,0.15160050556462853,0.77435206023844538,0.30922229009388214,false
74t7kcdgkr,extension_peak_mm,F4,10,32,,0.1951192285784939,0.1688124639604647,0.18128354394470461,0.16081052084664652,0.55194087262161673,0.25159332599038525,false
74t7kcdgkr,extension_peak_mm,F4,100,32,,0.22038278677159015,0.14310809725594553,0.31369343754121504,0.22793341513384829,0.27340988528298443,0.23570552439711673,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,0.10000000000000001,8,,74.667422014139831,23.906819640430317,153.89300061057469,29.455282505742737,86.129515937491391,73.610408141675791,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,1,8,,71.897370460030885,23.357409738740422,127.32089738463876,29.142026311848667,101.37882077707883,70.619304934467507,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,10,8,,63.750453601712202,19.784415374749017,102.37343374413179,23.874290652443886,89.69185315098251,59.894889304803868,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,100,8,,83.04605133033175,13.736011428097241,48.518142776857914,29.104906116554936,45.617004925798959,44.004423315528165,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,0.10000000000000001,16,,75.342801149911963,20.806432351556854,58.030537598038734,30.100586872792491,28.579271351623387,42.571925864784689,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,1,16,,72.920152096115316,21.091100938012428,53.299112170563532,29.016966045965937,26.601804795808381,40.585827209293122,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,10,16,,64.880868194536575,18.980497431600838,60.930116510376124,24.672497253734281,33.008008469252808,40.49439757190013,true
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,100,16,,82.421766447601371,13.342635860205531,46.286960046575977,35.540277229177654,31.12481451419157,41.743290819550424,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,0.10000000000000001,32,,74.293937677428374,34.322836401615447,64.497212447365072,31.074186065261603,51.216642758769865,51.080963070088075,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,1,32,,70.85637993621468,33.243268380496488,58.194826790997929,30.043739560460931,45.037670700743213,47.475177073782646,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,10,32,,63.08927038689216,28.897912221566845,63.197109670169652,25.81203435268743,28.994201510655,41.998105628394214,false
74t7kcdgkr,slope_u20_u60_mpa_per_mm,F4,100,32,,85.072509927622079,18.97555806252052,46.839295565048111,36.88189051515004,27.683999406074793,43.090650695283117,false
74t7kcdgkr,normalized_prepeak_auc,F4,0.10000000000000001,8,,0.057739963201744078,0.027166676840595733,0.10123642405454264,0.039238617862358625,0.15274652351991236,0.075625641095830684,false
74t7kcdgkr,normalized_prepeak_auc,F4,1,8,,0.057608503760719972,0.026219104106530878,0.077674047978027724,0.03946358287699276,0.14072506858472292,0.068338061461398841,false
74t7kcdgkr,normalized_prepeak_auc,F4,10,8,,0.057632181932219528,0.023485756022383945,0.058897055481695548,0.038141611283561194,0.096867876294386826,0.055004896202849408,false
74t7kcdgkr,normalized_prepeak_auc,F4,100,8,,0.058320833457117818,0.015635121220064229,0.030009273975083645,0.026844620775491608,0.032872661060864637,0.032736502097724392,true
74t7kcdgkr,normalized_prepeak_auc,F4,0.10000000000000001,16,,0.059609768250435964,0.024032976477676028,0.060318056377206199,0.027186137718425252,0.080919128211766791,0.050413213407102052,false
74t7kcdgkr,normalized_prepeak_auc,F4,1,16,,0.059813499846549774,0.024281863338175499,0.065952953005668419,0.027289573910857529,0.068360583329319963,0.049139694686114239,false
74t7kcdgkr,normalized_prepeak_auc,F4,10,16,,0.059918757259062684,0.023031387093947572,0.040168570811216213,0.027833007265459533,0.051770243092910014,0.040544393104519204,false
74t7kcdgkr,normalized_prepeak_auc,F4,100,16,,0.059751949182277962,0.015626391980423891,0.037280310862785063,0.02353840717468984,0.029034519121622863,0.033046315664359921,false
74t7kcdgkr,normalized_prepeak_auc,F4,0.10000000000000001,32,,0.057393591465897023,0.032794601273562311,0.081018965478607236,0.035607698314897594,0.069611307642101675,0.055285232835013166,false
74t7kcdgkr,normalized_prepeak_auc,F4,1,32,,0.057891693465124357,0.0329219691734167,0.079048598393368127,0.034430797678003014,0.053663124548097796,0.051591236651602,false
74t7kcdgkr,normalized_prepeak_auc,F4,10,32,,0.0586905375016053,0.028896827660630477,0.045433530454000073,0.0334422602020958,0.042397571257897136,0.041772145415245758,false
74t7kcdgkr,normalized_prepeak_auc,F4,100,32,,0.059328929631542474,0.017945669045504337,0.039373454141775996,0.025708807550315318,0.033266602512110284,0.035124692576249679,false
74t7kcdgkr,extension_peak_mm,F5,0.10000000000000001,8,,0.23678379512727898,0.22677475938255928,0.22698857232387412,0.14781604261620368,1.1297878295339248,0.39363019979676817,false
74t7kcdgkr,extension_peak_mm,F5,1,8,,0.23073440088442915,0.22850025811611951,0.18085144202404879,0.15603601752906898,1.0441371772365626,0.36805185915804584,false
74t7kcdgkr,extension_peak_mm,F5,10,8,,0.19504261517672092,0.20496311585879232,0.16860313291846427,0.169774305725646,0.74861809514610655,0.29740025296514599,false
74t7kcdgkr,extension_peak_mm,F5,100,8,,0.20912739291564242,0.14819328572576562,0.26580656122790774,0.23164208867905062,0.23724049946566975,0.21840196560280725,true
