specimen_id,domain_id,laminate_type,ply_count,width_mm,thickness_mm,minimum_delta,maximum_delta,quantile_01,quantile_05,quantile_25,median_delta,quantile_75,quantile_95,quantile_99,mean_delta,standard_deviation,negative_volume_mean,positive_volume_mean,negative_fraction,positive_fraction,gradient_mean,gradient_standard_deviation,gradient_quantile_95,dent_centroid_y,dent_centroid_x,dent_radial_extent,projected_damage_area,damage_height,damage_width,full_embedding_row_sha256,privileged_total_impact_energy_j,privileged_impactor
q24-27,cgtnjyggtm,quasi_isotropic,24,50.174999999999997,4.6020000000000003,-0.059400003403425217,0.19709999859333038,-0.0023000000510364771,-0.00070000067353248596,0.0011999979615211487,0.0024999994784593582,0.0040000006556510925,0.0078999996185302734,0.047899998724460602,0.0040650265291333199,0.012900959700345993,0.00082910558779127031,0.0023941323662664028,0.49642626800450618,0.49813633205998969,0.00055874348658472336,0.00038091700637235619,0.0012165522767644107,0.56239348245984466,0.53898633330318158,0.48103772380201959,423.82542037600001,35.608308605300003,33,baea860142ff7971b1ef3079f8c0eeb5f6d9228ce01cb655023b129d98a2f524,15.416700000000001,hemib
q24-28,cgtnjyggtm,quasi_isotropic,24,50.170999999999999,4.641,-0.050800003111362457,0.13539999723434448,-0.0028999997302889824,-0.0015000002458691597,0.00040000001899898052,0.0017999988049268723,0.0031000003218650818,0.0054000001400709152,0.018500000238418579,0.0024898492265492678,0.0082448273897171021,0.00081873843963333858,0.0015085890135684735,0.49842933368943387,0.49728742642995449,0.00057504443061168664,0.00036075160383897055,0.0012379423704856282,0.49590275881059853,0.42909710118590577,0.48335237588119312,249.41889218599999,19.4732937685,17.666666666699999,326d9207196ca2effbc53f20d9c16e9bd4edf46a516e01c64245f0b791bb2243,10.2102,hemib
q24-29,cgtnjyggtm,quasi_isotropic,24,50.161999999999999,4.6539999999999999,-0.031700000166893005,0.14159999787807465,-0.002199999988079071,-0.00070000009145587683,0.0012000000569969416,0.0024999999441206455,0.0038000000640749931,0.0060999998822808266,0.020199999213218689,0.0032704854384064674,0.0086273904889822006,0.00078131144953400228,0.0015517969898737941,0.49260428371933784,0.49553350091842691,0.00053565401745866265,0.00033351130553838147,0.0011510866218864115,0.53074872526567529,0.38485865625436561,0.47114242609424917,276.99060336299999,20.697329376900001,20.111111111100001,fc03ee9c7bbaea27cbb053a7e1b8f5d5fe3f4a1cfc555fe502ceae5bffd42bcd,10.238799999999999,hemib
q24-30,cgtnjyggtm,quasi_isotropic,24,50.169333330000001,4.6369999999999996,-0.14469999074935913,0.35210001468658447,-0.0075000002980232239,-0.0032999999821186066,-0.0014999997802078724,-0.00029999995604157448,0.0010000001639127731,0.0031000000890344381,0.0047000003978610039,-0.00022214441560208797,0.007603802252560854,0.00093479608973754454,0.0010126516368661397,0.48525669073660255,0.49821419946272377,0.00056547677039566608,0.00044204209478166821,0.001154339739532904,0.46941486073200978,0.40315409649926859,0.33085678801958335,416.61721068200001,25.148367952499999,23.777777777800001,90e0efd80a341332a609efb6f889725989a8e21368f48d5a9c0dc374e0474217,15.534000000000001,coni120
q24-31,cgtnjyggtm,quasi_isotropic,24,50.173000000000002,4.6120000000000001,-0.10739999264478683,0.35519999265670776,-0.0056999996304512024,-0.0027999989688396454,-0.00090000033378601074,0.00019999966025352478,0.0013999994844198227,0.0032999999821186066,0.0052000000141561031,0.00028511884738691151,0.0070056440308690071,0.00084688184668370292,0.00093200101331632234,0.48598111506831021,0.49707939527304912,0.00063217551135068804,0.00049137751769571993,0.0013200373291187379,0.5079566420874756,0.48249798533698263,0.3680879024602936,412.68545994099998,23.590504451000001,25.888888888899999,bba24b4e51857b4996ce6cb0f001ec630dbda3fb257a2764e817a55580ef65ef,15.449999999999999,coni120
q24-32,cgtnjyggtm,quasi_isotropic,24,50.173000000000002,4.6559999999999997,-0.14920000731945038,0.34140002727508545,-0.010300000198185444,-0.004999999888241291,-0.0030000000260770321,-0.0018000002019107342,-0.00059999991208314896,0.001500000013038516,0.0031000003218650818,-0.0018276945920661092,0.0075518456287682056,0.00099326744043299708,0.00096557293483138769,0.49800403738487697,0.49899074256912351,0.00057050253519112847,0.00045296003362277218,0.0011672617797613975,0.46110087253206228,0.48297389634916887,0.31191721526239685,316.75321463900002,21.8100890208,21,c87f98c9b80e7eca6175deb59f077b3fd242316a85684e77afbb6bc4d59ba2ad,15.5979999999999,coni120
q24-33,cgtnjyggtm,quasi_isotropic,24,50.180333330000003,4.6120000000000001,-0.21369999647140503,0.27779999375343323,-0.0053000003099441528,-0.0034000016748905182,-0.0016000010073184967,-0.00049999728798866272,0.00070000067353248596,0.0025999993085861206,0.0042000003159046173,-0.00039987647323869169,0.0055399220436811447,0.00077874591833705057,0.00087886676149277016,0.49947703648562836,0.49632052105278862,0.00066232002574234531,0.00048538369410101076,0.0013829324508632685,0.54544981011258653,0.54968245718165476,0.36107353443209861,214.033135509,20.140949554900001,15.222222222199999,a994d69dd496a8e948cddc29ac69ee6d11fd587f0dca0cafa447c3d66178c2bf,10.146000000000001,coni120
q24-34,cgtnjyggtm,quasi_isotropic,24,50.17166667,4.6319999999999997,-0.10170000046491623,0.27039998769760132,-0.0044999998062849045,-0.0028999997302889824,-0.0013999994844198227,-0.00040000118315219879,0.00049999915063381195,0.0019000000320374966,0.0031000003218650818,-0.00043565046507865191,0.0054194279946386814,0.00070696130802045841,0.00067131203319439393,0.49876450979584358,0.49553794033705489,0.00053761354013712734,0.00039808443934430155,0.0011011357701092464,0.57290824341158531,0.6259406806168929,0.35988748865165288,220.326409496,19.2507418398,16.444444444399998,bf5b57d48618c96ce9748ff371b6d5e57ed3b7706c0a34e7a6bda2538e06eec8,10.19,coni120
q24-35,cgtnjyggtm,quasi_isotropic,24,50.18,4.6120000000000001,-0.091800004243850708,0.2701999843120575,-0.0042000003159046173,-0.0027999989688396454,-0.0014000013470649719,-0.00059999898076057434,0.00029999949038028717,0.0015999991446733475,0.0027000010013580322,-0.00052753667114302516,0.0053468109108507633,0.00059861794545132971,0.0006710802566162814,0.49989052393663491,0.49031638493524132,0.00053882608903452569,0.00037421706947364693,0.0011045361225621713,0.529248275376899,0.53021733200280108,0.34529144928484867,234.64391691399999,19.028189910999998,18.777777777800001,34c374582114b06936eb80380a3acd63e28ca41db5388b82579c23ccae76d497,10.146000000000001,coni120
q24-36,cgtnjyggtm,quasi_isotropic,24,50.164000000000001,4.6369999999999996,-0.046900000423192978,0.17629998922348022,-0.002099999925121665,-0.00080000003799796104,0.00080000003799796104,0.0020000003278255463,0.0033000002149492502,0.0057000000961124897,0.023000000044703484,0.0028461671900004148,0.0084878979250788689,0.00070497743671413097,0.0015511441372366083,0.49996705951378068,0.49727872516944371,0.00049057815853643927,0.00030839360074835521,0.0010511896775849631,0.506834733156177,0.44718968635583872,0.49081159302293809,292.80415430300002,21.3649851632,18.777777777800001,beaff89dadb87ad41cc92277ac6c725f5b33a0de43bbc3c34c84b47940338354,12.52,hemia
q24-37,cgtnjyggtm,quasi_isotropic,24,50.16266667,4.6210000000000004,-0.025800000876188278,0.11339999735355377,-0.0032000001519918442,-0.0017000008374452591,0.00019999966025352478,0.0013999994844198227,0.0024999994784593582,0.0042999982833862305,0.0076999999582767487,0.0016131571028381586,0.0048908567987382412,0.00074091258530473484,0.00095407009798183608,0.49284285807640343,0.49466035606268316,0.00053017106821458249,0.00033851016276140915,0.0011412705471984855,0.34180172734701242,0.43319510433872127,0.43747128869394114,86.127596439200005,13.909495549000001,11.4444444444,573162f26a2d7eba59d655e9ec1b82d6d98de66a3adde97e0fdd6cee3150eb7e,7.3940000000000001,hemia
q24-38,cgtnjyggtm,quasi_isotropic,24,50.171999999999997,4.6219999999999999,-0.061799999326467514,0.1745000034570694,-0.002199999988079071,-0.00059999991208314896,0.0016000010073184967,0.0032999999821186066,0.0050000008195638657,0.0080999992787837982,0.033500000834465027,0.0044375336728990078,0.011179940775036812,0.00097956070315314962,0.0021170943902204115,0.48891503805114495,0.49837579430078094,0.00055366095928913324,0.00035614178748602667,0.0012041600806381662,0.56871330581344037,0.54754970461833341,0.48956775966453397,343.37289812099999,22.5890207715,21.111111111100001,e4f284a573502ae6ca662e272db205fe8e7974b7f6a14125f1c4a3044c32784d,12.478999999999999,hemib
q24-39,cgtnjyggtm,quasi_isotropic,24,50.169666669999998,4.6459999999999999,-0.061400000005960464,0.14469999074935913,-0.0027000000700354576,-0.0014999998966231942,0.00010000006295740604,0.001299999887123704,0.0024999997112900019,0.0043999999761581421,0.0081000002101063728,0.0016398491570726037,0.0046806554310023785,0.000687644988814355,0.0010274941910352114,0.49403981412686937,0.49940529548060081,0.00052371372072457136,0.00034027570439732418,0.0011180339741723917,0.51090085187144008,0.53774566787893407,0.47408912435684331,40.5786350148,10.3486646884,10.222222222199999,075d02b06fdfbf705715b103c84fc610989291e9c1861418302a32cd75db14db,7.4340000000000002,hemib
q24-40,cgtnjyggtm,quasi_isotropic,24,50.171333330000003,4.5679999999999996,-0.83700001239776611,1.2124999761581421,-0.039600003510713577,-0.0051000001840293407,-0.0024000001139938831,-0.0010999981313943863,0.00039999932050704956,0.0026000002399086952,0.0043000001460313797,-0.0029301089234650135,0.029280375689268112,0.0029920135650171546,0.0011619028005096612,0.49985918164112164,0.49990508522973459,0.00072624205265491438,0.0021941214494174857,0.0014326547847357206,0.48059393773320214,0.50001111905535411,0.20828772216341906,438.94658753700003,25.370919881300001,24,bda4ea2892ff425427bcd9d94b8bade30528f8dc9e3a470fff53d96daf18739d,12.334,coni60
q24-41,cgtnjyggtm,quasi_isotropic,24,50.183666670000001,4.6459999999999999,-0.8880000114440918,0.88959997892379761,-0.03840000182390213,-0.002099999925121665,0.00059999991208314896,0.001999999862164259,0.0031999996863305569,0.0048000002279877663,0.0060999998822808266,-0.00081978435628116131,0.03441600501537323,0.0036376051509479667,0.00081782075534131307,0.49815897309499219,0.49740977680734061,0.00064224062391104065,0.0024004382388514663,0.0012010411568900386,0.4863797349275566,0.47767534720923993,0.23103638801779586,115.02225519300001,12.796735905,16.888888888899999,3a1d359be6b46ad6a68f15623bb1c962d2deba5a3d602743a51ffe27ee2533a1,7.4340000000000002,coni60
q24-42,cgtnjyggtm,quasi_isotropic,24,50.152999999999999,4.6299999999999999,-0.77990001440048218,1.219499945640564,-0.11030000448226929,-0.0048000011593103409,-0.002199999988079071,-0.00090000033378601074,0.00050000008195638657,0.0025999993085861206,0.0041999984532594681,-0.0041582128033041954,0.03734341636300087,0.0043267352570734883,0.0010685230597422047,0.48905123941465023,0.49933612933837745,0.0007050194298519072,0.0027476057629643186,0.0012971114276046595,0.49563811172349403,0.49664080546152728,0.15947880569195019,445.46241345200002,26.706231454000001,25.555555555600002,6f6c8fb3b2b972e709c85f3aa0872bfffa15961bd48940633972ce04c832ec63,15.516999999999999,coni60
q24-43,cgtnjyggtm,quasi_isotropic,24,50.173666670000003,4.6299999999999999,-0.9968000054359436,1.4468998908996582,-0.13349999487400055,-0.0074999998323619366,-0.0030999998562037945,-0.0016000000759959221,-0.00029999995604157448,0.0015999999595806003,0.00279999990016222,-0.0055265650153160095,0.044036414474248886,0.0051045519336186639,0.0011779867834170506,0.49816074886244338,0.49104587020418483,0.00063847950893077714,0.0032949121412158607,0.0010816651272814387,0.49422205881834053,0.48057282360649056,0.13747103724473961,663.77349159200003,28.152818991099998,33.333333333299997,2edc7eed818481cbc00202564916185cda4e49dd1f56698d352520aba803f4ad,15.507,coni60
q24-44,cgtnjyggtm,quasi_isotropic,24,50.180333330000003,4.6600000000000001,-0.97940003871917725,1.3686000108718872,-0.14409999549388885,-0.0067000002600252628,-0.002899999963119626,-0.0017999999690800905,-0.00049999984912574291,0.0016000000759959221,0.0030999998562037945,-0.0055417935363948345,0.041894230991601944,0.0048484234134879853,0.0011066302117816486,0.49324222817617319,0.49369797889251776,0.00066450952407681025,0.003251266412320535,0.001180042370210663,0.53754352231309688,0.48315113474908622,0.13322225620942468,518.96636993100003,28.597922848700001,28.888888888899999,730b72a8cd61037de2b0da150767f6367a46f8feb86389711f37bfe1e1792633,15.5979999999999,coni60
q24-45,cgtnjyggtm,quasi_isotropic,24,50.173666670000003,4.585,-0.17700000107288361,0.33149999380111694,-0.016399998217821121,-0.0044999998062849045,-0.0025999993085861206,-0.0015000002458691597,-0.00020000338554382324,0.0020000003278255463,0.0038000000640749931,-0.0015904527390375733,0.008275667205452919,0.0010891170712659685,0.00099866451498970997,0.49932929263369041,0.49778295433720543,0.00060606747618673464,0.00047567911953379287,0.0013000002274150316,0.50389252561012521,0.47829425608182297,0.29466569833660949,302.658259149,23.256676557900001,21.333333333300001,d1d03d88b10f53e304d2068d2b9abf1ca7baa913c129a14fbe92d81a3f4bec72,15.359999999999999,coni120
q24-46,cgtnjyggtm,quasi_isotropic,24,50.175333330000001,4.5910000000000002,-0.12039999663829803,0.32709997892379761,-0.0089000016450881958,-0.0041999965906143188,-0.002199999988079071,-0.0010999999940395355,0,0.0014999955892562866,0.0028999969363212585,-0.0012619253247976303,0.0070615429431200027,0.00097046758560813331,0.00080854223863468795,0.48575399441130468,0.49373988700436555,0.00058745125477240208,0.00046191272595643568,0.0012539922700198897,0.37793042170684293,0.41333325239554286,0.30680420345735332,245.14094955499999,20.8086053412,22.888888888899999,b73b3d8edc973fe02fd8c2309cf17ccbea091477f82e312a837bc1b5dc0c13a4,15.380000000000001,coni120
q24-47,cgtnjyggtm,quasi_isotropic,24,50.168999999999997,4.6470000000000002,-0.13489998877048492,0.3416999876499176,-0.010900000110268593,-0.0034999996423721313,-0.0016000000759959221,-0.00050000101327896118,0.00059999898076057434,0.0024999994784593582,0.0042000003159046173,-0.00061853672377765179,0.0074587590061128139,0.00098903051743902816,0.00087049479338186984,0.49586370487597331,0.49520329696088056,0.00058311686469582325,0.0004391409470399305,0.0012298382139611873,0.48436315112253281,0.45297357748118733,0.31897173227359865,353.23936696300001,22.811572700300001,25,08995dc56102546feea434a7a9ec7db81070c5d1bff5625d5efb43f33801b732,15.567,coni120
q24-48,cgtnjyggtm,quasi_isotropic,24,50.161999999999999,4.6399999999999997,-0.08489999920129776,0.19169999659061432,-0.002199999988079071,-0.00069999974220991135,0.0014999997802078724,0.0030000000260770321,0.0046999999321997166,0.0087000001221895218,0.050499998033046722,0.0045964941382408142,0.013039997778832912,0.00092209218481302275,0.0025185863170932403,0.49412886886454588,0.49545785322500679,0.00049030757514798007,0.00032233732589432852,0.0010499998461455107,0.59847839939243985,0.50734917313821404,0.4960023547321411,316.08555885300001,24.4807121662,24.111111111100001,43b69d10651ac4e365341f518466f7cc3e67452b7aa9c7a2617b0d3714d20a3a,15.544,hemib
q24-49,cgtnjyggtm,quasi_isotropic,24,50.159333330000003,4.6399999999999997,-0.12950000166893005,0.18840000033378601,-0.0020000003278255463,-0.000699999975040555,0.0012999996542930603,0.0027000000700354576,0.0041999993845820427,0.0080000003799796104,0.046000000089406967,0.0042274878360331059,0.012514122761785984,0.00083382353518570286,0.002361311409480532,0.49754890818714032,0.4958045718198491,0.00053543372502534703,0.00037060647430429554,0.0011629702212779759,0.50922430247589667,0.53972653302302698,0.50385147422772192,271.69881305600001,20.919881305600001,22.777777777800001,b81212401a8387bfb147f50b30e16f4b992842e600a13267172761dcf3e00d25,15.534000000000001,hemib
q24-50,cgtnjyggtm,quasi_isotropic,24,50.160666669999998,4.5599999999999996,-0.024300001561641693,0.19349999725818634,-0.0021999997552484274,-0.00060000037774443626,0.0017999999690800905,0.0035999994724988937,0.0054000020027160645,0.0093999989330768585,0.048900000751018524,0.0051028127782046795,0.012835296802222729,0.0010467568202596235,0.0025495703532446182,0.4980845684387879,0.49874124724223312,0.00059008317636271863,0.000376955791883879,0.0012854963289787287,0.43662308845249326,0.51330804706867883,0.49880912815526501,286.041048467,23.034124629099999,21.222222222199999,649df3aa5b7acc8d83e5249822a5162822a6ad2cf5ad4da3df44c4386fd15c07,15.273,hemib
q16-1,w68dtmpfyf,quasi_isotropic,16,50.182000000000002,3.0910000000000002,-0.036299999803304672,0.16699999570846558,-0.0037999998312443495,-0.00139999995008111,0.0022999998182058334,0.0049000000581145287,0.0071000000461935997,0.010999999940395355,0.030100001022219658,0.0053886068053543568,0.0085308188572525978,0.0015652541810452919,0.0020538611158552825,0.49994051179038557,0.48994320740537645,0.0004806174212253953,0.00034661243047525543,0.0011335782969694684,0.48490140359588541,0.48748910664726997,0.49239146972929981,306.862017804,44.844213649899999,31.666666666699999,36a0857e72d57b23f91be727b43f72d89f0a6fb21f154f12013bc43ff476dc23,10.354850000000001,hemia
q16-2,w68dtmpfyf,quasi_isotropic,16,50.176000000000002,3.0870000000000002,-0.041099999099969864,0.17620000243186951,-0.0049000000581145287,-0.002199999988079071,0.0027000000700354576,0.006399999838322401,0.0093999998643994331,0.014100000262260437,0.03359999880194664,0.006755937822163105,0.0095109781250357628,0.0021364840446180897,0.0024924221123285985,0.49732596058364503,0.49946522763207801,0.00047350178867875596,0.00035626049196694023,0.001123610613020403,0.52385338118493163,0.50967324901960809,0.49728515564784159,296.09297724999999,25.2596439169,22.111111111100001,9f02e543c2ea1eab0adda6ddae5a89e23aa97121ea676727e1c81e3af2298b65,10.34145,hemia
q16-3,w68dtmpfyf,quasi_isotropic,16,50.174999999999997,3.0619999999999998,-0.044600002467632294,0.16390000283718109,-0.0035999994724988937,-0.0014999993145465851,0.0018999986350536346,0.0043999999761581421,0.0065999999642372131,0.010399999096989632,0.028699997812509537,0.0049161617644131184,0.0083679948002099991,0.0014855101212815378,0.0020016721163824587,0.49369682464367448,0.49688574783249823,0.00054007208482045107,0.00038159335375809449,0.0012747547951109898,0.45965859026688183,0.49979234493867425,0.48945571194898146,256.602373887,18.583086053399999,23.222222222199999,f91338c7cbb34de44430218e307fdfe473a1157ef0b6b0f9035c72572754b63d,10.2577,hemia
q16-4,w68dtmpfyf,quasi_isotropic,16,50.173000000000002,3.0600000000000001,-0.012900000438094139,0.12650001049041748,-0.0030000000260770321,-0.0014999997802078724,0.00060000084340572357,0.0021000020205974579,0.0036000004038214684,0.0061999987810850143,0.014300000853836536,0.0025455618742853403,0.0056682922877371311,0.00086927865278491967,0.0013148385735691358,0.49876388827723567,0.49965940780286422,0.00056916349881329723,0.000399118149458789,0.0013313512034417864,0.47387540202193024,0.55142259874432986,0.49340749047036181,1166.1102868400001,72.885756676599996,45.555555555600002,85a1f54944f029f5a2601b8f9f1fb04c6010405daef5a2d96486604e5dbc30da,6.7320000000000002,hemia
q16-5,w68dtmpfyf,quasi_isotropic,16,50.18,3.0249999999999999,-0.022800000384449959,0.12399999797344208,-0.0027999989688396454,-0.0010999999940395355,0.0012000016868114471,0.002900000661611557,0.0044999998062849045,0.007199995219707489,0.014799997210502625,0.0032472216989845037,0.0055274716578423977,0.00098019677814994532,0.0013274179824991738,0.49845153078257359,0.49168923075174631,0.00060629661076926869,0.00039653657073323759,0.0013453638574348452,0.51219728392951891,0.4836810806422504,0.48330286257582372,123.40504451,13.686943620199999,15.777777777800001,b81f09f425dabf0d6a8d461a0b28bd6737ef8bddbba89b1de30222b8ca579ade,6.6550000000000002,hemia
q16-6,w68dtmpfyf,quasi_isotropic,16,50.18,3.085,-0.071500003337860107,0.12980000674724579,-0.0025000001769512892,-0.0010999999940395355,0.0011000002268701792,0.0029000001959502697,0.0046000001020729542,0.0073000001721084118,0.016599999740719795,0.0033450373448431492,0.0060062948614358902,0.0010005810863338079,0.0014456185207430471,0.49955801148140205,0.49432571268650888,0.00044567273842932055,0.00032263619556019716,0.0010547511600558655,0.47402091428741339,0.46378069013027762,0.50192902995005628,161.63452027700001,16.9139465875,14.8888888889,0412229474bd7144d15240e6981699b663655082cb8ca69e4531752e3c290050,6.7869999999999999,hemia
q16-7,w68dtmpfyf,quasi_isotropic,16,50.188000000000002,3.0800000000000001,-1.0429999828338623,1.4491000175476074,-0.018500001449137927,-0.0099999997764825821,-0.0065000001341104507,-0.0036999993026256561,0.00020000152289867401,0.0062000001780688763,0.0097000002861022949,-0.0038165103178471327,0.033556174486875534,0.0030053067414487194,0.0028887958911776664,0.49630445035735543,0.49962114001429137,0.00064009915842859792,0.0023116041311486532,0.0013038405876128797,0.47714563782866709,0.46346744040526211,0.30539689317956159,300.90257171100001,38.8353115727,30.222222222199999,63498e65fd6eaebe624496613c857d5c08d4d44d52e46494ce5d140e9e930540,10.318,coni60
q16-8,w68dtmpfyf,quasi_isotropic,16,50.177,3.097,-1.083899974822998,1.2388999462127686,-0.010700000450015068,-0.0069000003859400749,-0.0019000000320374966,0.0016999999061226845,0.0045999996364116669,0.0076999999582767487,0.0093999998643994331,0.00064293114701285958,0.029812999069690704,0.0031656323167069604,0.0021085636372038924,0.49590934209946858,0.49914310341643453,0.0005742423648653456,0.0019448431946071296,0.0011704701312076104,0.5105867983926744,0.4837431402964959,0.3815748374806549,296.674085064,23.4792284866,23.333333333300001,e4eab4310e0dbc53e28653e32f6afb6e5f63384d47ed49e777ca7be724b8eab8,10.37495,coni60
q16-9,w68dtmpfyf,quasi_isotropic,16,50.173999999999999,3.1059999999999999,-0.79960000514984131,1.2883000373840332,-0.025600001215934753,-0.0065999999642372131,-0.0037999995984137058,-0.0019999993965029716,0.00060000084340572357,0.0043999999761581421,0.0064000003039836884,-0.002368883928284049,0.029435779899358749,0.0024340518341224473,0.0020651672005268231,0.49787245301674476,0.49893160951299931,0.00054425177081610467,0.002030157817441724,0.0011401742233879116,0.50282648195462487,0.50430767338230187,0.2720528903438128,437.03016815000001,25.148367952499999,26.666666666699999,9f203e0ca44bb6a4d689876d2372505b01af6af66fae2f160c3bd345c5da80cb,10.405099999999999,coni60
q16-10,w68dtmpfyf,quasi_isotropic,16,50.170000000000002,3.0920000000000001,-0.7346000075340271,0.67940002679824829,-0.0076000001281499863,-0.0044999998062849045,-0.0024999994784593582,-0.0013999994844198227,-0.00029999949038028717,0.0016000010073184967,0.0032000001519918442,-0.0020293244160711765,0.01758972741663456,0.0015185943654943748,0.00088926924385264894,0.49458311017855699,0.49379671156280319,0.00057862722725258487,0.0012332675070609697,0.0012369316758492443,0.53117417926801547,0.50215547466439359,0.22471854583838327,187.21562809100001,18.583086053399999,17.666666666699999,9e4defa935894ee556d667a99715322b773448728b82d6db1c1e2098a5e3f901,6.7539999999999996,coni60
q16-11,w68dtmpfyf,quasi_isotropic,16,50.162999999999997,3.0859999999999999,-1.3235000371932983,0.70239996910095215,-0.0072000003419816494,-0.0046000001020729542,-0.00279999990016222,-0.0016999999061226845,-0.00049999996554106474,0.0018999995663762093,0.0037999995984137058,-0.0022198341321200132,0.02034277468919754,0.0015657804784650047,0.0010459463036200959,0.49711411152671964,0.48654616427127478,0.00055951157292389274,0.0015989296198315652,0.001180042370210663,0.53541286233260299,0.5093103194478793,0.22309253898616913,220.26458951500001,17.804154302699999,19.555555555600002,e80c96358d252143774310f4ffb1bf8536a6c9c820774f598c820dedc10b8f8e,6.7847999999999997,coni60
q16-12,w68dtmpfyf,quasi_isotropic,16,50.173000000000002,3.081,-0.89010000228881836,0.72339999675750732,-0.0099999979138374329,-0.0043999999761581421,-0.002699999138712883,-0.0016999989748001099,-0.00070000067353248596,0.00079999957233667374,0.0020000003278255463,-0.0025344125460833311,0.02017507329583168,0.0016492236401008664,0.00081481008154510575,0.49774166774396561,0.48635748897958719,0.00051761076023959941,0.001444529008830066,0.0010606603456355841,0.46871993981299875,0.47787507270765645,0.18370167575660293,153.227002967,17.581602373900001,16.555555555600002,e0615b98626817e4b20a1075ab139ac52f2eff8addc0d6640aae7f812ee0227a,6.7892000000000001,coni60
q16-13,w68dtmpfyf,quasi_isotropic,16,50.183,3.1110000000000002,-0.035999998450279236,0.098399996757507324,-0.0031999999191612005,-0.0018000000854954123,-0.00010000006295740604,0.0010999999940395355,0.0021000001579523087,0.0038000000640749931,0.0051000001840293407,0.00099681841675192118,0.0017714704154059291,0.00073135759109412544,0.00062817609835436831,0.49895362902939394,0.48197613794729804,0.00045735824750210263,0.00033128975812820433,0.0010630146810454003,0.53454785134967497,0.51513812518009072,0.46349041967802573,8.6177052423300005,19.028189910999998,9.2222222222199992,7111eca6b119916e140cd4d0fdd7bace5290c7afd8937cdd65e56d8ea9b42224,10.34815,flat
q16-14,w68dtmpfyf,quasi_isotropic,16,50.192,3.1099999999999999,-0.072300001978874207,0.045800000429153442,-0.0029000001959502697,-0.00139999995008111,0.00059999991208314896,0.002099999925121665,0.003599999938160181,0.0056000002659857273,0.0069000003859400749,0.0020850056316703558,0.0022034859284758568,0.00088634351329864485,0.00087134925682255822,0.49856420322735079,0.4983573263192887,0.0004842710083233497,0.00035571594294817223,0.0011335784510152656,0.4831437232259298,0.50108376595189863,0.48418894258398182,52.757171117699997,27.596439169100002,15.222222222199999,c5225ea80cf7104a9578ef3353b9bdb3db9eef637c9f1f9b1eba4ed4f38dd461,10.3515,flat
q16-15,w68dtmpfyf,quasi_isotropic,16,50.179000000000002,3.105,-0.039500001817941666,0.068099997937679291,-0.0032000006176531315,-0.0016000000759959221,0.00019999999494757503,0.0013000001199543476,0.0024000001139938831,0.0040000001899898052,0.0054000001400709152,0.0012710259761661291,0.001823234255425632,0.00070258198208955375,0.00067360775926508137,0.49814680908795161,0.49604705286530731,0.00050419321016936835,0.00036576264662678353,0.0011800424392681213,0.52997765044628142,0.4524506627546061,0.46228221233242506,64.404055390699995,20.5860534125,38.666666666700003,a3b2ee026cfea7d85b484c3e4cb163d46f26b49704f0422ef5eba619e641caab,10.2845,flat
q16-16,w68dtmpfyf,quasi_isotropic,16,50.183,3.085,-0.019899999722838402,0.061100002378225327,-0.0044999998062849045,-0.0030999998562037945,-0.001500000013038516,-0.00050000008195638657,0.00050000008195638657,0.002199999988079071,0.003599999938160181,-0.00049117673188447952,0.0016358410939574242,0.00062058631737747002,0.00062940962822090243,0.48772527385885633,0.49715459902460646,0.00056903054072045853,0.00037008098240318127,0.0012649110965370855,0.51332235780116586,0.50920523257341133,0.38524184506314901,9.4337289812100007,12.685459940699999,15.333333333300001,5fcdfff4a07805a22d7d4924bd1b969560bded0d13889bde62bec14a301756cb,6.7473999999999998,flat
q16-17,w68dtmpfyf,quasi_isotropic,16,50.182000000000002,3.0960000000000001,-0.022600000724196434,0.012000001966953278,-0.0024999994784593582,-0.0016999999061226845,-0.00070000020787119865,-0.00010000076144933701,0.00040000025182962418,0.0013000001199543476,0.002099999925121665,-0.00015908495697658509,0.00095239700749516487,0.00039222589616201093,0.00033314170707158256,0.4994105339945818,0.49990837039951924,0.0003960788244593509,0.00025355287766835785,0.00087321245714228296,0.43826054796603314,0.43409000663631891,0.39817488252434663,23.652324431299999,14.1320474777,16.333333333300001,fe2e5fff3e1bfa9dc81228b7d34b4c65ad0d9507e3d863385e76e9560ede5289,6.7892000000000001,flat
q16-18,w68dtmpfyf,quasi_isotropic,16,50.18,3.0990000000000002,-0.048899997025728226,0.019999999552965164,-0.0045000002719461918,-0.0031000003218650818,-0.0016000000759959221,-0.00079999957233667374,0.00019999966025352478,0.0016999999061226845,0.0030000000260770321,-0.00073704856913536787,0.0015062704915180802,0.00053398479017707323,0.00059693575367368655,0.49160434906758005,0.49769425475301915,0.0004462165791632049,0.0003076338500118822,0.0010307763268950535,0.41516408129234744,0.4769321428259411,0.39092660175276389,46.1053412463,33.160237388699997,18.444444444399998,7c0f73bc2085dff2b10b2ad1e7de30872e6af031e028a28d0aa5253b2f6601cb,6.8002000000000002,flat
