domain_id,specimen_id,confidence,mavis_auebc,uniform_auebc,reconstruction_auebc,selection_outer_domain
cgtnjyggtm,q24-43,0.003966337736457971,0.25814351047487155,0.2583461436266472,0.2580580461256951,74t7kcdgkr
cgtnjyggtm,q24-44,0.003950685413561154,0.27435979516959563,0.27462734177682535,0.274205216916987,74t7kcdgkr
cgtnjyggtm,q24-45,0.003902622434011603,0.3150079804928691,0.3152768688354901,0.3150867769785455,74t7kcdgkr
cgtnjyggtm,q24-46,0.0024863820825829705,0.3462690348426758,0.34656234376076706,0.3465076100905019,74t7kcdgkr
cgtnjyggtm,q24-47,0.0038668915186999115,0.31475954061920675,0.3149874345552296,0.31486226658215644,74t7kcdgkr
cgtnjyggtm,q24-48,0.0004008938685474444,0.46954253634931925,0.46955706735877745,0.4695452295513025,74t7kcdgkr
cgtnjyggtm,q24-49,0.00039738961992943233,0.41364060038358336,0.41382223695277603,0.41375806189782466,74t7kcdgkr
cgtnjyggtm,q24-5,0.00045147166025697003,0.13212170050218547,0.13194937863608275,0.1318987912795465,74t7kcdgkr
cgtnjyggtm,q24-50,0.0003947458562709313,0.3918560540241376,0.39203103258385175,0.3919766634555357,74t7kcdgkr
cgtnjyggtm,q24-6,0.00044373613877853274,0.12117117717721285,0.12102906531337809,0.12095934526384575,74t7kcdgkr
cgtnjyggtm,q24-7,0.003989451115180711,0.10915472188526146,0.10887265411451078,0.10919828972678826,74t7kcdgkr
cgtnjyggtm,q24-8,0.003946276098838697,0.0840516719320661,0.08379604247973195,0.0839888987212731,74t7kcdgkr
cgtnjyggtm,q24-9,0.003967871859850857,0.08862533349859454,0.08836969929880312,0.0886325083501985,74t7kcdgkr
w68dtmpfyf,q16-1,0.0027214446624895332,0.024137254841036446,0.024113321231681736,0.024284402713338673,74t7kcdgkr
w68dtmpfyf,q16-10,0.011060924276080221,0.003969201039049709,0.004133511358749802,0.003988686741762525,74t7kcdgkr
w68dtmpfyf,q16-11,0.01133257796197797,0.05994092064479545,0.060016241102183926,0.0601264862794596,74t7kcdgkr
w68dtmpfyf,q16-12,0.007198400808331404,0.0503605813266258,0.050281929298495086,0.050334585779741724,74t7kcdgkr
w68dtmpfyf,q16-13,0.002530295565482721,0.06629830788900568,0.06630217135180314,0.06626878644407441,74t7kcdgkr
w68dtmpfyf,q16-14,0.0026274718896632,0.03346519392788533,0.033581117794572755,0.033634480240739,74t7kcdgkr
w68dtmpfyf,q16-15,0.0026248838926344266,0.01842205622129094,0.018501076813893236,0.01844964482602231,74t7kcdgkr
w68dtmpfyf,q16-16,0.0025809125889905923,0.014030776446870164,0.014065149714348985,0.013963070181145268,74t7kcdgkr
w68dtmpfyf,q16-17,0.0025850680360012595,0.055371887342546826,0.055211748686088094,0.05522109355710505,74t7kcdgkr
w68dtmpfyf,q16-18,0.0025977033906735073,0.00030637491787365164,0.0003259925382517303,0.0004118687834496732,74t7kcdgkr
w68dtmpfyf,q16-19,0.0026867887184562097,0.25316338445190906,0.25332516331655397,0.25347801475997883,74t7kcdgkr
w68dtmpfyf,q16-2,0.0027166709639864475,0.006257594966961858,0.006264943015261554,0.006094990079679922,74t7kcdgkr
w68dtmpfyf,q16-20,0.002695829405919012,0.09307573205420551,0.09311894664970452,0.09326674654702112,74t7kcdgkr
w68dtmpfyf,q16-21,0.003487811195511358,0.3177953668643367,0.3179171507495007,0.3182733166460561,74t7kcdgkr
w68dtmpfyf,q16-22,0.0026564083959999055,0.11897798544086483,0.11899550834783994,0.11895580699653088,74t7kcdgkr
w68dtmpfyf,q16-23,0.0026628301079894543,0.03594302776177743,0.03596228102200036,0.035950138522550565,74t7kcdgkr
w68dtmpfyf,q16-24,0.0026636689835925144,0.06437218005991999,0.0642676210722574,0.06434887658761992,74t7kcdgkr
w68dtmpfyf,q16-25,0.005387264873856298,0.2115106069194212,0.21144183214805765,0.2115131398357827,74t7kcdgkr
w68dtmpfyf,q16-26,0.004083095479141937,0.21609693301680077,0.21611371657530548,0.21620003607111118,74t7kcdgkr
w68dtmpfyf,q16-27,0.0026835474360082066,0.010731086952054577,0.010607069827679203,0.010690625908129693,74t7kcdgkr
w68dtmpfyf,q16-28,0.0012457810061770557,0.034309080915004266,0.034314101986273014,0.034347839575024935,74t7kcdgkr
w68dtmpfyf,q16-29,0.0075761316121129565,0.14032266771724497,0.14022974240029518,0.14043503695371676,74t7kcdgkr
w68dtmpfyf,q16-3,0.0027160516292579822,0.11415745144472814,0.11418539588623812,0.114289879106262,74t7kcdgkr
w68dtmpfyf,q16-30,0.0038994965416326195,0.08550768807003298,0.08553751792225012,0.08552601346027913,74t7kcdgkr
w68dtmpfyf,q16-31,0.0026527580669228525,0.02384248358077367,0.02396638187096278,0.023822882820299863,74t7kcdgkr
w68dtmpfyf,q16-32,0.0011200515383246441,0.05022525452480369,0.050185368799258466,0.050223461974956224,74t7kcdgkr
w68dtmpfyf,q16-33,0.00019777781906140862,0.049694921793836624,0.04958355927067017,0.04960094153246328,74t7kcdgkr
w68dtmpfyf,q16-34,0.0019567428338445065,0.06444835095847065,0.06431206907165965,0.06437673584237086,74t7kcdgkr
w68dtmpfyf,q16-35,0.002679128091569117,0.06298304884730789,0.06318225217736242,0.06291424284580342,74t7kcdgkr
w68dtmpfyf,q16-36,0.006120524599966652,0.016097833161549134,0.015722914010824856,0.01575993994796775,74t7kcdgkr
w68dtmpfyf,q16-37,0.001630817788688828,0.034190920781371474,0.03427881485475694,0.03426506559038933,74t7kcdgkr
w68dtmpfyf,q16-38,0.000438069662367795,0.11383660997231136,0.11379843505232715,0.11377663779200031,74t7kcdgkr
w68dtmpfyf,q16-39,0.002673341262330132,0.0025888670725665525,0.0026806166180615536,0.002718979951337346,74t7kcdgkr
w68dtmpfyf,q16-4,0.0026904985254092933,0.12469647422284444,0.12478622469118289,0.1246779151992634,74t7kcdgkr
w68dtmpfyf,q16-40,0.002672517661668607,0.09151509473551592,0.09151493804252821,0.09166328760303577,74t7kcdgkr
w68dtmpfyf,q16-41,0.002633359499141612,0.026276060628475262,0.02643057767080001,0.026340246301020533,74t7kcdgkr
w68dtmpfyf,q16-42,0.0012265001144825063,0.12761873941306578,0.12749209925321003,0.12753741796798762,74t7kcdgkr
w68dtmpfyf,q16-43,0.007552701591146661,0.053850065356736775,0.05380765548529084,0.05378979632442839,74t7kcdgkr
w68dtmpfyf,q16-5,0.002677704197263494,0.004527500337403569,0.004273695793345824,0.004356960119302599,74t7kcdgkr
w68dtmpfyf,q16-6,0.002674558371765142,0.15487946487135582,0.15483822705938985,0.1548662860161427,74t7kcdgkr
w68dtmpfyf,q16-7,0.001535383408003439,0.031273783780005955,0.03153878114487634,0.03152204686007108,74t7kcdgkr
w68dtmpfyf,q16-8,0.00017973849488547326,0.06065033409005389,0.060653610566419526,0.0604993146701432,74t7kcdgkr
w68dtmpfyf,q16-9,0.0012533965215959307,0.024740412032690985,0.024774335183585898,0.0246983164092252,74t7kcdgkr
xcmzfsbd9t,c24-10,0.0015712732119140674,0.030175967984572723,0.029564247209890242,0.02958946897595652,74t7kcdgkr
xcmzfsbd9t,c24-10t,0.00026983403799296727,0.14120025682332069,0.1414712731889596,0.14123197753696873,74t7kcdgkr
xcmzfsbd9t,c24-11,0.0018642925676256288,0.08332257750113371,0.08344412883790753,0.08370590822888387,74t7kcdgkr
xcmzfsbd9t,c24-11t,0.0032360036129118553,0.055694196393592216,0.05578291042398087,0.05578758734147537,74t7kcdgkr
xcmzfsbd9t,c24-12,0.0019729994945984586,0.10513070303677695,0.1053614429577489,0.10587115491436226,74t7kcdgkr
xcmzfsbd9t,c24-12t,0.0017406118707484577,0.23343524914217395,0.23328521623373677,0.23374472664651527,74t7kcdgkr
xcmzfsbd9t,c24-13,0.0014919277701389464,0.20013783465628907,0.19936664260558867,0.19964362799719543,74t7kcdgkr
xcmzfsbd9t,c24-14,0.0012558890397140023,0.05003695148801839,0.049403735933505506,0.049130176607192606,74t7kcdgkr
xcmzfsbd9t,c24-15,0.00033364865809014057,0.06508122209776145,0.06524446325605134,0.06536886468491702,74t7kcdgkr
xcmzfsbd9t,c24-16,0.0018985278177933943,0.1335193484192688,0.13313618933075744,0.132837709914068,74t7kcdgkr
xcmzfsbd9t,c24-17,0.003672539212667459,0.018708300580135638,0.01868109500571386,0.018925935166432543,74t7kcdgkr
xcmzfsbd9t,c24-18,0.003871017957025872,0.036600482989285664,0.036835153830143796,0.03620480140462872,74t7kcdgkr
xcmzfsbd9t,c24-2,0.0021791063437088458,0.03903839813283927,0.03896062721481243,0.03877672106778768,74t7kcdgkr
xcmzfsbd9t,c24-20,0.0030292100488272687,0.18993730991164712,0.18891280467077431,0.18892654618568608,74t7kcdgkr
xcmzfsbd9t,c24-21,0.002301086259064781,0.18696603329449035,0.1868485927527398,0.18706309579520217,74t7kcdgkr
xcmzfsbd9t,c24-24,0.001645201213596549,0.1307203611618721,0.13174916325677072,0.1304916601180754,74t7kcdgkr
xcmzfsbd9t,c24-25,0.0018645579080215351,0.026363465953323128,0.02786222738277291,0.027510829688184534,74t7kcdgkr
xcmzfsbd9t,c24-26,0.0016253318473413217,0.10508726777652566,0.10497994590261486,0.10500832615421023,74t7kcdgkr
xcmzfsbd9t,c24-27,0.0016237336192790265,0.1851123817344481,0.18523338333653014,0.18516792974458637,74t7kcdgkr
xcmzfsbd9t,c24-28,0.0016213668407639619,0.3252387328324744,0.3251524183925794,0.32498879529686486,74t7kcdgkr
xcmzfsbd9t,c24-29,0.0020020458071054823,0.1597355305036418,0.15990045227231867,0.1599287207433308,74t7kcdgkr
xcmzfsbd9t,c24-3,0.0011776752160580811,0.3587163170650443,0.35863009201944207,0.35820356173308987,74t7kcdgkr
xcmzfsbd9t,c24-30,0.004232123993522062,0.060374648559472124,0.060845071682029656,0.060692801423582673,74t7kcdgkr
xcmzfsbd9t,c24-31,0.0011350442937649436,0.08851582424975114,0.08870289241243706,0.0889093310672923,74t7kcdgkr
xcmzfsbd9t,c24-32,0.0016092833662095403,0.09922049045497497,0.09890325166821184,0.09860732256936008,74t7kcdgkr
xcmzfsbd9t,c24-33,0.0016217392578911978,0.1043084672767172,0.1045453517672409,0.1041067329322706,74t7kcdgkr
xcmzfsbd9t,c24-34,0.0016068494520472072,0.2535899726254712,0.253247115669787,0.2530369640620062,74t7kcdgkr
xcmzfsbd9t,c24-35,0.0019580585248264457,0.10623649627846077,0.10626459362246822,0.1067789502987666,74t7kcdgkr
xcmzfsbd9t,c24-36,0.001980964709470697,0.19338292381099054,0.19279933331980592,0.19333507267691977,74t7kcdgkr
xcmzfsbd9t,c24-37,0.0019228887951827029,0.07789928253201067,0.07774835935119008,0.07849293055358134,74t7kcdgkr
xcmzfsbd9t,c24-39,0.0016101790750251222,0.15561503110426564,0.15599400272985134,0.1552272550157608,74t7kcdgkr
xcmzfsbd9t,c24-40,0.0016039011332711398,0.11335358185264913,0.1137747087830555,0.11306251503190677,74t7kcdgkr
xcmzfsbd9t,c24-41,0.0016224495889932892,0.028558153583394044,0.028765352783865165,0.028231666375545448,74t7kcdgkr
xcmzfsbd9t,c24-42,0.0008140772441356687,0.01067785208594021,0.011554762156554281,0.011259218690083277,74t7kcdgkr
xcmzfsbd9t,c24-43,0.0009206818307981269,0.052097910928793185,0.05256827569108186,0.05266130194198449,74t7kcdgkr
xcmzfsbd9t,c24-44,0.0016595580247158483,0.1043915692161997,0.10509760064364838,0.10463577613766106,74t7kcdgkr
xcmzfsbd9t,c24-45,0.0019328949521585147,0.12031407329832626,0.12032392295600308,0.12024199057520564,74t7kcdgkr
xcmzfsbd9t,c24-46,0.0016440396324480181,0.03311435008733737,0.03323559552311031,0.03273449799212335,74t7kcdgkr
xcmzfsbd9t,c24-47,0.003355438875377436,0.08675628358847519,0.08684794978961849,0.08689922852712445,74t7kcdgkr
xcmzfsbd9t,c24-48,0.0008199142504638406,0.007450011557204591,0.007194914112400839,0.007014861832369106,74t7kcdgkr
xcmzfsbd9t,c24-49,0.0009413742358970745,0.05383428416955538,0.054022864300253104,0.05426512522539781,74t7kcdgkr
xcmzfsbd9t,c24-5,0.0021185032264740993,0.1383439124023557,0.1384842352866927,0.13820318941027546,74t7kcdgkr
xcmzfsbd9t,c24-50,0.0016094862282040642,0.14546296536654776,0.14548220880359336,0.14555148742209775,74t7kcdgkr
xcmzfsbd9t,c24-51,0.0016049061825004582,0.3020411062424774,0.3019429910870423,0.30057014546215116,74t7kcdgkr
xcmzfsbd9t,c24-52,0.001601497569976591,0.26745965186351445,0.267405931142529,0.266479287191223,74t7kcdgkr
xcmzfsbd9t,c24-53,0.001583568865042021,0.10135184286182276,0.10200889745017279,0.10080079788651697,74t7kcdgkr
xcmzfsbd9t,c24-54,0.0016238748141583757,0.2205608427474533,0.22104265063558762,0.2202956679200115,74t7kcdgkr
xcmzfsbd9t,c24-55,0.0016014626585499014,0.1447035905981752,0.14524683210813313,0.1447818927938769,74t7kcdgkr
xcmzfsbd9t,c24-56,0.0016066195878097578,0.11765290641261013,0.11807649830573644,0.11759828819328048,74t7kcdgkr
xcmzfsbd9t,c24-57,0.0016112680356739058,0.14090312946271732,0.1412478446474654,0.14085526940848755,74t7kcdgkr
xcmzfsbd9t,c24-58,0.0016240961302630245,0.1651107142860317,0.16548718867361706,0.16512177699770886,74t7kcdgkr
xcmzfsbd9t,c24-59,0.001634387832569856,0.15231526055397054,0.15232270165044073,0.1521195101637151,74t7kcdgkr
xcmzfsbd9t,c24-6,0.0013668850546536089,0.006673182088307359,0.006875538184112019,0.007452155677655119,74t7kcdgkr
xcmzfsbd9t,c24-6t,0.001405338340535219,0.018308514883806335,0.018054440457281013,0.0182903085399564,74t7kcdgkr
xcmzfsbd9t,c24-7,0.002193921718134795,0.09803192648633109,0.09725803763911825,0.09673981391829023,74t7kcdgkr
xcmzfsbd9t,c24-8,0.002190794486106215,0.00180788631233949,0.0023463032905280943,0.002799311140634388,74t7kcdgkr
xcmzfsbd9t,c24-8t,0.0007581334360742219,0.0003511403272991256,0.0009613742859806274,0.000649763968704956,74t7kcdgkr
xcmzfsbd9t,c24-9,0.0009860499171188985,0.005390329076456018,0.005357817871302434,0.006260338544913844,74t7kcdgkr
xcmzfsbd9t,c24-9t,0.002404912160353437,0.09040733734694185,0.09020427851875182,0.09024636953746129,74t7kcdgkr
yfxyg8jm46,c16-1,0.008391100826083988,0.10747348344851371,0.10721769876749818,0.10719548005189451,74t7kcdgkr
yfxyg8jm46,c16-10,0.002781858486951521,0.12942654789849217,0.12937490819434666,0.12931984093845658,74t7kcdgkr
yfxyg8jm46,c16-11,0.01054702087776843,0.13864257008974884,0.13864964209045355,0.13868314707002038,74t7kcdgkr
yfxyg8jm46,c16-12,0.010152451433400753,0.03681952646568575,0.036654144463902916,0.03652615429191681,74t7kcdgkr
yfxyg8jm46,c16-13,0.006169900385653597,0.11537953465997726,0.11568943932563765,0.11569661144920951,74t7kcdgkr
yfxyg8jm46,c16-14,0.003039797675107182,0.06263803715093852,0.06262709487343278,0.06260472304484345,74t7kcdgkr
yfxyg8jm46,c16-15,0.0019731762537943147,0.013896568174602851,0.014046639542016029,0.014035642166858216,74t7kcdgkr
yfxyg8jm46,c16-16,0.0035121645679357747,0.12737810186534665,0.12758404809396584,0.1275850052257817,74t7kcdgkr
yfxyg8jm46,c16-17,0.0018991897699283402,0.03408961343012897,0.03415826145946156,0.03412459062334356,74t7kcdgkr
yfxyg8jm46,c16-18,0.0030127862709958377,0.13836485429108394,0.13857770167083244,0.13854517334866845,74t7kcdgkr
yfxyg8jm46,c16-19,0.002524971957319514,0.2164207893685259,0.21604559197423465,0.21608703195593515,74t7kcdgkr
yfxyg8jm46,c16-2,0.008788181513653032,0.05220128462442391,0.051972289702925833,0.05196041267941499,74t7kcdgkr
yfxyg8jm46,c16-20,0.004450219400745572,0.06370002117836529,0.06366236944205955,0.06378480740602062,74t7kcdgkr
yfxyg8jm46,c16-21,0.002900879719672225,0.08843669702852364,0.08843167249065378,0.08832966228759977,74t7kcdgkr
yfxyg8jm46,c16-22,0.0057512248494539725,0.1896201630771511,0.18996777597633668,0.19001024961011603,74t7kcdgkr
yfxyg8jm46,c16-23,0.009966978015660303,0.2077304505508291,0.2079723806931597,0.2078882159319471,74t7kcdgkr
yfxyg8jm46,c16-24,0.006625196046775432,0.2052467944579993,0.20548686374453382,0.20550232308648653,74t7kcdgkr
yfxyg8jm46,c16-25,0.007027229756036538,0.23042126999417314,0.23016657719405578,0.2303704734358059,74t7kcdgkr
yfxyg8jm46,c16-26,0.009707213710292513,0.15237113090987445,0.15225985170561604,0.15234384314161645,74t7kcdgkr
yfxyg8jm46,c16-27,0.0020793800087776488,0.15058722297715346,0.1505406740450784,0.15056816761565253,74t7kcdgkr
yfxyg8jm46,c16-28,0.01627773948435929,0.17312587590772807,0.17320599454362837,0.17318067424083106,74t7kcdgkr
yfxyg8jm46,c16-29,0.015898215980288323,0.19154735254156957,0.1913055175773653,0.1912593568618345,74t7kcdgkr
yfxyg8jm46,c16-3,0.010189418119673778,0.31528829804448316,0.3148219826122969,0.3148442733556759,74t7kcdgkr
yfxyg8jm46,c16-30,0.002251630589584466,0.1901769206861926,0.19018243164793774,0.19014596358364927,74t7kcdgkr
yfxyg8jm46,c16-32,0.014567106832081048,0.05719893947115376,0.057147115839495596,0.05710748359067825,74t7kcdgkr
yfxyg8jm46,c16-33,0.014643551148006724,0.12332974531239509,0.12332300761684574,0.12329017932585841,74t7kcdgkr
yfxyg8jm46,c16-34,0.014866344273832904,0.09925940539230285,0.09921076206687032,0.09915998555193715,74t7kcdgkr
yfxyg8jm46,c16-35,0.01086336568645497,0.12683033184513032,0.12646704647703133,0.12646249304192586,74t7kcdgkr
yfxyg8jm46,c16-36,0.010680670195236976,0.046991031444671365,0.046586751432838164,0.04652469835703085,74t7kcdgkr
yfxyg8jm46,c16-37,0.01116152737981018,0.013753682211276843,0.01329126447464939,0.013328242984400728,74t7kcdgkr
yfxyg8jm46,c16-38,0.008306103689085699,0.031415517990783286,0.03105062757680375,0.030962903274697896,74t7kcdgkr
yfxyg8jm46,c16-39,0.0010710058760678462,0.1455042873514443,0.1450237695802452,0.14505363125198284,74t7kcdgkr
yfxyg8jm46,c16-4,0.0063219303612590825,0.20585997972818418,0.20570888234655318,0.20567184402920302,74t7kcdgkr
yfxyg8jm46,c16-40,0.011299624448309094,0.11126547107153541,0.11146016201179415,0.11167089692518889,74t7kcdgkr
yfxyg8jm46,c16-41,0.010699039643274658,0.1535825099617017,0.1534713251103692,0.1534607881858805,74t7kcdgkr
yfxyg8jm46,c16-42,0.015405544262746523,0.0338142112247583,0.03372808372868993,0.03366724206202817,74t7kcdgkr
yfxyg8jm46,c16-43,0.015027211307211484,0.06869966965053692,0.06851463803968517,0.06850389098412261,74t7kcdgkr
yfxyg8jm46,c16-5,0.015838976542809715,0.19537249564368755,0.1949555229266864,0.19494789588079237,74t7kcdgkr
yfxyg8jm46,c16-6,0.013164579331595379,0.2843640191187438,0.2842118162573202,0.28424605371228057,74t7kcdgkr
yfxyg8jm46,c16-7,0.013701665942149931,0.045328908535831186,0.045221928224888464,0.045171668424646254,74t7kcdgkr
yfxyg8jm46,c16-8,0.013278479950138374,0.01942905408296667,0.019556128214540933,0.019535966301099408,74t7kcdgkr
yfxyg8jm46,c16-9,0.013669111319500823,0.10174592870744642,0.10176463168892566,0.10167910510559922,74t7kcdgkr
ykhs7s2dck,q8-1,0.0010459494321635586,0.28579116029090185,0.2858611743002046,0.28593482020450517,74t7kcdgkr
ykhs7s2dck,q8-10,0.0003486217298802094,0.41465665779375066,0.4146720680666019,0.41477709313535016,74t7kcdgkr
ykhs7s2dck,q8-11,0.00005335088223678939,0.4657316221975183,0.4657086562545109,0.4657410926375082,74t7kcdgkr
ykhs7s2dck,q8-12,0.0007744543146612155,0.47137841890715004,0.4713528130306864,0.471455463468744,74t7kcdgkr
ykhs7s2dck,q8-13,0.00040194958557079034,0.1699791037146674,0.17007914265259702,0.17009005758631143,74t7kcdgkr
ykhs7s2dck,q8-14,0.0002799686050348204,0.17273864650092488,0.1727645468563826,0.1728985181519695,74t7kcdgkr
ykhs7s2dck,q8-15,0.00040150563394816607,0.014939911535524387,0.015220727809747198,0.015450878047190638,74t7kcdgkr
ykhs7s2dck,q8-16,0.0001752358232580537,0.11309145269082771,0.11305858674025983,0.11308051692679423,74t7kcdgkr
ykhs7s2dck,q8-18,0.00039594424012839017,0.25199366145713636,0.25182157450339016,0.25195159302909675,74t7kcdgkr
ykhs7s2dck,q8-19,0.0021355287190409,0.008920893951749715,0.008808509075672039,0.008795840896458849,74t7kcdgkr
ykhs7s2dck,q8-2,0.0004334630004164861,0.32913191944233744,0.32924021195480696,0.3292484020511501,74t7kcdgkr
ykhs7s2dck,q8-20,0.0022747567534273415,0.10831956191801842,0.10834842245083443,0.10834850816049305,74t7kcdgkr
ykhs7s2dck,q8-21,0.002192110762594798,0.07529036837279497,0.07526626837300972,0.07535188130115458,74t7kcdgkr
ykhs7s2dck,q8-22,0.0006745827307317497,0.09580362622708685,0.09582484846373703,0.09584787133514,74t7kcdgkr
ykhs7s2dck,q8-23,0.000775160546050785,0.07157627304224476,0.07143007985706616,0.07147213468923821,74t7kcdgkr
ykhs7s2dck,q8-24,0.0003938909247415065,0.03231740718741651,0.032147615268637665,0.032151490344048496,74t7kcdgkr
ykhs7s2dck,q8-27,0.0008125013813238346,0.5252667737345402,0.5254627836500989,0.5255579799278716,74t7kcdgkr
ykhs7s2dck,q8-28,0.004863377081138443,0.5120775833695093,0.5123041177936889,0.5123585705708071,74t7kcdgkr
ykhs7s2dck,q8-29,0.004762656123227526,0.5015069872153985,0.501737387685857,0.5017872976198833,74t7kcdgkr
ykhs7s2dck,q8-3,0.001180571763415044,0.3569805086569775,0.35712703755161135,0.3571486074445041,74t7kcdgkr
ykhs7s2dck,q8-30,0.0036920888402119105,0.5620434529960002,0.5622473639255915,0.5623728911920527,74t7kcdgkr
ykhs7s2dck,q8-31,0.0024918261462007377,0.3414362800920615,0.3415476866053002,0.3415459896880423,74t7kcdgkr
ykhs7s2dck,q8-32,0.0014610040191888201,0.24122768486769683,0.24128806038848985,0.2413487887284294,74t7kcdgkr
ykhs7s2dck,q8-33,0.001085681726866426,0.3171350721573919,0.3172427633743898,0.3172931312493296,74t7kcdgkr
ykhs7s2dck,q8-34,0.0064401552936830244,0.1785975056232412,0.1786818048827106,0.178760225430559,74t7kcdgkr
ykhs7s2dck,q8-35,0.002159775534653285,0.05914033420636124,0.05917202163754821,0.05918446566290336,74t7kcdgkr
ykhs7s2dck,q8-36,0.004171150076299873,0.2371210235550616,0.23725327979452326,0.23725850403422138,74t7kcdgkr
ykhs7s2dck,q8-37,0.0007098185319277401,0.0221847575330504,0.02216027228380782,0.022087897876571727,74t7kcdgkr
ykhs7s2dck,q8-38,0.0003246725583889425,0.5652081316028575,0.5651668394183686,0.5653125745607354,74t7kcdgkr
ykhs7s2dck,q8-39,0.0014487415651173005,0.37344140477993804,0.3733940489951594,0.3735129065006788,74t7kcdgkr
ykhs7s2dck,q8-4,0.0021795582971769227,0.013321738809673123,0.01314499711905605,0.013084815480102307,74t7kcdgkr
