method,specimen_id,dataset_id,normalized_rgb_l1,ssim_11x11_gaussian,psnr_db,measured_point_mae,measured_point_maximum_absolute_error,source_sha256,reconstruction_sha256
bicubic,q24-19,cgtnjyggtm,0.005879735401505731,0.9748492630926325,33.001864296775025,0.0,0.0,118439b3afb893eb3ff8fa23d7d238c7d5924f828ce4af948830570c4eb4ef1c,b81992da3044fa4fbae51c4a82bd73a35ff07c71599c51cb83229a7e96a9e584
bicubic,q24-20,cgtnjyggtm,0.006905417315843801,0.9691710288068692,32.23357190045989,0.0,0.0,a73fd56fced6ae392c7a351d8d1702929ebfb79382d0af52b6885a6e4219a81d,d4166c37968279d68aa4e357138480b815434967701d430fd996c795e9636a5d
bicubic,q24-21,cgtnjyggtm,0.00637124096808742,0.9730982685062735,32.35958604418646,0.0,0.0,20f324761f00f0f513d3541876c18926c570fd118f796208bb69591bad2c7405,d0a9dd9716ad80bd0cc41efa1f03fc716d2835fe90635fba13924c4caeb752fa
bicubic,q24-22,cgtnjyggtm,0.00525855100072047,0.978580514275972,33.70862053512854,0.0,0.0,75edc46abe5505585aa138a747b78db12724ee621f0372f2102d5d2c9051d6b7,d7592e52dbf61d6e2b4e23a95701521728e21084127542fa8d3ba7b83f17928b
bicubic,q24-23,cgtnjyggtm,0.006064931361415137,0.973220724399468,32.37922906740965,0.0,0.0,1a392d70b5a27be4ddef034c2b157f302a90c2d7b15899ea72ba6d29b49df7c6,b020e22b166ac2550e7adc829f4c11d4b276067f6c8f18162f6b07e97c2c97ac
bicubic,q24-24,cgtnjyggtm,0.005493615257584149,0.9755100353517744,32.968216858085505,0.0,0.0,865634dba5e2a2452b21393d4988f12df0b9c0c074561581c81108b3b1e068c7,2d4af2346e5e48b039a4ab1c345f3f7d062067aec497bbd7258b8f9d263b9860
bicubic,q24-25,cgtnjyggtm,0.006257057623943449,0.97272223538986,32.60105221988089,0.0,0.0,d2b6aa12e385526ca5215af54159a1d612dc50920edeef0bc4c87c74dd019cc9,88c9b4d4b270e7a5bcf249987f8ff422ac3cbe241e01764be5e788b6b75a7a08
bicubic,q24-26,cgtnjyggtm,0.005826123247042158,0.9760268111620874,32.5051553415319,0.0,0.0,8befed631165b41d8f1fb64b612a4ed85dbc8aa6ee5383b75ea725cb7085489c,a4bda23945698f76d1b1c14f0793a2e2c7070e5eeb5474dd75e04eec21ee1de2
bicubic,q24-27,cgtnjyggtm,0.0060734505766991565,0.9741772480030751,32.5223915694103,0.0,0.0,ab11d645e6ade1d0511e9a41d713e9b78c5bc47face948058cb52a2f7c90d167,0ef27e40a84b7f73a1dc010d64d61a3147cf91315f395225c2b06728b8bbe098
bicubic,q24-28,cgtnjyggtm,0.0053195187002522005,0.9778990141406178,33.42479735120404,0.0,0.0,53638dc73136c3c6890f5a1e9f43bedc9337a5563d34342bc0c7bb8cf391a8cb,d674b6378a3edd671da0a434f7e32cdf50b9f64364e62e1f405a49ec90da9104
bicubic,q24-29,cgtnjyggtm,0.005464198823831103,0.9770492534452352,33.29507197617308,0.0,0.0,bf3942ca27f0730c6d38ac56705931750b7fd263985a8996817c7a1f6880a5b1,e3668fb7915b459dc8c1fb8573428c62b4e63875aa2e2d68afbb8eaaa708f878
bicubic,q24-30,cgtnjyggtm,0.006238760705586408,0.9738879231017883,32.95705853403521,0.0,0.0,8204da8305adae304d0e6484dcfa699b190086a1c881647f2c074103c8eab1f4,871d741e157c91bc42c8497f10ca70e5d3833bc99a334edf36fd3af4b561861a
bicubic,q24-31,cgtnjyggtm,0.005990640356226749,0.9743031478978098,33.03004860119367,0.0,0.0,6abdefabff06a27ec57ad0283e32525122e87e1fc988971a2fa2245a20900e1d,a54fc42d0af6c630d55018602c52adb41d0960f6705aeddc12f2beb12c52ea61
bicubic,q24-32,cgtnjyggtm,0.005851749851129227,0.9760860040447842,33.05123032959357,0.0,0.0,a9a83836bf5f16ca01a53ce79346755b07031a5d26ebb2dc0fe6fcc1e79929b0,59b514b02b38cf1b22da02131596cc9691baa5bcb7c50d22ed399323a753025c
bicubic,q24-33,cgtnjyggtm,0.005465382606865511,0.9781271433980724,33.432208852648195,0.0,0.0,f6eb5cf6b7381550e6954caa0885fade051b815e5628d57af249b7001a8a8639,1efdfc01780aac3ecf7c784ff44ca13dbcac8b28ebd03329f0b46917b8cd1a6e
bicubic,q24-34,cgtnjyggtm,0.005465296409071743,0.9783560897729188,33.37745455386092,0.0,0.0,d04b9289e88052d3451e08787e9cb0ceba7838b91070cda060e23782a700f0a2,a191f24fbefc93d91dbd3f7926e518b5704b9a99a897e1dd0f07777dae268bd6
bicubic,q24-35,cgtnjyggtm,0.005448117188773886,0.9779217740414238,33.36821422968633,0.0,0.0,daf8cbd7efe83075a3b67ff236e0c37d585589434b7c28370a64dc2335da8f98,c0ca02d27f3f3228f0817be32e31dcbbdf5d93697815329f6fc85b30d97c2129
bicubic,q24-36,cgtnjyggtm,0.005716562977903914,0.9769024071781955,33.14647625586944,0.0,0.0,56e79bed75901723e9d84c554bac0acfdcf7f1d03ea6fe7553a4da3bce8dc8c6,ff148c7b0aa5b642d301067483faf54f4848de52c5f8f7eff0482233643f004b
bicubic,q24-37,cgtnjyggtm,0.004894100982152028,0.980510465600048,33.76814340457708,0.0,0.0,4b9736390bb680f3fbab868bbf8f60e426baa57c5f71a62aa01984023c1a06b7,4d874c2f27ceb4abd13471cc9b97a72c4405d269295e930529d2dad7f981a116
bicubic,q24-38,cgtnjyggtm,0.005792250387351336,0.9766464137438889,33.08188996563403,0.0,0.0,40a2edd8e11dc71f6fbecf9de1ad26824467a6418b148f4240d07d656a6c19e2,6000187a50bbecd0bbef90af430abe24cd257edef6cd786f702a859daae8f462
bicubic,q24-39,cgtnjyggtm,0.004884487054887163,0.9806372371401554,33.29067308653839,0.0,0.0,35315bacaa40ecbbf8c76d77618fefc942403217c60bac9197640b91c9cb5c19,63632368983dec77ea8bd41162c4ffe67fc169535a9431d88b03dbe053d784e2
bicubic,q24-40,cgtnjyggtm,0.00667463134281078,0.968727393871299,31.77313045123207,0.0,0.0,8218582f744053e3b4c1ac1bd5dfd84b7122c640938c6eb058f73c7c792b354d,d49e15c059580cd8a609953ddd31516b8e26b8208ecd774bc99da73084665322
bicubic,q24-41,cgtnjyggtm,0.005857119973680941,0.9764316367753598,31.440040975325108,0.0,0.0,866ab086aa800fcfe448d025ca0022ae5475e89f55c7ef4fbc8f463d198a3580,9fad73c68d42ef135bb78fb3b9228d8b10244b2deb8f365abbb744b807a64d06
bicubic,q24-42,cgtnjyggtm,0.009131906328857513,0.9310152373817254,31.226254540470556,0.0,0.0,d4e30af256b715fbe0c93a637cdf4c7dc96ac4e284d5790befaa9dd9bb09b4c5,62c3e89082024e12f03ce6ff1a1ecc86a6e71ebb731c388c0542e37dde8acb33
bicubic,q24-43,cgtnjyggtm,0.009102104878292307,0.9345211442140929,31.465142073179727,0.0,0.0,a8c7def124f724b8c449ad56297eaf75920e41c20d452b5807b19807f86b76fc,82c9dce4800c2d1de8f4fbf504cb49abad50431b8171249056a17b1001e919c5
bicubic,q24-44,cgtnjyggtm,0.008545043016290665,0.9389316706062577,31.556598882308965,0.0,0.0,6b86bf4c30470041402e53bb2acffaa9e4b2a7effbc521c0ac51318c55952b2d,ec4c366f6ef33515f84f4ef828e542453c453a705cfa088325e050829adcec37
bicubic,q24-45,cgtnjyggtm,0.00808184480518221,0.9400275500433501,32.4172262869647,0.0,0.0,cd45129759b7c392c2406be34b6f8a743fc81cf9de2b20843b3b164821398c22,64889f082ae88edf85ab7ee1670691ab5f8fbeae615c9a7b25a95e52b49a809d
bicubic,q24-46,cgtnjyggtm,0.008247200906226139,0.9357727000632536,32.45878546189522,0.0,0.0,e18715b3c99192d36d6666c4f2d4aba7ba1c0119cb99aee26664ef736ca48ab0,f8457d10d7e37e278f518145a020701f9fa474790790f863b3d89dd53c00525c
bicubic,q24-47,cgtnjyggtm,0.008580872565900009,0.9331541260884394,32.267861375966646,0.0,0.0,f46d565b9525d421b76f6abb83988d73a0d33c4a85e85fe13e16245e4b7f7871,7c0dcff2ba5501488655fe1ae118e4d16c7be76ecc9a9fe3dc36be8f92e5b81a
bicubic,q24-48,cgtnjyggtm,0.005630474368008551,0.9790774716792492,32.13515220803838,0.0,0.0,649fec20612bb9f47e9bb79754a4fd7641dcfefa5c9e2ba76669f8d4c333e129,9f6954cdffaa1fd5f6d086d293de0b4d5ac6eb2ed0fdd4790119607ed5c59b93
bicubic,q24-49,cgtnjyggtm,0.005035568801283198,0.9807818524929396,33.60244596247008,0.0,0.0,23ee58a602f0b542a6ab42cd8c0c44cd338215f29082159aa76b62f3c6e0b2db,03291962a2671ed0be70d5def1b4d3f9ad7d6aa276188523bedcffe6bec43659
bicubic,q24-50,cgtnjyggtm,0.005426289034132171,0.9780154380489439,33.30385529071408,0.0,0.0,be0aed0163b95c924644b0a4a84f3bc9ceaadc3858fd3154176e821311403d13,54eecc538d6d88e88d0890418517ceb04517eabd55eed9ac051b536b737e1c40
pchip,q24-1,cgtnjyggtm,0.005132972308240437,0.980577643592946,32.393046612452146,0.0,0.0,27ead25cb2e9c6c6e626d47b9e992c7a778ae766414bf50567f1a6adea388383,fb898e8744d6f595028dfe0454f7a59f5f6f330168acc02b3b15af0899dee97b
pchip,q24-2,cgtnjyggtm,0.005485406354357693,0.9790767145795094,32.602121975508524,0.0,0.0,d4f18efbdad0b43fa192a0eecbdf13529ba50fcaed0cca3bcecb86e776bd6094,cd7d05b10c43fc3ff5981101e50bbcdc214d5059f2a3f68e8cc35938eb97f5d7
pchip,q24-3,cgtnjyggtm,0.005503729132052865,0.9793787505011086,32.69258800083045,0.0,0.0,ea837c60f074493c46e32e0d496920f6b9734510229866f6f803e7f61d83c199,241eacb77ea77daabcdd92a709cd085b2864c0a8ec12bd44446765cf5a57086c
pchip,q24-4,cgtnjyggtm,0.004228720099242393,0.9837425453328194,33.24234273940857,0.0,0.0,0d0f96238698c6ed6224530b4db1641da92674ec329fd56b10cf331bf7ab8de2,2cc2fd4eb08f3d0be695f380ba89a95a9857ff3cb92fcea879a9ed222eda3283
pchip,q24-5,cgtnjyggtm,0.004658605736319513,0.9826683093693127,33.32294801652634,0.0,0.0,7b4ff65104737b6080b2f2928d803af5a7208ff655c9fec381a789da837c837e,f0f2a9400a01b7be43d5906464274bd48abea99d4d5eec56dce38e683331d0fb
pchip,q24-6,cgtnjyggtm,0.004767258055363406,0.9825941713901352,33.1404491769506,0.0,0.0,e167f26db462b4ed84fd066857be594155e81dd68694b596cbf0638ab93bff01,b7ecdab5811b9efc524c02156f788090e6c00ddc9b80ebb1ba1f2442346e6671
pchip,q24-7,cgtnjyggtm,0.007043988889104382,0.963902750312145,31.990272780956303,0.0,0.0,f31bf4da345efa4ece6f2ddb11d28906f5d62dd2b46905be33ab86a62ee8b3f4,0f405352e34a772a5025fd4564b7137da9e68db0fc09016ad68755ba6849a005
pchip,q24-8,cgtnjyggtm,0.005313467615129724,0.9795220049890654,32.27651328484551,0.0,0.0,12010cd01fc7749d1eb3ce23d4f20457f79b2a85e50275379aec42e7e6b04d89,126182086493330ddde5b09c435908990c8ad0baed3584fb4f867b6bbaf658e6
pchip,q24-9,cgtnjyggtm,0.006130841067789537,0.9744816244116558,31.941220106049077,0.0,0.0,0ff5ddeb38c233ba261fd26f7fb61a3fff53657b865101aac8cf9acb4641c4cc,13d9aa7cf94f1650831bddb3b45c2e77c4bc0f75407685e819f046d3f13ac93e
pchip,q24-10,cgtnjyggtm,0.0058195406088581165,0.9700804221735128,31.82040312817014,0.0,0.0,ae47965f269054d4aa5327973b2d347f940e1577b5d52ec20bd1a33270d0f3a7,94dbbf50ea8dfa03c83a061f61daaee16a08dd1a1a0302d6762136aa5e1876af
pchip,q24-11,cgtnjyggtm,0.0052994288677847955,0.9792294408903185,32.24442238801126,0.0,0.0,b342a425e261d944f74952f9b70e6ffe394ca22931211ea2b0eaf926a0254b4c,3d4f6c90f819d30fe4895957083e4b7ced47f64e13a19cd8be23ff69aaf3c4e8
pchip,q24-12,cgtnjyggtm,0.005050455160266839,0.9802402469492679,32.02969548265524,0.0,0.0,8a138ebd140e71a5c18ccd48d36091459d8c845064015ef13172fb3960d3bfa8,b204443e9e0ba9004c62d09c76ed1793f5729a91eaf4f53985e33bc6e1001fa2
pchip,q24-13,cgtnjyggtm,0.0060392559119116,0.9628870116863505,33.272490654974256,0.0,0.0,82ebd523ce8c35332e756742f5c7e546c324880cb1a552f97eb739187153ebe5,4ddd922d0021624e19dd5706a766182dd61de174d66e0dd2f4f720d8e8375876
pchip,q24-14,cgtnjyggtm,0.005405587197329017,0.9777025329373664,31.47938294426963,0.0,0.0,bb870a452cd4c697e61c815b98163ded0fd5ae702d41f409ce44fb3229425d36,f86cbf702fcad18cf13bed437a79f1ea82db1b375eac92bcc9f1c6378ca84dd0
pchip,q24-15,cgtnjyggtm,0.004349109684537624,0.9830681169934973,33.75691069774686,0.0,0.0,9d987d6c682662e0622523a02be410196cc2b83beedc51b4873915612e9ea3b5,ff8ab4346e590c03ebf6739991baafca604530447bdec3b88b601b121a95cdba
pchip,q24-16,cgtnjyggtm,0.005687899338216439,0.9640799070823984,33.71237583928362,0.0,0.0,09ddf22ad938fa55657dd36247a045852f872ca478cd7e51b1d256e27923a0f9,997f93a7d91d029a8c474ed5aead55a91c18732f5db8195c8300bb89d05378fd
pchip,q24-18,cgtnjyggtm,0.004461017406926136,0.9801739720308245,33.831785528811565,0.0,0.0,056f41259620368a3e623a5f2319f34c0a7c1ce00248e605603249b2c872d68a,72f11ea4e2d16b7ad56b0c24f9de7d44f137fa7cac9452754528a06db95f9103
pchip,q24-19,cgtnjyggtm,0.005346984190606308,0.978395263688881,33.10701223604214,0.0,0.0,118439b3afb893eb3ff8fa23d7d238c7d5924f828ce4af948830570c4eb4ef1c,7b64afb86b1b58bd68e1aff341890c8afb5a19fdd615e95e88ce1a065eb5cedc
pchip,q24-20,cgtnjyggtm,0.0063126149752863745,0.9729524281827083,32.50177304944168,0.0,0.0,a73fd56fced6ae392c7a351d8d1702929ebfb79382d0af52b6885a6e4219a81d,6845fb8346f6839a37e222ad29e2177c6f2218224ac23b1e669ccb02273edf57
pchip,q24-21,cgtnjyggtm,0.005842173276241661,0.9763115341335782,32.436869994973705,0.0,0.0,20f324761f00f0f513d3541876c18926c570fd118f796208bb69591bad2c7405,909b1ac6252425ed5b69d9331a2d2a523422d9257d15ce0f7c20790cd4ac1dbb
pchip,q24-22,cgtnjyggtm,0.00477073757297182,0.9816692030829713,33.703631558877916,0.0,0.0,75edc46abe5505585aa138a747b78db12724ee621f0372f2102d5d2c9051d6b7,d27b8cfbfcddf1c5999a42f072457b4f8e253687b2225e210e177f149c706dca
pchip,q24-23,cgtnjyggtm,0.005602066448442586,0.9767127072592867,32.46528897428589,0.0,0.0,1a392d70b5a27be4ddef034c2b157f302a90c2d7b15899ea72ba6d29b49df7c6,595d7a0822b100720793caf6b70ab3637fe78718fbb04f2fd3ea6c261af868b5
pchip,q24-24,cgtnjyggtm,0.005027052459258972,0.978927045314154,33.10785413817236,0.0,0.0,865634dba5e2a2452b21393d4988f12df0b9c0c074561581c81108b3b1e068c7,1b87737320a31bad3d4762acddbccdc58f0a4ab26a44af7c959dc6a16e709ca8
pchip,q24-25,cgtnjyggtm,0.005612872778521233,0.9767722788783978,32.91541032918468,0.0,0.0,d2b6aa12e385526ca5215af54159a1d612dc50920edeef0bc4c87c74dd019cc9,89fc65e9b11418ea7fb7dd769a1c89bb50db1786749733734bf22e061499294f
pchip,q24-26,cgtnjyggtm,0.005299035231193258,0.9794800496983442,32.63249320303346,0.0,0.0,8befed631165b41d8f1fb64b612a4ed85dbc8aa6ee5383b75ea725cb7085489c,90def2337145f4be54a6606a822132552398b38718a202e4a8c0fa78885c5a68
pchip,q24-27,cgtnjyggtm,0.005531286566720324,0.9776456363961605,32.546244983630345,0.0,0.0,ab11d645e6ade1d0511e9a41d713e9b78c5bc47face948058cb52a2f7c90d167,d24b0c41fdf11f7f0ea0a05b9b85ef7eaf6ad1724f7e37472a3ccb872efc4cfb
pchip,q24-28,cgtnjyggtm,0.00481848253093962,0.981144907946649,33.49947319258423,0.0,0.0,53638dc73136c3c6890f5a1e9f43bedc9337a5563d34342bc0c7bb8cf391a8cb,05ce5f5bc0db9f751330c8e314c36c327cb426f548094b3edc5977435cc0a35a
pchip,q24-29,cgtnjyggtm,0.004940584579071032,0.9805011366625305,33.37158686692598,0.0,0.0,bf3942ca27f0730c6d38ac56705931750b7fd263985a8996817c7a1f6880a5b1,3245fdc36c9b1e265d9b05eaf46720007b462e68b9c55dd128a740c45dc6ee82
pchip,q24-30,cgtnjyggtm,0.0056023078022651345,0.9778032824313398,33.085451909980094,0.0,0.0,8204da8305adae304d0e6484dcfa699b190086a1c881647f2c074103c8eab1f4,27f77c322fe1527bdc341a8661e5de2954316360bb97b573e29f9ed80d28c998
pchip,q24-31,cgtnjyggtm,0.0053622210872846035,0.9782877969225309,33.20085580448758,0.0,0.0,6abdefabff06a27ec57ad0283e32525122e87e1fc988971a2fa2245a20900e1d,903997a72a1e90d150718746b71aa9bd6f91be34d4588ac17de319add96fb9d5
pchip,q24-32,cgtnjyggtm,0.0052519511229776735,0.9798647095952983,33.13022130382673,0.0,0.0,a9a83836bf5f16ca01a53ce79346755b07031a5d26ebb2dc0fe6fcc1e79929b0,202e2901e297dab2ba0f398c35ec2ae458281e55309d61a0e0d380c3b3d1b984
pchip,q24-33,cgtnjyggtm,0.004902488027485603,0.9816991731874588,33.47577721678978,0.0,0.0,f6eb5cf6b7381550e6954caa0885fade051b815e5628d57af249b7001a8a8639,ff94f1bf2f1280bd9370e576a53b0e7e88acb9a14bb74c51e2c58e43c8e7d25b
pchip,q24-34,cgtnjyggtm,0.004910007348361918,0.9818559298420254,33.42912993170322,0.0,0.0,d04b9289e88052d3451e08787e9cb0ceba7838b91070cda060e23782a700f0a2,fd30c596f520c769d72dfc9b1b381b3b4709ea41b73675262c09df49df95ea77
pchip,q24-35,cgtnjyggtm,0.004918856988522045,0.9813926701076715,33.38739045339536,0.0,0.0,daf8cbd7efe83075a3b67ff236e0c37d585589434b7c28370a64dc2335da8f98,e25324fd0faec3daabbdd0b614a88e03a2c3df192816fc0d6b56c8c9bacb4075
pchip,q24-36,cgtnjyggtm,0.005122709024262524,0.9806623020091939,33.27282542047985,0.0,0.0,56e79bed75901723e9d84c554bac0acfdcf7f1d03ea6fe7553a4da3bce8dc8c6,de4076519600821723ce21711a81b1bc8826d75cd7a5498cd61ba84bf48d487e
pchip,q24-37,cgtnjyggtm,0.004409149321156458,0.9837484295908488,33.80032443106533,0.0,0.0,4b9736390bb680f3fbab868bbf8f60e426baa57c5f71a62aa01984023c1a06b7,15bdf0cb0ad256350b3aae12377ffdd6c582cc78d0eb7e59ccdff1e553f7023d
pchip,q24-38,cgtnjyggtm,0.005212486899731136,0.9803175451931413,33.252026097261535,0.0,0.0,40a2edd8e11dc71f6fbecf9de1ad26824467a6418b148f4240d07d656a6c19e2,80dcc9a3372b4e57a99158f4208cefd32105dc0e7b4b54e6bc2e7eb076296399
pchip,q24-39,cgtnjyggtm,0.004432566388463287,0.9836706016509301,33.27676771745787,0.0,0.0,35315bacaa40ecbbf8c76d77618fefc942403217c60bac9197640b91c9cb5c19,286ae590ec1a6f6143fa14f1fc73a14092955f8e1a32832557ca5c8e6c39e3b5
pchip,q24-40,cgtnjyggtm,0.006132588009743224,0.9726435657086175,31.954526978569223,0.0,0.0,8218582f744053e3b4c1ac1bd5dfd84b7122c640938c6eb058f73c7c792b354d,a40585338c48792729efbc00ab679a53ffd1ad70f30f6470228b5780bf00ba33
pchip,q24-41,cgtnjyggtm,0.005313525080325569,0.980008787496159,31.733447695508318,0.0,0.0,866ab086aa800fcfe448d025ca0022ae5475e89f55c7ef4fbc8f463d198a3580,e0665cd2338ca4f224019d5b7e4055d67ab91f95a8bef7eb1819006cc5c2248f
pchip,q24-42,cgtnjyggtm,0.008614165027112798,0.9373367319365311,31.493691855744352,0.0,0.0,d4e30af256b715fbe0c93a637cdf4c7dc96ac4e284d5790befaa9dd9bb09b4c5,74409caf862df9741c800008b8972d94f7c0eef7bdd3cb782714e945c0c08d00
pchip,q24-43,cgtnjyggtm,0.008517226988241903,0.9408960998630184,31.70607584915139,0.0,0.0,a8c7def124f724b8c449ad56297eaf75920e41c20d452b5807b19807f86b76fc,6cbaa3eb00a8393fab061116a12c034e67649169283a0760b3e2a199ddd0970c
pchip,q24-44,cgtnjyggtm,0.007957990068577527,0.9455565237119733,31.84857420379311,0.0,0.0,6b86bf4c30470041402e53bb2acffaa9e4b2a7effbc521c0ac51318c55952b2d,1632efa78cbba877c0a491ed9cb321e391b4eeabd93a313f1dc5ad5c3af26715
pchip,q24-45,cgtnjyggtm,0.007586109800186332,0.9460702446757138,32.565916384638726,0.0,0.0,cd45129759b7c392c2406be34b6f8a743fc81cf9de2b20843b3b164821398c22,812120dd75882fdb450289693060feb8b3f5365fbae58fcf6a2a8c7fba18d57a
pchip,q24-46,cgtnjyggtm,0.007742926573127694,0.9424292324476262,32.68486487682953,0.0,0.0,e18715b3c99192d36d6666c4f2d4aba7ba1c0119cb99aee26664ef736ca48ab0,cfc58df5d3da49232fa6c62402dffce8ad2a39dde353adb8665775656555bbe8
pchip,q24-47,cgtnjyggtm,0.008036045044093762,0.9400941167816578,32.52846210384176,0.0,0.0,f46d565b9525d421b76f6abb83988d73a0d33c4a85e85fe13e16245e4b7f7871,880716577761c09f3dd971cd2a1b11bd3ed4593f4facb258f44db24247e8d7f1
pchip,q24-48,cgtnjyggtm,0.005172936478690828,0.981973371003099,32.10761973034606,0.0,0.0,649fec20612bb9f47e9bb79754a4fd7641dcfefa5c9e2ba76669f8d4c333e129,af8093973c7034b8f6e9cac6b687b6fbde14978d459dc87e7485240d3d5de6e2
pchip,q24-49,cgtnjyggtm,0.004573580232547281,0.9837156329633769,33.57968507564578,0.0,0.0,23ee58a602f0b542a6ab42cd8c0c44cd338215f29082159aa76b62f3c6e0b2db,ba7264c94bd4ebd4b1c103c9c144109655e49cde8d3bc82fd4a8dd0f1d57ae7b
pchip,q24-50,cgtnjyggtm,0.004945408782262218,0.9810601616419842,33.357574569624816,0.0,0.0,be0aed0163b95c924644b0a4a84f3bc9ceaadc3858fd3154176e821311403d13,ced0702a55b00440268cdc2d7d05a1837eb8d8e36fe5f17df26cc12a44a6b2ce
deterministic,q24-1,cgtnjyggtm,0.014656124676488904,0.9059171652946554,28.062779569379455,0.0,0.0,27ead25cb2e9c6c6e626d47b9e992c7a778ae766414bf50567f1a6adea388383,0b0cb38a60e677f90a1b2a7cbe456cf661763f3a29d0c77209f861942302f1dd
deterministic,q24-2,cgtnjyggtm,0.01716165893400625,0.8943032388821668,26.353056319218,0.0,0.0,d4f18efbdad0b43fa192a0eecbdf13529ba50fcaed0cca3bcecb86e776bd6094,40664514c60ba0d818229d92d3920410fe657d500c195870e5c3a0b511523b42
deterministic,q24-3,cgtnjyggtm,0.018144845336016957,0.8860749268341407,26.164657357144847,0.0,0.0,ea837c60f074493c46e32e0d496920f6b9734510229866f6f803e7f61d83c199,3cb9b8d6f3761bb3ddb9eeefe4ea3b796f2c2abd01f003f66954bfd80557589b
deterministic,q24-4,cgtnjyggtm,0.012072311329191529,0.9258631954963977,29.346039742930756,0.0,0.0,0d0f96238698c6ed6224530b4db1641da92674ec329fd56b10cf331bf7ab8de2,1b2b0e37f05f5ad503139f31e68e1c9451b3e95cf1b2268f83a88b193d9f6e76
deterministic,q24-5,cgtnjyggtm,0.015221875276102309,0.9070595549012165,26.867246892564868,0.0,0.0,7b4ff65104737b6080b2f2928d803af5a7208ff655c9fec381a789da837c837e,17b1c426fa15269f4788fbc5bf367b863fed528b699441e0afd05defbce71a3f
deterministic,q24-6,cgtnjyggtm,0.015263557655908463,0.9089955747411714,26.798928610559464,0.0,0.0,e167f26db462b4ed84fd066857be594155e81dd68694b596cbf0638ab93bff01,a058b721facc1b7e518ea6106230d10b871d930dd4730a2d7da752c7bf35d25a
deterministic,q24-7,cgtnjyggtm,0.021918932411591593,0.8399818876583072,25.322509756929797,0.0,0.0,f31bf4da345efa4ece6f2ddb11d28906f5d62dd2b46905be33ab86a62ee8b3f4,67a9cb5f96ed624a31ef93b51524116f05bbd4a45594cc4b2224d7d4a4552dbb
deterministic,q24-8,cgtnjyggtm,0.016202923972827583,0.9029405885733758,26.77217150979454,0.0,0.0,12010cd01fc7749d1eb3ce23d4f20457f79b2a85e50275379aec42e7e6b04d89,b217bacae28e0e62d879e47139d8fb4d29327efc8d90a1d819eca89067cad44a
deterministic,q24-9,cgtnjyggtm,0.01873760745093729,0.8833100090180986,26.299151850653697,0.0,0.0,0ff5ddeb38c233ba261fd26f7fb61a3fff53657b865101aac8cf9acb4641c4cc,b4b9920f29a60d18d7d05a5bbf20334364985e4440727b6702102ee6ec1ae64e
deterministic,q24-10,cgtnjyggtm,0.015428623557713373,0.888814606827386,27.106479269807572,0.0,0.0,ae47965f269054d4aa5327973b2d347f940e1577b5d52ec20bd1a33270d0f3a7,cbf441fea2b18a4714bb6d520f36011b40e147b2057c7ae6f1334504e2f77d07
deterministic,q24-11,cgtnjyggtm,0.01661508447024632,0.8994391574526582,26.522034005861677,0.0,0.0,b342a425e261d944f74952f9b70e6ffe394ca22931211ea2b0eaf926a0254b4c,31408f8765abe3702252f2ebfbb5fc86271763c7b6a069a0e0879aaae08b974c
deterministic,q24-12,cgtnjyggtm,0.015205851106240937,0.9106553547268743,26.684860079384368,0.0,0.0,8a138ebd140e71a5c18ccd48d36091459d8c845064015ef13172fb3960d3bfa8,bd8554ddaee9e19b4046973d2b3fc8bf8abb541ff4bbb47d19614bbabd92646a
deterministic,q24-13,cgtnjyggtm,0.016003634673637194,0.8582534611888125,27.995331342877563,0.0,0.0,82ebd523ce8c35332e756742f5c7e546c324880cb1a552f97eb739187153ebe5,f004ae1fc394ad9ec4b1944de3eabcc5452add4fe517dd5cc64ec04476e52089
deterministic,q24-14,cgtnjyggtm,0.016884783000645765,0.8998475780407057,25.24315452213857,0.0,0.0,bb870a452cd4c697e61c815b98163ded0fd5ae702d41f409ce44fb3229425d36,3a70f6599ed8436b7058f67ca540f36e94bb039f8cc67fb9254bc7c922a5011c
deterministic,q24-15,cgtnjyggtm,0.013608910553267723,0.911400338383853,28.36655646711887,0.0,0.0,9d987d6c682662e0622523a02be410196cc2b83beedc51b4873915612e9ea3b5,b3d2b3db3705edd281dc645fe9bee815e0751833c67bfb7f45ceab97944006a8
deterministic,q24-16,cgtnjyggtm,0.015324416171568088,0.8684241820696966,27.914786166962706,0.0,0.0,09ddf22ad938fa55657dd36247a045852f872ca478cd7e51b1d256e27923a0f9,4d51f45b331e8bd2cc0353f6c42dc7d09fa5c6602accde159fba895bd027743a
deterministic,q24-18,cgtnjyggtm,0.013002488961295034,0.9120491933133669,28.3100684095906,0.0,0.0,056f41259620368a3e623a5f2319f34c0a7c1ce00248e605603249b2c872d68a,a7dcde4fa83ed35b3bbb9c01af2792f7502ab55308bf0c6ba43789924fba5d47
deterministic,q24-19,cgtnjyggtm,0.01715868223686148,0.8882123219066981,26.82520658850914,0.0,0.0,118439b3afb893eb3ff8fa23d7d238c7d5924f828ce4af948830570c4eb4ef1c,4558eafab08ba899066522e4eb08426b3ad0ff0b32f45cd88dfc4056ee24f34a
deterministic,q24-20,cgtnjyggtm,0.019931073370843738,0.8691722696387859,26.30422957933454,0.0,0.0,a73fd56fced6ae392c7a351d8d1702929ebfb79382d0af52b6885a6e4219a81d,49e57bc866f724e75f6a50a96f1e616518ccdd837824a3d3302b4c2ed67ced5e
