outer_target,specimen_id,task,grid_sha256,warm_start_sha256,evaluator_sha256,warm_start_cells,endpoint_budget,nominal_checkpoints_json
74t7kcdgkr,c8-6,FIELD,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,a5cddd4c81cc28f214d4467fd0f5de610c8b01683c101a3a371a77714b3cd153,604d4eb739a3c497e14183796eae7770813e2c11a14a5dfb7ddfaa3ff5f4e7bf,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-6t,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,e17756b135e5ea975e270d2abc8216bf2c96eff72aaa32a316eace1ba3d8955a,be70fb0791f881043fb1cf8d950ab9274ee92d04c868ee10429b0eefb4133ce6,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-6t,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,5c2edea39a496d40d954aa7f06cbc93eb035987eb0d5df2039ca94a27e7deffd,604d4eb739a3c497e14183796eae7770813e2c11a14a5dfb7ddfaa3ff5f4e7bf,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-7,CAI,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,00a79f8e3ed66ffdb42eef6574cfedc759a33e6283e0de20ff2c22632050573e,be70fb0791f881043fb1cf8d950ab9274ee92d04c868ee10429b0eefb4133ce6,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-7,FIELD,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,a137c4b2faa3fad3d82511ed8e936056c6355c4de4d050aca2debe8a56a85f44,604d4eb739a3c497e14183796eae7770813e2c11a14a5dfb7ddfaa3ff5f4e7bf,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-8,CAI,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,804a06e2d292dcb1a12387e3125f79d18cf15f9ca357d347b486db59854a4122,be70fb0791f881043fb1cf8d950ab9274ee92d04c868ee10429b0eefb4133ce6,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-8,FIELD,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,a20fa1890635a9532b5e31f3ce9f09e5cbdf80294b6e1d6c8f4d4dfb30c39919,604d4eb739a3c497e14183796eae7770813e2c11a14a5dfb7ddfaa3ff5f4e7bf,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-8t,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,2c390d6a51ef79fa8e9eb6f0d10160bebfbb185ba41d7cae347833ccd59e5af9,be70fb0791f881043fb1cf8d950ab9274ee92d04c868ee10429b0eefb4133ce6,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-8t,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,78bc717df48f1e0dead1d3bc68b39cb0818636f514f196655332c8ab1cf691aa,604d4eb739a3c497e14183796eae7770813e2c11a14a5dfb7ddfaa3ff5f4e7bf,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-9,CAI,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,4f6e94d18aae1efbcfede2ede6ef1b45857cb2dec56dc0eb5ee54ed567579e3a,be70fb0791f881043fb1cf8d950ab9274ee92d04c868ee10429b0eefb4133ce6,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-9,FIELD,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,5fed043af4e321770f37cfcfbe5fc982ac3982c45206d59926af2989c2cf6051,604d4eb739a3c497e14183796eae7770813e2c11a14a5dfb7ddfaa3ff5f4e7bf,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-9t,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,67765353a7af80c971e648ec895abeeb6a58e58179324936599985bff8571b3d,be70fb0791f881043fb1cf8d950ab9274ee92d04c868ee10429b0eefb4133ce6,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
74t7kcdgkr,c8-9t,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,01f69a36a7da5c37f49fe682df40c3652e7492ece1cec6bc3027b7028d45af48,604d4eb739a3c497e14183796eae7770813e2c11a14a5dfb7ddfaa3ff5f4e7bf,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-1,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,35c9e87ef9a958b66662bf354b9a257645b758f48e5a76ac98734253d5f07731,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-1,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,19a67e6d77fd6c3b91b4c89cf5d0a8099bc43d12c3a651f22ca68d8ef8fb7c1d,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-10,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,b62bcda63abbe237680156b6bb0dbf2a77619c4f749671410c00febe2c23c06f,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-10,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,9186ba3a187a09e97c3939e488dc43f6c1234753fcc4deebbaec9d655ca94201,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-11,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,9db98c4fe88afdebff3186eecffd9dc7250ab5f320620c7de3c5fd675e629c7f,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-11,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,64ff3afbada31a0db25627f9faf9bda958c8dd1543e7e67019aca721f01601a9,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-12,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,7e5103be50b7ed773a9b2e7638c38a06c8d4c973a462b6f7b2ef4e0af0dc50ba,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-12,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,8554370f996c84f52449d16dea4ed69f880d57aee828d603cb4018b3d342122f,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-13,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0f0ce90642bdcd585b1a8dc750e4a4fbb39c5c362d05836e214e8a0927f3e2b4,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-13,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,ba7693f3b1393c0feca510f888784cea130a8c9301699fd3e31c7e54f1592233,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-14,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,047b6313869f58231ddd6b38a0c5ff74423c59c661330546eaf36e01478bcca5,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-14,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,2ac61f5bd41974d81e52670cc26841516db86ecab0f881c2d06eb8249e0799b7,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-15,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,71313f3c430cb4d6929215f40260f8342b59eef4e41ca54313640d4036b10b37,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-15,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0b97d3366673c5e598270578c64e6e0b3e76e353c6837a5dddb61cd5cd83c291,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-16,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,78d6a9d5fb5c8d5b303e2f03ea537514ec43092e7a46128cdee1f35c0787e592,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-16,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,8bcc08e53d665fc38eb4942bbd77995ea703c8b99d676cbbf34a58fe108af7a0,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-18,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,38d29fc6a5f4017b3a7759540a588b5a5528b230ce351764a41aa60165ded600,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-18,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,105c5a12056b7482f4e7069b2734b266b9d1f6781cd38865e0d03a4d4991c4b2,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-19,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,dec4acb4d30c5a4438ed2b68c92add9b1f42c1c052460241ae1194484fe2b048,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-19,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,f55049051dd073e24ff06390037d294e00f6326d5f0c63d7220753d55ed7d309,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-2,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,43296387f20b6cf40708a3b97e4e6f742ca50a9f4efa41dcc6876a78f8fa81c6,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-2,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,3cb82b4153bc31ca6e6116dae3acd2e0dffc36a6e1fbf6737e9ea189711d2ecd,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-20,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,fbcc168077e5ecd706a10efe374818354aedc5c38b0443093b1f35d3842b0e79,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-20,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,a53bfbaf1deb6a67aa307a1c101dcdd608f5259cf0e84f47cb795518e5bd1952,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-21,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,8ebf8e85977071bc7cc350bca2b3f267dfe911178ea3590d06e279b42e05d816,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-21,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,15a6313362033dffdbacb01c11715fc37cdd07334ad275f79785fc3a8cbfc052,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-22,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,cc2a16f404669eaa0cfcc97b3222b825f25c3f8740527469c9bbd90832d177d5,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-22,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,01d8d28a6fee139006aed77904c9318413627c5f6fbc93c83b36689811e1f7fc,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-23,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,c211c59c20ce2c2d3d1eaad1105440d520026a0b54a2054affdaa7919de8a081,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-23,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,f1cd089415c70a3415cd9d1b3e9d4388dfc2ad1af0d98859d458ce155846cb85,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-24,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,a74346933d58fe7c08e789902692b1901a7925514e27f0bc953fc76073fe9b55,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-24,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,be6a019fac5f54aeef31373ad7a7503fb1e6a43b16dd9910c18088aceb73cc8c,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-25,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,c8706973ab70e6a6ef6ea837d00b540f783de23f10397c22e9f0b94dfa932511,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-25,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,dde2efc19bffaa069129fa9719d36611cbff82e70c2e5aa73a11e53ca337b132,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-26,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,a1549531619a15b79628e59dea1ce68c2b5ed88ab41baa5560cfb79c99ccd6a9,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-26,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,e5ed72b8893147760c576e86869d41bbaa4b6632bee8186fd60d72ae381fca62,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-27,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,93c7a8a3a33465d848832eed238de38da81e80f303315407c882f1942e2af405,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-27,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,764c6f9b8d64e4a89648390639b1454c52c68b0582aad5836858964b9976c4a0,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-28,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,38f63daec0627dc98eb81be5018e96e0d206317a4ea5b7de6b1a9db766d8272c,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-28,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,de7c0fc4d55620f3cb1ea7c3c0339c47ccaeac7266b385d0442a2b1b67c37ac4,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-29,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,5a0b1d3c9fb646f72d6c89a60ae7ec7b87408b5b1f25869e66e730c29a7e3ca3,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-29,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,670f2009e7a83c79fea0e1f3711ee5e9b3ecb6c298029955b2c4e253cd03ac15,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-3,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,050b4b3fcba016816b5127bfa20c31ef4a6a2f592b0e80f581419d858ab7cbbb,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-3,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,c4c7175118e34571799eda1c318c9dbf8aae35921ba737c5c871263d0126db0b,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-30,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,9e16ae5d1d4eeb34cb45f6372e9ce717e769ccd7c91b45aec313db736167ec05,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-30,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,451c3e1463df0c40bcf47adfe18a90a012d12977e13beb2fa25fa22381d6856a,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-31,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,babb6151a2a153ef41c61207b94f6261ddaed53424bfda09c4243e2dadfa71ff,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-31,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,92f630eebf3a253a3db4cd3dcef032ec1c4f6a4fefabc7cd2b5c3cd571c2e47e,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-32,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,6522fd13511bf51cb7a6ec092141ad8fda6e74e77b1d631518630f1aad6d274e,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-32,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,272f15862dec5d9ec988703beb019552df68f8c9f751b5dffe1d8a0c7b1e60c2,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-33,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,041d0400cf6ed00a8d8881dde9bdf286d901f80379aac0c5b9d9ab99bf8933b3,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-33,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,de544fd72bf0e715f6b3d13cf7d35a9667bbce3474f364b0414a8b4a1e54ef5f,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-34,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,9380398637dc2a63087a749890698ca53f520ac5f21f81694b600a08202b40b8,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-34,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,9fb0618dfebbf9bfa645c14abe30a15871df16aff57e099ffe22497f2e6c6213,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-35,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,a7c47903cc158db98ccffec2030a7f6e7d91de18eb2fd1cf81e75b0f4ce54eaf,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-35,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,c30216af0e956415bf9cf6e4ac14c41b4ebe063baeccfdb321300a1c84d2588d,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-36,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,271718b34c167486eddee3e90c9ff0180ad15d046c3e73e6965f6162f3edee51,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-36,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0352d179e0e830355b0f781ae1b5d92790a4e33b6b816853ecabbf6b01d958f9,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-37,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,d32d2829b96d00c0a9d11f6cf5399d9b23f95246b6ec0854a5c532d334eb3175,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-37,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,bee7d6bb8cc0e50e81ce72d481ac690b15fba4eb7a77e2e483f41cd853b6e95f,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-38,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,959119a95fdeb0c7d60260a9ac46a0a8a04c0908ecfa2d8c7cff1af13fb7b878,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-38,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,1cea4ecb90916346037fe185f8efd47cb3a19e7b92afa27d77c1097b4c079ad0,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-39,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,acbbbb8fb0721aea4361ce55b8670f1575c30321f83af0c6c59a92934812fd9b,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-39,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,de831ca65f22b6f82e75b9d1b01749e9223ed3d122609408ce7190bb0f1917f9,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-4,CAI,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0c25184f136213fae90563aefa41c9ae05a6c0e18ab15bcb87fc518480272282,94c8bf4edff9f87479ee1b7d95ca6cdb853112212c985773a94528e373451387,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
cgtnjyggtm,q24-4,FIELD,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,ddfb49f97553fa204914f1f079c1a99ba6f6e7d3793da030e81acae36276abdf,1a9571b5e61e9f0a18948fd6793a87dc32b5b65279c944e4a0ccbb128e0f6009,8,0.25,"[0.0,0.0625,0.125,0.1875,0.25]"
