dataset_id,grid_sha256,level0_budget,level0_count,level0_matches_mva,level1_budget,level1_count,level1_matches_mva,level2_budget,level2_count,level2_is_full_raster,native_height,native_width,specimen_id,zero_budget,zero_count,zero_state_sha256
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-40,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-41,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-42,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-43,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-44,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-45,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-46,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-47,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-48,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-49,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
cgtnjyggtm,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q24-50,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-1,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-2,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-3,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-4,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-5,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-6,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-7,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-8,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-9,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-10,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-11,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-12,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-13,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-14,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-15,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-16,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-17,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-18,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-19,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-20,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-21,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-22,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-23,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-24,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-25,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-26,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-27,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-28,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-29,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-30,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-31,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-32,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-33,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-34,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-35,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-36,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-37,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-38,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-39,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-40,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-41,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-42,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
w68dtmpfyf,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,q16-43,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-2,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-3,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-5,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-6,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-6t,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-7,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-8,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-8t,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-9,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-9t,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-10,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-10t,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-11,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-11t,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-12,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-12t,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-13,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-14,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-15,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-16,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-17,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-18,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-20,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-21,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9f9ebc641c05f42ba2f509e907182fbe078c4a4a0f620818c85feb329e67e279,0.015349808562478246,1764,True,0.25,28730,True,1.0,114920,True,338,340,c24-24,0.0,0,fff1156202415542c80c29de85f79fe42029f622accec77baddcb988070626fb
xcmzfsbd9t,1e6158e14643bff066811b375a2b20ab054ab072c48745b6b47db729ef0f81f0,0.015532544378698224,1848,True,0.25,29744,True,1.0,118976,True,338,352,c24-25,0.0,0,a860473ee41ac7e2c9026ca5fcdde9def79d20e914e83eafd097108234d66dfa
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-26,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-27,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-28,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-29,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-30,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-31,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-32,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-33,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-34,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-35,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-36,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-37,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-39,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-40,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-41,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-42,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
xcmzfsbd9t,9b013907df821ccaa85bcaa795167259a3371598ae902970065976d0b1ac5fed,0.015509396636993076,7056,True,0.25037037037037035,113906,True,1.0,454950,True,674,675,c24-43,0.0,0,a917262541aadb2965a2fc802030f963fa0cac3e5459e0d5d8550d55fe80b2ce
