action_count,dataset_id,effective_budget,embedding_sha256,exact_acquired_count,observation_sha256,outer_domain,outer_target_excluded,policy,progress_fraction,sample_id,snapshot_index,snapshot_sha256,source_prior_sha256,specimen_id
43,cgtnjyggtm,0.010919881305637983,f4174c53f8a6831157fe37c12a4954cf0993860b576b2eb708f8df598933bdec,4968,8ca4097ee4ebf816ad06d10faa8e9676563f88e27c8f74663813b81765ad8bc3,yfxyg8jm46,True,RANDOM_BROADEN,0.6666666666666666,yfxyg8jm46::cgtnjyggtm::q24-7::RANDOM_BROADEN::1,1,090ba5226a38a92306fb66d43bbc1bddadf8b498a6ce6f959107deb132fdc76f,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
64,cgtnjyggtm,0.015509396636993076,ecba1ab6202af4e8c1af7a203f535791cb7352564bcaf9e24009f2516cc1e267,7056,7d34ebb00c7d228d4b30cc1b1a559789ad46e5d7ae6346974ffaa85b3c92af89,yfxyg8jm46,True,RANDOM_BROADEN,1.0,yfxyg8jm46::cgtnjyggtm::q24-7::RANDOM_BROADEN::2,2,746397939ca1057d2c06801f89d1ba8e1d51147f4afefc6e39eb7d64e708f483,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
22,cgtnjyggtm,0.005512693702604682,219aabeaead8ced1e210c409012a48afcc0813ca31b4da152b47c8eb176af4d1,2508,ceb58cdaa8f44c3b6b0af86943b18fc6d16f0fb9b1e657c6c9accd78a0581f77,yfxyg8jm46,True,SURFACE_FOCUS,0.3333333333333333,yfxyg8jm46::cgtnjyggtm::q24-7::SURFACE_FOCUS::0,0,92cefe62c37172ae3079028c7f29e037bea589ea64d2ed8c41bb571e657d2977,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
43,cgtnjyggtm,0.010412133201450709,0e154db286bfc4fb122554dac19017731acdbe81a9af28e115b4fee2a4eabef7,4737,b2b3a07ef5614109d1137f2aa3ad4e2a2e0f201f263e1653202e7479df941642,yfxyg8jm46,True,SURFACE_FOCUS,0.6666666666666666,yfxyg8jm46::cgtnjyggtm::q24-7::SURFACE_FOCUS::1,1,258f96b236e39da7a2e8169599c78b638c163128e450946d3cddab98eb5e1ff3,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
64,cgtnjyggtm,0.015509396636993076,ecba1ab6202af4e8c1af7a203f535791cb7352564bcaf9e24009f2516cc1e267,7056,8bf2816dd9d58bad0d8ac194657c394911699fe9beff6a90f8493e68dd4f2c29,yfxyg8jm46,True,SURFACE_FOCUS,1.0,yfxyg8jm46::cgtnjyggtm::q24-7::SURFACE_FOCUS::2,2,1d3a328dd4450c4b0027aa2bf64233b716139a88dde9570c2cd1424e0f928938,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
43,cgtnjyggtm,0.011060556105066491,43ebb8b10909b157dadb66017b2da456ef9f8bb60f8186147d5a83fb45025322,5032,3bec617620958a1a64ccc7fbab0decc7df804a70b0e740883fb7943f26d263d2,yfxyg8jm46,True,UNIFORM_THEN_REFINE,0.3333333333333333,yfxyg8jm46::cgtnjyggtm::q24-7::UNIFORM_THEN_REFINE::0,0,087441d8f6ab5c75792b18896ffb631a3138cbb48fa62e7025dfa3153e48108a,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
85,cgtnjyggtm,0.09503681723266293,c8ababa126106ea87dec93df07b6626b538786e848b6feeb045ea0dc9df53f8a,43237,e29e5cabe91341d4189c0b9e1b824086c16ac03fb13fac1f77abd642a858c328,yfxyg8jm46,True,UNIFORM_THEN_REFINE,0.6666666666666666,yfxyg8jm46::cgtnjyggtm::q24-7::UNIFORM_THEN_REFINE::1,1,d856a72041d0d951b4c2360fc61bad78a03d8aff2ec082ff392374333b446af6,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
127,cgtnjyggtm,0.2467831629849434,a66c374ac62efe3a70920503451e2011d5b97e66d972e238f7c9710fa8d1677a,112274,ab7d7c0a152d0f13d780da57b6782acfd0d022aa49e53ae49021a8a4862882a0,yfxyg8jm46,True,UNIFORM_THEN_REFINE,1.0,yfxyg8jm46::cgtnjyggtm::q24-7::UNIFORM_THEN_REFINE::2,2,bc42fb3be77457ccea372d4dbd30f4c40acaa7d933ef7b75a05f4c2b843933c3,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
43,cgtnjyggtm,0.0857940433014617,fb918c461ccfedd9c89d07386ec6eeeb8a4d52424adc9bf1a941d4746b48b59f,39032,249f8cfb9b4e0103b9bd80831f5840c9a312ccf7b9fe70aab73e1642bf01dae5,yfxyg8jm46,True,ALTERNATE_BROADEN_REFINE,0.3333333333333333,yfxyg8jm46::cgtnjyggtm::q24-7::ALTERNATE_BROADEN_REFINE::0,0,48c0575d856e009c56022f8db3a1137ca56c8c77a7bfd2bc6d7ff124b9425cf8,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
85,cgtnjyggtm,0.16651939773601496,92cc5c965042f16a2a9d1eb76ae398ed05e2d7ec51db16b77daf0520fdfc394f,75758,dfa28197dfd74512fac4589bb4340a1fb29ef86156f665b85e74ec5db4b44fba,yfxyg8jm46,True,ALTERNATE_BROADEN_REFINE,0.6666666666666666,yfxyg8jm46::cgtnjyggtm::q24-7::ALTERNATE_BROADEN_REFINE::1,1,814c596988725fb0f8dee3d709713c40f8b903988fab085ed4eed50a1a984ebc,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
127,cgtnjyggtm,0.2467831629849434,a66c374ac62efe3a70920503451e2011d5b97e66d972e238f7c9710fa8d1677a,112274,f0d264242380739f3cb6f69c27d1c1db04774e1126bed8cb89019db3011d5d5e,yfxyg8jm46,True,ALTERNATE_BROADEN_REFINE,1.0,yfxyg8jm46::cgtnjyggtm::q24-7::ALTERNATE_BROADEN_REFINE::2,2,aebb99b5999d25d6a322a8d3f1926dbb372dfaa67ffffc74cf249b77c704da1b,cacefe9b6b5c96de4c12cf6e3528ee0a1a663172abfd987784476f11896c030c,q24-7
0,cgtnjyggtm,0.0,bcf39bcbc906f8b92781964d8b8e7126e2d0718a92a467fc1e2124bf2b005938,0,ca3e9ccca7b3fd39dee4c126f433a5d15ff01fc9d571fdb60e7402be818fe83c,ykhs7s2dck,True,ZERO_ANCHOR,0.0,ykhs7s2dck::cgtnjyggtm::q24-7::ZERO_ANCHOR::-1,-1,7f182a04f4619138087d69c3be2195b21717963cea369dcb7aa1edf036db34f5,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
22,cgtnjyggtm,0.0062666227057918454,3103edf4d3427421725a5e71855b99bde507355edccf00bbf966b4e97780b64f,2851,ab01c49bfbc3551e1471ba8875af7750db9f137cccf6828bcbaefd246743b61b,ykhs7s2dck,True,UNIFORM_BROADEN,0.3333333333333333,ykhs7s2dck::cgtnjyggtm::q24-7::UNIFORM_BROADEN::0,0,cdb2b309108f10b9dc8e011d5782abe4b4d3b46cc3aeb9f79d790f10bfac2632,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
43,cgtnjyggtm,0.011060556105066491,43ebb8b10909b157dadb66017b2da456ef9f8bb60f8186147d5a83fb45025322,5032,3bec617620958a1a64ccc7fbab0decc7df804a70b0e740883fb7943f26d263d2,ykhs7s2dck,True,UNIFORM_BROADEN,0.6666666666666666,ykhs7s2dck::cgtnjyggtm::q24-7::UNIFORM_BROADEN::1,1,c92a3f94026210dad885a0c44ac001cfc3d478e50eb7c8ddf6129eea6a9f9e3c,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
64,cgtnjyggtm,0.015509396636993076,ecba1ab6202af4e8c1af7a203f535791cb7352564bcaf9e24009f2516cc1e267,7056,49b66ff6a9bb5fdc9bc4f1679a8292854abdf3d6505d46513d35c47669d67cab,ykhs7s2dck,True,UNIFORM_BROADEN,1.0,ykhs7s2dck::cgtnjyggtm::q24-7::UNIFORM_BROADEN::2,2,c14fe84adbe78273fc379a3b232d94b4fc096430c1c2439636a3281fadbb5453,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
22,cgtnjyggtm,0.005328058028354764,d4943fbac3c606469f06dc69b06d05b1dc488b6ed0f0117dcb6eff2ca524bd79,2424,6b9af4f752ae00445f8d367439714cdaf21a08343c94e668204aaf50927900b2,ykhs7s2dck,True,CENTER_BROADEN,0.3333333333333333,ykhs7s2dck::cgtnjyggtm::q24-7::CENTER_BROADEN::0,0,799f3e145bc77a36f7b502d8c961d2541de871a616b6204e37f1fc961650e4f1,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
43,cgtnjyggtm,0.010335201670513243,5c4f6c9d4faf77914175d13c6a510bae82a606ab183dee7068aa0c77e4df3b50,4702,37b030923b30f53311cdcae35a16243f5b70b77df4e204156f36f347906fa96d,ykhs7s2dck,True,CENTER_BROADEN,0.6666666666666666,ykhs7s2dck::cgtnjyggtm::q24-7::CENTER_BROADEN::1,1,bb51be5c1ffd6c7bf407d2ab64e76619322cb622bfd45b8ed4b332d538a6b7a6,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
64,cgtnjyggtm,0.015509396636993076,ecba1ab6202af4e8c1af7a203f535791cb7352564bcaf9e24009f2516cc1e267,7056,8b5f8dcdc5ba36cc037903c9ce71d846687592cdd01a262fc347675850d1e64c,ykhs7s2dck,True,CENTER_BROADEN,1.0,ykhs7s2dck::cgtnjyggtm::q24-7::CENTER_BROADEN::2,2,5060241ba434ad356c2f49feefe30e01d82cdcf6f9d2e9049cffc5bfd89036de,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
22,cgtnjyggtm,0.005903945488515221,512ccdaf2c7c6fc9fa75ea272120a47b69d22d1c143e1243177e9899f5499440,2686,25b5a631b7e998875d878aeba459df7065eb9be015dceaaddd0093830a0ef8f3,ykhs7s2dck,True,RANDOM_BROADEN,0.3333333333333333,ykhs7s2dck::cgtnjyggtm::q24-7::RANDOM_BROADEN::0,0,e55cacde24dfa131f601dc2fab94e3eb231637eb84db28f491d8dd7bd421ab7f,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
43,cgtnjyggtm,0.010919881305637983,f4174c53f8a6831157fe37c12a4954cf0993860b576b2eb708f8df598933bdec,4968,8ca4097ee4ebf816ad06d10faa8e9676563f88e27c8f74663813b81765ad8bc3,ykhs7s2dck,True,RANDOM_BROADEN,0.6666666666666666,ykhs7s2dck::cgtnjyggtm::q24-7::RANDOM_BROADEN::1,1,090ba5226a38a92306fb66d43bbc1bddadf8b498a6ce6f959107deb132fdc76f,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
64,cgtnjyggtm,0.015509396636993076,ecba1ab6202af4e8c1af7a203f535791cb7352564bcaf9e24009f2516cc1e267,7056,7d34ebb00c7d228d4b30cc1b1a559789ad46e5d7ae6346974ffaa85b3c92af89,ykhs7s2dck,True,RANDOM_BROADEN,1.0,ykhs7s2dck::cgtnjyggtm::q24-7::RANDOM_BROADEN::2,2,746397939ca1057d2c06801f89d1ba8e1d51147f4afefc6e39eb7d64e708f483,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
22,cgtnjyggtm,0.005512693702604682,219aabeaead8ced1e210c409012a48afcc0813ca31b4da152b47c8eb176af4d1,2508,ceb58cdaa8f44c3b6b0af86943b18fc6d16f0fb9b1e657c6c9accd78a0581f77,ykhs7s2dck,True,SURFACE_FOCUS,0.3333333333333333,ykhs7s2dck::cgtnjyggtm::q24-7::SURFACE_FOCUS::0,0,92cefe62c37172ae3079028c7f29e037bea589ea64d2ed8c41bb571e657d2977,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
43,cgtnjyggtm,0.010412133201450709,0e154db286bfc4fb122554dac19017731acdbe81a9af28e115b4fee2a4eabef7,4737,b2b3a07ef5614109d1137f2aa3ad4e2a2e0f201f263e1653202e7479df941642,ykhs7s2dck,True,SURFACE_FOCUS,0.6666666666666666,ykhs7s2dck::cgtnjyggtm::q24-7::SURFACE_FOCUS::1,1,258f96b236e39da7a2e8169599c78b638c163128e450946d3cddab98eb5e1ff3,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
64,cgtnjyggtm,0.015509396636993076,ecba1ab6202af4e8c1af7a203f535791cb7352564bcaf9e24009f2516cc1e267,7056,8bf2816dd9d58bad0d8ac194657c394911699fe9beff6a90f8493e68dd4f2c29,ykhs7s2dck,True,SURFACE_FOCUS,1.0,ykhs7s2dck::cgtnjyggtm::q24-7::SURFACE_FOCUS::2,2,1d3a328dd4450c4b0027aa2bf64233b716139a88dde9570c2cd1424e0f928938,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
43,cgtnjyggtm,0.011060556105066491,43ebb8b10909b157dadb66017b2da456ef9f8bb60f8186147d5a83fb45025322,5032,3bec617620958a1a64ccc7fbab0decc7df804a70b0e740883fb7943f26d263d2,ykhs7s2dck,True,UNIFORM_THEN_REFINE,0.3333333333333333,ykhs7s2dck::cgtnjyggtm::q24-7::UNIFORM_THEN_REFINE::0,0,087441d8f6ab5c75792b18896ffb631a3138cbb48fa62e7025dfa3153e48108a,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
85,cgtnjyggtm,0.09503681723266293,c8ababa126106ea87dec93df07b6626b538786e848b6feeb045ea0dc9df53f8a,43237,e29e5cabe91341d4189c0b9e1b824086c16ac03fb13fac1f77abd642a858c328,ykhs7s2dck,True,UNIFORM_THEN_REFINE,0.6666666666666666,ykhs7s2dck::cgtnjyggtm::q24-7::UNIFORM_THEN_REFINE::1,1,d856a72041d0d951b4c2360fc61bad78a03d8aff2ec082ff392374333b446af6,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
127,cgtnjyggtm,0.2467831629849434,a66c374ac62efe3a70920503451e2011d5b97e66d972e238f7c9710fa8d1677a,112274,ab7d7c0a152d0f13d780da57b6782acfd0d022aa49e53ae49021a8a4862882a0,ykhs7s2dck,True,UNIFORM_THEN_REFINE,1.0,ykhs7s2dck::cgtnjyggtm::q24-7::UNIFORM_THEN_REFINE::2,2,bc42fb3be77457ccea372d4dbd30f4c40acaa7d933ef7b75a05f4c2b843933c3,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
43,cgtnjyggtm,0.0857940433014617,fb918c461ccfedd9c89d07386ec6eeeb8a4d52424adc9bf1a941d4746b48b59f,39032,249f8cfb9b4e0103b9bd80831f5840c9a312ccf7b9fe70aab73e1642bf01dae5,ykhs7s2dck,True,ALTERNATE_BROADEN_REFINE,0.3333333333333333,ykhs7s2dck::cgtnjyggtm::q24-7::ALTERNATE_BROADEN_REFINE::0,0,48c0575d856e009c56022f8db3a1137ca56c8c77a7bfd2bc6d7ff124b9425cf8,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
85,cgtnjyggtm,0.16651939773601496,92cc5c965042f16a2a9d1eb76ae398ed05e2d7ec51db16b77daf0520fdfc394f,75758,dfa28197dfd74512fac4589bb4340a1fb29ef86156f665b85e74ec5db4b44fba,ykhs7s2dck,True,ALTERNATE_BROADEN_REFINE,0.6666666666666666,ykhs7s2dck::cgtnjyggtm::q24-7::ALTERNATE_BROADEN_REFINE::1,1,814c596988725fb0f8dee3d709713c40f8b903988fab085ed4eed50a1a984ebc,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
127,cgtnjyggtm,0.2467831629849434,a66c374ac62efe3a70920503451e2011d5b97e66d972e238f7c9710fa8d1677a,112274,f0d264242380739f3cb6f69c27d1c1db04774e1126bed8cb89019db3011d5d5e,ykhs7s2dck,True,ALTERNATE_BROADEN_REFINE,1.0,ykhs7s2dck::cgtnjyggtm::q24-7::ALTERNATE_BROADEN_REFINE::2,2,aebb99b5999d25d6a322a8d3f1926dbb372dfaa67ffffc74cf249b77c704da1b,240afdae1c1c0bcf4d66b64802e0079a4d9fb12e34e8112c5988f88244883a8c,q24-7
0,cgtnjyggtm,0.0,1930d1e003bd64713269b1ad370a860616512b7cdf928746e1e8d67441f71ccd,0,6e722a309593828be1f470c19be4b6e6dfb670f287c0fb18401b9f47af16f281,74t7kcdgkr,True,ZERO_ANCHOR,0.0,74t7kcdgkr::cgtnjyggtm::q24-8::ZERO_ANCHOR::-1,-1,fdc2db6128b114c37e765a5937aeff0f5720200cfce29c321efbbe8d3d4428a7,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
22,cgtnjyggtm,0.0062666227057918454,5bffff9085601d6b528a5b108c4617d470dee2917002824ffca4a6285e2ff8be,2851,87a766a5fcbf8f4e73f38357bc77f63f66a20bd027e629911b743a4e17bb9cf7,74t7kcdgkr,True,UNIFORM_BROADEN,0.3333333333333333,74t7kcdgkr::cgtnjyggtm::q24-8::UNIFORM_BROADEN::0,0,fe67ddb0a7b3a9788f44cad82286fa144c469b96d7f88c892dc0ddf0e1a450ad,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
43,cgtnjyggtm,0.011060556105066491,7a5845d916b7d706797f4f2faeb0d01d1f2d6a96319501de0d9d7d576be854c7,5032,dbdc4c8c415c88e3c5808e6f359eb8f42ec678ed68102a73aef62627ac23ea2d,74t7kcdgkr,True,UNIFORM_BROADEN,0.6666666666666666,74t7kcdgkr::cgtnjyggtm::q24-8::UNIFORM_BROADEN::1,1,725eb298f2c0b278d7de63f5bff9b346dd8f1cc986995656d627e83952d71541,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
64,cgtnjyggtm,0.015509396636993076,ec21e7d0cd4a137308b5fa731084c40d953a29fc98f80d953ca88d6bd3bc9d42,7056,c0d4bad6b379b34e06785944c8662670bbff7eb5f736495c14771688d0edb5c0,74t7kcdgkr,True,UNIFORM_BROADEN,1.0,74t7kcdgkr::cgtnjyggtm::q24-8::UNIFORM_BROADEN::2,2,894439b40dd02fad997143819fb811fe296dbffebc6be33ac58c017bf9f9ecc9,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
22,cgtnjyggtm,0.005328058028354764,9f6dd3e0d5419300180f1d91f7fe75077df870f2ef65a9dde9c6b7102ff95851,2424,6d575744c5fa953245e299661dc57f7174239f53854433a23a7ef324a64f2a91,74t7kcdgkr,True,CENTER_BROADEN,0.3333333333333333,74t7kcdgkr::cgtnjyggtm::q24-8::CENTER_BROADEN::0,0,edd45e3c8e3039a5fae8b8e214b955c6da5edcc3cc028b284a83cd4e741275ef,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
43,cgtnjyggtm,0.010335201670513243,48b6e87b07dbf5b0f35b8b22b69a44c9e156d9fb67552432cb52c975abb2e1a8,4702,bfaf6902a8f6a7a1740d5e8e54499aee5a8cb76d42aaebe923f0a1fd28522fe0,74t7kcdgkr,True,CENTER_BROADEN,0.6666666666666666,74t7kcdgkr::cgtnjyggtm::q24-8::CENTER_BROADEN::1,1,bc910814e3c2b9597310b5cbd6e0b133d84900a49514c7e7c6f1f3a2f8885d39,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
64,cgtnjyggtm,0.015509396636993076,ec21e7d0cd4a137308b5fa731084c40d953a29fc98f80d953ca88d6bd3bc9d42,7056,72cb4576aaaab014828a4f5227bfb15e2400cdeca74165d85d72570a559a9bd4,74t7kcdgkr,True,CENTER_BROADEN,1.0,74t7kcdgkr::cgtnjyggtm::q24-8::CENTER_BROADEN::2,2,f84affacc4ba2dc6f6a646164f9eebea0acb861ff180f87bc06b6c9e2032e48d,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
22,cgtnjyggtm,0.00584679635124739,fb2cf03ce962ccfe92b485136e23284d3c2adf272e29cf74acc2e264f02288c8,2660,2e15752e9f62e5f647389ffe3c34243926d372b32759d1ceaf4b258d14e4ea22,74t7kcdgkr,True,RANDOM_BROADEN,0.3333333333333333,74t7kcdgkr::cgtnjyggtm::q24-8::RANDOM_BROADEN::0,0,5d231c14e5c124f8f39ec2943400eabde9973e31677cc3d91a06e209a84fde7b,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
43,cgtnjyggtm,0.011170458292120013,ae89fe229985c9e26d938b91c99464fb930c5bb98184eae112b4f8e883e7292b,5082,5ce97fab8e6693c2ac1ed78c7c33a046f9ca4d3690a7215472e1c20aa7ba070c,74t7kcdgkr,True,RANDOM_BROADEN,0.6666666666666666,74t7kcdgkr::cgtnjyggtm::q24-8::RANDOM_BROADEN::1,1,f876c2d23056fb00638741a839500eb43b81a1acafa9650eb11a62fbb97e5e9e,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
64,cgtnjyggtm,0.015509396636993076,ec21e7d0cd4a137308b5fa731084c40d953a29fc98f80d953ca88d6bd3bc9d42,7056,ece5c86480a4bb98c88cd1b4597a7fa9c06101a9b1c8a700dfdc7506171b8f81,74t7kcdgkr,True,RANDOM_BROADEN,1.0,74t7kcdgkr::cgtnjyggtm::q24-8::RANDOM_BROADEN::2,2,5d1f317830ad7961f09be04efcd2bc9cca7dd38f2ed0746c5c84d3ea1b17480d,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
22,cgtnjyggtm,0.005618199802176063,1679fb6537e2f7fa5e439c4c2d5301304d494ecee43cba03db29775c024a7ead,2556,e5f54727635a01895a20abcb23eca6fdf1da7d994ad704e4b9edd7754954d76a,74t7kcdgkr,True,SURFACE_FOCUS,0.3333333333333333,74t7kcdgkr::cgtnjyggtm::q24-8::SURFACE_FOCUS::0,0,55a69be396e827eb15c576fcf6f1b832c36eb9e1a487603c05f49745dea5fefc,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
43,cgtnjyggtm,0.010449499945048906,a6c247014f209eaf6cde555dc40613658666b84b215e95678af10fedfcae7c92,4754,cde9484e23bfc307fe85b3a4ae5e7f80020fb9b66d933ee6c795e3e0aa7dd005,74t7kcdgkr,True,SURFACE_FOCUS,0.6666666666666666,74t7kcdgkr::cgtnjyggtm::q24-8::SURFACE_FOCUS::1,1,ac10580ed7840275f6c1636a54c63c211925e0b00d37492cab27e486a74df71b,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
64,cgtnjyggtm,0.015509396636993076,ec21e7d0cd4a137308b5fa731084c40d953a29fc98f80d953ca88d6bd3bc9d42,7056,7b3ab5df19f496917f66af0c2ce519a22ecfeb69cd4d48b56add15b7d9c7ffa9,74t7kcdgkr,True,SURFACE_FOCUS,1.0,74t7kcdgkr::cgtnjyggtm::q24-8::SURFACE_FOCUS::2,2,9b6cc536f894e8fcc1b5d72c4f57c8aba5b1ab8c051a66788033fe41634b9f82,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
43,cgtnjyggtm,0.011060556105066491,7a5845d916b7d706797f4f2faeb0d01d1f2d6a96319501de0d9d7d576be854c7,5032,dbdc4c8c415c88e3c5808e6f359eb8f42ec678ed68102a73aef62627ac23ea2d,74t7kcdgkr,True,UNIFORM_THEN_REFINE,0.3333333333333333,74t7kcdgkr::cgtnjyggtm::q24-8::UNIFORM_THEN_REFINE::0,0,5adf3b301c57c624fd6d4edbd081b3ab5a44c3de23da37963d521841154abe3b,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
85,cgtnjyggtm,0.09503681723266293,b883cb4d191ac0501f6d39ffec00d0a92ec1818fb2ec20c63504ec7c45d56361,43237,c591c383b15dee0d24acd953b59d69e8918198816863edb9e1d5386967307697,74t7kcdgkr,True,UNIFORM_THEN_REFINE,0.6666666666666666,74t7kcdgkr::cgtnjyggtm::q24-8::UNIFORM_THEN_REFINE::1,1,30ed044ed09f36f34b07a19469f5d63d6df0c4435eb9f425daa4d92ae640608f,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
127,cgtnjyggtm,0.2467831629849434,b34a51560d191009ab2f74953cad87a7e4702f2153eb2a817ce95ffab06d4e85,112274,a13a7007e95f5b693d81dee77f5ce0f3fe2fd756220221248d058eb82735ae79,74t7kcdgkr,True,UNIFORM_THEN_REFINE,1.0,74t7kcdgkr::cgtnjyggtm::q24-8::UNIFORM_THEN_REFINE::2,2,30420bf0d2beebb90331f1debef98020728ff5fbe7780e6df37b6195bdb7e2c6,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
43,cgtnjyggtm,0.0857940433014617,2d77bc876c1c74ac2a0bb3509a6a0cf0cd139746af5c646ee6f3c7ed765c6e92,39032,9d54489ad71e5266de56a4cf2f0faf1aae1fc42e232f97068771b4b4c6aa7d66,74t7kcdgkr,True,ALTERNATE_BROADEN_REFINE,0.3333333333333333,74t7kcdgkr::cgtnjyggtm::q24-8::ALTERNATE_BROADEN_REFINE::0,0,f8a16939795d28039538e7e0b95f8ba2c2825b32879041d666f28320bddb8cdd,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
85,cgtnjyggtm,0.16651939773601496,e3da35756288d116da55946eebdb69040caf28ee31b9b55cdf446708f4b061aa,75758,6edc97d7e0b871178c3adcd25576b0786cf5a32cce9a00c09927d3288cf9ae11,74t7kcdgkr,True,ALTERNATE_BROADEN_REFINE,0.6666666666666666,74t7kcdgkr::cgtnjyggtm::q24-8::ALTERNATE_BROADEN_REFINE::1,1,5287b5929d3ce179d529bae63109b68996c4eca5ca89e39cad39b35c466832d2,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
127,cgtnjyggtm,0.2467831629849434,b34a51560d191009ab2f74953cad87a7e4702f2153eb2a817ce95ffab06d4e85,112274,a2c069271bc6928a52187286ec96906efa2ed3990d52dbfbb6834e7a561bf99b,74t7kcdgkr,True,ALTERNATE_BROADEN_REFINE,1.0,74t7kcdgkr::cgtnjyggtm::q24-8::ALTERNATE_BROADEN_REFINE::2,2,73d6aa89bada438510e3719884804f54057abb539ffbcdf730772d693b95f1dd,3a00fe51fa10724fadce113a12e553ab8686dd6884875cddc3ed1faa12e7015e,q24-8
0,cgtnjyggtm,0.0,46c0a86f856f21552c49b08627821ed9d67141b0d363739fd870a4c911cfc953,0,6e722a309593828be1f470c19be4b6e6dfb670f287c0fb18401b9f47af16f281,w68dtmpfyf,True,ZERO_ANCHOR,0.0,w68dtmpfyf::cgtnjyggtm::q24-8::ZERO_ANCHOR::-1,-1,fdc2db6128b114c37e765a5937aeff0f5720200cfce29c321efbbe8d3d4428a7,821247ef6511137df9c7469c3d62201d126f92ee3a5c5c9aa60a8b2146300851,q24-8
