specimen_key,dataset_id,capture_group_id,method,run,seed_panel,training_seed,checkpoint_update,actor_state_dict_sha256,source_row,source,states,action_count,final_cost,native_pixels,target_mpa
ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,GEOMETRY_SPREAD,0,0,0,0,FIXED_ORDER,94,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24999890097812943,454950,219.15264892578125
ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,GEOMETRY_SPREAD,0,0,0,0,FIXED_ORDER,95,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24999890097812943,454950,235.01319885253906
ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,GEOMETRY_SPREAD,0,0,0,0,FIXED_ORDER,96,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24999890097812943,454950,215.7657928466797
ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,GEOMETRY_SPREAD,0,0,0,0,FIXED_ORDER,97,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24999890097812943,454950,235.4805145263672
ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,GEOMETRY_SPREAD,0,0,0,0,FIXED_ORDER,98,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24999890097812943,454950,248.33407592773438
ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,GEOMETRY_SPREAD,0,0,0,0,FIXED_ORDER,99,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24999890097812943,454950,184.39810180664062
74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,SERPENTINE,0,0,0,0,FIXED_ORDER,100,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2485207100591716,118976,197.97145080566406
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,SERPENTINE,0,0,0,0,FIXED_ORDER,101,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2485207100591716,114920,266.5553894042969
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,SERPENTINE,0,0,0,0,FIXED_ORDER,102,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2485207100591716,118976,264.1634521484375
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,SERPENTINE,0,0,0,0,FIXED_ORDER,103,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2485207100591716,114920,163.86158752441406
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,SERPENTINE,0,0,0,0,FIXED_ORDER,104,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,263.10400390625
74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,SERPENTINE,0,0,0,0,FIXED_ORDER,105,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,282.8260803222656
74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,SERPENTINE,0,0,0,0,FIXED_ORDER,106,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2485207100591716,118976,213.09927368164062
74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,SERPENTINE,0,0,0,0,FIXED_ORDER,107,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,168.51828002929688
74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,SERPENTINE,0,0,0,0,FIXED_ORDER,108,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,199.83413696289062
cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,SERPENTINE,0,0,0,0,FIXED_ORDER,109,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,300.3553771972656
cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,SERPENTINE,0,0,0,0,FIXED_ORDER,110,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,415.8692932128906
cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,SERPENTINE,0,0,0,0,FIXED_ORDER,111,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,428.6219482421875
cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,SERPENTINE,0,0,0,0,FIXED_ORDER,112,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,283.3366394042969
cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,SERPENTINE,0,0,0,0,FIXED_ORDER,113,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,109.75041198730469
cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,SERPENTINE,0,0,0,0,FIXED_ORDER,114,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,119.86738586425781
cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,SERPENTINE,0,0,0,0,FIXED_ORDER,115,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,136.6800079345703
cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,SERPENTINE,0,0,0,0,FIXED_ORDER,116,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,348.28472900390625
cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,SERPENTINE,0,0,0,0,FIXED_ORDER,117,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,262.2107238769531
w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,SERPENTINE,0,0,0,0,FIXED_ORDER,118,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,404.2454528808594
w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,SERPENTINE,0,0,0,0,FIXED_ORDER,119,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,304.9983215332031
w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,SERPENTINE,0,0,0,0,FIXED_ORDER,120,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,338.54833984375
w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,SERPENTINE,0,0,0,0,FIXED_ORDER,121,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,352.2940673828125
w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,SERPENTINE,0,0,0,0,FIXED_ORDER,122,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,257.2702331542969
w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,SERPENTINE,0,0,0,0,FIXED_ORDER,123,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,344.6358337402344
w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,SERPENTINE,0,0,0,0,FIXED_ORDER,124,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,302.281982421875
w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,SERPENTINE,0,0,0,0,FIXED_ORDER,125,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,418.267333984375
xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,SERPENTINE,0,0,0,0,FIXED_ORDER,126,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,381.1910705566406
xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,SERPENTINE,0,0,0,0,FIXED_ORDER,127,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,246.54722595214844
xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,SERPENTINE,0,0,0,0,FIXED_ORDER,128,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,301.55389404296875
xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,SERPENTINE,0,0,0,0,FIXED_ORDER,129,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,480.5938415527344
xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,SERPENTINE,0,0,0,0,FIXED_ORDER,130,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,292.1376647949219
xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,SERPENTINE,0,0,0,0,FIXED_ORDER,131,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,263.2923583984375
xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,SERPENTINE,0,0,0,0,FIXED_ORDER,132,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,252.29762268066406
xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,SERPENTINE,0,0,0,0,FIXED_ORDER,133,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,230.2566680908203
xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,SERPENTINE,0,0,0,0,FIXED_ORDER,134,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,278.2536315917969
yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,SERPENTINE,0,0,0,0,FIXED_ORDER,135,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,268.03814697265625
yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,SERPENTINE,0,0,0,0,FIXED_ORDER,136,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,508.2288818359375
yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,SERPENTINE,0,0,0,0,FIXED_ORDER,137,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,499.259765625
yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,SERPENTINE,0,0,0,0,FIXED_ORDER,138,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,512.5420532226562
yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,SERPENTINE,0,0,0,0,FIXED_ORDER,139,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,523.44140625
yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,SERPENTINE,0,0,0,0,FIXED_ORDER,140,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,234.76339721679688
yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,SERPENTINE,0,0,0,0,FIXED_ORDER,141,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,322.6684265136719
yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,SERPENTINE,0,0,0,0,FIXED_ORDER,142,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,270.7127685546875
ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,SERPENTINE,0,0,0,0,FIXED_ORDER,143,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,260.08502197265625
ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,SERPENTINE,0,0,0,0,FIXED_ORDER,144,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,219.15264892578125
ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,SERPENTINE,0,0,0,0,FIXED_ORDER,145,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,235.01319885253906
ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,SERPENTINE,0,0,0,0,FIXED_ORDER,146,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,215.7657928466797
ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,SERPENTINE,0,0,0,0,FIXED_ORDER,147,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,235.4805145263672
ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,SERPENTINE,0,0,0,0,FIXED_ORDER,148,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,248.33407592773438
ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,SERPENTINE,0,0,0,0,FIXED_ORDER,149,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24925816023738873,454950,184.39810180664062
74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,RANDOM,0,0,0,0,FIXED_ORDER,150,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963017751479288,118976,197.97145080566406
74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,RANDOM,1,0,0,0,FIXED_ORDER,151,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,197.97145080566406
74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,RANDOM,2,0,0,0,FIXED_ORDER,152,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,197.97145080566406
74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,RANDOM,3,0,0,0,FIXED_ORDER,153,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,197.97145080566406
74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,RANDOM,4,0,0,0,FIXED_ORDER,154,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963017751479288,118976,197.97145080566406
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,0,0,0,0,FIXED_ORDER,155,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24926905673512006,114920,266.5553894042969
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,1,0,0,0,FIXED_ORDER,156,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,114920,266.5553894042969
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,2,0,0,0,FIXED_ORDER,157,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963452836756006,114920,266.5553894042969
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,3,0,0,0,FIXED_ORDER,158,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24815523842673165,114920,266.5553894042969
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,4,0,0,0,FIXED_ORDER,159,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,114920,266.5553894042969
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,0,0,0,0,FIXED_ORDER,160,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963017751479288,118976,264.1634521484375
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,1,0,0,0,FIXED_ORDER,161,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,264.1634521484375
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,2,0,0,0,FIXED_ORDER,162,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,264.1634521484375
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,3,0,0,0,FIXED_ORDER,163,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,264.1634521484375
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,RANDOM,4,0,0,0,FIXED_ORDER,164,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963017751479288,118976,264.1634521484375
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,0,0,0,0,FIXED_ORDER,165,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24926905673512006,114920,163.86158752441406
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,1,0,0,0,FIXED_ORDER,166,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,114920,163.86158752441406
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,2,0,0,0,FIXED_ORDER,167,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963452836756006,114920,163.86158752441406
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,3,0,0,0,FIXED_ORDER,168,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24815523842673165,114920,163.86158752441406
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,4,0,0,0,FIXED_ORDER,169,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,114920,163.86158752441406
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,RANDOM,0,0,0,0,FIXED_ORDER,170,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,263.10400390625
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,RANDOM,1,0,0,0,FIXED_ORDER,171,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,263.10400390625
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,RANDOM,2,0,0,0,FIXED_ORDER,172,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,263.10400390625
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,RANDOM,3,0,0,0,FIXED_ORDER,173,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,263.10400390625
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,RANDOM,4,0,0,0,FIXED_ORDER,174,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,263.10400390625
74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,RANDOM,0,0,0,0,FIXED_ORDER,175,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,282.8260803222656
74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,RANDOM,1,0,0,0,FIXED_ORDER,176,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,282.8260803222656
74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,RANDOM,2,0,0,0,FIXED_ORDER,177,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,282.8260803222656
74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,RANDOM,3,0,0,0,FIXED_ORDER,178,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,282.8260803222656
74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,RANDOM,4,0,0,0,FIXED_ORDER,179,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,282.8260803222656
74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,0,0,0,0,FIXED_ORDER,180,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963017751479288,118976,213.09927368164062
74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,1,0,0,0,FIXED_ORDER,181,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,213.09927368164062
74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,2,0,0,0,FIXED_ORDER,182,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,213.09927368164062
74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,3,0,0,0,FIXED_ORDER,183,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.25,118976,213.09927368164062
74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,RANDOM,4,0,0,0,FIXED_ORDER,184,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24963017751479288,118976,213.09927368164062
74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,RANDOM,0,0,0,0,FIXED_ORDER,185,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,168.51828002929688
74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,RANDOM,1,0,0,0,FIXED_ORDER,186,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,168.51828002929688
74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,RANDOM,2,0,0,0,FIXED_ORDER,187,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,168.51828002929688
74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,RANDOM,3,0,0,0,FIXED_ORDER,188,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,168.51828002929688
74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,RANDOM,4,0,0,0,FIXED_ORDER,189,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,168.51828002929688
74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,RANDOM,0,0,0,0,FIXED_ORDER,190,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,199.83413696289062
74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,RANDOM,1,0,0,0,FIXED_ORDER,191,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,199.83413696289062
74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,RANDOM,2,0,0,0,FIXED_ORDER,192,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,199.83413696289062
74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,RANDOM,3,0,0,0,FIXED_ORDER,193,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.2498164633476206,454950,199.83413696289062
74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,RANDOM,4,0,0,0,FIXED_ORDER,194,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,199.83413696289062
cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,RANDOM,0,0,0,0,FIXED_ORDER,195,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962962,454950,300.3553771972656
cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,RANDOM,1,0,0,0,FIXED_ORDER,196,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,17,16,0.24962962962962965,454950,300.3553771972656
cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,RANDOM,2,0,0,0,FIXED_ORDER,197,results/cai_agent_v3/w3_pilot/r1_0e11452a/policy_validation_episodes.csv.gz,16,15,0.23449170238487746,454950,300.3553771972656
