method,budget,mae,rmse,r2,actual_cost_mean,actual_cost_min,actual_cost_max
CENTER_FIRST,0.0621301775147929,48.95623565673828,66.02239233372549,0.5663991107777713,0.04839149515441522,0.046897461259479065,0.0621301775147929
CENTER_FIRST,0.06213887922032718,48.95623565673828,66.02239233372549,0.5663991107777713,0.04839149515441522,0.046897461259479065,0.0621301775147929
CENTER_FIRST,0.06222222222222222,48.95623565673828,66.02239233372549,0.5663991107777713,0.04839149515441522,0.046897461259479065,0.0621301775147929
CENTER_FIRST,0.06222222222222223,48.95623565673828,66.02239233372549,0.5663991107777713,0.04839149515441522,0.046897461259479065,0.0621301775147929
CENTER_FIRST,0.062406857896472136,48.95623565673828,66.02239233372549,0.5663991107777713,0.04839149515441522,0.046897461259479065,0.0621301775147929
CENTER_FIRST,0.06240685789647214,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.062409055940213204,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06249564914723286,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.0625,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06250435085276713,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06259149357072205,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06259369161446313,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06277612924497197,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06277832728871305,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06286112077967282,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.0628698224852071,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06296296296296296,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06314979668095395,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.06323529411764706,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.07674904281239123,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.07711451444483118,47.885134887695315,64.8815873858624,0.5812540847892316,0.06234995212770904,0.06139923424991298,0.06240685789647214
CENTER_FIRST,0.0771145144448312,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.07747998607727115,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.07748868778280543,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.07754698318496538,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.07766272189349112,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.0777316188592153,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.0778454577097111,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.0779162545334652,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.07791625453346522,48.03439270019531,65.04310293289805,0.5791666463664257,0.06297856333550576,0.0621301775147929,0.0771145144448312
CENTER_FIRST,0.07803254437869822,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401,0.06240685789647214,0.07803254437869822
CENTER_FIRST,0.07810089020771513,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401,0.06240685789647214,0.07803254437869822
CENTER_FIRST,0.0781030882514562,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401,0.06240685789647214,0.07803254437869822
CENTER_FIRST,0.07821092934215107,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401,0.06240685789647214,0.07803254437869822
CENTER_FIRST,0.07821963104768534,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401,0.06240685789647214,0.07803254437869822
CENTER_FIRST,0.07828552588196505,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401,0.06240685789647214,0.07803254437869822
CENTER_FIRST,0.07828772392570611,48.04292510986328,65.04143404703382,0.5791882417022338,0.0639327053473401,0.06240685789647214,0.07803254437869822
CENTER_FIRST,0.07828772392570613,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.07840236686390532,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.07847235959995603,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.07847235959995605,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.07858510268012531,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.07865919331794703,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.07884382899219694,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.07903066271018794,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.0793247476505395,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.09209885137486948,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.09246432300730943,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.09246432300730945,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.09282979463974939,47.14892791748047,64.72880500676315,0.5832238784890522,0.0782254847736506,0.0771145144448312,0.07828772392570613
CENTER_FIRST,0.0928297946397494,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09305637982195845,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09319526627218934,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09319526627218935,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09320396797772362,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09320396797772364,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09324101549620838,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09342565117045828,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.0934256511704583,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09356073790462932,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09356508875739644,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09356943961016359,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09361028684470821,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09361248488844928,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09379492251895813,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09379712056269919,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.0937971205626992,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09392620953706927,47.34206329345703,64.98029144969996,0.5799790431557909,0.07885409598144733,0.07803254437869822,0.0928297946397494
CENTER_FIRST,0.09393491124260354,47.48516876220703,65.00438271144176,0.5796675422268949,0.07980823799328164,0.07828772392570613,0.09393491124260354
CENTER_FIRST,0.0939817562369491,47.48516876220703,65.00438271144176,0.5796675422268949,0.07980823799328164,0.07828772392570613,0.09393491124260354
CENTER_FIRST,0.09398175623694911,47.48516876220703,65.00438271144176,0.5796675422268949,0.07980823799328164,0.07828772392570613,0.09393491124260354
CENTER_FIRST,0.09398175623694913,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.09416639191119902,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.0941685899549401,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.09416858995494011,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.09430038287504351,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.09430473372781065,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.09453786130343994,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.09454005934718102,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.09467455621301775,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.10744865993734773,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.10781413156978768,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.1078141315697877,48.001830139160155,65.40165122722993,0.5745141940617084,0.0939328670734003,0.0928297946397494,0.09398175623694913
CENTER_FIRST,0.1085450748346676,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10855377654020187,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10855377654020189,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10856577645895153,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10872781065088756,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10875041213320144,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10875041213320145,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10891054646710756,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10891054646710757,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10891924817264183,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10893504780745136,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10893504780745138,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10909763313609466,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10911968348170129,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10912188152544236,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10927601809954753,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10930431915595121,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10930651719969227,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10930651719969228,48.155276184082034,65.618589563881,0.5716868259904389,0.09456147828119703,0.09393491124260354,0.1085450748346676
CENTER_FIRST,0.10946745562130177,48.22748931884766,65.63396315486345,0.5714861059521092,0.09549343094391892,0.09398175623694913,0.10946745562130177
CENTER_FIRST,0.10948895483020113,48.22748931884766,65.63396315486345,0.5714861059521092,0.09549343094391892,0.09398175623694913,0.10946745562130177
CENTER_FIRST,0.10949115287394218,48.22748931884766,65.63396315486345,0.5714861059521092,0.09549343094391892,0.09398175623694913,0.10946745562130177
CENTER_FIRST,0.10949115287394219,48.22748931884766,65.63396315486345,0.5714861059521092,0.09549343094391892,0.09398175623694913,0.10946745562130177
CENTER_FIRST,0.1094911528739422,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.10965019143752176,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.10965889314305603,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.10967578854819211,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.10967578854819213,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.10967798659193319,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.10983727810650887,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.10986042422244202,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.1098626222661831,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.110024364775496,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.11004725794043302,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.1100494559841741,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.12279846849982597,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.12316394013226592,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.12352941176470589,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.12425980877019452,48.67256622314453,65.7633399373072,0.5697950793183586,0.10945188791721278,0.1085450748346676,0.1094911528739422
CENTER_FIRST,0.1242603550295858,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12426905673512008,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12426905673512009,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12444444444444444,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12444664248818552,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12462908011869436,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.1246301775147929,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12463127816243542,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12463127816243544,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12463452836756003,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12481371579294427,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12481371579294429,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12481591383668535,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.12481591383668536,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.1249983514671942,48.791876525878905,65.92582496477205,0.5676665921228133,0.11008049912500951,0.10946745562130177,0.1242603550295858
CENTER_FIRST,0.125,48.827230529785155,65.93190618961884,0.5675868286030434,0.11101245178773139,0.1094911528739422,0.125
CENTER_FIRST,0.12500054951093525,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.1250087017055343,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.1251829871414441,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.12518518518518518,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.12518738322892625,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.12536547163243994,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.12536547163243997,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.1253698208594351,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.12536982248520712,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.12537201890317617,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.1255566545774261,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.12555885262116714,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.1257396449704142,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.13851374869474417,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.13887922032718414,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.13961016359206405,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.13961886529759832,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.13979289940828402,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.13995384108143752,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
CENTER_FIRST,0.1399560391251786,49.00263916015625,65.93826797042773,0.5675033773366519,0.12497090876102526,0.1242603550295858,0.12500054951093525
