specimen_key,dataset_id,capture_group_id,method,run,seed_panel,training_seed,checkpoint_update,actor_state_dict_sha256,actor_call_index,action_index,cell,visible_cells_before,environment_legal,proposal_legal,c0_reason,before_cost,after_cost,new_pixels,cumulative_pixels,before_prediction_mpa,after_prediction_mpa,error_before_mpa,error_after_mpa,analysis_only_target,post_observation_error_reduction_mpa
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,7,26,"[27, 28, 35, 36, 19, 20]",1111111111111111111001111110011111100111111111111111111111111111,1111111111111111111001111110011111100111111111111111111111111111,FIXED_ORDER,0.0928297946397494,0.1085450748346676,1806,12474,393.63397216796875,398.14044189453125,127.07858276367188,131.58505249023438,True,-4.5064697265625
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,8,29,"[27, 28, 35, 36, 19, 20, 26]",1111111111111111111001111100011111100111111111111111111111111111,1111111111111111111001111100011111100111111111111111111111111111,FIXED_ORDER,0.1085450748346676,0.1242603550295858,1806,14280,398.14044189453125,401.2175598144531,131.58505249023438,134.66217041015625,True,-3.077117919921875
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,9,34,"[27, 28, 35, 36, 19, 20, 26, 29]",1111111111111111111001111100001111100111111111111111111111111111,1111111111111111111001111100001111100111111111111111111111111111,FIXED_ORDER,0.1242603550295858,0.139975635224504,1806,16086,401.2175598144531,405.0317077636719,134.66217041015625,138.476318359375,True,-3.81414794921875
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,10,37,"[27, 28, 35, 36, 19, 20, 26, 29, 34]",1111111111111111111001111100001111000111111111111111111111111111,1111111111111111111001111100001111000111111111111111111111111111,FIXED_ORDER,0.139975635224504,0.1556909154194222,1806,17892,405.0317077636719,406.268798828125,138.476318359375,139.71340942382812,True,-1.237091064453125
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,11,43,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37]",1111111111111111111001111100001111000011111111111111111111111111,1111111111111111111001111100001111000011111111111111111111111111,FIXED_ORDER,0.1556909154194222,0.1714061956143404,1806,19698,406.268798828125,407.91973876953125,139.71340942382812,141.36434936523438,True,-1.65093994140625
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,12,44,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43]",1111111111111111111001111100001111000011111011111111111111111111,1111111111111111111001111100001111000011111011111111111111111111,FIXED_ORDER,0.1714061956143404,0.1871214758092586,1806,21504,407.91973876953125,408.9144592285156,141.36434936523438,142.35906982421875,True,-0.994720458984375
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,13,18,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44]",1111111111111111111001111100001111000011111001111111111111111111,1111111111111111111001111100001111000011111001111111111111111111,FIXED_ORDER,0.1871214758092586,0.20321092934215104,1849,23353,408.9144592285156,409.2576599121094,142.35906982421875,142.7022705078125,True,-0.34320068359375
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,14,21,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44, 18]",1111111111111111110001111100001111000011111001111111111111111111,1111111111111111110001111100001111000011111001111111111111111111,FIXED_ORDER,0.20321092934215104,0.2193003828750435,1849,25202,409.2576599121094,410.381591796875,142.7022705078125,143.82620239257812,True,-1.123931884765625
74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,15,42,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44, 18, 21]",1111111111111111110000111100001111000011111001111111111111111111,1111111111111111110000111100001111000011111001111111111111111111,FIXED_ORDER,0.2193003828750435,0.23538983640793595,1849,27051,410.381591796875,410.6242370605469,143.82620239257812,144.06884765625,True,-0.242645263671875
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,1,27,[],1111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111,FIXED_ORDER,0.0,0.015532544378698224,1848,1848,301.3664245605469,248.53570556640625,37.202972412109375,15.62774658203125,True,21.575225830078125
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,2,28,[27],1111111111111111111111111110111111111111111111111111111111111111,1111111111111111111111111110111111111111111111111111111111111111,FIXED_ORDER,0.015532544378698224,0.03106508875739645,1848,3696,248.53570556640625,261.1232604980469,15.62774658203125,3.040191650390625,True,12.587554931640625
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,3,35,"[27, 28]",1111111111111111111111111110011111111111111111111111111111111111,1111111111111111111111111110011111111111111111111111111111111111,FIXED_ORDER,0.03106508875739645,0.04659763313609468,1848,5544,261.1232604980469,271.2042236328125,3.040191650390625,7.040771484375,True,-4.000579833984375
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,4,36,"[27, 28, 35]",1111111111111111111111111110011111101111111111111111111111111111,1111111111111111111111111110011111101111111111111111111111111111,FIXED_ORDER,0.04659763313609468,0.0621301775147929,1848,7392,271.2042236328125,278.8064880371094,7.040771484375,14.643035888671875,True,-7.602264404296875
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,5,19,"[27, 28, 35, 36]",1111111111111111111111111110011111100111111111111111111111111111,1111111111111111111111111110011111100111111111111111111111111111,FIXED_ORDER,0.0621301775147929,0.07803254437869822,1892,9284,278.8064880371094,277.2019348144531,14.643035888671875,13.038482666015625,True,1.60455322265625
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,6,20,"[27, 28, 35, 36, 19]",1111111111111111111011111110011111100111111111111111111111111111,1111111111111111111011111110011111100111111111111111111111111111,FIXED_ORDER,0.07803254437869822,0.09393491124260354,1892,11176,277.2019348144531,280.872314453125,13.038482666015625,16.7088623046875,True,-3.670379638671875
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,7,26,"[27, 28, 35, 36, 19, 20]",1111111111111111111001111110011111100111111111111111111111111111,1111111111111111111001111110011111100111111111111111111111111111,FIXED_ORDER,0.09393491124260354,0.10946745562130177,1848,13024,280.872314453125,282.9593505859375,16.7088623046875,18.7958984375,True,-2.0870361328125
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,8,29,"[27, 28, 35, 36, 19, 20, 26]",1111111111111111111001111100011111100111111111111111111111111111,1111111111111111111001111100011111100111111111111111111111111111,FIXED_ORDER,0.10946745562130177,0.125,1848,14872,282.9593505859375,281.6495666503906,18.7958984375,17.486114501953125,True,1.309783935546875
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,9,34,"[27, 28, 35, 36, 19, 20, 26, 29]",1111111111111111111001111100001111100111111111111111111111111111,1111111111111111111001111100001111100111111111111111111111111111,FIXED_ORDER,0.125,0.14053254437869822,1848,16720,281.6495666503906,283.1234130859375,17.486114501953125,18.9599609375,True,-1.473846435546875
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,10,37,"[27, 28, 35, 36, 19, 20, 26, 29, 34]",1111111111111111111001111100001111000111111111111111111111111111,1111111111111111111001111100001111000111111111111111111111111111,FIXED_ORDER,0.14053254437869822,0.15606508875739644,1848,18568,283.1234130859375,283.0904846191406,18.9599609375,18.927032470703125,True,0.032928466796875
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,11,43,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37]",1111111111111111111001111100001111000011111111111111111111111111,1111111111111111111001111100001111000011111111111111111111111111,FIXED_ORDER,0.15606508875739644,0.17196745562130178,1892,20460,283.0904846191406,281.6978759765625,18.927032470703125,17.534423828125,True,1.392608642578125
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,12,44,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43]",1111111111111111111001111100001111000011111011111111111111111111,1111111111111111111001111100001111000011111011111111111111111111,FIXED_ORDER,0.17196745562130178,0.18786982248520712,1892,22352,281.6978759765625,277.7264404296875,17.534423828125,13.56298828125,True,3.971435546875
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,13,18,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44]",1111111111111111111001111100001111000011111001111111111111111111,1111111111111111111001111100001111000011111001111111111111111111,FIXED_ORDER,0.18786982248520712,0.20377218934911245,1892,24244,277.7264404296875,278.2933654785156,13.56298828125,14.129913330078125,True,-0.566925048828125
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,14,21,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44, 18]",1111111111111111110001111100001111000011111001111111111111111111,1111111111111111110001111100001111000011111001111111111111111111,FIXED_ORDER,0.20377218934911245,0.2196745562130178,1892,26136,278.2933654785156,278.37359619140625,14.129913330078125,14.21014404296875,True,-0.080230712890625
74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,15,42,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44, 18, 21]",1111111111111111110000111100001111000011111001111111111111111111,1111111111111111110000111100001111000011111001111111111111111111,FIXED_ORDER,0.2196745562130178,0.23557692307692313,1892,28028,278.37359619140625,278.11175537109375,14.21014404296875,13.94830322265625,True,0.2618408203125
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,1,27,[],1111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111,FIXED_ORDER,0.0,0.015349808562478246,1764,1764,265.8053894042969,250.347412109375,101.94380187988281,86.48582458496094,True,15.457977294921875
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,2,28,[27],1111111111111111111111111110111111111111111111111111111111111111,1111111111111111111111111110111111111111111111111111111111111111,FIXED_ORDER,0.015349808562478246,0.03069961712495649,1764,3528,250.347412109375,209.2046356201172,86.48582458496094,45.343048095703125,True,41.14277648925781
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,3,35,"[27, 28]",1111111111111111111111111110011111111111111111111111111111111111,1111111111111111111111111110011111111111111111111111111111111111,FIXED_ORDER,0.03069961712495649,0.04604942568743474,1764,5292,209.2046356201172,193.12899780273438,45.343048095703125,29.267410278320312,True,16.075637817382812
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,4,36,"[27, 28, 35]",1111111111111111111111111110011111101111111111111111111111111111,1111111111111111111111111110011111101111111111111111111111111111,FIXED_ORDER,0.04604942568743474,0.06139923424991298,1764,7056,193.12899780273438,194.00180053710938,29.267410278320312,30.140213012695312,True,-0.872802734375
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,5,19,"[27, 28, 35, 36]",1111111111111111111111111110011111100111111111111111111111111111,1111111111111111111111111110011111100111111111111111111111111111,FIXED_ORDER,0.06139923424991298,0.0771145144448312,1806,8862,194.00180053710938,198.23672485351562,30.140213012695312,34.37513732910156,True,-4.23492431640625
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,6,20,"[27, 28, 35, 36, 19]",1111111111111111111011111110011111100111111111111111111111111111,1111111111111111111011111110011111100111111111111111111111111111,FIXED_ORDER,0.0771145144448312,0.0928297946397494,1806,10668,198.23672485351562,202.63232421875,34.37513732910156,38.77073669433594,True,-4.395599365234375
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,7,26,"[27, 28, 35, 36, 19, 20]",1111111111111111111001111110011111100111111111111111111111111111,1111111111111111111001111110011111100111111111111111111111111111,FIXED_ORDER,0.0928297946397494,0.1085450748346676,1806,12474,202.63232421875,205.79815673828125,38.77073669433594,41.93656921386719,True,-3.16583251953125
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,8,29,"[27, 28, 35, 36, 19, 20, 26]",1111111111111111111001111100011111100111111111111111111111111111,1111111111111111111001111100011111100111111111111111111111111111,FIXED_ORDER,0.1085450748346676,0.1242603550295858,1806,14280,205.79815673828125,208.68655395507812,41.93656921386719,44.82496643066406,True,-2.888397216796875
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,9,34,"[27, 28, 35, 36, 19, 20, 26, 29]",1111111111111111111001111100001111100111111111111111111111111111,1111111111111111111001111100001111100111111111111111111111111111,FIXED_ORDER,0.1242603550295858,0.139975635224504,1806,16086,208.68655395507812,210.72482299804688,44.82496643066406,46.86323547363281,True,-2.03826904296875
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,10,37,"[27, 28, 35, 36, 19, 20, 26, 29, 34]",1111111111111111111001111100001111000111111111111111111111111111,1111111111111111111001111100001111000111111111111111111111111111,FIXED_ORDER,0.139975635224504,0.1556909154194222,1806,17892,210.72482299804688,209.80519104003906,46.86323547363281,45.943603515625,True,0.9196319580078125
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,11,43,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37]",1111111111111111111001111100001111000011111111111111111111111111,1111111111111111111001111100001111000011111111111111111111111111,FIXED_ORDER,0.1556909154194222,0.1714061956143404,1806,19698,209.80519104003906,210.32728576660156,45.943603515625,46.4656982421875,True,-0.5220947265625
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,12,44,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43]",1111111111111111111001111100001111000011111011111111111111111111,1111111111111111111001111100001111000011111011111111111111111111,FIXED_ORDER,0.1714061956143404,0.1871214758092586,1806,21504,210.32728576660156,213.7652587890625,46.4656982421875,49.90367126464844,True,-3.4379730224609375
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,13,18,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44]",1111111111111111111001111100001111000011111001111111111111111111,1111111111111111111001111100001111000011111001111111111111111111,FIXED_ORDER,0.1871214758092586,0.20321092934215104,1849,23353,213.7652587890625,213.78680419921875,49.90367126464844,49.92521667480469,True,-0.02154541015625
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,14,21,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44, 18]",1111111111111111110001111100001111000011111001111111111111111111,1111111111111111110001111100001111000011111001111111111111111111,FIXED_ORDER,0.20321092934215104,0.2193003828750435,1849,25202,213.78680419921875,214.6322784423828,49.92521667480469,50.77069091796875,True,-0.8454742431640625
74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,15,42,"[27, 28, 35, 36, 19, 20, 26, 29, 34, 37, 43, 44, 18, 21]",1111111111111111110000111100001111000011111001111111111111111111,1111111111111111110000111100001111000011111001111111111111111111,FIXED_ORDER,0.2193003828750435,0.23538983640793595,1849,27051,214.6322784423828,216.2873077392578,50.77069091796875,52.42572021484375,True,-1.655029296875
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,1,27,[],1111111111111111111111111111111111111111111111111111111111111111,1111111111111111111111111111111111111111111111111111111111111111,FIXED_ORDER,0.0,0.015694032311242993,7140,7140,241.2203369140625,265.40777587890625,21.8836669921875,2.30377197265625,True,19.57989501953125
74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,CENTER_FIRST,0,0,0,0,FIXED_ORDER,,2,28,[27],1111111111111111111111111110111111111111111111111111111111111111,1111111111111111111111111110111111111111111111111111111111111111,FIXED_ORDER,0.015694032311242993,0.03120342894823607,7056,14196,265.40777587890625,242.49783325195312,2.30377197265625,20.606170654296875,True,-18.302398681640625
