comparator,specimen_key,dataset_id,capture_group_id,area_gain,early_area_gain
LEARNED_STATIC_TRUE,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,-4.6317782655975535,-8.314373670950443
LEARNED_STATIC_TRUE,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,-24.8835688469318,-30.89501650223196
LEARNED_STATIC_TRUE,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,-6.038398177166513,-9.8961313907612
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,41.14313495109835,20.59480083703287
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,27.54926809530386,46.65030580504907
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,8.717812720287355,12.54204458677529
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,6.010279620571286,-3.3218385165522974
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,2.66086203394336,-22.238020277315755
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,-1.9263928695562953,-1.6581065958779604
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,-5.634938480801921,15.015598257626394
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,6.937271822157875,6.967844752240332
LEARNED_STATIC_TRUE,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,29.99831330482692,56.42044167860405
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,12.086876465943845,25.33424277165051
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,-1.298208160350086,-5.509234766446042
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,-2.568808053227647,19.879987715693773
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,-0.488165881145072,-27.74030031470234
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,1.9588878337366662,-0.45355589834251653
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,4.377914628673352,4.121230716271413
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,-10.311606995225912,-23.597960802751764
LEARNED_STATIC_TRUE,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,8.119203885434061,28.77634465178288
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,7.412609027745546,-21.89960433602765
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,0.8081043282733216,-1.6232134764256578
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,0.49001368625672725,-0.9281735777862785
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,-10.191995092824422,0.9716758841223125
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,11.836633761680858,19.648319916868225
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,10.37376219240803,30.113414442408455
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,6.774640362801719,-10.42838399231178
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,0.555696799855447,-1.4538453444403316
LEARNED_STATIC_TRUE,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,-1.4571612113485557,0.5876919419829179
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,-12.825073799479597,-3.0348854279761746
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,1.7364165804299319,-28.123000741839753
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,7.680477193766762,35.85941575047525
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,-12.300179025994018,-32.95987953032592
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,-16.142471593799584,-27.829298517093235
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,5.25711533094189,8.993258536590668
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,22.475675439764373,39.58972019496156
LEARNED_STATIC_TRUE,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,4.0332104783310205,3.1495569016695253
LEARNED_STATIC_TRUE,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,17.941491102014677,2.34639009201733
LEARNED_STATIC_TRUE,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,1.2745091490216778,3.3175574909717067
LEARNED_STATIC_TRUE,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,-15.092470923009865,-0.5355786923673556
LEARNED_STATIC_TRUE,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,-3.8039576279979457,2.890993092905127
LEARNED_STATIC_TRUE,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,15.554277626018315,21.0377138172405
LEARNED_STATIC_TRUE,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,7.743007970135579,7.409330198223191
LEARNED_STATIC_TRUE,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,-6.333843316508858,-12.542830598241931
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,-0.944165653025614,7.122467221593011
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,-61.65172679142965,-47.89673787165803
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,17.77650871502577,1.7805513460960611
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,9.881021731064948,16.954646598160004
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,3.8402726567007655,-4.848424394848401
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,-17.54236637144406,4.9970013562563125
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,2.988759373772073,-0.06683132916512413
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,-6.563038918360704,6.072208310513062
NO_VLM_SPATIAL_FEEDBACK,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,-2.6671697291705314,5.693150567150017
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,-8.003134711156877,-13.022369827486834
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,-2.5430201728737813,-0.0428738490858791
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,-5.977877534538635,-10.971517583920587
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,-12.218437420712661,-11.08884666817675
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,-7.173804095165849,-46.04747779129286
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,0.5389355887993545,14.56871039577021
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,40.39083231031192,50.207637661746176
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,-1.2668921602766687,-0.13388165361685367
NO_VLM_SPATIAL_FEEDBACK,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,4.145800135346576,9.112871737909362
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,12.752251383061079,23.71500350554706
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,-22.27390956598189,-22.88019234023075
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,-13.636210556088965,-1.0794494773796819
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,13.080872896242472,-11.206930761944129
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,-0.9666435457525808,0.2241003116113376
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,19.668589039580468,19.09271002291848
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,-9.725366172434171,-3.0796583138053073
NO_VLM_SPATIAL_FEEDBACK,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,8.804094874458215,11.704402798867406
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,-22.23115076041796,-4.634230872511736
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,0.177831318267609,5.241407448567065
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,13.574698116052197,3.115682573881319
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,-9.616063882819585,0.16916201286177568
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,-1.0869831068854552,3.0322182618797413
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,-1.6419947807730466,2.996668272000612
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,-11.862376218771246,-25.59511391914421
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,6.426925625438969,-3.2603812127470206
NO_VLM_SPATIAL_FEEDBACK,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,1.5342995671474426,0.7580597946111709
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,-9.594473108831824,-8.57227820170346
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,2.4921640287995253,-22.0827927856244
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,10.084306608158755,17.49528536803173
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,-4.71528895286613,-24.344984672991625
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,0.2047039839864908,-1.677015766026841
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,0.8075274975486675,4.150399759948508
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,-2.263136064475134,-0.4632595918770477
NO_VLM_SPATIAL_FEEDBACK,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,0.017946129763355856,-0.0021686239773952565
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,-5.781689989622613,-12.022849401550928
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,3.468995099854295,9.697068229697933
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,-5.121642104426719,10.465846724643825
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,-8.172386305771603,0.5192359418037871
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,-3.261006525871662,3.1938166367870053
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,9.470392120726906,7.151859248784209
NO_VLM_SPATIAL_FEEDBACK,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,-2.52823606265326,-11.147465646242573
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,-0.8014277621839199,7.122467221593011
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,-51.924778818196245,-29.48393973414592
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,20.501261694191477,-10.89005491719443
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,1.4504796135354923,4.9671879525056895
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,-2.261141546718733,-5.617637360293283
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,-8.387664739246318,-5.84566982431534
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,-2.6414848869368885,-1.8468729053023285
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,1.0153974062815365,-0.0016524309660752579
VLM_MEAN_FEEDBACK,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,1.0393556522109861,-0.4329077736049314
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,-4.559164721644809,-8.677097067350292
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,26.627639811761355,27.70428332109006
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,7.433602046729732,4.30239269511074
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,-4.020399728555551,-0.035042622381020294
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,-8.855896356978612,-30.69748916761813
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,0.19742409833251884,0.015887505103364674
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,4.909619612391381,13.163880892941322
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,-3.264939751009294,-0.9006815401943626
VLM_MEAN_FEEDBACK,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,-0.6263253120433241,-0.8261712145404445
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,6.298979107690826,9.202162523681565
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,-4.700883571324155,2.283926908579204
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,20.28605123548197,59.45353601150689
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,3.555075540715549,2.0648008080547555
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,-0.9104752969076269,0.5290888044820772
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,-0.9346315765296964,-11.581300896840474
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,-6.1923198041487275,-2.1877129315968418
VLM_MEAN_FEEDBACK,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,7.5813865010116785,25.61837490525764
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,5.16277391469977,5.766576494820001
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,3.1557165171154367,0.0
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,7.410974457427713,0.008798745215393922
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,3.482414325127589,2.134990547902113
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,-3.859008203060604,-0.38294426027241
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,-7.341008911870681,2.996668272000612
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,-6.705530683209517,-1.3742563729852861
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,5.236741637613413,0.009158215521196666
VLM_MEAN_FEEDBACK,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,-0.7278842217755468,0.0
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,-5.28904608631229,0.0018000623914957714
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,11.944086173510648,-11.518895137965877
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,-0.26684683528389996,0.14569574456908185
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,-10.411884127301509,-31.633583543263686
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,4.418429918600481,1.1359311469505826
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,1.6307797170442644,6.403440490380552
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,-2.2765219947654884,-1.1780370868364543
VLM_MEAN_FEEDBACK,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,-0.04874973798953697,0.0
VLM_MEAN_FEEDBACK,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,12.090131386441318,-4.2208931860214705
VLM_MEAN_FEEDBACK,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,-1.086128900588534,-1.1886146400016475
VLM_MEAN_FEEDBACK,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,-23.66150780085509,-17.9209480222758
VLM_MEAN_FEEDBACK,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,-4.877315928661139,-1.531172326173162
VLM_MEAN_FEEDBACK,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,3.955139245883176,17.811175822664552
VLM_MEAN_FEEDBACK,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,10.21978673850878,11.80577470617801
VLM_MEAN_FEEDBACK,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,2.428588184591888,6.400724607241887
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,3.799324148505397,6.150230814013961
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,10.915344242530097,0.9879796305310009
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,-1.4839368289744392,-11.913410073906718
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,3.7891367449231055,12.36949626047604
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,2.167028110033339,0.0025742789600826654
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,3.4828243399751173,27.96549873269041
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,-1.619477943555843,-0.6676906608265512
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,3.0050444094989786,1.002043875000318
VLM_SPATIAL_OPEN_LOOP,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,-1.7190700826069474,-0.44617722609080346
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,-1.2956927367479878,2.2551884382469893
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,-1.4832745855700296,-4.288734161849874
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,9.57683344618701,-0.0008665217278007731
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,-3.1197098469569156,0.020777412412037677
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,-8.605225142652813,-33.02090743037525
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,4.353578568485901,0.6480237524760142
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,25.84644583645381,28.33969718794755
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,3.3191274769849386,-0.7124985036023013
VLM_SPATIAL_OPEN_LOOP,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,2.382862817009851,7.869828530452136
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,10.381190332986463,-13.313456487507857
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,-3.5552044176654363,15.780878593527845
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,15.10070544298095,51.749232380581184
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,3.209282264931673,3.8824408190406956
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,2.3493284537674555,0.5276013505572816
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,-9.75014122498115,-3.674455691978075
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,-1.432875124391252,-2.1677713897131596
VLM_SPATIAL_OPEN_LOOP,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,10.357014790832764,23.318044621951486
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,-29.891512182721854,-59.4389277682633
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,-1.6278793900101292,-0.005190330477699234
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,-2.335175949618221,0.0
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,2.3639191792034566,1.5830350901637935
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,0.7030410316837035,0.0
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,0.07829458127481104,0.0
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,1.1926774963251745,-1.3742563729852861
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,-4.611926553141139,-0.0064792885357434216
VLM_SPATIAL_OPEN_LOOP,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,-2.647994888461618,-3.6966062945860543
VLM_SPATIAL_OPEN_LOOP,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,-1.077840218775119,0.0
VLM_SPATIAL_OPEN_LOOP,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,2.8799212728991463,7.557375613048144
VLM_SPATIAL_OPEN_LOOP,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,-6.751965041579311,-3.2836506243818064
