comparator,budget,specimen_key,dataset_id,capture_group_id,main_abs_error,control_abs_error,gain_mpa
GEOMETRY_SPREAD,0.25,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,20.20367431640625,19.807586669921875,-0.396087646484375
GEOMETRY_SPREAD,0.25,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,66.23162841796875,61.8243408203125,-4.40728759765625
GEOMETRY_SPREAD,0.25,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,57.628509521484375,41.54156494140625,-16.086944580078125
GEOMETRY_SPREAD,0.25,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,119.68589782714844,102.66673278808594,-17.0191650390625
GEOMETRY_SPREAD,0.25,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,42.81935119628906,28.957351684570312,-13.86199951171875
GEOMETRY_SPREAD,0.25,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,41.246307373046875,43.17192077636719,1.9256134033203125
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,36.9256591796875,33.34423828125,-3.5814208984375
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,24.60003662109375,22.41204833984375,-2.18798828125
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,102.82687377929688,106.103271484375,3.276397705078125
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,2.17681884765625,17.491363525390625,15.314544677734375
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,127.58340454101562,142.38021850585938,14.79681396484375
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,12.9190673828125,12.164215087890625,-0.754852294921875
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,77.83381652832031,87.99131774902344,10.157501220703125
GEOMETRY_SPREAD,0.25,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,1.10040283203125,12.384307861328125,11.283905029296875
GEOMETRY_SPREAD,0.25,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,18.032089233398438,38.19206237792969,20.15997314453125
GEOMETRY_SPREAD,0.25,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,10.88726806640625,6.582183837890625,-4.305084228515625
GEOMETRY_SPREAD,0.25,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,24.039779663085938,4.1657867431640625,-19.873992919921875
GEOMETRY_SPREAD,0.25,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,4.6277618408203125,3.6821136474609375,-0.945648193359375
GEOMETRY_SPREAD,0.25,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,21.699295043945312,10.962539672851562,-10.73675537109375
GEOMETRY_SPREAD,0.25,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,32.49981689453125,28.539031982421875,-3.960784912109375
GEOMETRY_SPREAD,0.25,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,26.97113037109375,21.291168212890625,-5.679962158203125
SERPENTINE,0.0,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,17.985794067382812,17.985794067382812,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,145.62942504882812,145.62942504882812,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,37.202972412109375,37.202972412109375,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,101.94380187988281,101.94380187988281,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,21.8836669921875,21.8836669921875,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,42.6036376953125,42.6036376953125,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,5.7838287353515625,5.7838287353515625,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,48.819793701171875,48.819793701171875,0.0
SERPENTINE,0.0,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,18.638214111328125,18.638214111328125,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,41.74700927734375,41.74700927734375,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,160.74673461914062,160.74673461914062,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,174.3056640625,174.3056640625,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,29.263229370117188,29.263229370117188,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,129.51451110839844,129.51451110839844,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,108.4508056640625,108.4508056640625,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,165.41929626464844,165.41929626464844,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,28.339508056640625,28.339508056640625,0.0
SERPENTINE,0.0,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,48.91883850097656,48.91883850097656,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,87.1068115234375,87.1068115234375,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,108.4820556640625,108.4820556640625,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,11.9107666015625,11.9107666015625,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,77.604736328125,77.604736328125,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,6.886322021484375,6.886322021484375,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,78.88333129882812,78.88333129882812,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,6.72149658203125,6.72149658203125,0.0
SERPENTINE,0.0,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,61.359619140625,61.359619140625,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,111.63165283203125,111.63165283203125,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,21.984634399414062,21.984634399414062,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,28.987762451171875,28.987762451171875,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,15.187255859375,15.187255859375,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,73.44450378417969,73.44450378417969,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,80.38818359375,80.38818359375,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,140.62449645996094,140.62449645996094,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,61.45823669433594,61.45823669433594,0.0
SERPENTINE,0.0,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,52.28483581542969,52.28483581542969,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,10.045257568359375,10.045257568359375,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,19.52197265625,19.52197265625,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,99.45077514648438,99.45077514648438,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,15.2723388671875,15.2723388671875,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,135.2977294921875,135.2977294921875,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,15.092727661132812,15.092727661132812,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,88.8741455078125,88.8741455078125,0.0
SERPENTINE,0.0,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,28.29486083984375,28.29486083984375,0.0
SERPENTINE,0.0,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,30.12420654296875,30.12420654296875,0.0
SERPENTINE,0.0,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,27.22247314453125,27.22247314453125,0.0
SERPENTINE,0.0,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,10.51983642578125,10.51983642578125,0.0
SERPENTINE,0.0,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,6.0832061767578125,6.0832061767578125,0.0
SERPENTINE,0.0,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,12.063369750976562,12.063369750976562,0.0
SERPENTINE,0.0,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,50.68145751953125,50.68145751953125,0.0
SERPENTINE,0.0,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,26.8619384765625,26.8619384765625,0.0
SERPENTINE,0.0625,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,1.180633544921875,16.250411987304688,15.069778442382812
SERPENTINE,0.0625,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,91.38442993164062,119.02743530273438,27.64300537109375
SERPENTINE,0.0625,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,11.535858154296875,21.177566528320312,9.641708374023438
SERPENTINE,0.0625,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,34.25340270996094,63.92289733886719,29.66949462890625
SERPENTINE,0.0625,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,26.627960205078125,44.27899169921875,17.651031494140625
SERPENTINE,0.0625,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,19.126983642578125,39.85797119140625,20.730987548828125
SERPENTINE,0.0625,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,9.070053100585938,20.098297119140625,11.028244018554688
SERPENTINE,0.0625,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,64.53108215332031,37.48388671875,-27.047195434570312
SERPENTINE,0.0625,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,36.41850280761719,12.495147705078125,-23.923355102539062
SERPENTINE,0.0625,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,26.382171630859375,63.69427490234375,37.312103271484375
SERPENTINE,0.0625,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,140.1934814453125,157.41070556640625,17.21722412109375
SERPENTINE,0.0625,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,163.65313720703125,202.32373046875,38.67059326171875
SERPENTINE,0.0625,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,15.13916015625,26.62579345703125,11.48663330078125
SERPENTINE,0.0625,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,66.70721435546875,57.24211120605469,-9.465103149414062
SERPENTINE,0.0625,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,41.07362365722656,31.611572265625,-9.462051391601562
SERPENTINE,0.0625,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,119.04994201660156,68.73008728027344,-50.319854736328125
SERPENTINE,0.0625,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,28.9324951171875,44.745330810546875,15.812835693359375
SERPENTINE,0.0625,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,15.946151733398438,63.36041259765625,47.41426086425781
SERPENTINE,0.0625,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,57.779632568359375,48.230438232421875,-9.5491943359375
SERPENTINE,0.0625,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,74.18682861328125,93.97653198242188,19.789703369140625
SERPENTINE,0.0625,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,9.9427490234375,5.708953857421875,-4.233795166015625
SERPENTINE,0.0625,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,41.28497314453125,72.37158203125,31.08660888671875
SERPENTINE,0.0625,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,0.488494873046875,20.580413818359375,20.0919189453125
SERPENTINE,0.0625,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,74.88876342773438,62.061981201171875,-12.8267822265625
SERPENTINE,0.0625,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,22.800323486328125,17.24749755859375,-5.552825927734375
SERPENTINE,0.0625,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,103.8687744140625,83.87399291992188,-19.994781494140625
SERPENTINE,0.0625,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,83.18170166015625,71.96444702148438,-11.217254638671875
SERPENTINE,0.0625,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,17.121200561523438,25.042526245117188,7.92132568359375
SERPENTINE,0.0625,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,2.9627685546875,7.379852294921875,4.417083740234375
SERPENTINE,0.0625,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,20.708740234375,21.0169677734375,0.3082275390625
SERPENTINE,0.0625,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,56.59381103515625,53.13670349121094,-3.4571075439453125
SERPENTINE,0.0625,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,26.339141845703125,50.205413818359375,23.86627197265625
SERPENTINE,0.0625,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,131.10728454589844,101.28187561035156,-29.825408935546875
SERPENTINE,0.0625,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,38.58302307128906,22.050750732421875,-16.532272338867188
SERPENTINE,0.0625,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,47.72694396972656,50.050933837890625,2.3239898681640625
SERPENTINE,0.0625,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,23.262985229492188,35.327423095703125,12.064437866210938
SERPENTINE,0.0625,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,42.9398193359375,22.43267822265625,-20.50714111328125
SERPENTINE,0.0625,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,87.28692626953125,103.37091064453125,16.083984375
SERPENTINE,0.0625,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,20.4161376953125,28.934814453125,8.5186767578125
SERPENTINE,0.0625,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,129.2884521484375,143.18771362304688,13.899261474609375
SERPENTINE,0.0625,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,7.000640869140625,28.811767578125,21.811126708984375
SERPENTINE,0.0625,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,71.16673278808594,88.86129760742188,17.694564819335938
SERPENTINE,0.0625,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,10.24249267578125,32.76123046875,22.51873779296875
SERPENTINE,0.0625,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,20.0291748046875,6.705322265625,-13.3238525390625
SERPENTINE,0.0625,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,1.47808837890625,1.7378692626953125,0.2597808837890625
SERPENTINE,0.0625,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,44.833648681640625,12.159194946289062,-32.67445373535156
SERPENTINE,0.0625,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,18.495285034179688,9.472854614257812,-9.022430419921875
SERPENTINE,0.0625,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,8.1123046875,5.238067626953125,-2.874237060546875
SERPENTINE,0.0625,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,28.024139404296875,43.2401123046875,15.215972900390625
SERPENTINE,0.0625,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,42.52360534667969,27.7701416015625,-14.753463745117188
SERPENTINE,0.125,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,10.382308959960938,8.778182983398438,-1.6041259765625
SERPENTINE,0.125,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,106.76278686523438,125.33621215820312,18.57342529296875
SERPENTINE,0.125,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,4.406219482421875,23.181793212890625,18.77557373046875
SERPENTINE,0.125,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,41.68244934082031,59.84440612792969,18.161956787109375
SERPENTINE,0.125,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,27.979751586914062,37.985931396484375,10.006179809570312
SERPENTINE,0.125,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,34.272003173828125,31.298492431640625,-2.9735107421875
SERPENTINE,0.125,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,9.516006469726562,15.311126708984375,5.7951202392578125
SERPENTINE,0.125,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,63.33494567871094,31.759124755859375,-31.575820922851562
SERPENTINE,0.125,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,27.839004516601562,10.705520629882812,-17.13348388671875
SERPENTINE,0.125,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,13.62493896484375,64.89381408691406,51.26887512207031
SERPENTINE,0.125,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,138.20547485351562,171.17538452148438,32.96990966796875
SERPENTINE,0.125,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,160.28125,196.51222229003906,36.23097229003906
SERPENTINE,0.125,cgtnjyggtm:q24-30,cgtnjyggtm,cg_d3f7feef05d5a66a,15.354705810546875,23.389801025390625,8.03509521484375
SERPENTINE,0.125,cgtnjyggtm:q24-44,cgtnjyggtm,cg_9ba3cd5fb00ea91f,47.897674560546875,66.02861022949219,18.130935668945312
SERPENTINE,0.125,cgtnjyggtm:q24-47,cgtnjyggtm,cg_523711040788bde2,38.20185852050781,25.621322631835938,-12.580535888671875
SERPENTINE,0.125,cgtnjyggtm:q24-48,cgtnjyggtm,cg_5549ad4618fa66a9,108.76132202148438,59.96330261230469,-48.79801940917969
SERPENTINE,0.125,cgtnjyggtm:q24-6,cgtnjyggtm,cg_344fc945dcb88757,35.264129638671875,55.772369384765625,20.50823974609375
SERPENTINE,0.125,cgtnjyggtm:q24-9,cgtnjyggtm,cg_2cc9cac1c5baaf14,23.742584228515625,66.28202819824219,42.53944396972656
SERPENTINE,0.125,w68dtmpfyf:q16-14,w68dtmpfyf,cg_73ef27ab04a735de,47.938262939453125,68.6878662109375,20.749603271484375
SERPENTINE,0.125,w68dtmpfyf:q16-2,w68dtmpfyf,cg_ff2d01cab2de3ddc,89.93881225585938,85.39718627929688,-4.5416259765625
SERPENTINE,0.125,w68dtmpfyf:q16-29,w68dtmpfyf,cg_94a031a5fc453cba,11.867462158203125,4.254180908203125,-7.61328125
SERPENTINE,0.125,w68dtmpfyf:q16-3,w68dtmpfyf,cg_3361913654df8b27,2.159698486328125,46.785797119140625,44.6260986328125
SERPENTINE,0.125,w68dtmpfyf:q16-33,w68dtmpfyf,cg_a37eab4f5b7beb12,4.957183837890625,8.256011962890625,3.298828125
SERPENTINE,0.125,w68dtmpfyf:q16-38,w68dtmpfyf,cg_a052ba6f5200ee4f,62.883453369140625,61.874176025390625,-1.00927734375
SERPENTINE,0.125,w68dtmpfyf:q16-43,w68dtmpfyf,cg_6853c8e74a68016b,25.21759033203125,8.1435546875,-17.07403564453125
SERPENTINE,0.125,w68dtmpfyf:q16-6,w68dtmpfyf,cg_ce4d6a48a6968060,99.71835327148438,83.30148315429688,-16.4168701171875
SERPENTINE,0.125,xcmzfsbd9t:c24-37,xcmzfsbd9t,cg_a01963fde121eda0,93.0894775390625,77.0584716796875,-16.031005859375
SERPENTINE,0.125,xcmzfsbd9t:c24-39,xcmzfsbd9t,cg_d72ecf3171227da2,12.630172729492188,21.262786865234375,8.632614135742188
SERPENTINE,0.125,xcmzfsbd9t:c24-42,xcmzfsbd9t,cg_a5c5defb812088ae,2.472900390625,0.509765625,-1.963134765625
SERPENTINE,0.125,xcmzfsbd9t:c24-47,xcmzfsbd9t,cg_954e3ed61c8db0a4,22.353302001953125,17.874481201171875,-4.47882080078125
SERPENTINE,0.125,xcmzfsbd9t:c24-50,xcmzfsbd9t,cg_59e95410b683945f,62.36756896972656,61.04371643066406,-1.3238525390625
SERPENTINE,0.125,xcmzfsbd9t:c24-51,xcmzfsbd9t,cg_7e1c8f7865d73e78,48.08087158203125,61.843597412109375,13.762725830078125
SERPENTINE,0.125,xcmzfsbd9t:c24-52,xcmzfsbd9t,cg_b98b3f9ca1bfb997,121.05723571777344,94.32331848144531,-26.733917236328125
SERPENTINE,0.125,xcmzfsbd9t:c24-56,xcmzfsbd9t,cg_06ec34425b30c2e6,42.41606140136719,30.524124145507812,-11.891937255859375
SERPENTINE,0.125,xcmzfsbd9t:c24-9t,xcmzfsbd9t,cg_0d1994d0164384d4,48.99884033203125,47.24085998535156,-1.7579803466796875
SERPENTINE,0.125,yfxyg8jm46:c16-12,yfxyg8jm46,cg_5a80e5179694ff19,29.624954223632812,27.521011352539062,-2.10394287109375
SERPENTINE,0.125,yfxyg8jm46:c16-14,yfxyg8jm46,cg_efd8928c6d17de81,11.62451171875,30.3726806640625,18.7481689453125
SERPENTINE,0.125,yfxyg8jm46:c16-16,yfxyg8jm46,cg_cd055af98e2ea119,99.4239501953125,106.75491333007812,7.330963134765625
SERPENTINE,0.125,yfxyg8jm46:c16-17,yfxyg8jm46,cg_f64812b6759e7d2b,13.59820556640625,27.492706298828125,13.894500732421875
SERPENTINE,0.125,yfxyg8jm46:c16-24,yfxyg8jm46,cg_354aea2e84731e86,128.02969360351562,144.99514770507812,16.9654541015625
SERPENTINE,0.125,yfxyg8jm46:c16-39,yfxyg8jm46,cg_514ca9d914207c05,12.149200439453125,25.998397827148438,13.849197387695312
SERPENTINE,0.125,yfxyg8jm46:c16-42,yfxyg8jm46,cg_cb9c6f640f08aee7,74.31062316894531,79.00039672851562,4.6897735595703125
SERPENTINE,0.125,yfxyg8jm46:c16-5,yfxyg8jm46,cg_7f9fe4a18a151cd4,2.9554443359375,29.402069091796875,26.446624755859375
SERPENTINE,0.125,ykhs7s2dck:q8-15,ykhs7s2dck,cg_60c6812942ba2332,21.195266723632812,16.583343505859375,-4.6119232177734375
SERPENTINE,0.125,ykhs7s2dck:q8-2,ykhs7s2dck,cg_93e604617899fa5f,0.807952880859375,7.61138916015625,6.803436279296875
SERPENTINE,0.125,ykhs7s2dck:q8-22,ykhs7s2dck,cg_ca08b9786e924e66,31.330154418945312,15.035568237304688,-16.294586181640625
SERPENTINE,0.125,ykhs7s2dck:q8-33,ykhs7s2dck,cg_a841812423416444,15.393218994140625,1.2046051025390625,-14.188613891601562
SERPENTINE,0.125,ykhs7s2dck:q8-34,ykhs7s2dck,cg_f28b9720dbc7e026,4.4581756591796875,2.5342864990234375,-1.92388916015625
SERPENTINE,0.125,ykhs7s2dck:q8-37,ykhs7s2dck,cg_a064df3d047f4519,25.4586181640625,42.936553955078125,17.477935791015625
SERPENTINE,0.125,ykhs7s2dck:q8-8,ykhs7s2dck,cg_8fd87d72a8d71b83,29.661712646484375,28.994842529296875,-0.6668701171875
SERPENTINE,0.1875,74t7kcdgkr:c8-12,74t7kcdgkr,cg_306e4a499acc46c1,13.322982788085938,8.63006591796875,-4.6929168701171875
SERPENTINE,0.1875,74t7kcdgkr:c8-13,74t7kcdgkr,cg_f6941b7d17a6b65f,104.72677612304688,120.09951782226562,15.37274169921875
SERPENTINE,0.1875,74t7kcdgkr:c8-16,74t7kcdgkr,cg_f6941b7d17a6b65f,6.020782470703125,17.419235229492188,11.398452758789062
SERPENTINE,0.1875,74t7kcdgkr:c8-2,74t7kcdgkr,cg_8ffe4fd6a878d7f3,49.58604431152344,65.4674072265625,15.881362915039062
SERPENTINE,0.1875,74t7kcdgkr:c8-21,74t7kcdgkr,cg_49d6f1237b716b24,32.866058349609375,38.387115478515625,5.52105712890625
SERPENTINE,0.1875,74t7kcdgkr:c8-28,74t7kcdgkr,cg_a983245f10699099,37.737274169921875,16.779266357421875,-20.9580078125
SERPENTINE,0.1875,74t7kcdgkr:c8-3,74t7kcdgkr,cg_8ffe4fd6a878d7f3,6.967987060546875,15.50799560546875,8.540008544921875
SERPENTINE,0.1875,74t7kcdgkr:c8-39,74t7kcdgkr,cg_ff43edde8af2ccdb,55.67137145996094,26.430557250976562,-29.240814208984375
SERPENTINE,0.1875,74t7kcdgkr:c8-43,74t7kcdgkr,cg_a37dc8a00cc334eb,26.1954345703125,8.510910034179688,-17.684524536132812
SERPENTINE,0.1875,cgtnjyggtm:q24-11,cgtnjyggtm,cg_02fd3fc8caefe377,8.65240478515625,69.03009033203125,60.377685546875
SERPENTINE,0.1875,cgtnjyggtm:q24-22,cgtnjyggtm,cg_54890e18ff2b2669,140.56536865234375,166.20510864257812,25.639739990234375
SERPENTINE,0.1875,cgtnjyggtm:q24-24,cgtnjyggtm,cg_39bf4ddc679c9a42,156.30380249023438,185.63719177246094,29.333389282226562
